SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandom.1
0,0,1,1,1,0,1,1,0,0,1,0,0,0,0.0452559846234
0,1,0,0,0,1,1,1,1,1,0,1,1,0,0.650358203739
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.117595666608
1,0,0,0,1,1,0,1,0,1,1,1,0,0,0.626769177005
0,0,1,1,0,0,1,1,0,1,1,1,1,0,0.656648610868
0,1,1,1,1,0,1,0,0,0,1,0,1,0,0.0973265769701
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.603005416739
0,1,0,1,0,0,1,0,0,1,1,0,1,1,0.119517735453
0,0,1,1,1,0,1,0,1,1,1,0,1,0,0.112353660667
0,0,0,1,1,0,1,0,1,1,0,0,1,0,0.069019744889
0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0216669578892
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.0269089638302
0,1,1,1,1,1,1,0,1,1,0,1,1,1,0.652455006116
1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.725493622226
1,0,1,1,0,0,0,1,1,1,1,0,0,0,0.190110082125
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0.707146601433
1,0,0,1,1,1,1,0,1,1,1,1,0,1,0.675869299319
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0450812510921
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0726891490477
0,0,1,1,0,0,1,1,0,0,1,1,0,0,0.577144854098
1,1,1,0,1,0,1,1,1,1,0,1,0,0,0.636554254761
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.127380744365
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0.573999650533
0,1,0,1,1,0,0,0,0,0,0,1,1,0,0.61209156037
1,0,0,1,0,1,0,0,1,1,1,1,1,0,0.718679014503
1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.083872095055
1,0,1,0,1,1,0,0,1,1,1,1,0,1,0.697536257208
0,0,1,1,0,1,0,1,0,0,1,1,0,1,0.636554254761
0,1,0,1,0,0,1,1,1,1,1,0,1,1,0.0566136641622
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0.655425476149
1,0,0,1,1,0,1,0,1,1,0,1,1,0,0.648086667832
0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.0770574873318
0,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0113576795387
1,0,0,1,1,1,1,1,1,0,1,0,0,1,0.134195352088
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.680412371134
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0.646339332518
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.630089114101
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0.0375677092434
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0.560020968024
1,0,0,0,1,1,0,0,0,1,1,0,0,1,0.0592346671326
1,1,0,1,1,0,0,1,1,0,0,1,0,0,0.671500961034
1,0,1,1,0,1,0,1,1,1,1,0,1,1,0.0403634457452
0,1,1,0,1,1,1,0,0,1,1,0,0,1,0.0456054516862
1,1,0,1,0,0,1,1,0,0,1,1,1,0,0.697361523676
0,1,0,1,1,0,1,1,0,1,1,0,1,0,0.113402061856
1,0,0,1,1,0,1,1,0,1,0,1,0,1,0.618731434562
1,1,1,0,1,0,0,0,1,0,0,0,0,1,0.125283941988
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0.591298270138
0,1,1,0,0,0,1,1,0,0,1,0,0,1,0.027782631487
0,1,1,1,1,1,0,0,0,1,1,1,0,1,0.604053817928
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.64022365892
0,0,1,0,0,1,1,0,1,0,0,0,1,1,0.0262100297047
1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.643019395422
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0.0569631312249
0,1,1,0,0,0,0,0,1,0,1,1,1,1,0.6094705574
0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.564564039839
0,1,1,1,1,0,1,1,1,1,1,0,0,0,0.131749082649
0,0,0,1,1,0,0,0,0,1,1,1,0,1,0.697361523676
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0.0767080202691
1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.610868425651
0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.652105539053
1,0,1,1,0,1,0,1,0,0,0,0,1,1,0.0730386161104
0,1,1,1,1,0,0,1,1,1,1,0,0,0,0.0326751703652
0,1,0,1,1,0,1,0,0,1,1,0,1,0,0.0809016250218
0,0,1,1,1,0,0,1,1,1,1,0,1,0,0.0765332867377
1,0,1,1,1,1,1,1,0,1,1,0,1,0,0.0681460772322
0,0,1,1,1,0,1,0,0,1,1,1,0,1,0.623623973441
1,1,0,0,0,0,1,1,1,1,1,0,1,0,0.0756596190809
0,1,1,1,0,1,0,0,0,0,1,1,1,0,0.565787174559
1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0833478944609
1,1,1,0,0,0,1,0,0,1,1,0,1,1,0.0361698409925
1,0,0,0,0,1,1,1,1,1,0,1,1,0,0.674121964005
1,1,0,1,1,0,1,1,0,1,0,1,1,1,0.615411497466
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0840468285864
0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.00034946706273
1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.0767080202691
1,1,1,0,0,1,1,0,1,0,0,1,0,0,0.633933251791
1,1,0,1,0,1,1,0,1,1,0,1,0,1,0.636554254761
1,0,1,0,1,0,1,1,0,1,0,1,1,0,0.661191682684
1,0,1,1,0,1,0,0,1,0,1,1,0,1,0.715533810938
1,0,0,0,1,0,0,1,0,1,1,0,1,1,0.0305783679888
1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.0961034422506
1,0,1,0,0,1,1,1,1,1,1,0,0,1,0.0976760440329
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0400139786825
0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.0344225056788
1,1,1,1,1,1,0,1,0,0,0,1,1,0,0.647737200769
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.0896383015901
0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.586580464791
0,1,0,1,1,0,1,0,1,1,1,0,0,1,0.139262624498
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.0672724095754
0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.0634282718854
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.0995981128779
0,1,1,0,1,0,0,1,0,0,0,1,1,0,0.789620828237
0,1,1,1,0,1,0,1,0,0,1,1,1,1,0.629739647038
1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.733007164075
1,1,1,0,0,0,0,1,1,0,0,1,1,1,0.588677267168
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0.0461296522803
1,1,0,0,0,1,0,1,1,0,1,1,1,0,0.688450113577
0,1,0,0,0,1,0,1,1,0,0,1,0,0,0.589550934824
1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.619954569282
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0.0356456403984
0,1,0,1,1,1,0,1,1,0,0,1,1,0,0.664336886248
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.0663987419186
0,0,1,1,1,1,0,1,1,1,1,1,1,1,0.593744539577
0,1,1,0,0,0,0,0,0,1,0,1,1,1,0.714660143281
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0.0569631312249
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0746112178927
0,1,1,0,1,1,1,1,1,1,0,0,1,1,0.0779311549886
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.117945133671
1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.611916826839
0,1,1,1,1,0,1,0,0,1,1,1,1,0,0.735453433514
1,1,1,1,1,0,1,0,1,1,0,1,1,0,0.650882404333
1,0,0,0,1,0,1,1,1,1,0,0,0,0,0.0431591822471
0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.633234317666
0,1,0,0,1,0,0,1,1,1,0,0,1,1,0.0248121614538
0,1,1,0,0,0,0,0,1,1,0,1,0,1,0.643718329547
1,0,0,1,1,1,0,1,0,1,1,1,1,0,0.690022715359
0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.105888520007
0,1,1,1,1,0,0,1,1,1,1,1,1,1,0.614887296872
1,0,0,1,1,1,0,1,0,1,1,1,0,1,0.688100646514
0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.63637952123
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0443823169666
1,1,0,1,0,1,1,0,1,1,0,0,0,1,0.0964529093133
1,1,1,0,1,0,1,1,0,0,1,1,0,1,0.620304036345
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0564389306308
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0.61331469509
0,0,1,1,1,1,0,1,0,0,0,1,0,1,0.677791368164
0,0,1,1,1,1,1,0,1,0,0,1,0,0,0.665734754499
0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.677791368164
0,1,1,0,1,1,0,0,1,1,1,1,0,1,0.605975886773
1,0,0,1,1,1,1,0,0,1,0,1,0,0,0.673073562817
0,1,0,1,1,1,1,1,1,0,0,1,1,1,0.576271186441
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0.59409400664
1,1,0,0,0,1,0,1,0,1,1,1,0,1,0.643019395422
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.147475100472
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.647213000175
1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.0583609994758
1,1,1,0,1,1,0,1,1,0,0,1,0,1,0.725493622226
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.0436833828412
1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.599510746112
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.610518958588
1,0,0,1,1,1,0,1,0,1,0,0,1,0,0.0157260178228
1,0,1,1,1,0,0,0,1,0,0,1,0,1,0.671675694566
1,0,0,0,1,1,1,1,1,1,1,1,0,0,0.637952123012
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0602830683208
0,1,1,0,0,0,1,0,0,1,1,1,1,1,0.602655949677
0,1,1,1,0,1,1,0,1,1,0,1,0,0,0.69142058361
0,0,0,0,1,1,1,1,1,0,0,1,1,1,0.5621177704
1,1,1,0,0,1,1,0,1,0,0,1,1,1,1.0
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0.123711340206
1,1,1,0,0,1,0,1,1,1,1,0,1,0,0.0414118469334
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0.114799930107
1,1,1,1,0,1,0,0,1,0,1,1,1,1,0.625895509348
1,1,1,0,1,0,1,1,0,1,1,1,0,0,0.682334439979
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.656124410274
1,1,0,0,1,0,0,0,1,1,1,0,1,1,0.0293552332693
1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.627817578193
0,1,0,1,1,1,1,0,0,1,1,0,0,0,0.0857941639001
0,1,0,0,1,1,0,0,0,0,0,1,1,1,0.658745413245
0,0,1,0,1,1,1,1,0,1,0,0,1,0,0.0178228201992
0,0,0,0,0,1,1,1,1,0,1,0,1,1,0.102743316442
0,1,1,1,1,1,0,0,0,1,0,1,0,1,0.665560020968
1,1,1,1,1,0,1,0,1,0,0,1,1,1,0.624672374629
0,1,1,1,0,1,1,0,0,1,1,0,1,1,0.0634282718854
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0866678315569
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0515463917526
0,1,0,0,0,0,0,0,0,1,1,0,1,1,0.0534684605976
1,1,0,0,1,1,1,1,1,1,1,0,0,1,0.130001747335
0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.12039140311
1,1,1,1,0,0,1,0,0,1,1,1,0,1,0.629564913507
1,1,0,1,0,0,0,0,0,1,1,0,1,0,0.0667482089813
1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.0463043858116
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.654027607898
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0.0859688974314
0,0,0,1,1,1,0,1,1,0,1,0,1,0,0.00995981128779
1,1,0,0,1,1,1,1,0,0,1,0,1,1,0.0821247597414
0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.666433688625
0,0,1,1,1,0,0,0,0,1,1,1,1,1,0.59671500961
1,0,0,0,1,0,1,1,1,0,0,1,1,0,0.636204787699
0,0,1,1,1,1,1,1,0,0,1,1,0,1,0.629040712913
0,0,1,1,0,0,1,1,1,1,1,0,1,1,0.0379171763061
0,1,0,0,1,1,1,0,0,1,1,1,1,1,0.662939017998
1,0,1,0,1,1,0,1,1,0,0,0,0,1,0.141359426874
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.0256858291106
1,0,0,0,0,0,1,1,0,0,0,1,1,0,0.584833129478
1,1,1,1,1,1,1,0,1,0,1,0,0,0,0.092958238686
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.0868425650882
1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.109383190634
1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0152018172287
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0.625895509348
1,1,0,1,1,1,1,0,0,0,1,0,1,1,0.0284815656124
1,0,1,1,0,1,0,1,0,1,1,1,1,0,0.579940590599
1,0,1,1,1,0,0,0,1,1,1,1,1,0,0.602481216145
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0463043858116
0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.654027607898
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0.147824567535
0,0,1,0,0,0,1,1,1,0,1,1,1,1,0.567534509872
0,1,0,0,1,0,0,1,1,0,1,1,0,1,0.694740520706
1,1,1,1,0,1,1,0,1,0,1,1,1,0,0.65944434737
1,1,0,0,1,0,1,1,0,1,1,0,0,1,0.0810763585532
1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.574698584658
0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.618032500437
0,1,0,1,1,1,1,1,1,0,1,0,1,1,0.0255110955792
0,0,0,0,0,1,1,0,1,1,1,0,1,0,0.0648261401363
1,0,0,0,0,0,1,1,0,1,1,0,1,0,0.0372182421807
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.0931329722174
1,1,0,1,0,0,1,1,1,0,0,1,1,1,0.611916826839
1,0,0,0,1,1,1,1,0,0,0,1,0,1,0.645465664861
1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.69910885899
1,0,1,0,1,1,0,1,0,1,1,1,0,1,0.64144679364
1,0,1,1,0,0,0,0,1,1,1,1,1,0,0.726542023414
0,0,1,0,1,1,1,0,0,0,0,0,1,0,0.0489253887821
0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.0590599336013
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0508474576271
1,0,0,1,0,0,1,1,0,1,1,1,0,1,0.639349991263
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.13961209156
0,0,1,0,0,1,1,0,1,1,1,1,0,0,0.660492748558
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.15621177704
0,1,0,0,1,1,1,1,0,0,0,1,1,0,0.698235191333
1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.674995631662
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0.590075135418
1,0,1,0,0,0,1,1,1,0,1,0,0,1,0.0629040712913
0,1,1,0,0,1,0,0,0,1,1,0,0,1,0.0438581163725
1,1,0,0,0,0,0,0,0,0,0,1,1,1,0.612266293902
1,0,0,1,0,1,0,0,1,0,1,1,0,0,0.711689673248
1,1,1,0,1,0,1,1,0,1,0,0,0,1,0.101520181723
1,1,0,0,1,1,0,1,0,0,0,1,1,1,0.615411497466
1,0,1,1,0,1,1,1,1,1,0,1,0,1,0.657172811463
0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.143980429844
0,1,1,1,0,1,0,1,0,1,1,1,0,1,0.623973440503
0,0,1,0,1,1,0,0,0,0,0,1,1,1,0.610518958588
0,1,0,1,0,1,0,0,1,0,1,1,1,1,0.659793814433
0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.0952297745937
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0.0429844487157
1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.604228551459
1,0,1,0,0,1,0,1,1,0,1,1,0,0,0.679538703477
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0.0856194303687
0,1,1,0,0,1,0,0,1,0,1,0,1,1,0.0583609994758
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0.59409400664
0,0,1,0,1,1,1,0,1,0,0,1,0,0,0.602655949677
0,0,1,1,1,0,0,0,1,0,0,1,0,0,0.603005416739
1,0,1,1,1,0,0,1,0,0,1,1,1,0,0.597763410799
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.0340730386161
1,1,0,0,1,0,0,1,1,1,1,0,1,1,0.0557399965053
1,1,0,0,1,1,0,1,0,0,0,1,0,1,0.619255635156
1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.0438581163725
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0.0281320985497
0,1,0,1,1,0,0,0,0,0,0,1,1,0,0.650882404333
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.0218416914206
1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.0344225056788
1,0,0,1,0,1,1,0,1,1,1,1,1,1,0.605102219116
1,1,0,1,1,0,1,1,1,1,1,1,1,0,0.63253538354
1,0,0,1,1,1,1,1,0,1,1,0,0,1,0.0352961733357
0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.0863183644941
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0272584308929
1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.052245325878
0,1,1,0,0,0,1,1,1,1,0,1,0,1,0.658570679713
0,0,0,1,1,0,1,0,0,0,0,1,1,0,0.726367289883
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0.0328499038966
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0.580814258256
1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.0988991787524
0,1,0,1,1,1,0,1,0,1,0,0,0,1,0.0829984273982
1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.6005591473
0,0,0,1,1,0,1,1,1,0,1,1,0,1,0.614363096278
1,1,0,1,0,0,1,0,0,1,1,0,1,0,0.106762187664
0,0,0,1,0,1,0,1,1,0,1,1,0,1,0.603005416739
1,1,1,0,0,1,1,1,1,1,0,1,1,0,0.665385287437
0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.0223658920147
1,1,0,0,0,0,1,1,1,1,1,1,0,1,0.66451161978
1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0513716582212
1,1,0,0,1,0,0,0,0,1,0,0,1,1,0.0487506552507
1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.662939017998
1,1,0,0,0,1,0,0,1,1,1,0,1,1,0.0693692119518
1,0,1,1,1,0,1,0,0,0,0,1,1,1,0.639175257732
1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.0817752926787
0,1,1,1,1,1,0,0,0,1,0,1,1,1,0.681460772322
0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.0580115324131
1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.118294600734
0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.627817578193
1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.0410623798707
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.683033374104
0,1,1,1,0,0,1,1,1,1,1,0,0,1,0.0637777389481
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.69910885899
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0.0940066398742
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.053643194129
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.590424602481
0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.627118644068
0,0,1,0,1,1,1,1,0,0,0,0,1,1,0.0814258256159
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.103092783505
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0.0889393674646
1,1,1,1,1,0,1,0,1,0,1,0,0,0,0.159531714136
0,0,1,0,1,1,0,1,0,0,0,0,1,1,0.0539926611917
0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.601432814957
1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.611567359776
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0854446968373
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.0711165472654
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0.634632185916
0,1,1,1,1,0,1,1,1,0,1,0,1,0,0.0740870172986
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0429844487157
1,0,0,0,1,0,0,1,1,1,0,1,1,0,0.652105539053
0,1,1,0,0,0,1,0,0,0,1,1,0,1,0.614712563341
1,0,1,0,1,1,1,0,0,1,1,0,0,0,0.0326751703652
1,0,0,1,0,0,1,0,0,1,1,1,0,1,0.693692119518
1,0,0,0,0,0,1,1,1,0,1,0,1,0,0.0235890267342
1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.590948803075
0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.593045605452
1,1,0,1,1,0,0,1,0,0,1,1,0,0,0.642844661891
1,1,0,1,0,0,1,0,0,1,1,1,1,1,0.639699458326
0,1,0,0,0,1,0,1,0,1,1,1,1,0,0.64022365892
0,1,1,1,1,0,0,1,0,1,1,0,1,1,0.0878909662764
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.0146776166346
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0562641970994
0,1,1,1,1,1,1,1,0,0,1,0,1,1,0.0442075834353
0,1,0,0,1,0,0,1,0,1,0,0,1,1,0.069019744889
1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.676568233444
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.050323257033
0,1,0,0,1,1,1,0,1,0,1,1,1,1,0.581163725319
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0662240083872
