SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.6
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0.0391764945184
0,1,1,0,0,0,1,1,0,0,1,0,0,1,0.0435850176632
0,1,1,1,1,1,0,0,0,1,1,1,0,1,0.039703690789
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.0476739021241
0,0,1,0,0,1,1,0,1,0,0,0,1,1,0.0441142895096
1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.0402039045733
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0.050517441064
0,1,1,0,0,0,0,0,1,0,1,1,1,1,0.0481512845739
0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.0459304183946
0,1,1,1,1,0,1,1,1,1,1,0,0,0,0.0724562779943
0,0,0,1,1,0,0,0,0,1,1,1,0,1,0.0658870803704
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0.0729855498408
1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.101670008344
0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.120277546005
1,0,1,1,0,1,0,1,0,0,0,0,1,1,0.0929733454547
0,1,1,1,1,0,0,1,1,1,1,0,0,0,0.076960277629
0,1,0,1,1,0,1,0,0,1,1,0,1,0,0.0804161114501
0,0,1,1,1,0,0,1,1,1,1,0,1,0,0.0497079664753
1,0,1,1,1,1,1,1,0,1,1,0,1,0,0.0723006098042
0,0,1,1,1,0,1,0,0,1,1,1,0,1,0.0816095675745
1,1,0,0,0,0,1,1,1,1,1,0,1,0,0.0646106012113
0,1,1,1,0,1,0,0,0,0,1,1,1,0,0.0684711723268
1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0819105260755
1,1,1,0,0,0,1,0,0,1,1,0,1,1,0.0595046845747
1,0,0,0,0,1,1,1,1,1,0,1,1,0,0.0837058992017
1,1,0,1,1,0,1,1,0,1,0,1,1,1,0.0755073745211
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0702250339357
0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0622444447212
1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.0512335147387
1,1,1,0,0,1,1,0,1,0,0,1,0,0,0.0974773450894
1,1,0,1,0,1,1,0,1,1,0,1,0,1,0.0775518167516
1,0,1,0,1,0,1,1,0,1,0,1,1,0,0.111954486772
1,0,1,1,0,1,0,0,1,0,1,1,0,1,0.085169180189
1,0,0,0,1,0,0,1,0,1,1,0,1,1,0.0909911705003
1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.0629605183958
1,0,1,0,0,1,1,1,1,1,1,0,0,1,0.0567441686696
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0510882244279
0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.0698202966413
1,1,1,1,1,1,0,1,0,0,0,1,1,0,0.0596292191268
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.0543053670241
0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.0578753575179
0,1,0,1,1,0,1,0,1,1,1,0,0,1,0.0477569251589
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.147841193539
0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.0397047285769
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.0309157025617
0,1,1,0,1,0,0,1,0,0,0,1,1,0,0.0507042428922
0,1,1,1,0,1,0,1,0,0,1,1,1,1,0.0471134966396
1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.0556441134593
1,1,1,0,0,0,0,1,1,0,0,1,1,1,0.0505070631847
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0.0602830255254
1,1,0,0,0,1,0,1,1,0,1,1,1,0,0.0428585661092
0,1,0,0,0,1,0,1,1,0,0,1,0,0,0.0414793459445
1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.0320842517757
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0.0358171749752
0,1,0,1,1,1,0,1,1,0,0,1,1,0,0.040841106365
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.0313411956147
0,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0319399992528
0,1,1,0,0,0,0,0,0,1,0,1,1,1,0.0530496436236
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0.0405889238969
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0374008393629
0,1,1,0,1,1,1,1,1,1,0,0,1,1,0.0258782799288
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.0231758801479
1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.0214417365098
0,1,1,1,1,0,1,0,0,1,1,1,1,0,0.0313827071321
1,1,1,1,1,0,1,0,1,1,0,1,1,0,0.0314096896184
1,0,0,0,1,0,1,1,1,1,0,0,0,0,0.0229797382284
0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.025796294682
0,1,0,0,1,0,0,1,1,1,0,0,1,1,0.0211158710984
0,1,1,0,0,0,0,0,1,1,0,1,0,1,0.0233979667659
1,0,0,1,1,1,0,1,0,1,1,1,1,0,0.0238722358518
0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0212310655591
0,1,1,1,1,0,0,1,1,1,1,1,1,1,0.0223103650108
1,0,0,1,1,1,0,1,0,1,1,1,0,1,0.0226217013911
0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.0321527457793
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0267915333109
1,1,0,1,0,1,1,0,1,1,0,0,0,1,0.014429403438
1,1,1,0,1,0,1,1,0,0,1,1,0,1,0.0223103650108
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0254434467843
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0.0148102716099
0,0,1,1,1,1,0,1,0,0,0,1,0,1,0.0231665400565
0,0,1,1,1,1,1,0,1,0,0,1,0,0,0.0338433023242
0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.0222314931278
0,1,1,0,1,1,0,0,1,1,1,1,0,1,0.0297980049565
1,0,0,1,1,1,1,0,0,1,0,1,0,0,0.0313785559804
0,1,0,1,1,1,1,1,1,0,0,1,1,1,0.0312799661266
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0.0398178474618
1,1,0,0,0,1,0,1,0,1,1,1,0,1,0.0466257363105
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.0468851832941
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0546478370424
1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.0402672096373
1,1,1,0,1,1,0,1,1,0,0,1,0,1,0.0477880587969
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.0471757639157
1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.0496560770786
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.0508080216856
1,0,0,1,1,1,0,1,0,1,0,0,1,0,0.0377568006243
1,0,1,1,1,0,0,0,1,0,0,1,0,1,0.0491475609908
1,0,0,0,1,1,1,1,1,1,1,1,0,0,0.0303511459254
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0397068041528
0,1,1,0,0,0,1,0,0,1,1,1,1,1,0.0424849624528
0,1,1,1,0,1,1,0,1,1,0,1,0,0,0.0383597554141
0,0,0,0,1,1,1,1,1,0,0,1,1,1,0.0414150030926
1,1,1,0,0,1,1,0,1,0,0,1,1,1,0.0408068593631
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0.0414969883394
1,1,1,0,0,1,0,1,1,1,1,0,1,0,0.0297990427444
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0.0211750250107
1,1,1,1,0,1,0,0,1,0,1,1,1,1,0.0235837308061
1,1,1,0,1,0,1,1,0,1,1,1,0,0,0.021028696912
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.0309281560169
1,1,0,0,1,0,0,0,1,1,1,0,1,1,0.0401405995093
1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.0405660925624
0,1,0,1,1,1,1,0,0,1,1,0,0,0,0.0333513908434
0,1,0,0,1,1,0,0,0,0,0,1,1,1,0.0407248741163
0,0,1,0,1,1,1,1,0,1,0,0,1,0,0.0213296554129
0,0,0,0,0,1,1,1,1,0,1,0,1,1,0.0320967052309
0,1,1,1,1,1,0,0,0,1,0,1,0,1,0.0391723433667
1,1,1,1,1,0,1,0,1,0,0,1,1,1,0.0312550592162
0,1,1,1,0,1,1,0,0,1,1,0,1,1,0.0306956915196
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0309613652308
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0343154958343
0,1,0,0,0,0,0,0,0,1,1,0,1,1,0.0117259658692
1,1,0,0,1,1,1,1,1,1,1,0,0,1,0.0257288384662
0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.0306448399108
1,1,1,1,0,0,1,0,0,1,1,1,0,1,0.0227348202759
1,1,0,1,0,0,0,0,0,1,1,0,1,0,0.0216233493983
1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.0208460462355
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.0234716497092
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0.0273249563091
0,0,0,1,1,1,0,1,1,0,1,0,1,0,0.0226144368755
1,1,0,0,1,1,1,1,0,0,1,0,1,1,0.0123496764177
0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.0229745492887
0,0,1,1,1,0,0,0,0,1,1,1,1,1,0.0276342171135
1,0,0,0,1,0,1,1,1,0,0,1,1,0,0.0222346064916
0,0,1,1,1,1,1,1,0,0,1,1,0,1,0.022148470093
0,0,1,1,0,0,1,1,1,1,1,0,1,1,0.0347326865839
0,1,0,0,1,1,1,0,0,1,1,1,1,1,0.0393799009535
1,0,1,0,1,1,0,1,1,0,0,0,0,1,0.0314512011358
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.0356594312092
1,0,0,0,0,0,1,1,0,0,0,1,1,0,0.0389326143539
1,1,1,1,1,1,1,0,1,0,1,0,0,0,0.0307423919767
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.0305275698743
1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.0398728502223
1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0319628305873
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0.0294482704226
1,1,0,1,1,1,1,0,0,0,1,0,1,1,0.0405775082297
1,0,1,1,0,1,0,1,0,1,1,1,1,0,0.0309042868944
1,0,1,1,1,0,0,0,1,1,1,1,1,0,0.032062458229
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0300605653038
0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.0437095522153
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0.0393186714654
0,0,1,0,0,0,1,1,1,0,1,1,1,1,0.0324121927629
0,1,0,0,1,0,0,1,1,0,1,1,0,1,0.0564016986513
1,1,1,1,0,1,1,0,1,0,1,1,1,0,0.050486307426
1,1,0,0,1,0,1,1,0,1,1,0,0,1,0.0291691054683
1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.154908529371
0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.0304736049017
0,1,0,1,1,1,1,1,1,0,1,0,1,1,0.0446850728735
0,0,0,0,0,1,1,0,1,1,1,0,1,0,0.0358275528545
1,0,0,0,0,0,1,1,0,1,1,0,1,0,0.041455476822
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.0409241293997
1,1,0,1,0,0,1,1,1,0,0,1,1,1,0.0389419544453
1,0,0,0,1,1,1,1,0,0,0,1,0,1,0.0395262290523
1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.0403024944271
1,0,1,0,1,1,0,1,0,1,1,1,0,1,0.0393134825257
1,0,1,1,0,0,0,0,1,1,1,1,1,0,0.052032611448
0,0,1,0,1,1,1,0,0,0,0,0,1,0,0.0606981406991
0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.0480682615392
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0449756534951
1,0,0,1,0,0,1,1,0,1,1,1,0,1,0.0592244818325
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.0501127037697
0,0,1,0,0,1,1,0,1,1,1,1,0,0,0.0564120765306
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.0474974781753
0,1,0,0,1,1,1,1,0,0,0,1,1,0,0.056484721686
1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.0618397074268
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0.0551563531302
1,0,1,0,0,0,1,1,1,0,1,0,0,1,0.0485456439889
0,1,1,0,0,1,0,0,0,1,1,0,0,1,0.0539110076091
1,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0458992847566
1,0,0,1,0,1,0,0,1,0,1,1,0,0,0.0599301776278
1,1,1,0,1,0,1,1,0,1,0,0,0,1,0.0630331635512
1,1,0,0,1,1,0,1,0,0,0,1,1,1,0.0562564083405
1,0,1,1,0,1,1,1,1,1,0,1,0,1,0.0537864730569
0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.0494070079744
0,1,1,1,0,1,0,1,0,1,1,1,0,1,0.057605532655
0,0,1,0,1,1,0,0,0,0,0,1,1,1,0.0470719851223
0,1,0,1,0,1,0,0,1,0,1,1,1,1,0.0509533119964
0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.0371704504415
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0.0519288326546
1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.046366289327
1,0,1,0,0,1,0,1,1,0,1,1,0,0,0.0636039469151
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0.0454945474622
0,1,1,0,0,1,0,0,1,0,1,0,1,1,0.0489918928007
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0.0500400586143
0,0,1,0,1,1,1,0,1,0,0,1,0,0,0.055696002856
0,0,1,1,1,0,0,0,1,0,0,1,0,0,0.0671324258916
1,0,1,1,1,0,0,1,0,0,1,1,1,0,0.0607500300959
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.0602415140081
1,1,0,0,1,0,0,1,1,1,1,0,1,1,0.0616010162019
1,1,0,0,1,1,0,1,0,0,0,1,0,1,0.0554573116311
1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.0639983063301
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0.0524788602598
0,1,0,1,1,0,0,0,0,0,0,1,1,0,0.0586225648306
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.0523128141903
1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.0584876523992
1,0,0,1,0,1,1,0,1,1,1,1,1,1,0.0490645379561
1,1,0,1,1,0,1,1,1,1,1,1,1,0,0.0628878732404
1,0,0,1,1,1,1,1,0,1,1,0,0,1,0.0491060494734
0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.0499051461828
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0396632170596
1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.0291608031648
0,1,1,0,0,0,1,1,1,1,0,1,0,1,0.0237134542979
0,0,0,1,1,0,1,0,0,0,0,1,1,0,0.0221910193983
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0.0281271663823
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0.0137299343703
1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.012172214681
0,1,0,1,1,1,0,1,0,1,0,0,0,1,0.0163254419939
1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.0237809105136
0,0,0,1,1,0,1,1,1,0,1,1,0,1,0.0174545552664
1,1,0,1,0,0,1,0,0,1,1,0,1,0,0.0125333648821
0,0,0,1,0,1,0,1,1,0,1,1,0,1,0.0208439706597
1,1,1,0,0,1,1,1,1,1,0,1,1,0,0.0227773695812
0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.016102317588
1,1,0,0,0,0,1,1,1,1,1,1,0,1,0.0199348684292
1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0209103890875
1,1,0,0,1,0,0,0,0,1,0,0,1,1,0.0253251389598
1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.0272408954865
1,1,0,0,0,1,0,0,1,1,1,0,1,1,0.0129567823593
1,0,1,1,1,0,1,0,0,0,0,1,1,1,0.0133137814087
1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.0209166158151
0,1,1,1,1,1,0,0,0,1,0,1,1,1,0.0152606715733
0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.0146961149371
1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.0231322930547
0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.0123662810247
1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.01285092799
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0250843721591
0,1,1,1,0,0,1,1,1,1,1,0,0,1,0.0139727767469
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0138669223776
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0.0128602680814
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0148652743704
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.016592153493
0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.0134891675695
0,0,1,0,1,1,1,1,0,0,0,0,1,1,0.00544527329107
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.00689817639904
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0.00458079594183
1,1,1,1,1,0,1,0,1,0,1,0,0,0,0.0055521654483
0,0,1,0,1,1,0,1,0,0,0,0,1,1,0.0204631024878
0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.0165278106411
1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0160047655222
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.00537055255981
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.00570160691084
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0.00627965479022
0,1,1,1,1,0,1,1,1,0,1,0,1,0,0.00496996641718
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.00291514630734
1,0,0,0,1,0,0,1,1,1,0,1,1,0,0.00384500429644
0,1,1,0,0,0,1,0,0,0,1,1,0,1,0.0049917599638
1,0,1,0,1,1,1,0,0,1,1,0,0,0,0.0141720320303
1,0,0,1,0,0,1,0,0,1,1,1,0,1,0.0142519417012
1,0,0,0,0,0,1,1,1,0,1,0,1,0,0.0122137261983
1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.011840122542
0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.0126828063446
1,1,0,1,1,0,0,1,0,0,1,1,0,0,0.0129816892697
1,1,0,1,0,0,1,0,0,1,1,1,1,1,0.0256987426161
0,1,0,0,0,1,0,1,0,1,1,1,1,0,0.0130460321216
0,1,1,1,1,0,0,1,0,1,1,0,1,1,0.0122614644433
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.024627745468
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0160680705862
0,1,1,1,1,1,1,1,0,0,1,0,1,1,0.0039799167279
0,1,0,0,1,0,0,1,0,1,0,0,1,1,0.00305524767847
