SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq100K.6
1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.161603636336
0,0,1,0,1,1,1,0,0,0,1,0,0,0,0.177226162927
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0.165052276102
0,0,0,0,0,1,1,1,1,0,0,1,1,0,0.192829844491
0,0,1,1,1,0,1,1,0,0,1,0,0,0,0.160868680321
0,1,0,0,0,1,1,1,1,1,0,1,1,0,0.157533110711
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.155365932716
1,0,0,0,1,1,0,1,0,1,1,1,0,0,0.165843767196
0,0,1,1,0,0,1,1,0,1,1,1,1,0,0.163601209097
0,1,1,1,1,0,1,0,0,0,1,0,1,0,0.16220667717
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0.216989167879
0,1,0,1,0,0,1,0,0,1,1,0,1,1,0.173136792275
0,0,1,1,1,0,1,0,1,1,1,0,1,0,0.21664995741
0,0,0,1,1,0,1,0,1,1,0,0,1,0,0.180825562901
0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.228220803401
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.250288328898
0,1,1,1,1,1,1,0,1,1,0,1,1,1,0.233195890277
1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.202855398346
1,0,1,1,0,0,0,1,1,1,1,0,0,0,0.152840699226
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0.914085526266
1,0,0,1,1,1,1,0,1,1,1,1,0,1,0.785091322996
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.830696286022
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.982737956144
0,0,1,1,0,0,1,1,0,0,1,1,0,0,0.834842191752
1,1,1,0,1,0,1,1,1,1,0,1,0,0,0.831035496491
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.983830967654
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0.245784367674
0,1,0,1,1,0,0,0,0,0,0,1,1,0,0.163751969305
1,0,0,1,0,1,0,0,1,1,1,1,1,0,0.221474284077
1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.191397622512
1,0,1,0,1,1,0,0,1,1,1,1,0,1,0.173193327353
0,0,1,1,0,1,0,1,0,0,1,1,0,1,0.158758037404
0,1,0,1,0,0,1,1,1,1,1,0,1,1,0.147130656335
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0.157947701284
1,0,0,1,1,0,1,0,1,1,0,1,1,0,0.153971400788
0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.470134402726
0,0,0,0,1,1,1,1,1,0,1,0,1,0,0.151823067819
1,0,0,1,1,1,1,1,1,0,1,0,0,1,0.180882097979
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.199463293658
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0.169556237327
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.175058984932
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0.173117947249
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0.211429885196
1,0,0,0,1,1,0,0,0,1,1,0,0,1,0.186196395323
1,1,0,1,1,0,0,1,1,0,0,1,0,0,0.190379991105
1,0,1,1,0,1,0,1,1,1,1,0,1,1,0.195750823528
0,1,1,0,1,1,1,0,0,1,1,0,0,1,0.233667015928
1,1,0,1,0,0,1,1,0,0,1,1,1,0,0.253002012649
0,1,0,1,1,0,1,1,0,1,1,0,1,0,0.273354640776
1,0,0,1,1,0,1,1,0,1,0,1,0,1,0.234439661996
1,1,1,0,1,0,0,0,1,0,0,0,0,1,0.185141073865
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0.244917496476
0,1,1,0,0,0,1,1,0,0,1,0,0,1,0.216612267358
0,1,1,1,1,1,0,0,0,1,1,1,0,1,0.262104160228
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.24418254046
0,0,1,0,0,1,1,0,1,0,0,0,1,1,0.213672443295
1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.156854689773
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0.228880379313
0,1,1,0,0,0,0,0,1,0,1,1,1,1,0.215368495639
0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.165504556727
0,1,1,1,1,0,1,1,1,1,1,0,0,0,0.444674772541
0,0,0,1,1,0,0,0,0,1,1,1,0,1,0.19578851358
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0.166088752535
1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.164844980816
0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.159662598654
1,0,1,1,0,1,0,1,0,0,0,0,1,1,0.187854757615
0,1,1,1,1,0,0,1,1,1,1,0,0,0,0.190361146079
0,1,0,1,1,0,1,0,0,1,1,0,1,0,0.164147714852
0,0,1,1,1,0,0,1,1,1,1,0,1,0,0.202176977409
1,0,1,1,1,1,1,1,0,1,1,0,1,0,0.165975682378
0,0,1,1,1,0,1,0,0,1,1,1,0,1,0.209206172123
1,1,0,0,0,0,1,1,1,1,1,0,1,0,0.160529469852
0,1,1,1,0,1,0,0,0,0,1,1,1,0,0.206907078946
1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.142117879407
1,1,1,0,0,0,1,0,0,1,1,0,1,1,0.210374563738
1,0,0,0,0,1,1,1,1,1,0,1,1,0,0.144473507662
1,1,0,1,1,0,1,1,0,1,0,1,1,1,0.184029217328
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.222152705015
0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.176415826807
1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.223528391916
1,1,1,0,0,1,1,0,1,0,0,1,0,0,0.167238299123
1,1,0,1,0,1,1,0,1,1,0,1,0,1,0.159700288706
1,0,1,0,1,0,1,1,0,1,0,1,1,0,0.166522188134
1,0,1,1,0,1,0,0,1,0,1,1,0,1,0.212862107175
1,0,0,0,1,0,0,1,0,1,1,0,1,1,0.184669948214
1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.189041994256
1,0,1,0,0,1,1,1,1,1,1,0,0,1,0.15272762907
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.164147714852
0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.14272092024
1,1,1,1,1,1,0,1,0,0,0,1,1,0,0.210054198295
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.195373923007
0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.230802571969
0,1,0,1,1,0,1,0,1,1,1,0,0,1,0.205814067435
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.243881020044
0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.259993517311
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.208226230769
0,1,1,0,1,0,0,1,0,0,0,1,1,0,0.250589849315
0,1,1,1,0,1,0,1,0,0,1,1,1,1,0.24832844619
1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.228051198167
1,1,1,0,0,0,0,1,1,0,0,1,1,1,0.157382350502
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0.180335592224
1,1,0,0,0,1,0,1,1,0,1,1,1,0,0.162998168263
0,1,0,0,0,1,0,1,1,0,0,1,0,0,0.261482274369
1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.190813426704
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0.272299319318
0,1,0,1,1,1,0,1,1,0,0,1,1,0,0.254509614732
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.262839116244
0,0,1,1,1,1,0,1,1,1,1,1,1,1,0.192584859152
0,1,1,0,0,0,0,0,0,1,0,1,1,1,0.249515682831
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0.223339941656
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.257769804238
0,1,1,0,1,1,1,1,1,1,0,0,1,1,0.262763736139
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.271960108849
1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.26990600101
0,1,1,1,1,0,1,0,0,1,1,1,1,0,0.19831374707
1,1,1,1,1,0,1,0,1,1,0,1,1,0,0.252926632545
1,0,0,0,1,0,1,1,1,1,0,0,0,0,0.229181899729
0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.254113869185
0,1,0,0,1,0,0,1,1,1,0,0,1,1,0.263479847129
0,1,1,0,0,0,0,0,1,1,0,1,0,1,0.279743104605
1,0,0,1,1,1,0,1,0,1,1,1,1,0,0.292482342211
0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.274409962235
0,1,1,1,1,0,0,1,1,1,1,1,1,1,0.272845825073
1,0,0,1,1,1,0,1,0,1,1,1,0,1,0.279045838641
0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.201856611966
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.255169190644
1,1,0,1,0,1,1,0,1,1,0,0,0,1,0.278989303563
1,1,1,0,1,0,1,1,0,0,1,1,0,1,0.272035488953
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.267154627208
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0.273844611453
0,0,1,1,1,1,0,1,0,0,0,1,0,1,0.277010575829
0,0,1,1,1,1,1,0,1,0,0,1,0,0,0.274409962235
0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.194921642382
0,1,1,0,1,1,0,0,1,1,1,1,0,1,0.153933710736
1,0,0,1,1,1,1,0,0,1,0,1,0,0,0.229954545797
0,1,0,1,1,1,1,1,1,0,0,1,1,1,0.271847038693
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0.258071324655
1,1,0,0,0,1,0,1,0,1,1,1,0,1,0.252380126789
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.229125364651
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.258504760254
1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.233742396032
1,1,1,0,1,1,0,1,1,0,0,1,0,1,0.260747318353
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.248121150903
1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.771786734609
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.25275702731
1,0,0,1,1,1,0,1,0,1,0,0,1,0,0.249873738326
1,0,1,1,1,0,0,0,1,0,0,1,0,1,0.249364922622
1,0,0,0,1,1,1,1,1,1,1,1,0,0,0.273825766427
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.229257279834
0,1,1,0,0,0,1,0,0,1,1,1,1,1,0.239829339444
0,1,1,1,0,1,1,0,1,1,0,1,0,0,0.262744891113
0,0,0,0,1,1,1,1,1,0,0,1,1,1,0.256130286972
1,1,1,0,0,1,1,0,1,0,0,1,1,1,0.253812348769
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0.211090674727
1,1,1,0,0,1,0,1,1,1,1,0,1,0,0.148562878314
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0.223151491395
1,1,1,1,0,1,0,0,1,0,1,1,1,1,0.269642170645
1,1,1,0,1,0,1,1,0,1,1,1,0,0,0.278329727652
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.255621471269
1,1,0,0,1,0,0,0,1,1,1,0,1,1,0.341988225628
1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.180335592224
0,1,0,1,1,1,1,0,0,1,1,0,0,0,0.142117879407
0,1,0,0,1,1,0,0,0,0,0,1,1,1,0.267682287937
0,0,1,0,1,1,1,1,0,1,0,0,1,0,0.270490196817
0,0,0,0,0,1,1,1,1,0,1,0,1,1,0.282362563225
0,1,1,1,1,1,0,0,0,1,0,1,0,1,0.25094790481
1,1,1,1,1,0,1,0,1,0,0,1,1,1,0.198445662252
0,1,1,1,0,1,1,0,0,1,1,0,1,1,0.290428234372
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.24418254046
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.26061540317
0,1,0,0,0,0,0,0,0,1,1,0,1,1,0.235381913298
1,1,0,0,1,1,1,1,1,1,1,0,0,1,0.279686569527
0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.277236716141
1,1,1,1,0,0,1,0,0,1,1,1,0,1,0.294649520206
1,1,0,1,0,0,0,0,0,1,1,0,1,0,0.262349145567
1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.282607548564
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.295422166273
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0.298776580909
0,0,0,1,1,1,0,1,1,0,1,0,1,0,0.276011789448
1,1,0,0,1,1,1,1,0,0,1,0,1,1,0.280346145438
0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.283417884684
0,0,1,1,1,0,0,0,0,1,1,1,1,1,0.291106655309
1,0,0,0,1,0,1,1,1,0,0,1,1,0,0.291144345361
0,0,1,1,1,1,1,1,0,0,1,1,0,1,0.257223298483
0,0,1,1,0,0,1,1,1,1,1,0,1,1,0.24246764309
0,1,0,0,1,1,1,0,0,1,1,1,1,1,0.272280474292
1,0,1,0,1,1,0,1,1,0,0,0,0,1,0.273298105698
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.271583208328
1,0,0,0,0,0,1,1,0,0,0,1,1,0,0.268605694213
1,1,1,1,1,1,1,0,1,0,1,0,0,0,0.294762590362
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.280478060621
1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.266702346583
1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.238415962491
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0.28272061872
1,1,0,1,1,1,1,0,0,0,1,0,1,1,0.258504760254
1,0,1,1,0,1,0,1,0,1,1,1,1,0,0.278028207235
1,0,1,1,1,0,0,0,1,1,1,1,1,0,0.262009935098
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.269830620906
0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.25799594455
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0.168482070842
0,0,1,0,0,0,1,1,1,0,1,1,1,1,0.186271775428
0,1,0,0,1,0,0,1,1,0,1,1,0,1,0.129454021905
1,1,1,1,0,1,1,0,1,0,1,1,1,0,0.178451089619
1,1,0,0,1,0,1,1,0,1,1,0,0,1,0.520337552106
1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.480951447675
0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.255866456607
0,1,0,1,1,1,1,1,1,0,1,0,1,1,0.21926941603
0,0,0,0,0,1,1,0,1,1,1,0,1,0,0.249967963456
1,0,0,0,0,0,1,1,0,1,1,0,1,0,0.213352077853
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.271847038693
1,1,0,1,0,0,1,1,1,0,0,1,1,1,0.254076179133
1,0,0,0,1,1,1,1,0,0,0,1,0,1,0.257242143509
1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.25680870791
1,0,1,0,1,1,0,1,0,1,1,1,0,1,0.235099237907
1,0,1,1,0,0,0,0,1,1,1,1,1,0,0.243598344653
0,0,1,0,1,1,1,0,0,0,0,0,1,0,0.160096034253
0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.253981954003
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.228201958375
1,0,0,1,0,0,1,1,0,1,1,1,0,1,0.241751532101
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.213634753243
0,0,1,0,0,1,1,0,1,1,1,1,0,0,0.160322174565
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.187572082225
0,1,0,0,1,1,1,1,0,0,0,1,1,0,0.172251076051
1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.223264561552
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0.173909438343
1,0,1,0,0,0,1,1,1,0,1,0,0,1,0.208018935482
0,1,1,0,0,1,0,0,0,1,1,0,0,1,0.254829980175
1,1,0,0,0,0,0,0,0,0,0,1,1,1,0.181843194307
1,0,0,1,0,1,0,0,1,0,1,1,0,0,0.22079586314
1,1,1,0,1,0,1,1,0,1,0,0,0,1,0.223584926994
1,1,0,0,1,1,0,1,0,0,0,1,1,1,0.223245716526
1,0,1,1,0,1,1,1,1,1,0,1,0,1,0.132582296229
0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.217497983582
0,1,1,1,0,1,0,1,0,1,1,1,0,1,0.222303465223
0,0,1,0,1,1,0,0,0,0,0,1,1,1,0.198992168007
0,1,0,1,0,1,0,0,1,0,1,1,1,1,0.163054703342
0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.235287688168
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0.240771590746
1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.246877379185
1,0,1,0,0,1,0,1,1,0,1,1,0,0,0.239263988663
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0.22170042439
0,1,1,0,0,1,0,0,1,0,1,0,1,1,0.219137500848
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0.14496347834
0,0,1,0,1,1,1,0,1,0,0,1,0,0,0.23875517296
0,0,1,1,1,0,0,0,1,0,0,1,0,0,0.226355145823
1,0,1,1,1,0,0,1,0,0,1,1,1,0,0.237982526892
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.1871198016
1,1,0,0,1,0,0,1,1,1,1,0,1,1,0.209168482071
1,1,0,0,1,1,0,1,0,0,0,1,0,1,0.22260498564
1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.211335660066
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0.202063907252
0,1,0,1,1,0,0,0,0,0,0,1,1,0,0.204306465352
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.22151197413
1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.235136927959
1,0,0,1,0,1,1,0,1,1,1,1,1,1,0.236192249418
1,1,0,1,1,0,1,1,1,1,1,1,1,0,0.214105878894
1,0,0,1,1,1,1,1,0,1,1,0,0,1,0.194431671705
0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.174342873942
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.252870097466
1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.640210762771
0,1,1,0,0,0,1,1,1,1,0,1,0,1,0.249101092258
0,0,0,1,1,0,1,0,0,0,0,1,1,0,0.293123073096
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0.288468351663
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0.283681715048
1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.299907282472
0,1,0,1,1,1,0,1,0,1,0,0,0,1,0.295572926482
1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.197277270637
0,0,0,1,1,0,1,1,1,0,1,1,0,1,0.273015430307
1,1,0,1,0,0,1,0,0,1,1,0,1,0,0.237247570876
0,0,0,1,0,1,0,1,1,0,1,1,0,1,0.283681715048
1,1,1,0,0,1,1,1,1,1,0,1,1,0,0.292783862627
0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.288826407158
1,1,0,0,0,0,1,1,1,1,1,1,0,1,0.236682220095
1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.300717618592
1,1,0,0,1,0,0,0,0,1,0,0,1,1,0.245011721606
1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.278857388381
1,1,0,0,0,1,0,0,1,1,1,0,1,1,0.273675006219
1,0,1,1,1,0,1,0,0,0,0,1,1,1,0.303337077212
1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.263969817806
0,1,1,1,1,1,0,0,0,1,0,1,1,1,0.277255561167
0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.288166831247
1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.275540663797
0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.293368058435
1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.288223366325
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.286018498278
0,1,1,1,0,0,1,1,1,1,1,0,0,1,0.286282328642
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.290258629137
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0.272695064865
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.28119417161
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.289919418669
0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.280496905647
0,0,1,0,1,1,1,1,0,0,0,0,1,1,0.303732822759
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.252926632545
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0.299737677237
1,1,1,1,1,0,1,0,1,0,1,0,0,0,0.287733395648
0,0,1,0,1,1,0,1,0,0,0,0,1,1,0.3256872781
0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.290013643799
1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.232818989756
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.292444652159
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.304863524321
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0.30601307091
0,1,1,1,1,0,1,1,1,0,1,0,1,0,0.319053828932
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.317075101198
1,0,0,0,1,0,0,1,1,1,0,1,1,0,0.304467778774
0,1,1,0,0,0,1,0,0,0,1,1,0,1,0.29481912544
1,0,1,0,1,1,1,0,0,1,1,0,0,0,0.295252561039
1,0,0,1,0,0,1,0,0,1,1,1,0,1,0.297118218617
1,0,0,0,0,0,1,1,1,0,1,0,1,0,0.279875019787
1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.310045906483
0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.300397253149
1,1,0,1,1,0,0,1,0,0,1,1,0,0,0.303657442655
1,1,0,1,0,0,1,0,0,1,1,1,1,1,0.287281115023
0,1,0,0,0,1,0,1,0,1,1,1,1,0,0.305805775624
0,1,1,1,1,0,0,1,0,1,1,0,1,1,0.288751027054
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.303337077212
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.282682928668
0,1,1,1,1,1,1,1,0,0,1,0,1,1,0.429033400924
0,1,0,0,1,0,0,1,0,1,0,0,1,1,0.308104868801
1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.297608189295
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.254245784368
0,1,0,0,1,1,1,0,1,0,1,1,1,1,0.308557149426
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.649878261132
1,0,0,0,0,0,1,0,1,1,1,0,1,1,0.272148559109
1,0,0,1,1,0,1,1,1,1,1,1,1,1,0.298776580909
1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.291728541169
0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.302602121196
