SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqbatch.1
0,0,0,0,1,0,1,0,1,0,1,0,1,0,4.424
0,0,0,1,1,1,0,0,0,0,0,1,1,1,5.152
1,0,0,0,1,0,1,1,0,0,1,0,1,0,4.512
1,0,0,1,0,1,0,1,1,0,0,0,1,0,4.546
0,1,1,0,0,0,1,1,1,1,1,1,0,0,5.126
1,0,1,1,0,0,0,0,1,1,1,0,1,0,4.589
0,0,0,1,1,0,0,1,0,1,1,0,1,1,4.556
1,1,1,1,1,0,0,1,1,1,0,0,1,0,4.54
1,0,1,0,0,1,1,1,1,0,1,1,0,1,5.086
0,1,0,1,1,1,0,0,1,1,0,0,1,0,4.551
0,1,1,1,1,1,1,0,1,1,1,0,1,0,4.476
0,1,0,1,0,0,1,1,1,1,1,0,0,0,4.513
1,0,1,1,1,0,1,0,1,1,0,1,1,0,5.228
1,0,0,1,1,1,1,0,0,0,1,1,1,0,5.203
1,0,0,1,0,0,1,1,0,0,0,0,0,1,4.611
1,1,1,0,0,1,0,0,1,0,1,0,1,1,4.521
0,0,1,1,0,1,0,1,1,1,0,0,0,0,4.615
1,0,0,0,1,1,0,1,0,1,1,1,1,0,5.284
1,1,1,0,0,0,0,1,0,0,0,0,0,1,4.495
0,0,1,0,1,1,1,0,0,0,1,0,0,0,4.476
1,1,1,0,0,0,0,0,0,1,1,0,0,0,4.764
0,0,0,0,0,1,1,1,1,0,0,1,1,0,5.121
0,0,1,1,1,0,1,1,0,0,1,0,0,0,4.516
0,1,0,0,0,1,1,1,1,1,0,1,1,0,5.187
0,0,0,1,0,0,0,0,0,1,1,0,0,1,4.523
1,0,0,0,1,1,0,1,0,1,1,1,0,0,5.284
0,0,1,1,0,0,1,1,0,1,1,1,1,0,5.145
0,1,1,1,1,0,1,0,0,0,1,0,1,0,4.459
0,0,0,1,0,0,0,0,0,1,0,1,1,0,5.175
0,1,0,1,0,0,1,0,0,1,1,0,1,1,4.553
0,0,1,1,1,0,1,0,1,1,1,0,1,0,4.712
0,0,0,1,1,0,1,0,1,1,0,0,1,0,4.534
0,0,1,0,0,0,0,0,1,0,1,0,1,1,4.534
0,0,1,0,1,0,1,0,0,0,0,0,0,1,4.513
0,1,1,1,1,1,1,0,1,1,0,1,1,1,5.143
1,1,0,1,0,0,0,1,0,1,0,1,0,0,5.296
1,0,1,1,0,0,0,1,1,1,1,0,0,0,4.506
1,1,0,0,1,1,1,0,0,0,0,1,1,0,5.166
1,0,0,1,1,1,1,0,1,1,1,1,0,1,5.351
0,0,0,0,0,1,0,1,0,0,0,0,0,1,4.64
1,1,1,1,1,1,1,1,1,1,1,0,0,1,4.615
0,0,1,1,0,0,1,1,0,0,1,1,0,0,5.059
1,1,1,0,1,0,1,1,1,1,0,1,0,0,5.363
0,0,0,1,1,0,0,0,0,1,1,0,1,0,4.853
1,1,0,0,1,0,0,0,1,0,0,1,1,0,5.167
0,1,0,1,1,0,0,0,0,0,0,1,1,0,5.097
1,0,0,1,0,1,0,0,1,1,1,1,1,0,5.173
1,1,1,1,1,1,0,0,1,1,1,0,0,0,4.672
1,0,1,0,1,1,0,0,1,1,1,1,0,1,5.351
0,0,1,1,0,1,0,1,0,0,1,1,0,1,5.047
0,1,0,1,0,0,1,1,1,1,1,0,1,1,4.445
1,0,0,1,1,1,1,0,1,0,0,1,1,0,5.156
1,0,0,1,1,0,1,0,1,1,0,1,1,0,5.376
0,0,1,1,0,0,0,0,1,1,0,0,1,0,4.573
0,0,0,0,1,1,1,1,1,0,1,0,1,0,4.527
1,0,0,1,1,1,1,1,1,0,1,0,0,1,4.538
1,1,0,0,0,1,0,0,1,0,0,1,0,0,5.232
1,0,1,1,0,0,0,0,0,0,1,1,0,0,5.174
1,0,1,0,1,0,0,0,1,0,0,1,0,0,5.252
0,1,1,1,1,1,0,1,1,0,0,0,0,0,4.475
0,1,0,0,0,1,0,0,1,0,1,1,0,0,5.079
1,0,0,0,1,1,0,0,0,1,1,0,0,1,4.539
1,1,0,1,1,0,0,1,1,0,0,1,0,0,5.338
1,0,1,1,0,1,0,1,1,1,1,0,1,1,4.553
0,1,1,0,1,1,1,0,0,1,1,0,0,1,4.565
1,1,0,1,0,0,1,1,0,0,1,1,1,0,5.201
0,1,0,1,1,0,1,1,0,1,1,0,1,0,4.523
1,0,0,1,1,0,1,1,0,1,0,1,0,1,5.34
1,1,1,0,1,0,0,0,1,0,0,0,0,1,4.572
0,0,1,1,0,0,1,0,0,1,0,1,0,1,5.176
0,1,1,0,0,0,1,1,0,0,1,0,0,1,4.607
0,1,1,1,1,1,0,0,0,1,1,1,0,1,5.157
1,0,1,0,0,0,1,0,1,0,0,1,0,0,5.169
0,0,1,0,0,1,1,0,1,0,0,0,1,1,4.548
1,1,1,0,0,0,0,1,0,0,1,1,1,1,5.085
0,0,0,1,0,1,1,1,1,1,0,0,0,0,4.603
0,1,1,0,0,0,0,0,1,0,1,1,1,1,5.077
0,1,0,0,0,0,0,1,0,1,1,1,1,0,5.197
0,1,1,1,1,0,1,1,1,1,1,0,0,0,4.598
0,0,0,1,1,0,0,0,0,1,1,1,0,1,5.287
1,0,1,0,0,1,0,0,0,0,0,0,1,1,4.576
1,0,1,0,1,1,0,0,1,1,0,1,0,0,5.325
0,1,1,1,0,1,0,0,0,0,0,1,0,0,5.085
1,0,1,1,0,1,0,1,0,0,0,0,1,1,4.566
0,1,1,1,1,0,0,1,1,1,1,0,0,0,4.563
0,1,0,1,1,0,1,0,0,1,1,0,1,0,4.538
0,0,1,1,1,0,0,1,1,1,1,0,1,0,4.5
1,0,1,1,1,1,1,1,0,1,1,0,1,0,4.447
0,0,1,1,1,0,1,0,0,1,1,1,0,1,5.185
1,1,0,0,0,0,1,1,1,1,1,0,1,0,4.544
0,1,1,1,0,1,0,0,0,0,1,1,1,0,5.005
1,1,1,1,0,1,1,1,1,1,1,0,1,1,4.506
1,1,1,0,0,0,1,0,0,1,1,0,1,1,4.497
1,0,0,0,0,1,1,1,1,1,0,1,1,0,5.206
1,1,0,1,1,0,1,1,0,1,0,1,1,1,5.255
1,0,1,1,1,1,0,0,1,0,1,0,0,1,4.611
0,0,1,1,0,0,1,0,0,0,1,0,1,0,4.417
1,1,0,1,0,1,0,1,0,1,0,0,0,0,4.663
1,1,1,0,0,1,1,0,1,0,0,1,0,0,5.117
1,1,0,1,0,1,1,0,1,1,0,1,0,1,5.36
1,0,1,0,1,0,1,1,0,1,0,1,1,0,5.253
1,0,1,1,0,1,0,0,1,0,1,1,0,1,5.223
1,0,0,0,1,0,0,1,0,1,1,0,1,1,4.598
1,0,0,1,0,0,0,1,1,1,1,0,0,0,4.618
1,0,1,0,0,1,1,1,1,1,1,0,0,1,4.576
1,0,0,0,0,1,0,1,0,0,0,0,1,0,4.547
0,1,1,1,1,1,0,0,1,1,0,0,1,1,4.581
1,1,1,1,1,1,0,1,0,0,0,1,1,0,5.191
1,1,1,1,0,0,1,0,1,1,0,0,1,0,4.602
0,1,0,1,0,0,1,0,1,0,0,1,0,0,5.191
0,1,0,1,1,0,1,0,1,1,1,0,0,1,4.609
0,0,1,1,0,1,0,1,1,0,0,0,0,0,4.592
0,0,1,1,0,1,0,1,0,1,0,0,1,0,4.582
0,0,0,1,1,0,0,0,0,1,1,0,1,0,4.593
0,1,1,0,1,0,0,1,0,0,0,1,1,0,5.081
0,1,1,1,0,1,0,1,0,0,1,1,1,1,5.18
1,1,0,0,1,1,1,0,0,1,1,1,1,1,5.245
1,1,1,0,0,0,0,1,1,0,0,1,1,1,5.255
1,1,1,1,1,1,0,1,1,0,0,0,1,0,4.654
1,1,0,0,0,1,0,1,1,0,1,1,1,0,5.232
0,1,0,0,0,1,0,1,1,0,0,1,0,0,5.091
1,0,1,1,1,1,0,1,1,0,0,1,1,1,5.205
1,0,0,1,1,1,0,0,1,0,1,0,1,1,4.419
0,1,0,1,1,1,0,1,1,0,0,1,1,0,5.191
1,1,1,1,1,1,1,1,1,0,0,0,1,0,4.568
0,0,1,1,1,1,0,1,1,1,1,1,1,1,5.13
0,1,1,0,0,0,0,0,0,1,0,1,1,1,5.141
1,0,1,0,0,0,1,1,1,0,0,0,0,1,4.611
1,1,0,1,0,0,0,0,0,0,0,0,1,0,4.535
0,1,1,0,1,1,1,1,1,1,0,0,1,1,4.576
1,1,1,1,1,0,1,0,1,0,0,0,1,1,4.596
1,1,1,0,0,1,0,0,0,1,1,1,0,0,5.242
0,1,1,1,1,0,1,0,0,1,1,1,1,0,5.191
1,1,1,1,1,0,1,0,1,1,0,1,1,0,5.192
1,0,0,0,1,0,1,1,1,1,0,0,0,0,4.633
0,1,0,0,0,1,0,1,1,0,0,1,1,1,5.115
0,1,0,0,1,0,0,1,1,1,0,0,1,1,4.566
0,1,1,0,0,0,0,0,1,1,0,1,0,1,5.251
1,0,0,1,1,1,0,1,0,1,1,1,1,0,5.27
0,0,1,0,1,0,0,1,1,1,1,0,1,0,4.51
0,1,1,1,1,0,0,1,1,1,1,1,1,1,5.162
1,0,0,1,1,1,0,1,0,1,1,1,0,1,6.138
0,0,0,1,0,0,1,0,0,1,1,1,1,1,5.141
1,0,0,0,1,1,1,0,0,0,0,0,0,0,4.601
1,1,0,1,0,1,1,0,1,1,0,0,0,1,4.711
1,1,1,0,1,0,1,1,0,0,1,1,0,1,5.183
0,0,1,0,0,0,0,0,1,0,0,0,0,1,4.569
1,1,0,1,1,0,1,0,1,1,1,1,1,1,5.195
0,0,1,1,1,1,0,1,0,0,0,1,0,1,5.264
0,0,1,1,1,1,1,0,1,0,0,1,0,0,5.161
0,1,1,1,0,0,0,0,0,1,1,1,1,1,5.114
0,1,1,0,1,1,0,0,1,1,1,1,0,1,5.197
1,0,0,1,1,1,1,0,0,1,0,1,0,0,5.452
0,1,0,1,1,1,1,1,1,0,0,1,1,1,5.119
1,0,1,1,0,0,0,0,0,0,1,1,1,0,5.292
1,1,0,0,0,1,0,1,0,1,1,1,0,1,5.239
0,1,0,0,0,0,0,1,1,0,0,0,0,1,4.602
0,1,1,0,1,0,1,0,0,0,0,1,1,1,5.203
1,0,1,1,0,0,0,0,1,1,1,0,0,0,4.49
1,1,1,0,1,1,0,1,1,0,0,1,0,1,5.251
0,1,1,1,1,1,1,0,0,1,0,0,0,0,4.549
1,0,1,0,1,1,0,1,1,1,1,1,1,0,5.291
0,0,1,0,1,0,0,1,1,0,0,1,0,0,5.15
1,0,0,1,1,1,0,1,0,1,0,0,1,0,4.529
1,0,1,1,1,0,0,0,1,0,0,1,0,1,5.267
1,0,0,0,1,1,1,1,1,1,1,1,0,0,5.26
0,0,0,0,1,0,0,1,0,0,0,0,1,0,4.527
0,1,1,0,0,0,1,0,0,1,1,1,1,1,5.199
0,1,1,1,0,1,1,0,1,1,0,1,0,0,5.415
0,0,0,0,1,1,1,1,1,0,0,1,1,1,5.032
1,1,1,0,0,1,1,0,1,0,0,1,1,1,5.235
0,1,1,0,0,1,1,0,1,0,0,0,0,0,4.538
1,1,1,0,0,1,0,1,1,1,1,0,1,0,4.525
0,1,1,1,0,1,0,0,1,0,0,0,1,0,4.507
1,1,1,1,0,1,0,0,1,0,1,1,1,1,5.111
1,1,1,0,1,0,1,1,0,1,1,1,0,0,5.537
1,1,0,1,0,0,1,0,0,0,0,1,0,0,5.218
1,1,0,0,1,0,0,0,1,1,1,0,1,1,4.462
1,1,0,0,0,1,0,1,0,0,0,1,0,0,5.249
0,1,0,1,1,1,1,0,0,1,1,0,0,0,4.549
0,1,0,0,1,1,0,0,0,0,0,1,1,1,5.192
0,0,1,0,1,1,1,1,0,1,0,0,1,0,4.56
0,0,0,0,0,1,1,1,1,0,1,0,1,1,4.522
0,1,1,1,1,1,0,0,0,1,0,1,0,1,5.259
1,1,1,1,1,0,1,0,1,0,0,1,1,1,5.237
0,1,1,1,0,1,1,0,0,1,1,0,1,1,4.508
0,0,0,0,0,0,1,0,1,0,1,0,0,0,4.598
0,0,0,1,0,0,0,0,1,0,1,0,0,1,4.489
0,1,0,0,0,0,0,0,0,1,1,0,1,1,4.594
1,1,0,0,1,1,1,1,1,1,1,0,0,1,4.604
0,1,0,1,0,0,1,0,1,0,0,0,1,0,4.533
1,1,1,1,0,0,1,0,0,1,1,1,0,1,5.292
1,1,0,1,0,0,0,0,0,1,1,0,1,0,4.598
1,0,0,1,1,1,1,1,0,0,0,0,0,1,4.625
0,0,0,1,0,1,1,1,1,0,0,1,0,1,5.193
1,1,0,0,0,0,1,0,1,1,0,0,1,0,4.607
0,0,0,1,1,1,0,1,1,0,1,0,1,0,4.514
1,1,0,0,1,1,1,1,0,0,1,0,1,1,4.567
0,1,0,1,0,1,0,1,1,1,0,1,0,1,5.245
0,0,1,1,1,0,0,0,0,1,1,1,1,1,5.254
1,0,0,0,1,0,1,1,1,0,0,1,1,0,5.17
0,0,1,1,1,1,1,1,0,0,1,1,0,1,5.034
0,0,1,1,0,0,1,1,1,1,1,0,1,1,4.476
0,1,0,0,1,1,1,0,0,1,1,1,1,1,5.175
1,0,1,0,1,1,0,1,1,0,0,0,0,1,4.608
0,1,1,0,1,0,1,1,0,0,0,0,0,0,4.572
1,0,0,0,0,0,1,1,0,0,0,1,1,0,5.203
1,1,1,1,1,1,1,0,1,0,1,0,0,0,4.609
0,0,0,1,0,1,1,0,1,1,0,0,0,1,4.642
1,0,0,1,1,0,0,1,0,1,1,0,0,0,4.701
1,0,0,1,0,0,1,0,0,0,1,0,1,0,4.547
1,1,1,0,0,1,0,0,0,0,0,1,1,0,5.15
1,1,0,1,1,1,1,0,0,0,1,0,1,1,4.479
1,0,1,1,0,1,0,1,0,1,1,1,1,0,5.143
1,0,1,1,1,0,0,0,1,1,1,1,1,0,5.225
1,0,1,0,0,1,0,0,1,0,1,0,0,0,4.59
0,0,1,0,0,0,1,1,1,1,0,1,1,1,5.167
0,1,1,1,0,1,0,1,1,0,0,0,0,0,4.547
0,0,1,0,0,0,1,1,1,0,1,1,1,1,5.034
0,1,0,0,1,0,0,1,1,0,1,1,0,1,5.251
1,1,1,1,0,1,1,0,1,0,1,1,1,0,5.14
1,1,0,0,1,0,1,1,0,1,1,0,0,1,4.568
1,0,1,1,1,1,0,1,1,1,1,1,1,1,5.164
0,0,1,1,1,0,1,0,1,1,1,1,1,0,5.191
0,1,0,1,1,1,1,1,1,0,1,0,1,1,4.523
0,0,0,0,0,1,1,0,1,1,1,0,1,0,4.562
1,0,0,0,0,0,1,1,0,1,1,0,1,0,4.628
0,0,0,1,0,0,0,0,0,1,0,0,1,1,4.582
1,1,0,1,0,0,1,1,1,0,0,1,1,1,5.23
1,0,0,0,1,1,1,1,0,0,0,1,0,1,5.209
1,0,1,0,1,0,1,1,0,1,0,1,0,0,5.257
1,0,1,0,1,1,0,1,0,1,1,1,0,1,5.287
1,0,1,1,0,0,0,0,1,1,1,1,1,0,5.307
0,0,1,0,1,1,1,0,0,0,0,0,1,0,4.48
0,1,0,1,1,1,1,1,1,1,1,0,1,0,4.558
0,1,0,1,0,0,0,0,0,0,1,0,1,0,4.449
1,0,0,1,0,0,1,1,0,1,1,1,0,1,5.28
0,1,0,0,0,0,0,0,1,1,0,0,0,1,4.691
0,0,1,0,0,1,1,0,1,1,1,1,0,0,5.211
1,0,1,1,0,1,1,1,1,0,0,0,1,1,4.527
0,1,0,0,1,1,1,1,0,0,0,1,1,0,5.026
1,1,0,0,0,0,0,1,1,1,0,1,0,0,5.333
0,0,1,1,0,1,1,1,0,0,0,1,1,0,5.158
1,0,1,0,0,0,1,1,1,0,1,0,0,1,4.63
0,1,1,0,0,1,0,0,0,1,1,0,0,1,4.648
1,1,0,0,0,0,0,0,0,0,0,1,1,1,5.147
1,0,0,1,0,1,0,0,1,0,1,1,0,0,5.13
1,1,1,0,1,0,1,1,0,1,0,0,0,1,4.594
1,1,0,0,1,1,0,1,0,0,0,1,1,1,5.103
1,0,1,1,0,1,1,1,1,1,0,1,0,1,5.355
0,0,0,0,1,0,1,1,1,0,1,0,0,1,4.498
0,1,1,1,0,1,0,1,0,1,1,1,0,1,5.216
0,0,1,0,1,1,0,0,0,0,0,1,1,1,5.107
0,1,0,1,0,1,0,0,1,0,1,1,1,1,5.065
0,1,1,0,0,0,1,1,0,0,0,0,0,1,4.483
0,1,1,1,1,0,1,0,0,0,0,0,0,1,4.495
1,1,1,1,0,1,0,0,1,0,0,1,0,1,5.114
1,0,1,0,0,1,0,1,1,0,1,1,0,0,5.183
1,0,1,0,0,0,0,1,1,0,1,0,1,0,4.474
0,1,1,0,0,1,0,0,1,0,1,0,1,1,4.56
0,0,0,0,0,0,1,0,1,0,1,1,1,0,5.035
0,0,1,0,1,1,1,0,1,0,0,1,0,0,5.146
0,0,1,1,1,0,0,0,1,0,0,1,0,0,5.285
1,0,1,1,1,0,0,1,0,0,1,1,1,0,5.207
0,0,1,0,1,1,0,1,0,1,0,0,1,1,4.556
1,1,0,0,1,0,0,1,1,1,1,0,1,1,4.669
1,1,0,0,1,1,0,1,0,0,0,1,0,1,5.269
1,0,1,1,0,0,0,0,0,1,0,0,1,0,4.571
1,1,0,0,0,1,0,0,1,1,0,0,1,0,4.612
0,1,0,1,1,0,0,0,0,0,0,1,1,0,5.141
1,0,0,1,0,1,0,0,0,0,1,0,0,1,4.473
1,1,1,0,0,1,0,1,1,0,0,0,1,0,4.539
1,0,0,1,0,1,1,0,1,1,1,1,1,1,5.219
1,1,0,1,1,0,1,1,1,1,1,1,1,0,5.314
1,0,0,1,1,1,1,1,0,1,1,0,0,1,4.613
0,0,1,0,1,1,0,0,0,1,0,0,1,0,4.569
1,1,1,1,0,0,0,1,0,0,0,0,0,0,4.544
1,1,1,1,0,0,1,1,0,0,0,0,0,1,4.534
0,1,1,0,0,0,1,1,1,1,0,1,0,1,5.268
0,0,0,1,1,0,1,0,0,0,0,1,1,0,5.12
0,1,0,1,1,0,1,0,1,0,0,0,1,0,4.493
0,0,0,0,1,0,0,1,1,0,1,1,0,1,5.074
1,1,0,0,0,1,1,1,1,1,1,0,0,0,4.575
0,1,0,1,1,1,0,1,0,1,0,0,0,1,4.678
1,0,0,1,0,0,0,1,0,0,1,1,0,0,5.107
0,0,0,1,1,0,1,1,1,0,1,1,0,1,5.184
1,1,0,1,0,0,1,0,0,1,1,0,1,0,4.618
0,0,0,1,0,1,0,1,1,0,1,1,0,1,5.077
1,1,1,0,0,1,1,1,1,1,0,1,1,0,5.367
0,1,0,0,0,1,1,1,0,1,1,0,1,0,4.546
1,1,0,0,0,0,1,1,1,1,1,1,0,1,5.297
1,0,0,1,1,1,1,1,1,0,0,0,1,1,4.528
1,1,0,0,1,0,0,0,0,1,0,0,1,1,4.56
1,0,0,1,1,1,1,1,1,1,1,1,0,1,5.325
1,1,0,0,0,1,0,0,1,1,1,0,1,1,4.521
1,0,1,1,1,0,1,0,0,0,0,1,1,1,5.152
1,1,1,1,1,1,0,0,0,1,1,0,0,0,4.609
0,1,1,1,1,1,0,0,0,1,0,1,1,1,5.195
0,0,1,1,1,1,1,1,1,0,0,0,1,0,4.537
1,0,1,1,1,1,0,1,0,1,1,0,1,0,4.494
0,1,0,1,1,0,0,1,1,0,0,1,0,0,5.146
1,1,0,0,0,1,1,1,1,0,0,0,0,1,4.606
0,0,0,1,1,1,0,1,0,1,0,1,0,1,5.267
0,1,1,1,0,0,1,1,1,1,1,0,0,1,4.628
1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.342
1,1,0,1,1,1,0,0,1,1,1,0,0,0,4.567
0,1,0,1,0,0,1,1,0,1,0,0,0,1,4.676
0,0,1,0,0,0,1,0,0,0,0,1,0,1,5.052
0,1,0,0,1,0,0,1,0,1,0,1,1,0,5.187
0,0,1,0,1,1,1,1,0,0,0,0,1,1,4.571
0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.63
0,0,0,0,0,0,1,1,1,1,0,0,1,0,4.47
1,1,1,1,1,0,1,0,1,0,1,0,0,0,4.594
0,0,1,0,1,1,0,1,0,0,0,0,1,1,4.549
0,0,1,0,0,1,0,0,1,0,0,1,1,0,5.121
1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.622
1,0,0,1,1,0,0,0,0,0,1,0,0,1,4.556
0,0,0,1,0,1,1,0,0,1,0,0,0,0,4.616
0,1,1,1,0,0,0,0,0,1,0,1,0,0,5.395
0,1,1,1,1,0,1,1,1,0,1,0,1,0,4.579
1,0,1,0,0,1,1,0,0,0,0,0,0,0,4.643
1,0,0,0,1,0,0,1,1,1,0,1,1,0,5.236
0,1,1,0,0,0,1,0,0,0,1,1,0,1,5.141
1,0,1,0,1,1,1,0,0,1,1,0,0,0,4.55
1,0,0,1,0,0,1,0,0,1,1,1,0,1,5.27
1,0,0,0,0,0,1,1,1,0,1,0,1,0,4.575
1,1,0,0,0,0,0,1,0,0,1,1,1,0,5.178
0,1,1,1,0,0,1,1,0,1,1,1,1,0,5.082
1,1,0,1,1,0,0,1,0,0,1,1,0,0,5.11
1,1,0,1,0,0,1,0,0,1,1,1,1,1,5.274
0,1,0,0,0,1,0,1,0,1,1,1,1,0,5.216
0,1,1,1,1,0,0,1,0,1,1,0,1,1,4.48
0,0,0,0,0,0,1,0,1,0,1,0,1,1,4.449
0,1,1,1,1,0,0,0,1,0,0,0,0,0,4.591
0,1,1,1,1,1,1,1,0,0,1,0,1,1,4.424
0,1,0,0,1,0,0,1,0,1,0,0,1,1,4.619
1,0,1,0,0,0,0,1,0,0,1,1,0,0,5.258
1,1,0,0,1,0,0,1,0,0,0,0,1,0,4.57
0,1,0,0,1,1,1,0,1,0,1,1,1,1,5.142
1,1,1,0,0,1,0,1,1,0,1,0,0,1,4.571
1,0,0,0,0,0,1,0,1,1,1,0,1,1,4.514
1,0,0,1,1,0,1,1,1,1,1,1,1,1,5.184
1,1,0,1,1,1,0,0,1,1,0,1,0,0,5.348
0,1,1,1,0,0,1,1,1,1,1,0,0,0,4.681
0,0,0,1,0,1,0,1,0,0,1,0,0,0,4.544
1,0,1,0,0,1,1,0,0,1,1,1,1,0,5.138
0,1,1,0,0,0,0,1,1,1,0,0,1,0,4.571
1,0,0,1,0,1,1,0,0,1,1,1,1,1,5.41
1,0,1,0,1,0,0,0,1,1,1,0,1,0,4.645
1,0,1,1,1,1,1,0,0,1,1,1,1,0,5.179
0,1,1,0,1,1,1,1,0,1,0,1,0,0,5.258
0,0,1,0,0,0,0,0,1,0,1,1,0,1,5.108
0,1,1,1,0,0,0,0,0,0,0,1,0,1,5.118
0,0,1,1,0,0,1,0,0,1,0,0,1,0,4.55
0,1,1,0,0,1,1,0,0,1,0,1,0,0,5.146
0,1,0,1,0,0,0,1,0,0,1,1,0,0,5.11
0,0,1,1,0,1,0,1,0,1,0,1,1,1,5.19
1,1,0,0,0,0,1,1,0,1,1,1,1,0,5.33
0,1,1,1,1,0,1,1,1,1,0,0,0,0,4.573
0,1,0,0,0,0,1,0,0,1,1,0,0,0,4.581
1,0,1,0,0,1,0,1,0,0,1,1,1,0,5.273
0,0,1,1,0,1,1,1,0,1,0,0,0,1,4.676
0,0,1,1,0,1,1,0,0,0,0,1,0,0,5.186
1,1,0,1,1,1,1,0,1,1,0,0,0,0,4.662
1,1,0,0,0,0,0,1,0,1,0,1,1,0,5.269
0,0,1,0,0,0,1,0,1,0,0,1,1,0,5.103
0,0,0,0,1,0,0,1,0,1,1,1,1,1,5.209
0,1,0,1,1,1,0,1,0,0,0,1,1,1,5.054
1,0,0,0,1,0,0,0,0,1,0,1,1,1,5.253
1,0,1,1,0,0,0,1,1,0,1,0,1,0,4.48
0,0,1,0,1,1,1,1,0,0,0,0,0,1,4.586
1,0,0,0,0,1,0,0,1,0,0,1,1,0,5.198
1,0,0,0,1,1,1,1,0,1,0,0,0,1,4.622
0,1,1,1,0,0,0,0,0,0,0,0,1,1,4.517
1,1,0,1,0,1,0,1,1,1,0,0,0,0,4.676
0,1,1,1,0,0,0,1,1,1,0,0,0,0,4.584
0,1,1,1,1,1,0,0,1,1,1,1,1,1,5.16
1,0,0,0,0,0,0,0,0,0,1,0,1,0,4.579
0,1,0,1,0,0,0,1,1,1,0,1,0,0,5.256
0,1,0,0,0,0,1,1,1,1,1,0,0,1,4.531
