SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readseq.4
1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.639705882353
1,0,1,1,0,0,0,1,1,1,1,0,0,0,0.0906862745098
1,1,0,0,1,1,1,0,0,0,0,1,1,0,0.424019607843
1,0,0,1,1,1,1,0,1,1,1,1,0,1,0.198529411765
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.585784313725
1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.553921568627
0,0,1,1,0,0,1,1,0,0,1,1,0,0,0.504901960784
1,1,1,0,1,0,1,1,1,1,0,1,0,0,0.375
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.40931372549
1,1,0,0,1,0,0,0,1,0,0,1,1,0,0.497549019608
0,1,0,1,1,0,0,0,0,0,0,1,1,0,0.372549019608
1,0,0,1,0,1,0,0,1,1,1,1,1,0,0.661764705882
1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.333333333333
1,0,1,0,1,1,0,0,1,1,1,1,0,1,0.68137254902
0,0,1,1,0,1,0,1,0,0,1,1,0,1,0.093137254902
0,1,0,1,0,0,1,1,1,1,1,0,1,1,0.122549019608
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0.401960784314
1,0,0,1,1,0,1,0,1,1,0,1,1,0,0.247549019608
0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.325980392157
0,0,0,0,1,1,1,1,1,0,1,0,1,0,0.330882352941
1,0,0,1,1,1,1,1,1,0,1,0,0,1,0.629901960784
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.375
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0.360294117647
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.144607843137
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0.0882352941176
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0.213235294118
1,0,0,0,1,1,0,0,0,1,1,0,0,1,0.325980392157
1,1,0,1,1,0,0,1,1,0,0,1,0,0,0.186274509804
1,0,1,1,0,1,0,1,1,1,1,0,1,1,0.362745098039
0,1,1,0,1,1,1,0,0,1,1,0,0,1,0.397058823529
1,1,0,1,0,0,1,1,0,0,1,1,1,0,0.428921568627
0,1,0,1,1,0,1,1,0,1,1,0,1,0,0.397058823529
1,0,0,1,1,0,1,1,0,1,0,1,0,1,0.389705882353
1,1,1,0,1,0,0,0,1,0,0,0,0,1,0.299019607843
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0.526960784314
0,1,1,0,0,0,1,1,0,0,1,0,0,1,0.223039215686
0,1,1,1,1,1,0,0,0,1,1,1,0,1,0.129901960784
1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.357843137255
0,0,1,0,0,1,1,0,1,0,0,0,1,1,0.323529411765
1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.343137254902
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0.588235294118
0,1,1,0,0,0,0,0,1,0,1,1,1,1,0.384803921569
0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.397058823529
0,1,1,1,1,0,1,1,1,1,1,0,0,0,0.301470588235
0,0,0,1,1,0,0,0,0,1,1,1,0,1,0.139705882353
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0.218137254902
1,0,1,0,1,1,0,0,1,1,0,1,0,0,0.389705882353
0,1,1,1,0,1,0,0,0,0,0,1,0,0,0.625
1,0,1,1,0,1,0,1,0,0,0,0,1,1,0.455882352941
0,1,1,1,1,0,0,1,1,1,1,0,0,0,0.620098039216
0,1,0,1,1,0,1,0,0,1,1,0,1,0,0.107843137255
0,0,1,1,1,0,0,1,1,1,1,0,1,0,0.078431372549
1,0,1,1,1,1,1,1,0,1,1,0,1,0,0.571078431373
0,0,1,1,1,0,1,0,0,1,1,1,0,1,0.502450980392
1,1,0,0,0,0,1,1,1,1,1,0,1,0,0.330882352941
0,1,1,1,0,1,0,0,0,0,1,1,1,0,0.355392156863
1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.200980392157
1,1,1,0,0,0,1,0,0,1,1,0,1,1,0.43137254902
1,0,0,0,0,1,1,1,1,1,0,1,1,0,0.607843137255
1,1,0,1,1,0,1,1,0,1,0,1,1,1,0.198529411765
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.551470588235
0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.218137254902
1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.436274509804
1,1,1,0,0,1,1,0,1,0,0,1,0,0,0.355392156863
1,1,0,1,0,1,1,0,1,1,0,1,0,1,0.330882352941
1,0,1,0,1,0,1,1,0,1,0,1,1,0,0.227941176471
1,0,1,1,0,1,0,0,1,0,1,1,0,1,0.129901960784
1,0,0,0,1,0,0,1,0,1,1,0,1,1,0.321078431373
1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.558823529412
1,0,1,0,0,1,1,1,1,1,1,0,0,1,0.345588235294
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.375
0,1,1,1,1,1,0,0,1,1,0,0,1,1,0.0980392156863
1,1,1,1,1,1,0,1,0,0,0,1,1,0,0.382352941176
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.178921568627
0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.502450980392
0,1,0,1,1,0,1,0,1,1,1,0,0,1,0.328431372549
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.710784313725
0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.401960784314
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.578431372549
0,1,1,0,1,0,0,1,0,0,0,1,1,0,0.585784313725
0,1,1,1,0,1,0,1,0,0,1,1,1,1,0.355392156863
1,1,0,0,1,1,1,0,0,1,1,1,1,1,0.362745098039
1,1,1,0,0,0,0,1,1,0,0,1,1,1,0.144607843137
1,1,1,1,1,1,0,1,1,0,0,0,1,0,0.379901960784
1,1,0,0,0,1,0,1,1,0,1,1,1,0,0.125
0,1,0,0,0,1,0,1,1,0,0,1,0,0,0.139705882353
1,0,1,1,1,1,0,1,1,0,0,1,1,1,0.360294117647
1,0,0,1,1,1,0,0,1,0,1,0,1,1,0.308823529412
0,1,0,1,1,1,0,1,1,0,0,1,1,0,0.0857843137255
1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.379901960784
0,0,1,1,1,1,0,1,1,1,1,1,1,1,0.372549019608
0,1,1,0,0,0,0,0,0,1,0,1,1,1,0.497549019608
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0.34068627451
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.497549019608
0,1,1,0,1,1,1,1,1,1,0,0,1,1,0.213235294118
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0.348039215686
1,1,1,0,0,1,0,0,0,1,1,1,0,0,0.382352941176
0,1,1,1,1,0,1,0,0,1,1,1,1,0,0.468137254902
1,1,1,1,1,0,1,0,1,1,0,1,1,0,0.419117647059
1,0,0,0,1,0,1,1,1,1,0,0,0,0,0.362745098039
0,1,0,0,0,1,0,1,1,0,0,1,1,1,0.30637254902
0,1,0,0,1,0,0,1,1,1,0,0,1,1,0.497549019608
0,1,1,0,0,0,0,0,1,1,0,1,0,1,0.370098039216
1,0,0,1,1,1,0,1,0,1,1,1,1,0,0.316176470588
0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0514705882353
0,1,1,1,1,0,0,1,1,1,1,1,1,1,0.281862745098
1,0,0,1,1,1,0,1,0,1,1,1,0,1,0.504901960784
0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.370098039216
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.18137254902
1,1,0,1,0,1,1,0,1,1,0,0,0,1,0.392156862745
1,1,1,0,1,0,1,1,0,0,1,1,0,1,0.105392156863
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.323529411765
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0.470588235294
0,0,1,1,1,1,0,1,0,0,0,1,0,1,0.617647058824
0,0,1,1,1,1,1,0,1,0,0,1,0,0,0.134803921569
0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.232843137255
0,1,1,0,1,1,0,0,1,1,1,1,0,1,0.15931372549
1,0,0,1,1,1,1,0,0,1,0,1,0,0,0.147058823529
0,1,0,1,1,1,1,1,1,0,0,1,1,1,0.252450980392
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0.399509803922
1,1,0,0,0,1,0,1,0,1,1,1,0,1,0.15931372549
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.365196078431
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.0955882352941
1,0,1,1,0,0,0,0,1,1,1,0,0,0,0.367647058824
1,1,1,0,1,1,0,1,1,0,0,1,0,1,0.186274509804
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.196078431373
1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.100490196078
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.156862745098
1,0,0,1,1,1,0,1,0,1,0,0,1,0,0.453431372549
1,0,1,1,1,0,0,0,1,0,0,1,0,1,0.595588235294
1,0,0,0,1,1,1,1,1,1,1,1,0,0,0.446078431373
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.127450980392
0,1,1,0,0,0,1,0,0,1,1,1,1,1,0.424019607843
0,1,1,1,0,1,1,0,1,1,0,1,0,0,0.414215686275
0,0,0,0,1,1,1,1,1,0,0,1,1,1,0.656862745098
1,1,1,0,0,1,1,0,1,0,0,1,1,1,0.651960784314
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0.164215686275
1,1,1,0,0,1,0,1,1,1,1,0,1,0,0.561274509804
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0.333333333333
1,1,1,1,0,1,0,0,1,0,1,1,1,1,0.362745098039
1,1,1,0,1,0,1,1,0,1,1,1,0,0,0.186274509804
1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.588235294118
1,1,0,0,1,0,0,0,1,1,1,0,1,1,0.387254901961
1,1,0,0,0,1,0,1,0,0,0,1,0,0,0.230392156863
0,1,0,1,1,1,1,0,0,1,1,0,0,0,0.394607843137
0,1,0,0,1,1,0,0,0,0,0,1,1,1,0.154411764706
0,0,1,0,1,1,1,1,0,1,0,0,1,0,0.612745098039
0,0,0,0,0,1,1,1,1,0,1,0,1,1,0.487745098039
0,1,1,1,1,1,0,0,0,1,0,1,0,1,0.169117647059
1,1,1,1,1,0,1,0,1,0,0,1,1,1,0.860294117647
0,1,1,1,0,1,1,0,0,1,1,0,1,1,0.291666666667
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.649509803922
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0955882352941
0,1,0,0,0,0,0,0,0,1,1,0,1,1,0.438725490196
1,1,0,0,1,1,1,1,1,1,1,0,0,1,0.362745098039
0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.338235294118
1,1,1,1,0,0,1,0,0,1,1,1,0,1,0.367647058824
1,1,0,1,0,0,0,0,0,1,1,0,1,0,0.647058823529
1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.323529411765
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.436274509804
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0.321078431373
0,0,0,1,1,1,0,1,1,0,1,0,1,0,0.526960784314
1,1,0,0,1,1,1,1,0,0,1,0,1,1,0.632352941176
0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.213235294118
0,0,1,1,1,0,0,0,0,1,1,1,1,1,0.225490196078
1,0,0,0,1,0,1,1,1,0,0,1,1,0,0.382352941176
0,0,1,1,1,1,1,1,0,0,1,1,0,1,0.426470588235
0,0,1,1,0,0,1,1,1,1,1,0,1,1,0.352941176471
0,1,0,0,1,1,1,0,0,1,1,1,1,1,0.397058823529
1,0,1,0,1,1,0,1,1,0,0,0,0,1,0.188725490196
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.345588235294
1,0,0,0,0,0,1,1,0,0,0,1,1,0,0.585784313725
1,1,1,1,1,1,1,0,1,0,1,0,0,0,0.411764705882
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.308823529412
1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.333333333333
1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.117647058824
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0.112745098039
1,1,0,1,1,1,1,0,0,0,1,0,1,1,0.357843137255
1,0,1,1,0,1,0,1,0,1,1,1,1,0,0.171568627451
1,0,1,1,1,0,0,0,1,1,1,1,1,0,0.688725490196
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.161764705882
0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.637254901961
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0.252450980392
0,0,1,0,0,0,1,1,1,0,1,1,1,1,0.188725490196
0,1,0,0,1,0,0,1,1,0,1,1,0,1,0.463235294118
1,1,1,1,0,1,1,0,1,0,1,1,1,0,0.348039215686
1,1,0,0,1,0,1,1,0,1,1,0,0,1,0.296568627451
1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.127450980392
0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.745098039216
0,1,0,1,1,1,1,1,1,0,1,0,1,1,0.455882352941
0,0,0,0,0,1,1,0,1,1,1,0,1,0,0.0980392156863
1,0,0,0,0,0,1,1,0,1,1,0,1,0,0.240196078431
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.345588235294
1,1,0,1,0,0,1,1,1,0,0,1,1,1,0.186274509804
1,0,0,0,1,1,1,1,0,0,0,1,0,1,0.5
1,0,1,0,1,0,1,1,0,1,0,1,0,0,0.115196078431
1,0,1,0,1,1,0,1,0,1,1,1,0,1,0.161764705882
1,0,1,1,0,0,0,0,1,1,1,1,1,0,0.634803921569
0,0,1,0,1,1,1,0,0,0,0,0,1,0,0.367647058824
0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.372549019608
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.475490196078
1,0,0,1,0,0,1,1,0,1,1,1,0,1,0.404411764706
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.384803921569
0,0,1,0,0,1,1,0,1,1,1,1,0,0,0.161764705882
1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.142156862745
0,1,0,0,1,1,1,1,0,0,0,1,1,0,0.514705882353
1,1,0,0,0,0,0,1,1,1,0,1,0,0,0.154411764706
0,0,1,1,0,1,1,1,0,0,0,1,1,0,0.436274509804
1,0,1,0,0,0,1,1,1,0,1,0,0,1,0.164215686275
0,1,1,0,0,1,0,0,0,1,1,0,0,1,0.504901960784
1,1,0,0,0,0,0,0,0,0,0,1,1,1,0.81862745098
1,0,0,1,0,1,0,0,1,0,1,1,0,0,0.600490196078
1,1,1,0,1,0,1,1,0,1,0,0,0,1,0.399509803922
1,1,0,0,1,1,0,1,0,0,0,1,1,1,0.406862745098
1,0,1,1,0,1,1,1,1,1,0,1,0,1,0.674019607843
0,0,0,0,1,0,1,1,1,0,1,0,0,1,0.330882352941
0,1,1,1,0,1,0,1,0,1,1,1,0,1,0.571078431373
0,0,1,0,1,1,0,0,0,0,0,1,1,1,0.473039215686
0,1,0,1,0,1,0,0,1,0,1,1,1,1,0.524509803922
0,1,1,0,0,0,1,1,0,0,0,0,0,1,0.362745098039
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0.367647058824
1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.666666666667
1,0,1,0,0,1,0,1,1,0,1,1,0,0,0.406862745098
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0.372549019608
0,1,1,0,0,1,0,0,1,0,1,0,1,1,0.622549019608
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0.230392156863
0,0,1,0,1,1,1,0,1,0,0,1,0,0,0.171568627451
0,0,1,1,1,0,0,0,1,0,0,1,0,0,0.475490196078
1,0,1,1,1,0,0,1,0,0,1,1,1,0,0.375
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.269607843137
1,1,0,0,1,0,0,1,1,1,1,0,1,1,0.612745098039
1,1,0,0,1,1,0,1,0,0,0,1,0,1,0.406862745098
1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.093137254902
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0.093137254902
0,1,0,1,1,0,0,0,0,0,0,1,1,0,0.595588235294
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.15931372549
1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.325980392157
1,0,0,1,0,1,1,0,1,1,1,1,1,1,0.188725490196
1,1,0,1,1,0,1,1,1,1,1,1,1,0,0.154411764706
1,0,0,1,1,1,1,1,0,1,1,0,0,1,0.411764705882
0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.490196078431
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.147058823529
1,1,1,1,0,0,1,1,0,0,0,0,0,1,0.178921568627
0,1,1,0,0,0,1,1,1,1,0,1,0,1,0.370098039216
0,0,0,1,1,0,1,0,0,0,0,1,1,0,0.428921568627
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0.365196078431
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0.379901960784
1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.539215686275
0,1,0,1,1,1,0,1,0,1,0,0,0,1,0.093137254902
1,0,0,1,0,0,0,1,0,0,1,1,0,0,0.365196078431
0,0,0,1,1,0,1,1,1,0,1,1,0,1,0.269607843137
1,1,0,1,0,0,1,0,0,1,1,0,1,0,0.137254901961
0,0,0,1,0,1,0,1,1,0,1,1,0,1,0.174019607843
1,1,1,0,0,1,1,1,1,1,0,1,1,0,0.348039215686
0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.178921568627
1,1,0,0,0,0,1,1,1,1,1,1,0,1,0.384803921569
1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.458333333333
1,1,0,0,1,0,0,0,0,1,0,0,1,1,0.139705882353
1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.147058823529
1,1,0,0,0,1,0,0,1,1,1,0,1,1,0.53431372549
1,0,1,1,1,0,1,0,0,0,0,1,1,1,0.191176470588
1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.200980392157
0,1,1,1,1,1,0,0,0,1,0,1,1,1,0.198529411765
0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.286764705882
1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.235294117647
0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.348039215686
1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.541666666667
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.419117647059
0,1,1,1,0,0,1,1,1,1,1,0,0,1,0.627450980392
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.438725490196
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0.18137254902
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.627450980392
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.144607843137
0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.421568627451
0,0,1,0,1,1,1,1,0,0,0,0,1,1,0.350490196078
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.30637254902
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0.262254901961
1,1,1,1,1,0,1,0,1,0,1,0,0,0,0.316176470588
0,0,1,0,1,1,0,1,0,0,0,0,1,1,0.424019607843
0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.372549019608
1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.144607843137
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.539215686275
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.379901960784
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0.254901960784
0,1,1,1,1,0,1,1,1,0,1,0,1,0,0.473039215686
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.541666666667
1,0,0,0,1,0,0,1,1,1,0,1,1,0,0.401960784314
0,1,1,0,0,0,1,0,0,0,1,1,0,1,0.634803921569
1,0,1,0,1,1,1,0,0,1,1,0,0,0,0.154411764706
1,0,0,1,0,0,1,0,0,1,1,1,0,1,0.169117647059
1,0,0,0,0,0,1,1,1,0,1,0,1,0,0.355392156863
1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.198529411765
0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.178921568627
1,1,0,1,1,0,0,1,0,0,1,1,0,0,0.252450980392
1,1,0,1,0,0,1,0,0,1,1,1,1,1,0.392156862745
0,1,0,0,0,1,0,1,0,1,1,1,1,0,0.629901960784
0,1,1,1,1,0,0,1,0,1,1,0,1,1,0.352941176471
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.370098039216
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.514705882353
0,1,1,1,1,1,1,1,0,0,1,0,1,1,0.512254901961
0,1,0,0,1,0,0,1,0,1,0,0,1,1,0.352941176471
1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.18137254902
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.65931372549
0,1,0,0,1,1,1,0,1,0,1,1,1,1,0.139705882353
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.100490196078
1,0,0,0,0,0,1,0,1,1,1,0,1,1,0.615196078431
1,0,0,1,1,0,1,1,1,1,1,1,1,1,0.267156862745
1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.654411764706
0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.335784313725
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.144607843137
