spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,<$solving_time_feature8_2_7_10286
1,1,0,1,0,1,0,0,0,0,0,0,0,0,5.0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.015
1,0,1,1,0,1,0,0,0,0,0,0,0,0,5.0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.03
1,1,1,1,0,1,0,0,0,0,0,0,0,0,5.0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.02
1,0,0,0,1,1,0,0,0,0,0,0,0,0,5.01
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.045
1,1,0,0,1,1,0,0,0,0,0,0,0,0,5.005
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.015
1,0,1,0,1,1,0,0,0,0,0,0,0,0,5.01
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.045
1,1,1,0,1,1,0,0,0,0,0,0,0,0,5.005
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.02
1,0,0,1,1,1,0,0,0,0,0,0,0,0,5.01
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.04
1,1,0,1,1,1,0,0,0,0,0,0,0,0,5.01
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.02
1,0,1,1,1,1,0,0,0,0,0,0,0,0,5.005
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.045
1,1,1,1,1,1,0,0,0,0,0,0,0,0,5.005
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02
1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.03
1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.18
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.01
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.23
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.04
1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.01
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.01
1,0,0,1,0,0,1,0,0,0,0,0,0,0,5.02
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.01
1,1,0,1,0,0,1,0,0,0,0,0,0,0,5.04
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.015
1,0,1,1,0,0,1,0,0,0,0,0,0,0,5.02
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.01
1,1,1,1,0,0,1,0,0,0,0,0,0,0,5.02
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.05
1,0,0,0,1,0,1,0,0,0,0,0,0,0,5.01
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.05
1,1,0,0,1,0,1,0,0,0,0,0,0,0,5.01
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.01
1,0,1,0,1,0,1,0,0,0,0,0,0,0,5.01
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.05
1,1,1,0,1,0,1,0,0,0,0,0,0,0,5.01
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4.86
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.01
1,1,0,1,1,0,1,0,0,0,0,0,0,0,1.525
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0
1,0,1,1,1,0,1,0,0,0,0,0,0,0,5.01
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.02
1,1,1,1,1,0,1,0,0,0,0,0,0,0,5.01
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.02
1,0,0,0,0,1,1,0,0,0,0,0,0,0,5.0
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.04
1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.01
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.02
1,0,1,0,0,1,1,0,0,0,0,0,0,0,5.005
0,1,1,0,0,1,1,0,0,0,0,0,0,0,0.04
1,1,1,0,0,1,1,0,0,0,0,0,0,0,5.005
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.02
1,0,0,1,0,1,1,0,0,0,0,0,0,0,5.005
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.03
1,1,0,1,0,1,1,0,0,0,0,0,0,0,5.0
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.015
1,0,1,1,0,1,1,0,0,0,0,0,0,0,5.01
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0.03
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0.39
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.015
1,0,0,0,1,1,1,0,0,0,0,0,0,0,5.005
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.04
1,1,0,0,1,1,1,0,0,0,0,0,0,0,5.01
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.02
1,0,1,0,1,1,1,0,0,0,0,0,0,0,5.01
0,1,1,0,1,1,1,0,0,0,0,0,0,0,0.04
1,1,1,0,1,1,1,0,0,0,0,0,0,0,5.01
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.02
1,0,0,1,1,1,1,0,0,0,0,0,0,0,5.01
0,1,0,1,1,1,1,0,0,0,0,0,0,0,0.04
1,1,0,1,1,1,1,0,0,0,0,0,0,0,5.01
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.02
1,0,1,1,1,1,1,0,0,0,0,0,0,0,5.0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.03
1,1,1,1,1,1,1,0,0,0,0,0,0,0,5.01
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.01
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.01
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,5.02
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.07
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.005
1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.02
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.005
1,1,0,1,0,0,0,1,0,0,0,0,0,0,5.02
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.01
1,0,1,1,0,0,0,1,0,0,0,0,0,0,5.02
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.01
1,1,1,1,0,0,0,1,0,0,0,0,0,0,5.02
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.07
1,0,0,0,1,0,0,1,0,0,0,0,0,0,5.01
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.02
1,1,0,0,1,0,0,1,0,0,0,0,0,0,5.01
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.06
1,0,1,0,1,0,0,1,0,0,0,0,0,0,5.01
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.02
1,1,1,0,1,0,0,1,0,0,0,0,0,0,5.01
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.07
1,0,0,1,1,0,0,1,0,0,0,0,0,0,5.015
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.02
1,1,0,1,1,0,0,1,0,0,0,0,0,0,5.015
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.07
1,0,1,1,1,0,0,1,0,0,0,0,0,0,5.01
0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.02
1,1,1,1,1,0,0,1,0,0,0,0,0,0,5.01
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.02
1,0,0,0,0,1,0,1,0,0,0,0,0,0,5.0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.025
1,1,0,0,0,1,0,1,0,0,0,0,0,0,5.01
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.02
1,0,1,0,0,1,0,1,0,0,0,0,0,0,5.0
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.025
1,1,1,0,0,1,0,1,0,0,0,0,0,0,5.005
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.01
1,0,0,1,0,1,0,1,0,0,0,0,0,0,5.0
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.04
1,1,0,1,0,1,0,1,0,0,0,0,0,0,5.0
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.015
1,0,1,1,0,1,0,1,0,0,0,0,0,0,5.0
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.035
1,1,1,1,0,1,0,1,0,0,0,0,0,0,5.0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.015
1,0,0,0,1,1,0,1,0,0,0,0,0,0,5.01
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.04
1,1,0,0,1,1,0,1,0,0,0,0,0,0,5.005
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.02
1,0,1,0,1,1,0,1,0,0,0,0,0,0,5.01
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0.045
1,1,1,0,1,1,0,1,0,0,0,0,0,0,5.01
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.02
1,0,0,1,1,1,0,1,0,0,0,0,0,0,5.01
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.045
1,1,0,1,1,1,0,1,0,0,0,0,0,0,5.01
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0.02
1,0,1,1,1,1,0,1,0,0,0,0,0,0,5.01
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0.045
1,1,1,1,1,1,0,1,0,0,0,0,0,0,5.01
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.015
1,0,0,0,0,0,1,1,0,0,0,0,0,0,5.005
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.03
1,1,0,0,0,0,1,1,0,0,0,0,0,0,4.2
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.01
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.245
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.04
1,1,1,0,0,0,1,1,0,0,0,0,0,0,5.01
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.01
1,0,0,1,0,0,1,1,0,0,0,0,0,0,5.02
0,1,0,1,0,0,1,1,0,0,0,0,0,0,0.01
1,1,0,1,0,0,1,1,0,0,0,0,0,0,5.04
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.01
1,0,1,1,0,0,1,1,0,0,0,0,0,0,5.02
0,1,1,1,0,0,1,1,0,0,0,0,0,0,0.01
1,1,1,1,0,0,1,1,0,0,0,0,0,0,5.02
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.05
1,0,0,0,1,0,1,1,0,0,0,0,0,0,5.01
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.055
1,1,0,0,1,0,1,1,0,0,0,0,0,0,5.01
0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.015
1,0,1,0,1,0,1,1,0,0,0,0,0,0,5.01
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.05
1,1,1,0,1,0,1,1,0,0,0,0,0,0,5.01
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.0
1,0,0,1,1,0,1,1,0,0,0,0,0,0,4.835
0,1,0,1,1,0,1,1,0,0,0,0,0,0,0.005
1,1,0,1,1,0,1,1,0,0,0,0,0,0,1.495
0,0,1,1,1,0,1,1,0,0,0,0,0,0,0.0
1,0,1,1,1,0,1,1,0,0,0,0,0,0,5.01
0,1,1,1,1,0,1,1,0,0,0,0,0,0,0.03
1,1,1,1,1,0,1,1,0,0,0,0,0,0,5.01
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.02
1,0,0,0,0,1,1,1,0,0,0,0,0,0,5.0
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.035
1,1,0,0,0,1,1,1,0,0,0,0,0,0,5.01
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.015
1,0,1,0,0,1,1,1,0,0,0,0,0,0,5.005
0,1,1,0,0,1,1,1,0,0,0,0,0,0,0.04
1,1,1,0,0,1,1,1,0,0,0,0,0,0,5.01
0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.02
1,0,0,1,0,1,1,1,0,0,0,0,0,0,5.01
0,1,0,1,0,1,1,1,0,0,0,0,0,0,0.03
1,1,0,1,0,1,1,1,0,0,0,0,0,0,5.0
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0.02
1,0,1,1,0,1,1,1,0,0,0,0,0,0,5.01
0,1,1,1,0,1,1,1,0,0,0,0,0,0,0.03
1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.405
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.02
1,0,0,0,1,1,1,1,0,0,0,0,0,0,5.01
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.04
1,1,0,0,1,1,1,1,0,0,0,0,0,0,5.01
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0.02
1,0,1,0,1,1,1,1,0,0,0,0,0,0,5.01
0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.03
1,1,1,0,1,1,1,1,0,0,0,0,0,0,5.01
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.02
1,0,0,1,1,1,1,1,0,0,0,0,0,0,5.01
0,1,0,1,1,1,1,1,0,0,0,0,0,0,0.04
1,1,0,1,1,1,1,1,0,0,0,0,0,0,5.01
0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.02
1,0,1,1,1,1,1,1,0,0,0,0,0,0,5.015
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.025
1,1,1,1,1,1,1,1,0,0,0,0,0,0,5.01
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.01
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.025
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.01
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,5.02
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0
1,1,1,0,0,0,0,0,1,0,0,0,0,0,2.115
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.01
1,0,0,1,0,0,0,0,1,0,0,0,0,0,5.02
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.01
1,1,0,1,0,0,0,0,1,0,0,0,0,0,5.02
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.01
1,0,1,1,0,0,0,0,1,0,0,0,0,0,5.02
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.01
1,1,1,1,0,0,0,0,1,0,0,0,0,0,5.02
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.065
1,0,0,0,1,0,0,0,1,0,0,0,0,0,5.01
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.02
1,1,0,0,1,0,0,0,1,0,0,0,0,0,5.015
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.065
1,0,1,0,1,0,0,0,1,0,0,0,0,0,5.01
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0.02
1,1,1,0,1,0,0,0,1,0,0,0,0,0,5.01
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.07
1,0,0,1,1,0,0,0,1,0,0,0,0,0,5.01
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.02
1,1,0,1,1,0,0,0,1,0,0,0,0,0,5.01
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.065
1,0,1,1,1,0,0,0,1,0,0,0,0,0,5.01
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.02
1,1,1,1,1,0,0,0,1,0,0,0,0,0,5.015
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.015
1,0,0,0,0,1,0,0,1,0,0,0,0,0,5.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.025
1,1,0,0,0,1,0,0,1,0,0,0,0,0,5.0
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.02
1,0,1,0,0,1,0,0,1,0,0,0,0,0,5.005
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.025
1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.005
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.02
1,0,0,1,0,1,0,0,1,0,0,0,0,0,5.0
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.04
1,1,0,1,0,1,0,0,1,0,0,0,0,0,5.0
0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.015
1,0,1,1,0,1,0,0,1,0,0,0,0,0,5.0
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.035
1,1,1,1,0,1,0,0,1,0,0,0,0,0,5.0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.02
1,0,0,0,1,1,0,0,1,0,0,0,0,0,5.01
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.04
1,1,0,0,1,1,0,0,1,0,0,0,0,0,5.01
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0.015
1,0,1,0,1,1,0,0,1,0,0,0,0,0,5.01
0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.045
1,1,1,0,1,1,0,0,1,0,0,0,0,0,5.01
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.01
1,0,0,1,1,1,0,0,1,0,0,0,0,0,5.01
0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.045
1,1,0,1,1,1,0,0,1,0,0,0,0,0,5.01
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.01
1,0,1,1,1,1,0,0,1,0,0,0,0,0,5.01
0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.045
1,1,1,1,1,1,0,0,1,0,0,0,0,0,5.01
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.02
1,0,0,0,0,0,1,0,1,0,0,0,0,0,5.0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.025
1,1,0,0,0,0,1,0,1,0,0,0,0,0,4.195
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.01
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.245
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.04
1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.01
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.01
1,0,0,1,0,0,1,0,1,0,0,0,0,0,5.02
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.01
1,1,0,1,0,0,1,0,1,0,0,0,0,0,5.04
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.015
1,0,1,1,0,0,1,0,1,0,0,0,0,0,5.02
0,1,1,1,0,0,1,0,1,0,0,0,0,0,0.01
1,1,1,1,0,0,1,0,1,0,0,0,0,0,5.02
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.05
1,0,0,0,1,0,1,0,1,0,0,0,0,0,5.01
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.055
1,1,0,0,1,0,1,0,1,0,0,0,0,0,5.01
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.01
1,0,1,0,1,0,1,0,1,0,0,0,0,0,5.01
0,1,1,0,1,0,1,0,1,0,0,0,0,0,0.045
1,1,1,0,1,0,1,0,1,0,0,0,0,0,5.01
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.0
1,0,0,1,1,0,1,0,1,0,0,0,0,0,4.9
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.01
1,1,0,1,1,0,1,0,1,0,0,0,0,0,1.525
0,0,1,1,1,0,1,0,1,0,0,0,0,0,0.0
1,0,1,1,1,0,1,0,1,0,0,0,0,0,5.01
0,1,1,1,1,0,1,0,1,0,0,0,0,0,0.025
1,1,1,1,1,0,1,0,1,0,0,0,0,0,5.01
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.02
1,0,0,0,0,1,1,0,1,0,0,0,0,0,5.0
0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.035
1,1,0,0,0,1,1,0,1,0,0,0,0,0,5.01
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.02
1,0,1,0,0,1,1,0,1,0,0,0,0,0,5.01
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0.04
1,1,1,0,0,1,1,0,1,0,0,0,0,0,5.005
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.02
1,0,0,1,0,1,1,0,1,0,0,0,0,0,5.005
0,1,0,1,0,1,1,0,1,0,0,0,0,0,0.03
1,1,0,1,0,1,1,0,1,0,0,0,0,0,5.0
0,0,1,1,0,1,1,0,1,0,0,0,0,0,0.02
1,0,1,1,0,1,1,0,1,0,0,0,0,0,5.01
0,1,1,1,0,1,1,0,1,0,0,0,0,0,0.03
1,1,1,1,0,1,1,0,1,0,0,0,0,0,0.39
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.015
1,0,0,0,1,1,1,0,1,0,0,0,0,0,5.01
0,1,0,0,1,1,1,0,1,0,0,0,0,0,0.04
1,1,0,0,1,1,1,0,1,0,0,0,0,0,5.01
0,0,1,0,1,1,1,0,1,0,0,0,0,0,0.02
1,0,1,0,1,1,1,0,1,0,0,0,0,0,5.01
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0.035
1,1,1,0,1,1,1,0,1,0,0,0,0,0,5.01
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.02
1,0,0,1,1,1,1,0,1,0,0,0,0,0,5.01
0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.04
1,1,0,1,1,1,1,0,1,0,0,0,0,0,5.01
0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.015
1,0,1,1,1,1,1,0,1,0,0,0,0,0,5.005
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0.03
1,1,1,1,1,1,1,0,1,0,0,0,0,0,5.01
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,5.01
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.025
1,1,0,0,0,0,0,1,1,0,0,0,0,0,5.01
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0
1,0,1,0,0,0,0,1,1,0,0,0,0,0,5.02
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0
1,1,1,0,0,0,0,1,1,0,0,0,0,0,2.09
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.01
1,0,0,1,0,0,0,1,1,0,0,0,0,0,5.02
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.01
1,1,0,1,0,0,0,1,1,0,0,0,0,0,5.02
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.005
1,0,1,1,0,0,0,1,1,0,0,0,0,0,5.02
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0.01
1,1,1,1,0,0,0,1,1,0,0,0,0,0,5.02
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.07
1,0,0,0,1,0,0,1,1,0,0,0,0,0,5.01
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.02
1,1,0,0,1,0,0,1,1,0,0,0,0,0,5.01
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.07
1,0,1,0,1,0,0,1,1,0,0,0,0,0,5.01
0,1,1,0,1,0,0,1,1,0,0,0,0,0,0.02
1,1,1,0,1,0,0,1,1,0,0,0,0,0,5.01
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.07
1,0,0,1,1,0,0,1,1,0,0,0,0,0,5.01
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.02
1,1,0,1,1,0,0,1,1,0,0,0,0,0,5.01
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0.07
1,0,1,1,1,0,0,1,1,0,0,0,0,0,5.01
0,1,1,1,1,0,0,1,1,0,0,0,0,0,0.02
1,1,1,1,1,0,0,1,1,0,0,0,0,0,5.01
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.015
1,0,0,0,0,1,0,1,1,0,0,0,0,0,5.0
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.03
1,1,0,0,0,1,0,1,1,0,0,0,0,0,5.01
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.02
1,0,1,0,0,1,0,1,1,0,0,0,0,0,5.0
0,1,1,0,0,1,0,1,1,0,0,0,0,0,0.03
1,1,1,0,0,1,0,1,1,0,0,0,0,0,5.005
0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.02
1,0,0,1,0,1,0,1,1,0,0,0,0,0,5.0
