spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,<$solving_time_feature11_2_7_4435
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.34
1,1,1,1,1,0,0,0,0,0,0,0,0,0,5.02
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.01
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.14
1,1,0,0,0,1,0,0,0,0,0,0,0,0,5.0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.32
1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.035
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.14
1,1,1,0,0,1,0,0,0,0,0,0,0,0,5.0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.195
1,0,0,1,0,1,0,0,0,0,0,0,0,0,5.0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.075
1,1,0,1,0,1,0,0,0,0,0,0,0,0,5.005
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.2
1,0,1,1,0,1,0,0,0,0,0,0,0,0,5.0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.07
1,1,1,1,0,1,0,0,0,0,0,0,0,0,5.0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.155
1,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.06
1,1,0,0,1,1,0,0,0,0,0,0,0,0,5.0
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.155
1,0,1,0,1,1,0,0,0,0,0,0,0,0,5.01
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.06
1,1,1,0,1,1,0,0,0,0,0,0,0,0,5.0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.155
1,0,0,1,1,1,0,0,0,0,0,0,0,0,5.01
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.06
1,1,0,1,1,1,0,0,0,0,0,0,0,0,5.005
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.155
1,0,1,1,1,1,0,0,0,0,0,0,0,0,5.0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.055
1,1,1,1,1,1,0,0,0,0,0,0,0,0,5.005
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.615
1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.005
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.545
1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.01
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.32
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.035
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.225
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.015
1,0,0,1,0,0,1,0,0,0,0,0,0,0,5.02
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.07
1,1,0,1,0,0,1,0,0,0,0,0,0,0,5.02
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.07
1,0,1,1,0,0,1,0,0,0,0,0,0,0,5.02
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.075
1,1,1,1,0,0,1,0,0,0,0,0,0,0,5.02
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.035
1,0,0,0,1,0,1,0,0,0,0,0,0,0,5.02
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.16
1,1,0,0,1,0,1,0,0,0,0,0,0,0,5.02
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.18
1,0,1,0,1,0,1,0,0,0,0,0,0,0,5.02
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.02
1,1,1,0,1,0,1,0,0,0,0,0,0,0,5.02
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.065
1,0,0,1,1,0,1,0,0,0,0,0,0,0,4.225
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.315
1,1,0,1,1,0,1,0,0,0,0,0,0,0,5.02
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.055
1,0,1,1,1,0,1,0,0,0,0,0,0,0,5.02
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.05
1,1,1,1,1,0,1,0,0,0,0,0,0,0,2.89
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.085
1,0,0,0,0,1,1,0,0,0,0,0,0,0,5.01
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.205
1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.01
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.095
1,0,1,0,0,1,1,0,0,0,0,0,0,0,5.01
0,1,1,0,0,1,1,0,0,0,0,0,0,0,0.13
1,1,1,0,0,1,1,0,0,0,0,0,0,0,5.01
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.045
1,0,0,1,0,1,1,0,0,0,0,0,0,0,5.01
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.08
1,1,0,1,0,1,1,0,0,0,0,0,0,0,5.005
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.125
1,0,1,1,0,1,1,0,0,0,0,0,0,0,5.0
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0.095
1,1,1,1,0,1,1,0,0,0,0,0,0,0,5.005
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.255
1,0,0,0,1,1,1,0,0,0,0,0,0,0,5.01
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.17
1,1,0,0,1,1,1,0,0,0,0,0,0,0,5.01
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0.295
1,0,1,0,1,1,1,0,0,0,0,0,0,0,5.01
0,1,1,0,1,1,1,0,0,0,0,0,0,0,0.15
1,1,1,0,1,1,1,0,0,0,0,0,0,0,5.01
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.225
1,0,0,1,1,1,1,0,0,0,0,0,0,0,5.01
0,1,0,1,1,1,1,0,0,0,0,0,0,0,0.08
1,1,0,1,1,1,1,0,0,0,0,0,0,0,5.01
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.045
1,0,1,1,1,1,1,0,0,0,0,0,0,0,5.01
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.105
1,1,1,1,1,1,1,0,0,0,0,0,0,0,5.01
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.115
1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.01
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.01
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.01
1,0,1,0,0,0,0,1,0,0,0,0,0,0,5.01
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.045
1,1,1,0,0,0,0,1,0,0,0,0,0,0,5.01
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.065
1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.02
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.03
1,1,0,1,0,0,0,1,0,0,0,0,0,0,5.02
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.07
1,0,1,1,0,0,0,1,0,0,0,0,0,0,5.02
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.03
1,1,1,1,0,0,0,1,0,0,0,0,0,0,5.02
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.305
1,0,0,0,1,0,0,1,0,0,0,0,0,0,5.02
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.345
1,1,0,0,1,0,0,1,0,0,0,0,0,0,5.02
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.285
1,0,1,0,1,0,0,1,0,0,0,0,0,0,5.02
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.34
1,1,1,0,1,0,0,1,0,0,0,0,0,0,5.02
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.315
1,0,0,1,1,0,0,1,0,0,0,0,0,0,5.02
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.355
1,1,0,1,1,0,0,1,0,0,0,0,0,0,5.02
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.305
1,0,1,1,1,0,0,1,0,0,0,0,0,0,5.02
0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.335
1,1,1,1,1,0,0,1,0,0,0,0,0,0,5.02
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2
1,0,0,0,0,1,0,1,0,0,0,0,0,0,4.005
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.135
1,1,0,0,0,1,0,1,0,0,0,0,0,0,5.0
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.32
1,0,1,0,0,1,0,1,0,0,0,0,0,0,4.015
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.14
1,1,1,0,0,1,0,1,0,0,0,0,0,0,5.01
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.2
1,0,0,1,0,1,0,1,0,0,0,0,0,0,5.0
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.075
1,1,0,1,0,1,0,1,0,0,0,0,0,0,5.0
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.195
1,0,1,1,0,1,0,1,0,0,0,0,0,0,5.0
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.07
1,1,1,1,0,1,0,1,0,0,0,0,0,0,5.005
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.155
1,0,0,0,1,1,0,1,0,0,0,0,0,0,5.005
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0.06
1,1,0,0,1,1,0,1,0,0,0,0,0,0,5.005
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.155
1,0,1,0,1,1,0,1,0,0,0,0,0,0,5.005
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0.06
1,1,1,0,1,1,0,1,0,0,0,0,0,0,5.01
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.155
1,0,0,1,1,1,0,1,0,0,0,0,0,0,5.005
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0.06
1,1,0,1,1,1,0,1,0,0,0,0,0,0,5.0
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0.15
1,0,1,1,1,1,0,1,0,0,0,0,0,0,5.005
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0.06
1,1,1,1,1,1,0,1,0,0,0,0,0,0,5.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.61
1,0,0,0,0,0,1,1,0,0,0,0,0,0,5.005
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.55
1,1,0,0,0,0,1,1,0,0,0,0,0,0,5.01
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.49
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.315
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.04
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.225
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.02
1,0,0,1,0,0,1,1,0,0,0,0,0,0,5.02
0,1,0,1,0,0,1,1,0,0,0,0,0,0,0.075
1,1,0,1,0,0,1,1,0,0,0,0,0,0,5.02
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.07
1,0,1,1,0,0,1,1,0,0,0,0,0,0,5.015
0,1,1,1,0,0,1,1,0,0,0,0,0,0,0.075
1,1,1,1,0,0,1,1,0,0,0,0,0,0,5.02
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.035
1,0,0,0,1,0,1,1,0,0,0,0,0,0,5.02
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.155
1,1,0,0,1,0,1,1,0,0,0,0,0,0,5.02
0,0,1,0,1,0,1,1,0,0,0,0,0,0,0.175
1,0,1,0,1,0,1,1,0,0,0,0,0,0,5.02
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0.02
1,1,1,0,1,0,1,1,0,0,0,0,0,0,5.015
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.055
1,0,0,1,1,0,1,1,0,0,0,0,0,0,3.915
0,1,0,1,1,0,1,1,0,0,0,0,0,0,0.39
1,1,0,1,1,0,1,1,0,0,0,0,0,0,5.015
0,0,1,1,1,0,1,1,0,0,0,0,0,0,0.06
1,0,1,1,1,0,1,1,0,0,0,0,0,0,5.01
0,1,1,1,1,0,1,1,0,0,0,0,0,0,0.05
1,1,1,1,1,0,1,1,0,0,0,0,0,0,2.895
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.085
1,0,0,0,0,1,1,1,0,0,0,0,0,0,5.01
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.21
1,1,0,0,0,1,1,1,0,0,0,0,0,0,5.01
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.095
1,0,1,0,0,1,1,1,0,0,0,0,0,0,5.01
0,1,1,0,0,1,1,1,0,0,0,0,0,0,0.135
1,1,1,0,0,1,1,1,0,0,0,0,0,0,5.005
0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.06
1,0,0,1,0,1,1,1,0,0,0,0,0,0,5.01
0,1,0,1,0,1,1,1,0,0,0,0,0,0,0.08
1,1,0,1,0,1,1,1,0,0,0,0,0,0,5.005
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0.12
1,0,1,1,0,1,1,1,0,0,0,0,0,0,5.0
0,1,1,1,0,1,1,1,0,0,0,0,0,0,0.095
1,1,1,1,0,1,1,1,0,0,0,0,0,0,5.01
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.25
1,0,0,0,1,1,1,1,0,0,0,0,0,0,5.01
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.17
1,1,0,0,1,1,1,1,0,0,0,0,0,0,5.01
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0.3
1,0,1,0,1,1,1,1,0,0,0,0,0,0,5.01
0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.155
1,1,1,0,1,1,1,1,0,0,0,0,0,0,5.01
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.215
1,0,0,1,1,1,1,1,0,0,0,0,0,0,5.01
0,1,0,1,1,1,1,1,0,0,0,0,0,0,0.085
1,1,0,1,1,1,1,1,0,0,0,0,0,0,5.01
0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.045
1,0,1,1,1,1,1,1,0,0,0,0,0,0,5.01
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.1
1,1,1,1,1,1,1,1,0,0,0,0,0,0,5.01
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11
1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.01
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.01
1,0,1,0,0,0,0,0,1,0,0,0,0,0,5.01
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.045
1,1,1,0,0,0,0,0,1,0,0,0,0,0,5.01
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.07
1,0,0,1,0,0,0,0,1,0,0,0,0,0,5.02
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.03
1,1,0,1,0,0,0,0,1,0,0,0,0,0,5.02
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.065
1,0,1,1,0,0,0,0,1,0,0,0,0,0,5.02
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.02
1,1,1,1,0,0,0,0,1,0,0,0,0,0,5.02
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.305
1,0,0,0,1,0,0,0,1,0,0,0,0,0,5.02
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.355
1,1,0,0,1,0,0,0,1,0,0,0,0,0,5.02
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.3
1,0,1,0,1,0,0,0,1,0,0,0,0,0,5.02
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0.34
1,1,1,0,1,0,0,0,1,0,0,0,0,0,5.02
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.305
1,0,0,1,1,0,0,0,1,0,0,0,0,0,5.02
0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.34
1,1,0,1,1,0,0,0,1,0,0,0,0,0,5.02
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.29
1,0,1,1,1,0,0,0,1,0,0,0,0,0,5.02
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.345
1,1,1,1,1,0,0,0,1,0,0,0,0,0,5.02
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2
1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.14
1,1,0,0,0,1,0,0,1,0,0,0,0,0,5.0
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.315
1,0,1,0,0,1,0,0,1,0,0,0,0,0,4.015
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.14
1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.005
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.205
1,0,0,1,0,1,0,0,1,0,0,0,0,0,5.005
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.07
1,1,0,1,0,1,0,0,1,0,0,0,0,0,5.0
0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.2
1,0,1,1,0,1,0,0,1,0,0,0,0,0,5.005
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.065
1,1,1,1,0,1,0,0,1,0,0,0,0,0,5.005
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.16
1,0,0,0,1,1,0,0,1,0,0,0,0,0,5.005
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.055
1,1,0,0,1,1,0,0,1,0,0,0,0,0,5.005
0,0,1,0,1,1,0,0,1,0,0,0,0,0,0.16
1,0,1,0,1,1,0,0,1,0,0,0,0,0,5.01
0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.06
1,1,1,0,1,1,0,0,1,0,0,0,0,0,5.005
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.15
1,0,0,1,1,1,0,0,1,0,0,0,0,0,5.01
0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.06
1,1,0,1,1,1,0,0,1,0,0,0,0,0,5.005
0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.155
1,0,1,1,1,1,0,0,1,0,0,0,0,0,5.005
0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.06
1,1,1,1,1,1,0,0,1,0,0,0,0,0,5.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.615
1,0,0,0,0,0,1,0,1,0,0,0,0,0,5.0
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.55
1,1,0,0,0,0,1,0,1,0,0,0,0,0,5.015
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.49
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.32
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.04
1,1,1,0,0,0,1,0,1,0,0,0,0,0,0.235
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.02
1,0,0,1,0,0,1,0,1,0,0,0,0,0,5.02
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0.07
1,1,0,1,0,0,1,0,1,0,0,0,0,0,5.02
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.065
1,0,1,1,0,0,1,0,1,0,0,0,0,0,5.01
0,1,1,1,0,0,1,0,1,0,0,0,0,0,0.075
1,1,1,1,0,0,1,0,1,0,0,0,0,0,5.02
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.035
1,0,0,0,1,0,1,0,1,0,0,0,0,0,5.02
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.145
1,1,0,0,1,0,1,0,1,0,0,0,0,0,5.02
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0.185
1,0,1,0,1,0,1,0,1,0,0,0,0,0,5.02
0,1,1,0,1,0,1,0,1,0,0,0,0,0,0.02
1,1,1,0,1,0,1,0,1,0,0,0,0,0,5.02
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.06
1,0,0,1,1,0,1,0,1,0,0,0,0,0,3.67
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.32
1,1,0,1,1,0,1,0,1,0,0,0,0,0,5.02
0,0,1,1,1,0,1,0,1,0,0,0,0,0,0.05
1,0,1,1,1,0,1,0,1,0,0,0,0,0,5.01
0,1,1,1,1,0,1,0,1,0,0,0,0,0,0.045
1,1,1,1,1,0,1,0,1,0,0,0,0,0,2.895
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.09
1,0,0,0,0,1,1,0,1,0,0,0,0,0,5.01
0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.21
1,1,0,0,0,1,1,0,1,0,0,0,0,0,5.01
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.1
1,0,1,0,0,1,1,0,1,0,0,0,0,0,5.01
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0.135
1,1,1,0,0,1,1,0,1,0,0,0,0,0,5.01
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.06
1,0,0,1,0,1,1,0,1,0,0,0,0,0,5.01
0,1,0,1,0,1,1,0,1,0,0,0,0,0,0.08
1,1,0,1,0,1,1,0,1,0,0,0,0,0,5.015
0,0,1,1,0,1,1,0,1,0,0,0,0,0,0.12
1,0,1,1,0,1,1,0,1,0,0,0,0,0,5.0
0,1,1,1,0,1,1,0,1,0,0,0,0,0,0.09
1,1,1,1,0,1,1,0,1,0,0,0,0,0,5.005
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.25
1,0,0,0,1,1,1,0,1,0,0,0,0,0,5.01
0,1,0,0,1,1,1,0,1,0,0,0,0,0,0.17
1,1,0,0,1,1,1,0,1,0,0,0,0,0,5.01
0,0,1,0,1,1,1,0,1,0,0,0,0,0,0.285
1,0,1,0,1,1,1,0,1,0,0,0,0,0,5.01
0,1,1,0,1,1,1,0,1,0,0,0,0,0,0.14
1,1,1,0,1,1,1,0,1,0,0,0,0,0,5.01
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0.225
1,0,0,1,1,1,1,0,1,0,0,0,0,0,5.01
0,1,0,1,1,1,1,0,1,0,0,0,0,0,0.08
1,1,0,1,1,1,1,0,1,0,0,0,0,0,5.01
0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.05
1,0,1,1,1,1,1,0,1,0,0,0,0,0,5.01
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0.105
1,1,1,1,1,1,1,0,1,0,0,0,0,0,5.01
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.11
1,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0
1,1,0,0,0,0,0,1,1,0,0,0,0,0,5.01
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.01
1,0,1,0,0,0,0,1,1,0,0,0,0,0,5.01
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.05
1,1,1,0,0,0,0,1,1,0,0,0,0,0,5.01
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.065
1,0,0,1,0,0,0,1,1,0,0,0,0,0,5.02
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.03
1,1,0,1,0,0,0,1,1,0,0,0,0,0,5.02
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.07
1,0,1,1,0,0,0,1,1,0,0,0,0,0,5.02
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0.03
1,1,1,1,0,0,0,1,1,0,0,0,0,0,5.02
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.3
1,0,0,0,1,0,0,1,1,0,0,0,0,0,5.02
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.345
1,1,0,0,1,0,0,1,1,0,0,0,0,0,5.02
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.3
1,0,1,0,1,0,0,1,1,0,0,0,0,0,5.02
0,1,1,0,1,0,0,1,1,0,0,0,0,0,0.35
1,1,1,0,1,0,0,1,1,0,0,0,0,0,5.02
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.305
1,0,0,1,1,0,0,1,1,0,0,0,0,0,5.02
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.345
1,1,0,1,1,0,0,1,1,0,0,0,0,0,5.02
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0.305
1,0,1,1,1,0,0,1,1,0,0,0,0,0,5.02
0,1,1,1,1,0,0,1,1,0,0,0,0,0,0.35
1,1,1,1,1,0,0,1,1,0,0,0,0,0,5.02
0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.2
1,0,0,0,0,1,0,1,1,0,0,0,0,0,4.04
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.14
1,1,0,0,0,1,0,1,1,0,0,0,0,0,5.005
0,0,1,0,0,1,0,1,1,0,0,0,0,0,0.31
1,0,1,0,0,1,0,1,1,0,0,0,0,0,4.03
0,1,1,0,0,1,0,1,1,0,0,0,0,0,0.145
1,1,1,0,0,1,0,1,1,0,0,0,0,0,5.0
0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.205
1,0,0,1,0,1,0,1,1,0,0,0,0,0,5.0
