SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandsync.4
0,1,1,1,1,1,1,0,1,1,0,1,1,1,13795
1,1,0,1,0,0,0,1,0,1,0,1,0,0,13652
1,0,1,1,0,0,0,1,1,1,1,0,0,0,14770
1,1,0,0,1,1,1,0,0,0,0,1,1,0,13610
1,0,0,1,1,1,1,0,1,1,1,1,0,1,13631
0,0,0,0,0,1,0,1,0,0,0,0,0,1,14453
1,1,1,1,1,1,1,1,1,1,1,0,0,1,14393
0,0,1,1,0,0,1,1,0,0,1,1,0,0,13717
1,1,1,0,1,0,1,1,1,1,0,1,0,0,13749
0,0,0,1,1,0,0,0,0,1,1,0,1,0,14367
1,1,0,0,1,0,0,0,1,0,0,1,1,0,13661
0,1,0,1,1,0,0,0,0,0,0,1,1,0,13634
1,0,0,1,0,1,0,0,1,1,1,1,1,0,13688
1,1,1,1,1,1,0,0,1,1,1,0,0,0,14249
1,0,1,0,1,1,0,0,1,1,1,1,0,1,13870
0,0,1,1,0,1,0,1,0,0,1,1,0,1,13636
0,1,0,1,0,0,1,1,1,1,1,0,1,1,14240
1,0,0,1,1,1,1,0,1,0,0,1,1,0,13558
1,0,0,1,1,0,1,0,1,1,0,1,1,0,13614
0,0,1,1,0,0,0,0,1,1,0,0,1,0,14164
0,0,0,0,1,1,1,1,1,0,1,0,1,0,14370
1,0,0,1,1,1,1,1,1,0,1,0,0,1,14032
1,1,0,0,0,1,0,0,1,0,0,1,0,0,13437
1,0,1,1,0,0,0,0,0,0,1,1,0,0,13822
1,0,1,0,1,0,0,0,1,0,0,1,0,0,14008
0,1,1,1,1,1,0,1,1,0,0,0,0,0,13391
0,1,0,0,0,1,0,0,1,0,1,1,0,0,13767
1,0,0,0,1,1,0,0,0,1,1,0,0,1,14084
1,1,0,1,1,0,0,1,1,0,0,1,0,0,13591
1,0,1,1,0,1,0,1,1,1,1,0,1,1,14094
0,1,1,0,1,1,1,0,0,1,1,0,0,1,14356
1,1,0,1,0,0,1,1,0,0,1,1,1,0,13520
0,1,0,1,1,0,1,1,0,1,1,0,1,0,14295
1,0,0,1,1,0,1,1,0,1,0,1,0,1,15276
1,1,1,0,1,0,0,0,1,0,0,0,0,1,16205
0,0,1,1,0,0,1,0,0,1,0,1,0,1,14929
0,1,1,0,0,0,1,1,0,0,1,0,0,1,15789
0,1,1,1,1,1,0,0,0,1,1,1,0,1,14836
1,0,1,0,0,0,1,0,1,0,0,1,0,0,15114
0,0,1,0,0,1,1,0,1,0,0,0,1,1,15883
1,1,1,0,0,0,0,1,0,0,1,1,1,1,14884
0,0,0,1,0,1,1,1,1,1,0,0,0,0,16132
0,1,1,0,0,0,0,0,1,0,1,1,1,1,14918
0,1,0,0,0,0,0,1,0,1,1,1,1,0,14986
0,1,1,1,1,0,1,1,1,1,1,0,0,0,15904
0,0,0,1,1,0,0,0,0,1,1,1,0,1,14929
1,0,1,0,0,1,0,0,0,0,0,0,1,1,15899
1,0,1,0,1,1,0,0,1,1,0,1,0,0,15450
0,1,1,1,0,1,0,0,0,0,0,1,0,0,15055
1,0,1,1,0,1,0,1,0,0,0,0,1,1,16097
0,1,1,1,1,0,0,1,1,1,1,0,0,0,16148
0,1,0,1,1,0,1,0,0,1,1,0,1,0,16115
0,0,1,1,1,0,0,1,1,1,1,0,1,0,15774
1,0,1,1,1,1,1,1,0,1,1,0,1,0,16148
0,0,1,1,1,0,1,0,0,1,1,1,0,1,15180
1,1,0,0,0,0,1,1,1,1,1,0,1,0,16185
0,1,1,1,0,1,0,0,0,0,1,1,1,0,14884
1,1,1,1,0,1,1,1,1,1,1,0,1,1,16208
1,1,1,0,0,0,1,0,0,1,1,0,1,1,15905
1,0,0,0,0,1,1,1,1,1,0,1,1,0,15431
1,1,0,1,1,0,1,1,0,1,0,1,1,1,14953
1,0,1,1,1,1,0,0,1,0,1,0,0,1,16463
0,0,1,1,0,0,1,0,0,0,1,0,1,0,16252
1,1,0,1,0,1,0,1,0,1,0,0,0,0,15955
1,1,1,0,0,1,1,0,1,0,0,1,0,0,14971
1,1,0,1,0,1,1,0,1,1,0,1,0,1,14929
1,0,1,0,1,0,1,1,0,1,0,1,1,0,15598
1,0,1,1,0,1,0,0,1,0,1,1,0,1,14871
1,0,0,0,1,0,0,1,0,1,1,0,1,1,15788
1,0,0,1,0,0,0,1,1,1,1,0,0,0,16481
1,0,1,0,0,1,1,1,1,1,1,0,0,1,15805
1,0,0,0,0,1,0,1,0,0,0,0,1,0,16164
0,1,1,1,1,1,0,0,1,1,0,0,1,1,16176
1,1,1,1,1,1,0,1,0,0,0,1,1,0,15134
1,1,1,1,0,0,1,0,1,1,0,0,1,0,16263
0,1,0,1,0,0,1,0,1,0,0,1,0,0,14948
0,1,0,1,1,0,1,0,1,1,1,0,0,1,15840
0,0,1,1,0,1,0,1,1,0,0,0,0,0,15858
0,0,1,1,0,1,0,1,0,1,0,0,1,0,16258
0,0,0,1,1,0,0,0,0,1,1,0,1,0,16408
0,1,1,0,1,0,0,1,0,0,0,1,1,0,14924
0,1,1,1,0,1,0,1,0,0,1,1,1,1,14915
1,1,0,0,1,1,1,0,0,1,1,1,1,1,15241
1,1,1,0,0,0,0,1,1,0,0,1,1,1,14954
1,1,1,1,1,1,0,1,1,0,0,0,1,0,16358
1,1,0,0,0,1,0,1,1,0,1,1,1,0,14775
0,1,0,0,0,1,0,1,1,0,0,1,0,0,15472
1,0,1,1,1,1,0,1,1,0,0,1,1,1,14936
1,0,0,1,1,1,0,0,1,0,1,0,1,1,16144
0,1,0,1,1,1,0,1,1,0,0,1,1,0,14926
1,1,1,1,1,1,1,1,1,0,0,0,1,0,15891
0,0,1,1,1,1,0,1,1,1,1,1,1,1,14938
0,1,1,0,0,0,0,0,0,1,0,1,1,1,14944
1,0,1,0,0,0,1,1,1,0,0,0,0,1,16373
1,1,0,1,0,0,0,0,0,0,0,0,1,0,16374
0,1,1,0,1,1,1,1,1,1,0,0,1,1,15875
1,1,1,1,1,0,1,0,1,0,0,0,1,1,16295
1,1,1,0,0,1,0,0,0,1,1,1,0,0,14942
0,1,1,1,1,0,1,0,0,1,1,1,1,0,14933
1,1,1,1,1,0,1,0,1,1,0,1,1,0,15008
1,0,0,0,1,0,1,1,1,1,0,0,0,0,16377
0,1,0,0,0,1,0,1,1,0,0,1,1,1,15577
0,1,0,0,1,0,0,1,1,1,0,0,1,1,14857
0,1,1,0,0,0,0,0,1,1,0,1,0,1,13814
1,0,0,1,1,1,0,1,0,1,1,1,1,0,13592
0,0,1,0,1,0,0,1,1,1,1,0,1,0,14268
0,1,1,1,1,0,0,1,1,1,1,1,1,1,13779
1,0,0,1,1,1,0,1,0,1,1,1,0,1,13688
0,0,0,1,0,0,1,0,0,1,1,1,1,1,13632
1,0,0,0,1,1,1,0,0,0,0,0,0,0,14448
1,1,0,1,0,1,1,0,1,1,0,0,0,1,14412
1,1,1,0,1,0,1,1,0,0,1,1,0,1,13661
0,0,1,0,0,0,0,0,1,0,0,0,0,1,14157
1,1,0,1,1,0,1,0,1,1,1,1,1,1,13924
0,0,1,1,1,1,0,1,0,0,0,1,0,1,13903
0,0,1,1,1,1,1,0,1,0,0,1,0,0,13396
0,1,1,1,0,0,0,0,0,1,1,1,1,1,13383
0,1,1,0,1,1,0,0,1,1,1,1,0,1,13385
1,0,0,1,1,1,1,0,0,1,0,1,0,0,13182
0,1,0,1,1,1,1,1,1,0,0,1,1,1,13961
1,0,1,1,0,0,0,0,0,0,1,1,1,0,13433
1,1,0,0,0,1,0,1,0,1,1,1,0,1,13512
0,1,0,0,0,0,0,1,1,0,0,0,0,1,14300
0,1,1,0,1,0,1,0,0,0,0,1,1,1,13473
1,0,1,1,0,0,0,0,1,1,1,0,0,0,14237
1,1,1,0,1,1,0,1,1,0,0,1,0,1,13556
0,1,1,1,1,1,1,0,0,1,0,0,0,0,14183
1,0,1,0,1,1,0,1,1,1,1,1,1,0,13654
0,0,1,0,1,0,0,1,1,0,0,1,0,0,13731
1,0,0,1,1,1,0,1,0,1,0,0,1,0,14597
1,0,1,1,1,0,0,0,1,0,0,1,0,1,13683
1,0,0,0,1,1,1,1,1,1,1,1,0,0,13720
0,0,0,0,1,0,0,1,0,0,0,0,1,0,14285
0,1,1,0,0,0,1,0,0,1,1,1,1,1,13699
0,1,1,1,0,1,1,0,1,1,0,1,0,0,13705
0,0,0,0,1,1,1,1,1,0,0,1,1,1,13756
1,1,1,0,0,1,1,0,1,0,0,1,1,1,13662
0,1,1,0,0,1,1,0,1,0,0,0,0,0,14580
1,1,1,0,0,1,0,1,1,1,1,0,1,0,15102
0,1,1,1,0,1,0,0,1,0,0,0,1,0,14492
1,1,1,1,0,1,0,0,1,0,1,1,1,1,13771
1,1,1,0,1,0,1,1,0,1,1,1,0,0,13782
1,1,0,1,0,0,1,0,0,0,0,1,0,0,13932
1,1,0,0,1,0,0,0,1,1,1,0,1,1,14561
1,1,0,0,0,1,0,1,0,0,0,1,0,0,14088
0,1,0,1,1,1,1,0,0,1,1,0,0,0,14432
0,1,0,0,1,1,0,0,0,0,0,1,1,1,15019
0,0,1,0,1,1,1,1,0,1,0,0,1,0,16128
0,0,0,0,0,1,1,1,1,0,1,0,1,1,16189
0,1,1,1,1,1,0,0,0,1,0,1,0,1,14881
1,1,1,1,1,0,1,0,1,0,0,1,1,1,15123
0,1,1,1,0,1,1,0,0,1,1,0,1,1,16167
0,0,0,0,0,0,1,0,1,0,1,0,0,0,16301
0,0,0,1,0,0,0,0,1,0,1,0,0,1,16363
0,1,0,0,0,0,0,0,0,1,1,0,1,1,15863
1,1,0,0,1,1,1,1,1,1,1,0,0,1,16226
0,1,0,1,0,0,1,0,1,0,0,0,1,0,16240
1,1,1,1,0,0,1,0,0,1,1,1,0,1,15089
1,1,0,1,0,0,0,0,0,1,1,0,1,0,16721
1,0,0,1,1,1,1,1,0,0,0,0,0,1,16220
0,0,0,1,0,1,1,1,1,0,0,1,0,1,15075
1,1,0,0,0,0,1,0,1,1,0,0,1,0,16777
0,0,0,1,1,1,0,1,1,0,1,0,1,0,16818
1,1,0,0,1,1,1,1,0,0,1,0,1,1,16149
0,1,0,1,0,1,0,1,1,1,0,1,0,1,15094
0,0,1,1,1,0,0,0,0,1,1,1,1,1,14990
1,0,0,0,1,0,1,1,1,0,0,1,1,0,15142
0,0,1,1,1,1,1,1,0,0,1,1,0,1,15307
0,0,1,1,0,0,1,1,1,1,1,0,1,1,16353
0,1,0,0,1,1,1,0,0,1,1,1,1,1,15114
1,0,1,0,1,1,0,1,1,0,0,0,0,1,16057
0,1,1,0,1,0,1,1,0,0,0,0,0,0,16016
1,0,0,0,0,0,1,1,0,0,0,1,1,0,15292
1,1,1,1,1,1,1,0,1,0,1,0,0,0,16784
0,0,0,1,0,1,1,0,1,1,0,0,0,1,16748
1,0,0,1,1,0,0,1,0,1,1,0,0,0,16081
1,0,0,1,0,0,1,0,0,0,1,0,1,0,16494
1,1,1,0,0,1,0,0,0,0,0,1,1,0,15175
1,1,0,1,1,1,1,0,0,0,1,0,1,1,16787
1,0,1,1,0,1,0,1,0,1,1,1,1,0,15651
1,0,1,1,1,0,0,0,1,1,1,1,1,0,15196
1,0,1,0,0,1,0,0,1,0,1,0,0,0,16605
0,0,1,0,0,0,1,1,1,1,0,1,1,1,15133
0,1,1,1,0,1,0,1,1,0,0,0,0,0,16691
0,0,1,0,0,0,1,1,1,0,1,1,1,1,15232
0,1,0,0,1,0,0,1,1,0,1,1,0,1,15535
1,1,1,1,0,1,1,0,1,0,1,1,1,0,15109
1,1,0,0,1,0,1,1,0,1,1,0,0,1,15765
1,0,1,1,1,1,0,1,1,1,1,1,1,1,14735
0,0,1,1,1,0,1,0,1,1,1,1,1,0,15095
0,1,0,1,1,1,1,1,1,0,1,0,1,1,15825
0,0,0,0,0,1,1,0,1,1,1,0,1,0,15733
1,0,0,0,0,0,1,1,0,1,1,0,1,0,15691
0,0,0,1,0,0,0,0,0,1,0,0,1,1,16024
1,1,0,1,0,0,1,1,1,0,0,1,1,1,14843
1,0,0,0,1,1,1,1,0,0,0,1,0,1,15009
1,0,1,0,1,0,1,1,0,1,0,1,0,0,15102
1,0,1,0,1,1,0,1,0,1,1,1,0,1,14843
1,0,1,1,0,0,0,0,1,1,1,1,1,0,15263
0,0,1,0,1,1,1,0,0,0,0,0,1,0,16141
0,1,0,1,1,1,1,1,1,1,1,0,1,0,16304
0,1,0,1,0,0,0,0,0,0,1,0,1,0,16152
1,0,0,1,0,0,1,1,0,1,1,1,0,1,15188
0,1,0,0,0,0,0,0,1,1,0,0,0,1,16030
0,0,1,0,0,1,1,0,1,1,1,1,0,0,14908
1,0,1,1,0,1,1,1,1,0,0,0,1,1,15930
0,1,0,0,1,1,1,1,0,0,0,1,1,0,14973
1,1,0,0,0,0,0,1,1,1,0,1,0,0,15025
0,0,1,1,0,1,1,1,0,0,0,1,1,0,15022
1,0,1,0,0,0,1,1,1,0,1,0,0,1,16362
0,1,1,0,0,1,0,0,0,1,1,0,0,1,16350
1,1,0,0,0,0,0,0,0,0,0,1,1,1,14999
1,0,0,1,0,1,0,0,1,0,1,1,0,0,14988
1,1,1,0,1,0,1,1,0,1,0,0,0,1,16450
1,1,0,0,1,1,0,1,0,0,0,1,1,1,15521
1,0,1,1,0,1,1,1,1,1,0,1,0,1,15173
0,0,0,0,1,0,1,1,1,0,1,0,0,1,16424
0,1,1,1,0,1,0,1,0,1,1,1,0,1,15043
0,0,1,0,1,1,0,0,0,0,0,1,1,1,15584
0,1,0,1,0,1,0,0,1,0,1,1,1,1,15084
0,1,1,0,0,0,1,1,0,0,0,0,0,1,16236
0,1,1,1,1,0,1,0,0,0,0,0,0,1,16108
1,1,1,1,0,1,0,0,1,0,0,1,0,1,15317
1,0,1,0,0,1,0,1,1,0,1,1,0,0,15118
1,0,1,0,0,0,0,1,1,0,1,0,1,0,16648
0,1,1,0,0,1,0,0,1,0,1,0,1,1,16353
0,0,0,0,0,0,1,0,1,0,1,1,1,0,15199
0,0,1,0,1,1,1,0,1,0,0,1,0,0,15171
0,0,1,1,1,0,0,0,1,0,0,1,0,0,15199
1,0,1,1,1,0,0,1,0,0,1,1,1,0,15219
0,0,1,0,1,1,0,1,0,1,0,0,1,1,17071
1,1,0,0,1,0,0,1,1,1,1,0,1,1,16790
1,1,0,0,1,1,0,1,0,0,0,1,0,1,14762
1,0,1,1,0,0,0,0,0,1,0,0,1,0,16154
1,1,0,0,0,1,0,0,1,1,0,0,1,0,15938
0,1,0,1,1,0,0,0,0,0,0,1,1,0,14697
1,0,0,1,0,1,0,0,0,0,1,0,0,1,15914
1,1,1,0,0,1,0,1,1,0,0,0,1,0,15697
1,0,0,1,0,1,1,0,1,1,1,1,1,1,14795
1,1,0,1,1,0,1,1,1,1,1,1,1,0,15032
1,0,0,1,1,1,1,1,0,1,1,0,0,1,15973
0,0,1,0,1,1,0,0,0,1,0,0,1,0,16149
1,1,1,1,0,0,0,1,0,0,0,0,0,0,15826
1,1,1,1,0,0,1,1,0,0,0,0,0,1,16774
0,1,1,0,0,0,1,1,1,1,0,1,0,1,14969
0,0,0,1,1,0,1,0,0,0,0,1,1,0,15209
0,1,0,1,1,0,1,0,1,0,0,0,1,0,16183
0,0,0,0,1,0,0,1,1,0,1,1,0,1,14950
1,1,0,0,0,1,1,1,1,1,1,0,0,0,16198
0,1,0,1,1,1,0,1,0,1,0,0,0,1,14383
1,0,0,1,0,0,0,1,0,0,1,1,0,0,13694
0,0,0,1,1,0,1,1,1,0,1,1,0,1,13711
1,1,0,1,0,0,1,0,0,1,1,0,1,0,14262
0,0,0,1,0,1,0,1,1,0,1,1,0,1,13785
1,1,1,0,0,1,1,1,1,1,0,1,1,0,13734
0,1,0,0,0,1,1,1,0,1,1,0,1,0,14516
1,1,0,0,0,0,1,1,1,1,1,1,0,1,13734
1,0,0,1,1,1,1,1,1,0,0,0,1,1,14179
1,1,0,0,1,0,0,0,0,1,0,0,1,1,14384
1,0,0,1,1,1,1,1,1,1,1,1,0,1,13535
1,1,0,0,0,1,0,0,1,1,1,0,1,1,14309
1,0,1,1,1,0,1,0,0,0,0,1,1,1,13615
1,1,1,1,1,1,0,0,0,1,1,0,0,0,14259
0,1,1,1,1,1,0,0,0,1,0,1,1,1,13476
0,0,1,1,1,1,1,1,1,0,0,0,1,0,14193
1,0,1,1,1,1,0,1,0,1,1,0,1,0,14117
0,1,0,1,1,0,0,1,1,0,0,1,0,0,13476
1,1,0,0,0,1,1,1,1,0,0,0,0,1,13800
0,0,0,1,1,1,0,1,0,1,0,1,0,1,13622
0,1,1,1,0,0,1,1,1,1,1,0,0,1,14286
1,1,1,1,1,1,1,1,1,1,1,1,0,1,13452
1,1,0,1,1,1,0,0,1,1,1,0,0,0,14536
0,1,0,1,0,0,1,1,0,1,0,0,0,1,14064
0,0,1,0,0,0,1,0,0,0,0,1,0,1,13866
0,1,0,0,1,0,0,1,0,1,0,1,1,0,13574
0,0,1,0,1,1,1,1,0,0,0,0,1,1,14467
0,0,0,0,0,0,0,0,1,1,0,0,0,0,14495
0,0,0,0,0,0,1,1,1,1,0,0,1,0,14314
1,1,1,1,1,0,1,0,1,0,1,0,0,0,14246
0,0,1,0,1,1,0,1,0,0,0,0,1,1,14191
0,0,1,0,0,1,0,0,1,0,0,1,1,0,13735
1,0,0,0,1,0,0,1,1,0,1,1,1,0,13725
1,0,0,1,1,0,0,0,0,0,1,0,0,1,14407
0,0,0,1,0,1,1,0,0,1,0,0,0,0,14305
0,1,1,1,0,0,0,0,0,1,0,1,0,0,13831
0,1,1,1,1,0,1,1,1,0,1,0,1,0,14814
1,0,1,0,0,1,1,0,0,0,0,0,0,0,14461
1,0,0,0,1,0,0,1,1,1,0,1,1,0,13771
0,1,1,0,0,0,1,0,0,0,1,1,0,1,14379
1,0,1,0,1,1,1,0,0,1,1,0,0,0,14422
1,0,0,1,0,0,1,0,0,1,1,1,0,1,13786
1,0,0,0,0,0,1,1,1,0,1,0,1,0,14773
1,1,0,0,0,0,0,1,0,0,1,1,1,0,13893
0,1,1,1,0,0,1,1,0,1,1,1,1,0,13938
1,1,0,1,1,0,0,1,0,0,1,1,0,0,13958
1,1,0,1,0,0,1,0,0,1,1,1,1,1,14032
0,1,0,0,0,1,0,1,0,1,1,1,1,0,13914
0,1,1,1,1,0,0,1,0,1,1,0,1,1,14929
0,0,0,0,0,0,1,0,1,0,1,0,1,1,14832
0,1,1,1,1,0,0,0,1,0,0,0,0,0,14740
0,1,1,1,1,1,1,1,0,0,1,0,1,1,14821
0,1,0,0,1,0,0,1,0,1,0,0,1,1,14656
1,0,1,0,0,0,0,1,0,0,1,1,0,0,13991
1,1,0,0,1,0,0,1,0,0,0,0,1,0,15003
0,1,0,0,1,1,1,0,1,0,1,1,1,1,14052
1,1,1,0,0,1,0,1,1,0,1,0,0,1,14951
1,0,0,0,0,0,1,0,1,1,1,0,1,1,14751
1,0,0,1,1,0,1,1,1,1,1,1,1,1,14015
1,1,0,1,1,1,0,0,1,1,0,1,0,0,14131
0,1,1,1,0,0,1,1,1,1,1,0,0,0,14937
0,0,0,1,0,1,0,1,0,0,1,0,0,0,15051
1,0,1,0,0,1,1,0,0,1,1,1,1,0,14408
0,1,1,0,0,0,0,1,1,1,0,0,1,0,15522
1,0,0,1,0,1,1,0,0,1,1,1,1,1,14294
1,0,1,0,1,0,0,0,1,1,1,0,1,0,14849
1,0,1,1,1,1,1,0,0,1,1,1,1,0,14157
0,1,1,0,1,1,1,1,0,1,0,1,0,0,14091
0,0,1,0,0,0,0,0,1,0,1,1,0,1,14161
0,1,1,1,0,0,0,0,0,0,0,1,0,1,14114
0,0,1,1,0,0,1,0,0,1,0,0,1,0,15203
0,1,1,0,0,1,1,0,0,1,0,1,0,0,14161
0,1,0,1,0,0,0,1,0,0,1,1,0,0,14177
0,0,1,1,0,1,0,1,0,1,0,1,1,1,14459
1,1,0,0,0,0,1,1,0,1,1,1,1,0,14179
0,1,1,1,1,0,1,1,1,1,0,0,0,0,15457
0,1,0,0,0,0,1,0,0,1,1,0,0,0,14957
1,0,1,0,0,1,0,1,0,0,1,1,1,0,14229
0,0,1,1,0,1,1,1,0,1,0,0,0,1,15047
0,0,1,1,0,1,1,0,0,0,0,1,0,0,14225
1,1,0,1,1,1,1,0,1,1,0,0,0,0,14992
1,1,0,0,0,0,0,1,0,1,0,1,1,0,14338
0,0,1,0,0,0,1,0,1,0,0,1,1,0,14249
0,0,0,0,1,0,0,1,0,1,1,1,1,1,14269
0,1,0,1,1,1,0,1,0,0,0,1,1,1,14282
1,0,0,0,1,0,0,0,0,1,0,1,1,1,14283
1,0,1,1,0,0,0,1,1,0,1,0,1,0,15421
0,0,1,0,1,1,1,1,0,0,0,0,0,1,15360
1,0,0,0,0,1,0,0,1,0,0,1,1,0,14573
1,0,0,0,1,1,1,1,0,1,0,0,0,1,15388
0,1,1,1,0,0,0,0,0,0,0,0,1,1,15102
1,1,0,1,0,1,0,1,1,1,0,0,0,0,15075
0,1,1,1,0,0,0,1,1,1,0,0,0,0,15562
0,1,1,1,1,1,0,0,1,1,1,1,1,1,14595
1,0,0,0,0,0,0,0,0,0,1,0,1,0,15520
0,1,0,1,0,0,0,1,1,1,0,1,0,0,14651
0,1,0,0,0,0,1,1,1,1,1,0,0,1,15647
0,0,0,0,0,1,0,0,1,0,0,0,0,1,15464
1,1,0,1,1,1,0,1,0,0,1,1,1,1,14419
0,0,1,0,0,1,1,1,0,1,0,1,1,1,14399
0,0,0,1,1,1,0,0,1,0,1,1,1,0,15049
0,1,0,0,1,1,0,0,1,0,0,0,0,0,15597
1,0,0,0,0,1,1,1,0,0,0,1,0,0,14471
1,1,0,1,0,0,0,1,1,0,0,1,1,1,13823
1,1,0,0,0,1,1,1,0,0,0,0,1,0,14334
1,0,0,1,1,0,0,1,1,1,1,1,1,1,13993
0,1,1,0,1,0,1,1,1,0,0,1,1,1,13730
0,1,0,1,1,0,1,1,0,0,0,0,1,0,14381
1,0,0,0,1,1,1,1,1,1,1,0,0,0,14482
1,0,1,1,0,1,0,1,0,0,1,1,0,1,13773
