SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq100K.3
1,0,0,1,1,0,1,1,0,1,0,1,0,1,439.69
1,1,1,0,1,0,0,0,1,0,0,0,0,1,436.55
0,0,1,1,0,0,1,0,0,1,0,1,0,1,434.86
0,1,1,0,0,0,1,1,0,0,1,0,0,1,430.03
0,1,1,1,1,1,0,0,0,1,1,1,0,1,439.81
1,0,1,0,0,0,1,0,1,0,0,1,0,0,433.64
0,0,1,0,0,1,1,0,1,0,0,0,1,1,433.9
1,1,1,0,0,0,0,1,0,0,1,1,1,1,440.62
0,0,0,1,0,1,1,1,1,1,0,0,0,0,429.79
0,1,1,0,0,0,0,0,1,0,1,1,1,1,431.79
0,1,0,0,0,0,0,1,0,1,1,1,1,0,438.79
0,1,1,1,1,0,1,1,1,1,1,0,0,0,435.15
0,0,0,1,1,0,0,0,0,1,1,1,0,1,436.78
1,0,1,0,0,1,0,0,0,0,0,0,1,1,435.73
1,0,1,0,1,1,0,0,1,1,0,1,0,0,434.06
0,1,1,1,0,1,0,0,0,0,0,1,0,0,440.21
1,0,1,1,0,1,0,1,0,0,0,0,1,1,432.51
0,1,1,1,1,0,0,1,1,1,1,0,0,0,429.66
0,1,0,1,1,0,1,0,0,1,1,0,1,0,432.73
0,0,1,1,1,0,0,1,1,1,1,0,1,0,432.17
1,0,1,1,1,1,1,1,0,1,1,0,1,0,429.97
0,0,1,1,1,0,1,0,0,1,1,1,0,1,439.99
1,1,0,0,0,0,1,1,1,1,1,0,1,0,435.28
0,1,1,1,0,1,0,0,0,0,1,1,1,0,432.46
1,1,1,1,0,1,1,1,1,1,1,0,1,1,430.9
1,1,1,0,0,0,1,0,0,1,1,0,1,1,430.86
1,0,0,0,0,1,1,1,1,1,0,1,1,0,436.29
1,1,0,1,1,0,1,1,0,1,0,1,1,1,434.5
1,0,1,1,1,1,0,0,1,0,1,0,0,1,437.11
0,0,1,1,0,0,1,0,0,0,1,0,1,0,429.21
1,1,0,1,0,1,0,1,0,1,0,0,0,0,431.45
1,1,1,0,0,1,1,0,1,0,0,1,0,0,438.37
1,1,0,1,0,1,1,0,1,1,0,1,0,1,433.66
1,0,1,0,1,0,1,1,0,1,0,1,1,0,435.36
1,0,1,1,0,1,0,0,1,0,1,1,0,1,433.54
1,0,0,0,1,0,0,1,0,1,1,0,1,1,435.84
1,0,0,1,0,0,0,1,1,1,1,0,0,0,430.7
1,0,1,0,0,1,1,1,1,1,1,0,0,1,433.7
1,0,0,0,0,1,0,1,0,0,0,0,1,0,430.37
0,1,1,1,1,1,0,0,1,1,0,0,1,1,430.4
1,1,1,1,1,1,0,1,0,0,0,1,1,0,437.49
1,1,1,1,0,0,1,0,1,1,0,0,1,0,432.51
0,1,0,1,0,0,1,0,1,0,0,1,0,0,445.69
0,1,0,1,1,0,1,0,1,1,1,0,0,1,440.02
0,0,1,1,0,1,0,1,1,0,0,0,0,0,431.86
0,0,1,1,0,1,0,1,0,1,0,0,1,0,429.74
0,0,0,1,1,0,0,0,0,1,1,0,1,0,427.56
0,1,1,0,1,0,0,1,0,0,0,1,1,0,433.28
0,1,1,1,0,1,0,1,0,0,1,1,1,1,435.72
1,1,0,0,1,1,1,0,0,1,1,1,1,1,431.02
1,1,1,0,0,0,0,1,1,0,0,1,1,1,434.35
1,1,1,1,1,1,0,1,1,0,0,0,1,0,430.62
1,1,0,0,0,1,0,1,1,0,1,1,1,0,433.13
0,1,0,0,0,1,0,1,1,0,0,1,0,0,438.09
1,0,1,1,1,1,0,1,1,0,0,1,1,1,438.61
1,0,0,1,1,1,0,0,1,0,1,0,1,1,430.99
0,1,0,1,1,1,0,1,1,0,0,1,1,0,437.78
1,1,1,1,1,1,1,1,1,0,0,0,1,0,433.63
0,0,1,1,1,1,0,1,1,1,1,1,1,1,432.6
0,1,1,0,0,0,0,0,0,1,0,1,1,1,441.24
1,0,1,0,0,0,1,1,1,0,0,0,0,1,435.58
1,1,0,1,0,0,0,0,0,0,0,0,1,0,429.08
0,1,1,0,1,1,1,1,1,1,0,0,1,1,434.34
1,1,1,1,1,0,1,0,1,0,0,0,1,1,428.41
1,1,1,0,0,1,0,0,0,1,1,1,0,0,434.85
0,1,1,1,1,0,1,0,0,1,1,1,1,0,435.57
1,1,1,1,1,0,1,0,1,1,0,1,1,0,431.5
1,0,0,0,1,0,1,1,1,1,0,0,0,0,429.45
0,1,0,0,0,1,0,1,1,0,0,1,1,1,435.04
0,1,0,0,1,0,0,1,1,1,0,0,1,1,437.97
0,1,1,0,0,0,0,0,1,1,0,1,0,1,439.47
1,0,0,1,1,1,0,1,0,1,1,1,1,0,433.58
0,0,1,0,1,0,0,1,1,1,1,0,1,0,431.38
0,1,1,1,1,0,0,1,1,1,1,1,1,1,432.98
1,0,0,1,1,1,0,1,0,1,1,1,0,1,432.33
0,0,0,1,0,0,1,0,0,1,1,1,1,1,438.67
1,0,0,0,1,1,1,0,0,0,0,0,0,0,430.17
1,1,0,1,0,1,1,0,1,1,0,0,0,1,442.83
1,1,1,0,1,0,1,1,0,0,1,1,0,1,437.23
0,0,1,0,0,0,0,0,1,0,0,0,0,1,512.32
1,1,0,1,1,0,1,0,1,1,1,1,1,1,441.92
0,0,1,1,1,1,0,1,0,0,0,1,0,1,433.67
0,0,1,1,1,1,1,0,1,0,0,1,0,0,439.89
0,1,1,1,0,0,0,0,0,1,1,1,1,1,435.21
0,1,1,0,1,1,0,0,1,1,1,1,0,1,433.5
1,0,0,1,1,1,1,0,0,1,0,1,0,0,435.59
0,1,0,1,1,1,1,1,1,0,0,1,1,1,440.07
1,0,1,1,0,0,0,0,0,0,1,1,1,0,436.75
1,1,0,0,0,1,0,1,0,1,1,1,0,1,435.24
0,1,0,0,0,0,0,1,1,0,0,0,0,1,431.04
0,1,1,0,1,0,1,0,0,0,0,1,1,1,436.26
1,0,1,1,0,0,0,0,1,1,1,0,0,0,430.16
1,1,1,0,1,1,0,1,1,0,0,1,0,1,434.12
0,1,1,1,1,1,1,0,0,1,0,0,0,0,432.27
1,0,1,0,1,1,0,1,1,1,1,1,1,0,434.86
0,0,1,0,1,0,0,1,1,0,0,1,0,0,436.0
1,0,0,1,1,1,0,1,0,1,0,0,1,0,429.16
1,0,1,1,1,0,0,0,1,0,0,1,0,1,432.49
1,0,0,0,1,1,1,1,1,1,1,1,0,0,434.44
0,0,0,0,1,0,0,1,0,0,0,0,1,0,433.71
0,1,1,0,0,0,1,0,0,1,1,1,1,1,434.87
0,1,1,1,0,1,1,0,1,1,0,1,0,0,440.87
0,0,0,0,1,1,1,1,1,0,0,1,1,1,439.25
1,1,1,0,0,1,1,0,1,0,0,1,1,1,433.49
0,1,1,0,0,1,1,0,1,0,0,0,0,0,435.93
1,1,1,0,0,1,0,1,1,1,1,0,1,0,434.7
0,1,1,1,0,1,0,0,1,0,0,0,1,0,433.4
1,1,1,1,0,1,0,0,1,0,1,1,1,1,434.57
1,1,1,0,1,0,1,1,0,1,1,1,0,0,437.17
1,1,0,1,0,0,1,0,0,0,0,1,0,0,440.79
1,1,0,0,1,0,0,0,1,1,1,0,1,1,431.95
1,1,0,0,0,1,0,1,0,0,0,1,0,0,436.89
0,1,0,1,1,1,1,0,0,1,1,0,0,0,431.07
0,1,0,0,1,1,0,0,0,0,0,1,1,1,434.12
0,0,1,0,1,1,1,1,0,1,0,0,1,0,431.72
0,0,0,0,0,1,1,1,1,0,1,0,1,1,433.94
0,1,1,1,1,1,0,0,0,1,0,1,0,1,433.42
1,1,1,1,1,0,1,0,1,0,0,1,1,1,438.44
0,1,1,1,0,1,1,0,0,1,1,0,1,1,432.7
0,0,0,0,0,0,1,0,1,0,1,0,0,0,431.59
0,0,0,1,0,0,0,0,1,0,1,0,0,1,437.71
0,1,0,0,0,0,0,0,0,1,1,0,1,1,430.78
1,1,0,0,1,1,1,1,1,1,1,0,0,1,436.28
0,1,0,1,0,0,1,0,1,0,0,0,1,0,430.27
1,1,1,1,0,0,1,0,0,1,1,1,0,1,432.83
1,1,0,1,0,0,0,0,0,1,1,0,1,0,430.53
1,0,0,1,1,1,1,1,0,0,0,0,0,1,430.57
0,0,0,1,0,1,1,1,1,0,0,1,0,1,439.22
1,1,0,0,0,0,1,0,1,1,0,0,1,0,430.22
0,0,0,1,1,1,0,1,1,0,1,0,1,0,431.66
1,1,0,0,1,1,1,1,0,0,1,0,1,1,431.21
0,1,0,1,0,1,0,1,1,1,0,1,0,1,432.78
0,0,1,1,1,0,0,0,0,1,1,1,1,1,440.76
1,0,0,0,1,0,1,1,1,0,0,1,1,0,438.13
0,0,1,1,1,1,1,1,0,0,1,1,0,1,433.43
0,0,1,1,0,0,1,1,1,1,1,0,1,1,432.41
0,1,0,0,1,1,1,0,0,1,1,1,1,1,434.94
1,0,1,0,1,1,0,1,1,0,0,0,0,1,432.21
0,1,1,0,1,0,1,1,0,0,0,0,0,0,451.17
1,0,0,0,0,0,1,1,0,0,0,1,1,0,431.6
1,1,1,1,1,1,1,0,1,0,1,0,0,0,432.24
0,0,0,1,0,1,1,0,1,1,0,0,0,1,430.56
1,0,0,1,1,0,0,1,0,1,1,0,0,0,430.25
1,0,0,1,0,0,1,0,0,0,1,0,1,0,427.75
1,1,1,0,0,1,0,0,0,0,0,1,1,0,439.85
1,1,0,1,1,1,1,0,0,0,1,0,1,1,431.69
1,0,1,1,0,1,0,1,0,1,1,1,1,0,440.45
1,0,1,1,1,0,0,0,1,1,1,1,1,0,436.84
1,0,1,0,0,1,0,0,1,0,1,0,0,0,429.07
0,0,1,0,0,0,1,1,1,1,0,1,1,1,433.23
0,1,1,1,0,1,0,1,1,0,0,0,0,0,434.56
0,0,1,0,0,0,1,1,1,0,1,1,1,1,435.05
0,1,0,0,1,0,0,1,1,0,1,1,0,1,440.64
1,1,1,1,0,1,1,0,1,0,1,1,1,0,433.55
1,1,0,0,1,0,1,1,0,1,1,0,0,1,430.77
1,0,1,1,1,1,0,1,1,1,1,1,1,1,435.91
0,0,1,1,1,0,1,0,1,1,1,1,1,0,440.1
0,1,0,1,1,1,1,1,1,0,1,0,1,1,431.48
0,0,0,0,0,1,1,0,1,1,1,0,1,0,429.37
1,0,0,0,0,0,1,1,0,1,1,0,1,0,433.73
0,0,0,1,0,0,0,0,0,1,0,0,1,1,429.76
1,1,0,1,0,0,1,1,1,0,0,1,1,1,433.03
1,0,0,0,1,1,1,1,0,0,0,1,0,1,434.25
1,0,1,0,1,0,1,1,0,1,0,1,0,0,435.75
1,0,1,0,1,1,0,1,0,1,1,1,0,1,440.56
1,0,1,1,0,0,0,0,1,1,1,1,1,0,437.59
0,0,1,0,1,1,1,0,0,0,0,0,1,0,430.7
0,1,0,1,1,1,1,1,1,1,1,0,1,0,431.78
0,1,0,1,0,0,0,0,0,0,1,0,1,0,429.63
1,0,0,1,0,0,1,1,0,1,1,1,0,1,430.32
0,1,0,0,0,0,0,0,1,1,0,0,0,1,430.4
0,0,1,0,0,1,1,0,1,1,1,1,0,0,436.22
1,0,1,1,0,1,1,1,1,0,0,0,1,1,432.9
0,1,0,0,1,1,1,1,0,0,0,1,1,0,435.9
1,1,0,0,0,0,0,1,1,1,0,1,0,0,440.16
0,0,1,1,0,1,1,1,0,0,0,1,1,0,434.03
1,0,1,0,0,0,1,1,1,0,1,0,0,1,435.09
0,1,1,0,0,1,0,0,0,1,1,0,0,1,428.03
1,1,0,0,0,0,0,0,0,0,0,1,1,1,434.29
1,0,0,1,0,1,0,0,1,0,1,1,0,0,435.55
1,1,1,0,1,0,1,1,0,1,0,0,0,1,438.01
1,1,0,0,1,1,0,1,0,0,0,1,1,1,436.01
1,0,1,1,0,1,1,1,1,1,0,1,0,1,436.6
0,0,0,0,1,0,1,1,1,0,1,0,0,1,431.71
0,1,1,1,0,1,0,1,0,1,1,1,0,1,479.03
0,0,1,0,1,1,0,0,0,0,0,1,1,1,433.43
0,1,0,1,0,1,0,0,1,0,1,1,1,1,433.81
0,1,1,0,0,0,1,1,0,0,0,0,0,1,427.93
0,1,1,1,1,0,1,0,0,0,0,0,0,1,433.59
1,1,1,1,0,1,0,0,1,0,0,1,0,1,435.94
1,0,1,0,0,1,0,1,1,0,1,1,0,0,441.6
1,0,1,0,0,0,0,1,1,0,1,0,1,0,429.1
0,1,1,0,0,1,0,0,1,0,1,0,1,1,430.16
0,0,0,0,0,0,1,0,1,0,1,1,1,0,434.74
0,0,1,0,1,1,1,0,1,0,0,1,0,0,432.85
0,0,1,1,1,0,0,0,1,0,0,1,0,0,434.74
1,0,1,1,1,0,0,1,0,0,1,1,1,0,438.01
0,0,1,0,1,1,0,1,0,1,0,0,1,1,430.08
1,1,0,0,1,0,0,1,1,1,1,0,1,1,433.57
1,1,0,0,1,1,0,1,0,0,0,1,0,1,435.22
1,0,1,1,0,0,0,0,0,1,0,0,1,0,432.24
1,1,0,0,0,1,0,0,1,1,0,0,1,0,429.11
0,1,0,1,1,0,0,0,0,0,0,1,1,0,438.31
1,0,0,1,0,1,0,0,0,0,1,0,0,1,430.5
1,1,1,0,0,1,0,1,1,0,0,0,1,0,430.68
1,0,0,1,0,1,1,0,1,1,1,1,1,1,435.0
1,1,0,1,1,0,1,1,1,1,1,1,1,0,441.26
1,0,0,1,1,1,1,1,0,1,1,0,0,1,435.95
0,0,1,0,1,1,0,0,0,1,0,0,1,0,433.56
1,1,1,1,0,0,0,1,0,0,0,0,0,0,432.81
1,1,1,1,0,0,1,1,0,0,0,0,0,1,436.06
0,1,1,0,0,0,1,1,1,1,0,1,0,1,430.93
0,0,0,1,1,0,1,0,0,0,0,1,1,0,433.86
0,1,0,1,1,0,1,0,1,0,0,0,1,0,428.26
0,0,0,0,1,0,0,1,1,0,1,1,0,1,436.65
1,1,0,0,0,1,1,1,1,1,1,0,0,0,436.03
0,1,0,1,1,1,0,1,0,1,0,0,0,1,430.96
1,0,0,1,0,0,0,1,0,0,1,1,0,0,433.98
0,0,0,1,1,0,1,1,1,0,1,1,0,1,436.38
1,1,0,1,0,0,1,0,0,1,1,0,1,0,430.5
0,0,0,1,0,1,0,1,1,0,1,1,0,1,435.41
1,1,1,0,0,1,1,1,1,1,0,1,1,0,432.58
0,1,0,0,0,1,1,1,0,1,1,0,1,0,431.79
1,1,0,0,0,0,1,1,1,1,1,1,0,1,437.94
1,0,0,1,1,1,1,1,1,0,0,0,1,1,429.59
1,1,0,0,1,0,0,0,0,1,0,0,1,1,436.02
1,0,0,1,1,1,1,1,1,1,1,1,0,1,438.93
1,1,0,0,0,1,0,0,1,1,1,0,1,1,436.46
1,0,1,1,1,0,1,0,0,0,0,1,1,1,434.22
1,1,1,1,1,1,0,0,0,1,1,0,0,0,432.0
0,1,1,1,1,1,0,0,0,1,0,1,1,1,438.33
0,0,1,1,1,1,1,1,1,0,0,0,1,0,482.41
1,0,1,1,1,1,0,1,0,1,1,0,1,0,431.29
0,1,0,1,1,0,0,1,1,0,0,1,0,0,436.77
1,1,0,0,0,1,1,1,1,0,0,0,0,1,433.29
0,0,0,1,1,1,0,1,0,1,0,1,0,1,436.7
0,1,1,1,0,0,1,1,1,1,1,0,0,1,435.05
1,1,1,1,1,1,1,1,1,1,1,1,0,1,436.31
1,1,0,1,1,1,0,0,1,1,1,0,0,0,431.97
0,1,0,1,0,0,1,1,0,1,0,0,0,1,431.96
0,0,1,0,0,0,1,0,0,0,0,1,0,1,435.77
0,1,0,0,1,0,0,1,0,1,0,1,1,0,435.07
0,0,1,0,1,1,1,1,0,0,0,0,1,1,429.11
0,0,0,0,0,0,0,0,1,1,0,0,0,0,433.69
0,0,0,0,0,0,1,1,1,1,0,0,1,0,435.29
1,1,1,1,1,0,1,0,1,0,1,0,0,0,436.3
0,0,1,0,1,1,0,1,0,0,0,0,1,1,432.87
0,0,1,0,0,1,0,0,1,0,0,1,1,0,437.33
1,0,0,0,1,0,0,1,1,0,1,1,1,0,437.17
1,0,0,1,1,0,0,0,0,0,1,0,0,1,429.55
0,0,0,1,0,1,1,0,0,1,0,0,0,0,434.44
0,1,1,1,0,0,0,0,0,1,0,1,0,0,438.2
0,1,1,1,1,0,1,1,1,0,1,0,1,0,433.54
1,0,1,0,0,1,1,0,0,0,0,0,0,0,435.57
1,0,0,0,1,0,0,1,1,1,0,1,1,0,433.73
0,1,1,0,0,0,1,0,0,0,1,1,0,1,436.89
1,0,1,0,1,1,1,0,0,1,1,0,0,0,434.18
1,0,0,1,0,0,1,0,0,1,1,1,0,1,445.32
1,0,0,0,0,0,1,1,1,0,1,0,1,0,435.87
1,1,0,0,0,0,0,1,0,0,1,1,1,0,437.12
0,1,1,1,0,0,1,1,0,1,1,1,1,0,435.96
1,1,0,1,1,0,0,1,0,0,1,1,0,0,438.75
1,1,0,1,0,0,1,0,0,1,1,1,1,1,435.95
0,1,0,0,0,1,0,1,0,1,1,1,1,0,435.47
0,1,1,1,1,0,0,1,0,1,1,0,1,1,434.39
0,0,0,0,0,0,1,0,1,0,1,0,1,1,430.65
0,1,1,1,1,0,0,0,1,0,0,0,0,0,436.71
0,1,1,1,1,1,1,1,0,0,1,0,1,1,433.47
0,1,0,0,1,0,0,1,0,1,0,0,1,1,437.03
1,0,1,0,0,0,0,1,0,0,1,1,0,0,439.61
1,1,0,0,1,0,0,1,0,0,0,0,1,0,432.05
0,1,0,0,1,1,1,0,1,0,1,1,1,1,435.97
1,1,1,0,0,1,0,1,1,0,1,0,0,1,434.54
1,0,0,0,0,0,1,0,1,1,1,0,1,1,436.34
1,0,0,1,1,0,1,1,1,1,1,1,1,1,438.95
1,1,0,1,1,1,0,0,1,1,0,1,0,0,439.91
0,1,1,1,0,0,1,1,1,1,1,0,0,0,435.63
0,0,0,1,0,1,0,1,0,0,1,0,0,0,434.68
1,0,1,0,0,1,1,0,0,1,1,1,1,0,434.6
0,1,1,0,0,0,0,1,1,1,0,0,1,0,429.88
1,0,0,1,0,1,1,0,0,1,1,1,1,1,438.48
1,0,1,0,1,0,0,0,1,1,1,0,1,0,429.06
1,0,1,1,1,1,1,0,0,1,1,1,1,0,432.48
0,1,1,0,1,1,1,1,0,1,0,1,0,0,434.34
0,0,1,0,0,0,0,0,1,0,1,1,0,1,433.82
0,1,1,1,0,0,0,0,0,0,0,1,0,1,430.93
0,0,1,1,0,0,1,0,0,1,0,0,1,0,429.96
0,1,1,0,0,1,1,0,0,1,0,1,0,0,434.16
0,1,0,1,0,0,0,1,0,0,1,1,0,0,435.25
0,0,1,1,0,1,0,1,0,1,0,1,1,1,436.94
1,1,0,0,0,0,1,1,0,1,1,1,1,0,438.9
0,1,1,1,1,0,1,1,1,1,0,0,0,0,440.71
0,1,0,0,0,0,1,0,0,1,1,0,0,0,437.44
1,0,1,0,0,1,0,1,0,0,1,1,1,0,439.68
0,0,1,1,0,1,1,1,0,1,0,0,0,1,430.14
0,0,1,1,0,1,1,0,0,0,0,1,0,0,439.59
1,1,0,1,1,1,1,0,1,1,0,0,0,0,435.08
1,1,0,0,0,0,0,1,0,1,0,1,1,0,435.48
0,0,1,0,0,0,1,0,1,0,0,1,1,0,438.26
0,0,0,0,1,0,0,1,0,1,1,1,1,1,438.71
0,1,0,1,1,1,0,1,0,0,0,1,1,1,444.59
1,0,0,0,1,0,0,0,0,1,0,1,1,1,435.64
1,0,1,1,0,0,0,1,1,0,1,0,1,0,430.81
0,0,1,0,1,1,1,1,0,0,0,0,0,1,430.25
1,0,0,0,0,1,0,0,1,0,0,1,1,0,433.41
1,0,0,0,1,1,1,1,0,1,0,0,0,1,430.24
0,1,1,1,0,0,0,0,0,0,0,0,1,1,441.78
1,1,0,1,0,1,0,1,1,1,0,0,0,0,432.36
0,1,1,1,0,0,0,1,1,1,0,0,0,0,430.23
0,1,1,1,1,1,0,0,1,1,1,1,1,1,438.17
1,0,0,0,0,0,0,0,0,0,1,0,1,0,430.54
0,1,0,1,0,0,0,1,1,1,0,1,0,0,431.88
0,1,0,0,0,0,1,1,1,1,1,0,0,1,429.47
