SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandom.5
1,1,1,0,0,0,0,1,0,0,1,1,1,1,33.445
0,0,0,1,0,1,1,1,1,1,0,0,0,0,33.386
0,1,1,0,0,0,0,0,1,0,1,1,1,1,41.002
0,1,0,0,0,0,0,1,0,1,1,1,1,0,35.52
0,1,1,1,1,0,1,1,1,1,1,0,0,0,29.165
0,0,0,1,1,0,0,0,0,1,1,1,0,1,34.907
1,0,1,0,0,1,0,0,0,0,0,0,1,1,31.157
1,0,1,0,1,1,0,0,1,1,0,1,0,0,34.3
0,1,1,1,0,1,0,0,0,0,0,1,0,0,35.539
1,0,1,1,0,1,0,1,0,0,0,0,1,1,32.4
0,1,1,1,1,0,0,1,1,1,1,0,0,0,28.792
0,1,0,1,1,0,1,0,0,1,1,0,1,0,28.597
0,0,1,1,1,0,0,1,1,1,1,0,1,0,33.538
1,0,1,1,1,1,1,1,0,1,1,0,1,0,31.784
0,0,1,1,1,0,1,0,0,1,1,1,0,1,35.856
1,1,0,0,0,0,1,1,1,1,1,0,1,0,32.156
0,1,1,1,0,1,0,0,0,0,1,1,1,0,30.301
1,1,1,1,0,1,1,1,1,1,1,0,1,1,36.207
1,1,1,0,0,0,1,0,0,1,1,0,1,1,31.617
1,0,0,0,0,1,1,1,1,1,0,1,1,0,31.413
1,1,0,1,1,0,1,1,0,1,0,1,1,1,36.865
1,0,1,1,1,1,0,0,1,0,1,0,0,1,37.301
0,0,1,1,0,0,1,0,0,0,1,0,1,0,32.946
1,1,0,1,0,1,0,1,0,1,0,0,0,0,29.008
1,1,1,0,0,1,1,0,1,0,0,1,0,0,39.703
1,1,0,1,0,1,1,0,1,1,0,1,0,1,32.318
1,0,1,0,1,0,1,1,0,1,0,1,1,0,40.861
1,0,1,1,0,1,0,0,1,0,1,1,0,1,35.881
1,0,0,0,1,0,0,1,0,1,1,0,1,1,28.709
1,0,0,1,0,0,0,1,1,1,1,0,0,0,33.042
1,0,1,0,0,1,1,1,1,1,1,0,0,1,28.794
1,0,0,0,0,1,0,1,0,0,0,0,1,0,29.949
0,1,1,1,1,1,0,0,1,1,0,0,1,1,28.616
1,1,1,1,1,1,0,1,0,0,0,1,1,0,34.628
1,1,1,1,0,0,1,0,1,1,0,0,1,0,33.086
0,1,0,1,0,0,1,0,1,0,0,1,0,0,35.508
0,1,0,1,1,0,1,0,1,1,1,0,0,1,33.443
0,0,1,1,0,1,0,1,1,0,0,0,0,0,30.628
0,0,1,1,0,1,0,1,0,1,0,0,1,0,30.365
0,0,0,1,1,0,0,0,0,1,1,0,1,0,32.731
0,1,1,0,1,0,0,1,0,0,0,1,1,0,30.465
0,1,1,1,0,1,0,1,0,0,1,1,1,1,38.131
1,1,0,0,1,1,1,0,0,1,1,1,1,1,37.279
1,1,1,0,0,0,0,1,1,0,0,1,1,1,32.3
1,1,1,1,1,1,0,1,1,0,0,0,1,0,34.771
1,1,0,0,0,1,0,1,1,0,1,1,1,0,32.895
0,1,0,0,0,1,0,1,1,0,0,1,0,0,31.812
1,0,1,1,1,1,0,1,1,0,0,1,1,1,30.83
1,0,0,1,1,1,0,0,1,0,1,0,1,1,33.306
0,1,0,1,1,1,0,1,1,0,0,1,1,0,49.28
1,1,1,1,1,1,1,1,1,0,0,0,1,0,32.296
0,0,1,1,1,1,0,1,1,1,1,1,1,1,34.887
0,1,1,0,0,0,0,0,0,1,0,1,1,1,36.057
1,0,1,0,0,0,1,1,1,0,0,0,0,1,27.858
1,1,0,1,0,0,0,0,0,0,0,0,1,0,27.407
0,1,1,0,1,1,1,1,1,1,0,0,1,1,31.864
1,1,1,1,1,0,1,0,1,0,0,0,1,1,33.58
1,1,1,0,0,1,0,0,0,1,1,1,0,0,32.873
0,1,1,1,1,0,1,0,0,1,1,1,1,0,34.703
1,1,1,1,1,0,1,0,1,1,0,1,1,0,35.673
1,0,0,0,1,0,1,1,1,1,0,0,0,0,37.236
0,1,0,0,0,1,0,1,1,0,0,1,1,1,35.749
0,1,0,0,1,0,0,1,1,1,0,0,1,1,28.686
0,1,1,0,0,0,0,0,1,1,0,1,0,1,36.946
1,0,0,1,1,1,0,1,0,1,1,1,1,0,39.589
0,0,1,0,1,0,0,1,1,1,1,0,1,0,28.408
0,1,1,1,1,0,0,1,1,1,1,1,1,1,36.636
1,0,0,1,1,1,0,1,0,1,1,1,0,1,37.482
0,0,0,1,0,0,1,0,0,1,1,1,1,1,43.869
1,0,0,0,1,1,1,0,0,0,0,0,0,0,27.917
1,1,0,1,0,1,1,0,1,1,0,0,0,1,28.949
1,1,1,0,1,0,1,1,0,0,1,1,0,1,34.881
0,0,1,0,0,0,0,0,1,0,0,0,0,1,31.731
1,1,0,1,1,0,1,0,1,1,1,1,1,1,33.421
0,0,1,1,1,1,0,1,0,0,0,1,0,1,30.535
0,0,1,1,1,1,1,0,1,0,0,1,0,0,32.297
0,1,1,1,0,0,0,0,0,1,1,1,1,1,32.722
0,1,1,0,1,1,0,0,1,1,1,1,0,1,37.574
1,0,0,1,1,1,1,0,0,1,0,1,0,0,34.389
0,1,0,1,1,1,1,1,1,0,0,1,1,1,30.537
1,0,1,1,0,0,0,0,0,0,1,1,1,0,33.196
1,1,0,0,0,1,0,1,0,1,1,1,0,1,42.298
0,1,0,0,0,0,0,1,1,0,0,0,0,1,27.694
0,1,1,0,1,0,1,0,0,0,0,1,1,1,34.058
1,0,1,1,0,0,0,0,1,1,1,0,0,0,28.855
1,1,1,0,1,1,0,1,1,0,0,1,0,1,36.139
0,1,1,1,1,1,1,0,0,1,0,0,0,0,28.845
1,0,1,0,1,1,0,1,1,1,1,1,1,0,32.187
0,0,1,0,1,0,0,1,1,0,0,1,0,0,31.524
1,0,0,1,1,1,0,1,0,1,0,0,1,0,28.586
1,0,1,1,1,0,0,0,1,0,0,1,0,1,30.872
1,0,0,0,1,1,1,1,1,1,1,1,0,0,46.468
0,0,0,0,1,0,0,1,0,0,0,0,1,0,30.827
0,1,1,0,0,0,1,0,0,1,1,1,1,1,40.34
0,1,1,1,0,1,1,0,1,1,0,1,0,0,40.684
0,0,0,0,1,1,1,1,1,0,0,1,1,1,32.74
1,1,1,0,0,1,1,0,1,0,0,1,1,1,40.515
0,1,1,0,0,1,1,0,1,0,0,0,0,0,33.889
1,1,1,0,0,1,0,1,1,1,1,0,1,0,28.639
0,1,1,1,0,1,0,0,1,0,0,0,1,0,31.147
1,1,1,1,0,1,0,0,1,0,1,1,1,1,35.081
1,1,1,0,1,0,1,1,0,1,1,1,0,0,42.791
1,1,0,1,0,0,1,0,0,0,0,1,0,0,37.331
1,1,0,0,1,0,0,0,1,1,1,0,1,1,38.534
1,1,0,0,0,1,0,1,0,0,0,1,0,0,34.856
0,1,0,1,1,1,1,0,0,1,1,0,0,0,34.327
0,1,0,0,1,1,0,0,0,0,0,1,1,1,33.847
0,0,1,0,1,1,1,1,0,1,0,0,1,0,38.95
0,0,0,0,0,1,1,1,1,0,1,0,1,1,27.553
0,1,1,1,1,1,0,0,0,1,0,1,0,1,41.201
1,1,1,1,1,0,1,0,1,0,0,1,1,1,37.439
0,1,1,1,0,1,1,0,0,1,1,0,1,1,28.392
0,0,0,0,0,0,1,0,1,0,1,0,0,0,27.869
0,0,0,1,0,0,0,0,1,0,1,0,0,1,27.557
0,1,0,0,0,0,0,0,0,1,1,0,1,1,28.632
1,1,0,0,1,1,1,1,1,1,1,0,0,1,35.874
0,1,0,1,0,0,1,0,1,0,0,0,1,0,27.631
1,1,1,1,0,0,1,0,0,1,1,1,0,1,32.876
1,1,0,1,0,0,0,0,0,1,1,0,1,0,37.141
1,0,0,1,1,1,1,1,0,0,0,0,0,1,30.853
0,0,0,1,0,1,1,1,1,0,0,1,0,1,40.303
1,1,0,0,0,0,1,0,1,1,0,0,1,0,46.549
0,0,0,1,1,1,0,1,1,0,1,0,1,0,33.985
1,1,0,0,1,1,1,1,0,0,1,0,1,1,35.587
0,1,0,1,0,1,0,1,1,1,0,1,0,1,48.194
0,0,1,1,1,0,0,0,0,1,1,1,1,1,41.761
1,0,0,0,1,0,1,1,1,0,0,1,1,0,42.239
0,0,1,1,1,1,1,1,0,0,1,1,0,1,38.646
0,0,1,1,0,0,1,1,1,1,1,0,1,1,42.629
0,1,0,0,1,1,1,0,0,1,1,1,1,1,39.965
1,0,1,0,1,1,0,1,1,0,0,0,0,1,34.711
0,1,1,0,1,0,1,1,0,0,0,0,0,0,31.242
1,0,0,0,0,0,1,1,0,0,0,1,1,0,38.524
1,1,1,1,1,1,1,0,1,0,1,0,0,0,33.761
0,0,0,1,0,1,1,0,1,1,0,0,0,1,28.572
1,0,0,1,1,0,0,1,0,1,1,0,0,0,41.752
1,0,0,1,0,0,1,0,0,0,1,0,1,0,27.642
1,1,1,0,0,1,0,0,0,0,0,1,1,0,34.228
1,1,0,1,1,1,1,0,0,0,1,0,1,1,34.362
1,0,1,1,0,1,0,1,0,1,1,1,1,0,32.324
1,0,1,1,1,0,0,0,1,1,1,1,1,0,33.023
1,0,1,0,0,1,0,0,1,0,1,0,0,0,35.544
0,0,1,0,0,0,1,1,1,1,0,1,1,1,31.482
0,1,1,1,0,1,0,1,1,0,0,0,0,0,37.428
0,0,1,0,0,0,1,1,1,0,1,1,1,1,34.685
0,1,0,0,1,0,0,1,1,0,1,1,0,1,32.878
1,1,1,1,0,1,1,0,1,0,1,1,1,0,30.582
1,1,0,0,1,0,1,1,0,1,1,0,0,1,33.738
1,0,1,1,1,1,0,1,1,1,1,1,1,1,42.08
0,0,1,1,1,0,1,0,1,1,1,1,1,0,38.644
0,1,0,1,1,1,1,1,1,0,1,0,1,1,27.525
0,0,0,0,0,1,1,0,1,1,1,0,1,0,33.746
1,0,0,0,0,0,1,1,0,1,1,0,1,0,35.34
0,0,0,1,0,0,0,0,0,1,0,0,1,1,32.67
1,1,0,1,0,0,1,1,1,0,0,1,1,1,30.687
1,0,0,0,1,1,1,1,0,0,0,1,0,1,41.528
1,0,1,0,1,0,1,1,0,1,0,1,0,0,36.662
1,0,1,0,1,1,0,1,0,1,1,1,0,1,31.966
1,0,1,1,0,0,0,0,1,1,1,1,1,0,36.444
0,0,1,0,1,1,1,0,0,0,0,0,1,0,32.425
0,1,0,1,1,1,1,1,1,1,1,0,1,0,28.615
0,1,0,1,0,0,0,0,0,0,1,0,1,0,35.131
1,0,0,1,0,0,1,1,0,1,1,1,0,1,42.007
0,1,0,0,0,0,0,0,1,1,0,0,0,1,41.97
0,0,1,0,0,1,1,0,1,1,1,1,0,0,37.966
1,0,1,1,0,1,1,1,1,0,0,0,1,1,27.985
0,1,0,0,1,1,1,1,0,0,0,1,1,0,34.773
1,1,0,0,0,0,0,1,1,1,0,1,0,0,43.414
0,0,1,1,0,1,1,1,0,0,0,1,1,0,41.534
1,0,1,0,0,0,1,1,1,0,1,0,0,1,27.776
0,1,1,0,0,1,0,0,0,1,1,0,0,1,34.51
1,1,0,0,0,0,0,0,0,0,0,1,1,1,46.654
1,0,0,1,0,1,0,0,1,0,1,1,0,0,33.456
1,1,1,0,1,0,1,1,0,1,0,0,0,1,32.234
1,1,0,0,1,1,0,1,0,0,0,1,1,1,30.492
1,0,1,1,0,1,1,1,1,1,0,1,0,1,34.239
0,0,0,0,1,0,1,1,1,0,1,0,0,1,28.022
0,1,1,1,0,1,0,1,0,1,1,1,0,1,33.626
0,0,1,0,1,1,0,0,0,0,0,1,1,1,32.209
0,1,0,1,0,1,0,0,1,0,1,1,1,1,35.831
0,1,1,0,0,0,1,1,0,0,0,0,0,1,36.968
0,1,1,1,1,0,1,0,0,0,0,0,0,1,27.946
1,1,1,1,0,1,0,0,1,0,0,1,0,1,35.912
1,0,1,0,0,1,0,1,1,0,1,1,0,0,30.933
1,0,1,0,0,0,0,1,1,0,1,0,1,0,27.949
0,1,1,0,0,1,0,0,1,0,1,0,1,1,34.336
0,0,0,0,0,0,1,0,1,0,1,1,1,0,39.197
0,0,1,0,1,1,1,0,1,0,0,1,0,0,38.052
0,0,1,1,1,0,0,0,1,0,0,1,0,0,34.325
1,0,1,1,1,0,0,1,0,0,1,1,1,0,38.624
0,0,1,0,1,1,0,1,0,1,0,0,1,1,28.369
1,1,0,0,1,0,0,1,1,1,1,0,1,1,31.471
1,1,0,0,1,1,0,1,0,0,0,1,0,1,41.283
1,0,1,1,0,0,0,0,0,1,0,0,1,0,28.651
1,1,0,0,0,1,0,0,1,1,0,0,1,0,35.1
0,1,0,1,1,0,0,0,0,0,0,1,1,0,37.454
1,0,0,1,0,1,0,0,0,0,1,0,0,1,35.103
1,1,1,0,0,1,0,1,1,0,0,0,1,0,27.489
1,0,0,1,0,1,1,0,1,1,1,1,1,1,32.127
1,1,0,1,1,0,1,1,1,1,1,1,1,0,41.07
1,0,0,1,1,1,1,1,0,1,1,0,0,1,28.832
0,0,1,0,1,1,0,0,0,1,0,0,1,0,36.592
1,1,1,1,0,0,0,1,0,0,0,0,0,0,34.757
1,1,1,1,0,0,1,1,0,0,0,0,0,1,29.422
0,1,1,0,0,0,1,1,1,1,0,1,0,1,34.001
0,0,0,1,1,0,1,0,0,0,0,1,1,0,36.384
0,1,0,1,1,0,1,0,1,0,0,0,1,0,32.986
0,0,0,0,1,0,0,1,1,0,1,1,0,1,39.918
1,1,0,0,0,1,1,1,1,1,1,0,0,0,28.888
0,1,0,1,1,1,0,1,0,1,0,0,0,1,34.962
1,0,0,1,0,0,0,1,0,0,1,1,0,0,42.72
0,0,0,1,1,0,1,1,1,0,1,1,0,1,40.667
1,1,0,1,0,0,1,0,0,1,1,0,1,0,29.098
0,0,0,1,0,1,0,1,1,0,1,1,0,1,34.024
1,1,1,0,0,1,1,1,1,1,0,1,1,0,35.305
0,1,0,0,0,1,1,1,0,1,1,0,1,0,28.531
1,1,0,0,0,0,1,1,1,1,1,1,0,1,38.816
1,0,0,1,1,1,1,1,1,0,0,0,1,1,27.436
1,1,0,0,1,0,0,0,0,1,0,0,1,1,28.885
1,0,0,1,1,1,1,1,1,1,1,1,0,1,44.997
1,1,0,0,0,1,0,0,1,1,1,0,1,1,32.343
1,0,1,1,1,0,1,0,0,0,0,1,1,1,30.605
1,1,1,1,1,1,0,0,0,1,1,0,0,0,29.078
0,1,1,1,1,1,0,0,0,1,0,1,1,1,42.886
0,0,1,1,1,1,1,1,1,0,0,0,1,0,27.568
1,0,1,1,1,1,0,1,0,1,1,0,1,0,38.9
0,1,0,1,1,0,0,1,1,0,0,1,0,0,42.059
1,1,0,0,0,1,1,1,1,0,0,0,0,1,32.94
0,0,0,1,1,1,0,1,0,1,0,1,0,1,37.51
0,1,1,1,0,0,1,1,1,1,1,0,0,1,29.002
1,1,1,1,1,1,1,1,1,1,1,1,0,1,37.645
1,1,0,1,1,1,0,0,1,1,1,0,0,0,28.877
0,1,0,1,0,0,1,1,0,1,0,0,0,1,32.747
0,0,1,0,0,0,1,0,0,0,0,1,0,1,37.302
0,1,0,0,1,0,0,1,0,1,0,1,1,0,38.974
0,0,1,0,1,1,1,1,0,0,0,0,1,1,31.224
0,0,0,0,0,0,0,0,1,1,0,0,0,0,32.587
0,0,0,0,0,0,1,1,1,1,0,0,1,0,28.6
1,1,1,1,1,0,1,0,1,0,1,0,0,0,33.618
0,0,1,0,1,1,0,1,0,0,0,0,1,1,27.7
0,0,1,0,0,1,0,0,1,0,0,1,1,0,37.2
1,0,0,0,1,0,0,1,1,0,1,1,1,0,31.826
1,0,0,1,1,0,0,0,0,0,1,0,0,1,33.764
0,0,0,1,0,1,1,0,0,1,0,0,0,0,28.379
0,1,1,1,0,0,0,0,0,1,0,1,0,0,37.941
0,1,1,1,1,0,1,1,1,0,1,0,1,0,30.679
1,0,1,0,0,1,1,0,0,0,0,0,0,0,31.626
1,0,0,0,1,0,0,1,1,1,0,1,1,0,38.665
0,1,1,0,0,0,1,0,0,0,1,1,0,1,32.925
1,0,1,0,1,1,1,0,0,1,1,0,0,0,34.945
1,0,0,1,0,0,1,0,0,1,1,1,0,1,35.568
1,0,0,0,0,0,1,1,1,0,1,0,1,0,32.698
1,1,0,0,0,0,0,1,0,0,1,1,1,0,30.906
0,1,1,1,0,0,1,1,0,1,1,1,1,0,39.481
1,1,0,1,1,0,0,1,0,0,1,1,0,0,41.064
1,1,0,1,0,0,1,0,0,1,1,1,1,1,46.406
0,1,0,0,0,1,0,1,0,1,1,1,1,0,34.373
0,1,1,1,1,0,0,1,0,1,1,0,1,1,31.741
0,0,0,0,0,0,1,0,1,0,1,0,1,1,27.394
0,1,1,1,1,0,0,0,1,0,0,0,0,0,35.954
0,1,1,1,1,1,1,1,0,0,1,0,1,1,29.963
0,1,0,0,1,0,0,1,0,1,0,0,1,1,28.65
1,0,1,0,0,0,0,1,0,0,1,1,0,0,30.868
1,1,0,0,1,0,0,1,0,0,0,0,1,0,33.555
0,1,0,0,1,1,1,0,1,0,1,1,1,1,35.41
1,1,1,0,0,1,0,1,1,0,1,0,0,1,28.372
1,0,0,0,0,0,1,0,1,1,1,0,1,1,31.195
1,0,0,1,1,0,1,1,1,1,1,1,1,1,35.169
1,1,0,1,1,1,0,0,1,1,0,1,0,0,48.1
0,1,1,1,0,0,1,1,1,1,1,0,0,0,29.586
0,0,0,1,0,1,0,1,0,0,1,0,0,0,35.532
1,0,1,0,0,1,1,0,0,1,1,1,1,0,33.331
0,1,1,0,0,0,0,1,1,1,0,0,1,0,28.917
1,0,0,1,0,1,1,0,0,1,1,1,1,1,35.164
1,0,1,0,1,0,0,0,1,1,1,0,1,0,33.365
1,0,1,1,1,1,1,0,0,1,1,1,1,0,36.85
0,1,1,0,1,1,1,1,0,1,0,1,0,0,32.267
0,0,1,0,0,0,0,0,1,0,1,1,0,1,35.17
0,1,1,1,0,0,0,0,0,0,0,1,0,1,36.583
0,0,1,1,0,0,1,0,0,1,0,0,1,0,35.871
0,1,1,0,0,1,1,0,0,1,0,1,0,0,37.917
0,1,0,1,0,0,0,1,0,0,1,1,0,0,38.928
0,0,1,1,0,1,0,1,0,1,0,1,1,1,39.224
1,1,0,0,0,0,1,1,0,1,1,1,1,0,31.568
0,1,1,1,1,0,1,1,1,1,0,0,0,0,28.943
0,1,0,0,0,0,1,0,0,1,1,0,0,0,28.837
1,0,1,0,0,1,0,1,0,0,1,1,1,0,30.499
0,0,1,1,0,1,1,1,0,1,0,0,0,1,34.78
0,0,1,1,0,1,1,0,0,0,0,1,0,0,35.95
1,1,0,1,1,1,1,0,1,1,0,0,0,0,32.966
1,1,0,0,0,0,0,1,0,1,0,1,1,0,33.32
0,0,1,0,0,0,1,0,1,0,0,1,1,0,38.231
0,0,0,0,1,0,0,1,0,1,1,1,1,1,37.444
0,1,0,1,1,1,0,1,0,0,0,1,1,1,31.081
1,0,0,0,1,0,0,0,0,1,0,1,1,1,37.957
1,0,1,1,0,0,0,1,1,0,1,0,1,0,32.817
0,0,1,0,1,1,1,1,0,0,0,0,0,1,31.96
1,0,0,0,0,1,0,0,1,0,0,1,1,0,45.443
1,0,0,0,1,1,1,1,0,1,0,0,0,1,28.789
0,1,1,1,0,0,0,0,0,0,0,0,1,1,29.62
1,1,0,1,0,1,0,1,1,1,0,0,0,0,28.75
0,1,1,1,0,0,0,1,1,1,0,0,0,0,34.586
0,1,1,1,1,1,0,0,1,1,1,1,1,1,38.487
1,0,0,0,0,0,0,0,0,0,1,0,1,0,31.007
0,1,0,1,0,0,0,1,1,1,0,1,0,0,33.412
0,1,0,0,0,0,1,1,1,1,1,0,0,1,28.951
