SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readseq.7
0,0,1,1,0,0,1,0,0,1,0,1,0,1,61.78
0,1,1,0,0,0,1,1,0,0,1,0,0,1,62.785
0,1,1,1,1,1,0,0,0,1,1,1,0,1,61.575
1,0,1,0,0,0,1,0,1,0,0,1,0,0,63.407
0,0,1,0,0,1,1,0,1,0,0,0,1,1,63.034
1,1,1,0,0,0,0,1,0,0,1,1,1,1,64.166
0,0,0,1,0,1,1,1,1,1,0,0,0,0,63.805
0,1,1,0,0,0,0,0,1,0,1,1,1,1,63.106
0,1,0,0,0,0,0,1,0,1,1,1,1,0,61.508
0,1,1,1,1,0,1,1,1,1,1,0,0,0,63.229
0,0,0,1,1,0,0,0,0,1,1,1,0,1,63.707
1,0,1,0,0,1,0,0,0,0,0,0,1,1,61.219
1,0,1,0,1,1,0,0,1,1,0,1,0,0,62.036
0,1,1,1,0,1,0,0,0,0,0,1,0,0,61.66
1,0,1,1,0,1,0,1,0,0,0,0,1,1,62.196
0,1,1,1,1,0,0,1,1,1,1,0,0,0,63.862
0,1,0,1,1,0,1,0,0,1,1,0,1,0,64.007
0,0,1,1,1,0,0,1,1,1,1,0,1,0,62.893
1,0,1,1,1,1,1,1,0,1,1,0,1,0,62.739
0,0,1,1,1,0,1,0,0,1,1,1,0,1,62.8
1,1,0,0,0,0,1,1,1,1,1,0,1,0,63.761
0,1,1,1,0,1,0,0,0,0,1,1,1,0,61.011
1,1,1,1,0,1,1,1,1,1,1,0,1,1,62.375
1,1,1,0,0,0,1,0,0,1,1,0,1,1,63.458
1,0,0,0,0,1,1,1,1,1,0,1,1,0,61.633
1,1,0,1,1,0,1,1,0,1,0,1,1,1,62.071
1,0,1,1,1,1,0,0,1,0,1,0,0,1,62.479
0,0,1,1,0,0,1,0,0,0,1,0,1,0,61.912
1,1,0,1,0,1,0,1,0,1,0,0,0,0,61.937
1,1,1,0,0,1,1,0,1,0,0,1,0,0,62.832
1,1,0,1,0,1,1,0,1,1,0,1,0,1,62.504
1,0,1,0,1,0,1,1,0,1,0,1,1,0,64.137
1,0,1,1,0,1,0,0,1,0,1,1,0,1,63.71
1,0,0,0,1,0,0,1,0,1,1,0,1,1,61.887
1,0,0,1,0,0,0,1,1,1,1,0,0,0,62.39
1,0,1,0,0,1,1,1,1,1,1,0,0,1,63.728
1,0,0,0,0,1,0,1,0,0,0,0,1,0,62.554
0,1,1,1,1,1,0,0,1,1,0,0,1,1,63.67
1,1,1,1,1,1,0,1,0,0,0,1,1,0,61.932
1,1,1,1,0,0,1,0,1,1,0,0,1,0,61.949
0,1,0,1,0,0,1,0,1,0,0,1,0,0,62.239
0,1,0,1,1,0,1,0,1,1,1,0,0,1,62.265
0,0,1,1,0,1,0,1,1,0,0,0,0,0,61.498
0,0,1,1,0,1,0,1,0,1,0,0,1,0,62.629
0,0,0,1,1,0,0,0,0,1,1,0,1,0,62.949
0,1,1,0,1,0,0,1,0,0,0,1,1,0,62.188
0,1,1,1,0,1,0,1,0,0,1,1,1,1,60.571
1,1,0,0,1,1,1,0,0,1,1,1,1,1,63.721
1,1,1,0,0,0,0,1,1,0,0,1,1,1,61.442
1,1,1,1,1,1,0,1,1,0,0,0,1,0,63.424
1,1,0,0,0,1,0,1,1,0,1,1,1,0,62.178
0,1,0,0,0,1,0,1,1,0,0,1,0,0,61.844
1,0,1,1,1,1,0,1,1,0,0,1,1,1,61.09
1,0,0,1,1,1,0,0,1,0,1,0,1,1,64.332
0,1,0,1,1,1,0,1,1,0,0,1,1,0,62.454
1,1,1,1,1,1,1,1,1,0,0,0,1,0,61.37
0,0,1,1,1,1,0,1,1,1,1,1,1,1,63.844
0,1,1,0,0,0,0,0,0,1,0,1,1,1,62.605
1,0,1,0,0,0,1,1,1,0,0,0,0,1,61.274
1,1,0,1,0,0,0,0,0,0,0,0,1,0,63.512
0,1,1,0,1,1,1,1,1,1,0,0,1,1,64.422
1,1,1,1,1,0,1,0,1,0,0,0,1,1,62.115
1,1,1,0,0,1,0,0,0,1,1,1,0,0,63.208
0,1,1,1,1,0,1,0,0,1,1,1,1,0,62.939
1,1,1,1,1,0,1,0,1,1,0,1,1,0,61.452
1,0,0,0,1,0,1,1,1,1,0,0,0,0,62.599
0,1,0,0,0,1,0,1,1,0,0,1,1,1,63.902
0,1,0,0,1,0,0,1,1,1,0,0,1,1,63.447
0,1,1,0,0,0,0,0,1,1,0,1,0,1,60.986
1,0,0,1,1,1,0,1,0,1,1,1,1,0,63.079
0,0,1,0,1,0,0,1,1,1,1,0,1,0,61.851
0,1,1,1,1,0,0,1,1,1,1,1,1,1,62.783
1,0,0,1,1,1,0,1,0,1,1,1,0,1,63.932
0,0,0,1,0,0,1,0,0,1,1,1,1,1,61.768
1,0,0,0,1,1,1,0,0,0,0,0,0,0,62.78
1,1,0,1,0,1,1,0,1,1,0,0,0,1,86.116
1,1,1,0,1,0,1,1,0,0,1,1,0,1,61.915
0,0,1,0,0,0,0,0,1,0,0,0,0,1,83.541
1,1,0,1,1,0,1,0,1,1,1,1,1,1,62.409
0,0,1,1,1,1,0,1,0,0,0,1,0,1,62.653
0,0,1,1,1,1,1,0,1,0,0,1,0,0,61.712
0,1,1,1,0,0,0,0,0,1,1,1,1,1,61.46
0,1,1,0,1,1,0,0,1,1,1,1,0,1,63.817
1,0,0,1,1,1,1,0,0,1,0,1,0,0,63.527
0,1,0,1,1,1,1,1,1,0,0,1,1,1,62.396
1,0,1,1,0,0,0,0,0,0,1,1,1,0,63.24
1,1,0,0,0,1,0,1,0,1,1,1,0,1,62.734
0,1,0,0,0,0,0,1,1,0,0,0,0,1,63.098
0,1,1,0,1,0,1,0,0,0,0,1,1,1,62.478
1,0,1,1,0,0,0,0,1,1,1,0,0,0,63.373
1,1,1,0,1,1,0,1,1,0,0,1,0,1,62.299
0,1,1,1,1,1,1,0,0,1,0,0,0,0,62.779
1,0,1,0,1,1,0,1,1,1,1,1,1,0,63.769
0,0,1,0,1,0,0,1,1,0,0,1,0,0,62.111
1,0,0,1,1,1,0,1,0,1,0,0,1,0,62.468
1,0,1,1,1,0,0,0,1,0,0,1,0,1,64.097
1,0,0,0,1,1,1,1,1,1,1,1,0,0,63.961
0,0,0,0,1,0,0,1,0,0,0,0,1,0,61.715
0,1,1,0,0,0,1,0,0,1,1,1,1,1,63.903
0,1,1,1,0,1,1,0,1,1,0,1,0,0,61.323
0,0,0,0,1,1,1,1,1,0,0,1,1,1,61.09
1,1,1,0,0,1,1,0,1,0,0,1,1,1,61.023
0,1,1,0,0,1,1,0,1,0,0,0,0,0,61.293
1,1,1,0,0,1,0,1,1,1,1,0,1,0,63.485
0,1,1,1,0,1,0,0,1,0,0,0,1,0,63.068
1,1,1,1,0,1,0,0,1,0,1,1,1,1,61.857
1,1,1,0,1,0,1,1,0,1,1,1,0,0,62.131
1,1,0,1,0,0,1,0,0,0,0,1,0,0,64.262
1,1,0,0,1,0,0,0,1,1,1,0,1,1,63.969
1,1,0,0,0,1,0,1,0,0,0,1,0,0,62.426
0,1,0,1,1,1,1,0,0,1,1,0,0,0,62.4
0,1,0,0,1,1,0,0,0,0,0,1,1,1,62.343
0,0,1,0,1,1,1,1,0,1,0,0,1,0,61.524
0,0,0,0,0,1,1,1,1,0,1,0,1,1,61.63
0,1,1,1,1,1,0,0,0,1,0,1,0,1,62.707
1,1,1,1,1,0,1,0,1,0,0,1,1,1,61.638
0,1,1,1,0,1,1,0,0,1,1,0,1,1,63.3
0,0,0,0,0,0,1,0,1,0,1,0,0,0,62.429
0,0,0,1,0,0,0,0,1,0,1,0,0,1,62.423
0,1,0,0,0,0,0,0,0,1,1,0,1,1,63.905
1,1,0,0,1,1,1,1,1,1,1,0,0,1,62.106
0,1,0,1,0,0,1,0,1,0,0,0,1,0,62.088
1,1,1,1,0,0,1,0,0,1,1,1,0,1,63.541
1,1,0,1,0,0,0,0,0,1,1,0,1,0,62.503
1,0,0,1,1,1,1,1,0,0,0,0,0,1,63.154
0,0,0,1,0,1,1,1,1,0,0,1,0,1,61.193
1,1,0,0,0,0,1,0,1,1,0,0,1,0,62.015
0,0,0,1,1,1,0,1,1,0,1,0,1,0,66.911
1,1,0,0,1,1,1,1,0,0,1,0,1,1,61.998
0,1,0,1,0,1,0,1,1,1,0,1,0,1,62.643
0,0,1,1,1,0,0,0,0,1,1,1,1,1,61.878
1,0,0,0,1,0,1,1,1,0,0,1,1,0,61.539
0,0,1,1,1,1,1,1,0,0,1,1,0,1,63.16
0,0,1,1,0,0,1,1,1,1,1,0,1,1,63.666
0,1,0,0,1,1,1,0,0,1,1,1,1,1,63.669
1,0,1,0,1,1,0,1,1,0,0,0,0,1,63.941
0,1,1,0,1,0,1,1,0,0,0,0,0,0,63.175
1,0,0,0,0,0,1,1,0,0,0,1,1,0,62.423
1,1,1,1,1,1,1,0,1,0,1,0,0,0,63.177
0,0,0,1,0,1,1,0,1,1,0,0,0,1,63.937
1,0,0,1,1,0,0,1,0,1,1,0,0,0,62.833
1,0,0,1,0,0,1,0,0,0,1,0,1,0,61.768
1,1,1,0,0,1,0,0,0,0,0,1,1,0,63.601
1,1,0,1,1,1,1,0,0,0,1,0,1,1,61.897
1,0,1,1,0,1,0,1,0,1,1,1,1,0,62.049
1,0,1,1,1,0,0,0,1,1,1,1,1,0,63.761
1,0,1,0,0,1,0,0,1,0,1,0,0,0,63.417
0,0,1,0,0,0,1,1,1,1,0,1,1,1,63.193
0,1,1,1,0,1,0,1,1,0,0,0,0,0,61.622
0,0,1,0,0,0,1,1,1,0,1,1,1,1,62.565
0,1,0,0,1,0,0,1,1,0,1,1,0,1,63.216
1,1,1,1,0,1,1,0,1,0,1,1,1,0,63.018
1,1,0,0,1,0,1,1,0,1,1,0,0,1,62.076
1,0,1,1,1,1,0,1,1,1,1,1,1,1,62.653
0,0,1,1,1,0,1,0,1,1,1,1,1,0,61.912
0,1,0,1,1,1,1,1,1,0,1,0,1,1,63.891
0,0,0,0,0,1,1,0,1,1,1,0,1,0,63.899
1,0,0,0,0,0,1,1,0,1,1,0,1,0,63.076
0,0,0,1,0,0,0,0,0,1,0,0,1,1,63.116
1,1,0,1,0,0,1,1,1,0,0,1,1,1,61.911
1,0,0,0,1,1,1,1,0,0,0,1,0,1,62.117
1,0,1,0,1,0,1,1,0,1,0,1,0,0,63.268
1,0,1,0,1,1,0,1,0,1,1,1,0,1,62.11
1,0,1,1,0,0,0,0,1,1,1,1,1,0,62.532
0,0,1,0,1,1,1,0,0,0,0,0,1,0,62.352
0,1,0,1,1,1,1,1,1,1,1,0,1,0,62.684
0,1,0,1,0,0,0,0,0,0,1,0,1,0,63.589
1,0,0,1,0,0,1,1,0,1,1,1,0,1,63.528
0,1,0,0,0,0,0,0,1,1,0,0,0,1,63.504
0,0,1,0,0,1,1,0,1,1,1,1,0,0,63.252
1,0,1,1,0,1,1,1,1,0,0,0,1,1,63.012
0,1,0,0,1,1,1,1,0,0,0,1,1,0,62.978
1,1,0,0,0,0,0,1,1,1,0,1,0,0,61.855
0,0,1,1,0,1,1,1,0,0,0,1,1,0,63.311
1,0,1,0,0,0,1,1,1,0,1,0,0,1,61.549
0,1,1,0,0,1,0,0,0,1,1,0,0,1,63.633
1,1,0,0,0,0,0,0,0,0,0,1,1,1,62.463
1,0,0,1,0,1,0,0,1,0,1,1,0,0,61.767
1,1,1,0,1,0,1,1,0,1,0,0,0,1,61.255
1,1,0,0,1,1,0,1,0,0,0,1,1,1,61.566
1,0,1,1,0,1,1,1,1,1,0,1,0,1,62.554
0,0,0,0,1,0,1,1,1,0,1,0,0,1,63.519
0,1,1,1,0,1,0,1,0,1,1,1,0,1,63.759
0,0,1,0,1,1,0,0,0,0,0,1,1,1,63.893
0,1,0,1,0,1,0,0,1,0,1,1,1,1,63.555
0,1,1,0,0,0,1,1,0,0,0,0,0,1,61.003
0,1,1,1,1,0,1,0,0,0,0,0,0,1,60.894
1,1,1,1,0,1,0,0,1,0,0,1,0,1,65.095
1,0,1,0,0,1,0,1,1,0,1,1,0,0,61.613
1,0,1,0,0,0,0,1,1,0,1,0,1,0,62.375
0,1,1,0,0,1,0,0,1,0,1,0,1,1,61.759
0,0,0,0,0,0,1,0,1,0,1,1,1,0,61.958
0,0,1,0,1,1,1,0,1,0,0,1,0,0,63.549
0,0,1,1,1,0,0,0,1,0,0,1,0,0,61.808
1,0,1,1,1,0,0,1,0,0,1,1,1,0,64.073
0,0,1,0,1,1,0,1,0,1,0,0,1,1,63.526
1,1,0,0,1,0,0,1,1,1,1,0,1,1,62.385
1,1,0,0,1,1,0,1,0,0,0,1,0,1,63.682
1,0,1,1,0,0,0,0,0,1,0,0,1,0,63.746
1,1,0,0,0,1,0,0,1,1,0,0,1,0,62.171
0,1,0,1,1,0,0,0,0,0,0,1,1,0,64.06
1,0,0,1,0,1,0,0,0,0,1,0,0,1,61.755
1,1,1,0,0,1,0,1,1,0,0,0,1,0,61.831
1,0,0,1,0,1,1,0,1,1,1,1,1,1,62.67
1,1,0,1,1,0,1,1,1,1,1,1,1,0,61.334
1,0,0,1,1,1,1,1,0,1,1,0,0,1,61.396
0,0,1,0,1,1,0,0,0,1,0,0,1,0,63.221
1,1,1,1,0,0,0,1,0,0,0,0,0,0,63.301
1,1,1,1,0,0,1,1,0,0,0,0,0,1,61.671
0,1,1,0,0,0,1,1,1,1,0,1,0,1,62.236
0,0,0,1,1,0,1,0,0,0,0,1,1,0,64.054
0,1,0,1,1,0,1,0,1,0,0,0,1,0,63.56
0,0,0,0,1,0,0,1,1,0,1,1,0,1,64.526
1,1,0,0,0,1,1,1,1,1,1,0,0,0,63.187
0,1,0,1,1,1,0,1,0,1,0,0,0,1,62.391
1,0,0,1,0,0,0,1,0,0,1,1,0,0,61.47
0,0,0,1,1,0,1,1,1,0,1,1,0,1,63.723
1,1,0,1,0,0,1,0,0,1,1,0,1,0,62.351
0,0,0,1,0,1,0,1,1,0,1,1,0,1,64.166
1,1,1,0,0,1,1,1,1,1,0,1,1,0,62.368
0,1,0,0,0,1,1,1,0,1,1,0,1,0,61.677
1,1,0,0,0,0,1,1,1,1,1,1,0,1,62.656
1,0,0,1,1,1,1,1,1,0,0,0,1,1,62.447
1,1,0,0,1,0,0,0,0,1,0,0,1,1,61.65
1,0,0,1,1,1,1,1,1,1,1,1,0,1,62.198
1,1,0,0,0,1,0,0,1,1,1,0,1,1,61.809
1,0,1,1,1,0,1,0,0,0,0,1,1,1,63.317
1,1,1,1,1,1,0,0,0,1,1,0,0,0,62.624
0,1,1,1,1,1,0,0,0,1,0,1,1,1,62.652
0,0,1,1,1,1,1,1,1,0,0,0,1,0,68.383
1,0,1,1,1,1,0,1,0,1,1,0,1,0,63.242
0,1,0,1,1,0,0,1,1,0,0,1,0,0,63.746
1,1,0,0,0,1,1,1,1,0,0,0,0,1,62.615
0,0,0,1,1,1,0,1,0,1,0,1,0,1,64.33
0,1,1,1,0,0,1,1,1,1,1,0,0,1,64.013
1,1,1,1,1,1,1,1,1,1,1,1,0,1,62.72
1,1,0,1,1,1,0,0,1,1,1,0,0,0,61.506
0,1,0,1,0,0,1,1,0,1,0,0,0,1,62.724
0,0,1,0,0,0,1,0,0,0,0,1,0,1,62.377
0,1,0,0,1,0,0,1,0,1,0,1,1,0,62.595
0,0,1,0,1,1,1,1,0,0,0,0,1,1,63.007
0,0,0,0,0,0,0,0,1,1,0,0,0,0,63.535
0,0,0,0,0,0,1,1,1,1,0,0,1,0,63.831
1,1,1,1,1,0,1,0,1,0,1,0,0,0,61.379
0,0,1,0,1,1,0,1,0,0,0,0,1,1,62.089
0,0,1,0,0,1,0,0,1,0,0,1,1,0,62.095
1,0,0,0,1,0,0,1,1,0,1,1,1,0,63.865
1,0,0,1,1,0,0,0,0,0,1,0,0,1,64.009
0,0,0,1,0,1,1,0,0,1,0,0,0,0,61.812
0,1,1,1,0,0,0,0,0,1,0,1,0,0,63.179
0,1,1,1,1,0,1,1,1,0,1,0,1,0,62.205
1,0,1,0,0,1,1,0,0,0,0,0,0,0,60.842
1,0,0,0,1,0,0,1,1,1,0,1,1,0,61.888
0,1,1,0,0,0,1,0,0,0,1,1,0,1,61.382
1,0,1,0,1,1,1,0,0,1,1,0,0,0,60.903
1,0,0,1,0,0,1,0,0,1,1,1,0,1,63.348
1,0,0,0,0,0,1,1,1,0,1,0,1,0,60.591
1,1,0,0,0,0,0,1,0,0,1,1,1,0,63.503
0,1,1,1,0,0,1,1,0,1,1,1,1,0,62.421
1,1,0,1,1,0,0,1,0,0,1,1,0,0,62.56
1,1,0,1,0,0,1,0,0,1,1,1,1,1,63.779
0,1,0,0,0,1,0,1,0,1,1,1,1,0,62.339
0,1,1,1,1,0,0,1,0,1,1,0,1,1,62.75
0,0,0,0,0,0,1,0,1,0,1,0,1,1,63.428
0,1,1,1,1,0,0,0,1,0,0,0,0,0,62.06
0,1,1,1,1,1,1,1,0,0,1,0,1,1,61.949
0,1,0,0,1,0,0,1,0,1,0,0,1,1,61.213
1,0,1,0,0,0,0,1,0,0,1,1,0,0,63.221
1,1,0,0,1,0,0,1,0,0,0,0,1,0,61.96
0,1,0,0,1,1,1,0,1,0,1,1,1,1,64.039
1,1,1,0,0,1,0,1,1,0,1,0,0,1,62.669
1,0,0,0,0,0,1,0,1,1,1,0,1,1,63.107
1,0,0,1,1,0,1,1,1,1,1,1,1,1,61.129
1,1,0,1,1,1,0,0,1,1,0,1,0,0,64.608
0,1,1,1,0,0,1,1,1,1,1,0,0,0,62.147
0,0,0,1,0,1,0,1,0,0,1,0,0,0,61.701
1,0,1,0,0,1,1,0,0,1,1,1,1,0,61.791
0,1,1,0,0,0,0,1,1,1,0,0,1,0,62.863
1,0,0,1,0,1,1,0,0,1,1,1,1,1,62.211
1,0,1,0,1,0,0,0,1,1,1,0,1,0,61.415
1,0,1,1,1,1,1,0,0,1,1,1,1,0,63.706
0,1,1,0,1,1,1,1,0,1,0,1,0,0,61.975
0,0,1,0,0,0,0,0,1,0,1,1,0,1,61.792
0,1,1,1,0,0,0,0,0,0,0,1,0,1,61.571
0,0,1,1,0,0,1,0,0,1,0,0,1,0,63.121
0,1,1,0,0,1,1,0,0,1,0,1,0,0,62.406
0,1,0,1,0,0,0,1,0,0,1,1,0,0,61.734
0,0,1,1,0,1,0,1,0,1,0,1,1,1,61.675
1,1,0,0,0,0,1,1,0,1,1,1,1,0,63.922
0,1,1,1,1,0,1,1,1,1,0,0,0,0,62.168
0,1,0,0,0,0,1,0,0,1,1,0,0,0,61.614
1,0,1,0,0,1,0,1,0,0,1,1,1,0,62.59
0,0,1,1,0,1,1,1,0,1,0,0,0,1,61.934
0,0,1,1,0,1,1,0,0,0,0,1,0,0,66.967
1,1,0,1,1,1,1,0,1,1,0,0,0,0,61.969
1,1,0,0,0,0,0,1,0,1,0,1,1,0,63.057
0,0,1,0,0,0,1,0,1,0,0,1,1,0,64.028
0,0,0,0,1,0,0,1,0,1,1,1,1,1,61.82
0,1,0,1,1,1,0,1,0,0,0,1,1,1,61.847
1,0,0,0,1,0,0,0,0,1,0,1,1,1,64.078
1,0,1,1,0,0,0,1,1,0,1,0,1,0,61.518
0,0,1,0,1,1,1,1,0,0,0,0,0,1,62.11
1,0,0,0,0,1,0,0,1,0,0,1,1,0,62.327
1,0,0,0,1,1,1,1,0,1,0,0,0,1,63.779
0,1,1,1,0,0,0,0,0,0,0,0,1,1,62.455
1,1,0,1,0,1,0,1,1,1,0,0,0,0,62.245
0,1,1,1,0,0,0,1,1,1,0,0,0,0,62.917
0,1,1,1,1,1,0,0,1,1,1,1,1,1,61.934
1,0,0,0,0,0,0,0,0,0,1,0,1,0,62.092
0,1,0,1,0,0,0,1,1,1,0,1,0,0,63.809
0,1,0,0,0,0,1,1,1,1,1,0,0,1,61.454
