SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.5
1,1,1,0,0,0,1,0,1,0,0,0,0,1,74.237
0,0,0,0,1,0,0,0,1,0,1,0,1,0,73.609
0,0,0,0,1,0,0,0,0,1,1,1,1,0,74.459
1,0,1,1,1,1,0,1,0,0,0,1,0,0,73.833
0,1,0,1,0,0,0,0,1,0,0,0,0,1,73.937
0,1,0,1,0,0,0,0,0,0,1,1,0,1,73.807
1,1,0,1,1,1,0,1,0,0,0,0,0,0,74.306
0,1,1,0,0,0,1,0,0,1,1,1,0,0,74.823
0,1,1,0,0,0,0,1,0,1,1,0,0,1,74.818
1,1,1,0,1,1,0,0,1,0,1,1,1,1,74.191
0,0,0,0,1,0,1,0,1,0,1,0,1,0,73.88
0,0,0,1,1,1,0,0,0,0,0,1,1,1,74.17
1,0,0,0,1,0,1,1,0,0,1,0,1,0,73.614
1,0,0,1,0,1,0,1,1,0,0,0,1,0,74.057
0,1,1,0,0,0,1,1,1,1,1,1,0,0,74.721
1,0,1,1,0,0,0,0,1,1,1,0,1,0,74.502
0,0,0,1,1,0,0,1,0,1,1,0,1,1,74.623
1,1,1,1,1,0,0,1,1,1,0,0,1,0,83.9
1,0,1,0,0,1,1,1,1,0,1,1,0,1,73.955
0,1,0,1,1,1,0,0,1,1,0,0,1,0,74.452
0,1,1,1,1,1,1,0,1,1,1,0,1,0,73.971
0,1,0,1,0,0,1,1,1,1,1,0,0,0,74.38
1,0,1,1,1,0,1,0,1,1,0,1,1,0,74.47
1,0,0,1,1,1,1,0,0,0,1,1,1,0,74.446
1,0,0,1,0,0,1,1,0,0,0,0,0,1,74.252
1,1,1,0,0,1,0,0,1,0,1,0,1,1,73.755
0,0,1,1,0,1,0,1,1,1,0,0,0,0,74.266
1,0,0,0,1,1,0,1,0,1,1,1,1,0,74.551
1,1,1,0,0,0,0,1,0,0,0,0,0,1,74.008
0,0,1,0,1,1,1,0,0,0,1,0,0,0,74.444
1,1,1,0,0,0,0,0,0,1,1,0,0,0,74.689
0,0,0,0,0,1,1,1,1,0,0,1,1,0,73.527
0,0,1,1,1,0,1,1,0,0,1,0,0,0,73.691
0,1,0,0,0,1,1,1,1,1,0,1,1,0,74.488
0,0,0,1,0,0,0,0,0,1,1,0,0,1,74.373
1,0,0,0,1,1,0,1,0,1,1,1,0,0,74.344
0,0,1,1,0,0,1,1,0,1,1,1,1,0,74.343
0,1,1,1,1,0,1,0,0,0,1,0,1,0,73.391
0,0,0,1,0,0,0,0,0,1,0,1,1,0,74.802
0,1,0,1,0,0,1,0,0,1,1,0,1,1,74.619
0,0,1,1,1,0,1,0,1,1,1,0,1,0,74.715
0,0,0,1,1,0,1,0,1,1,0,0,1,0,74.17
0,0,1,0,0,0,0,0,1,0,1,0,1,1,73.608
0,0,1,0,1,0,1,0,0,0,0,0,0,1,74.334
0,1,1,1,1,1,1,0,1,1,0,1,1,1,73.974
1,1,0,1,0,0,0,1,0,1,0,1,0,0,75.745
1,0,1,1,0,0,0,1,1,1,1,0,0,0,74.288
1,1,0,0,1,1,1,0,0,0,0,1,1,0,73.525
1,0,0,1,1,1,1,0,1,1,1,1,0,1,74.592
0,0,0,0,0,1,0,1,0,0,0,0,0,1,73.865
1,1,1,1,1,1,1,1,1,1,1,0,0,1,74.458
0,0,1,1,0,0,1,1,0,0,1,1,0,0,73.983
1,1,1,0,1,0,1,1,1,1,0,1,0,0,75.052
0,0,0,1,1,0,0,0,0,1,1,0,1,0,74.223
1,1,0,0,1,0,0,0,1,0,0,1,1,0,73.447
0,1,0,1,1,0,0,0,0,0,0,1,1,0,74.067
1,0,0,1,0,1,0,0,1,1,1,1,1,0,74.629
1,1,1,1,1,1,0,0,1,1,1,0,0,0,74.53
1,0,1,0,1,1,0,0,1,1,1,1,0,1,74.607
0,0,1,1,0,1,0,1,0,0,1,1,0,1,74.013
0,1,0,1,0,0,1,1,1,1,1,0,1,1,74.372
1,0,0,1,1,1,1,0,1,0,0,1,1,0,74.09
1,0,0,1,1,0,1,0,1,1,0,1,1,0,74.763
0,0,1,1,0,0,0,0,1,1,0,0,1,0,74.671
0,0,0,0,1,1,1,1,1,0,1,0,1,0,73.791
1,0,0,1,1,1,1,1,1,0,1,0,0,1,73.695
1,1,0,0,0,1,0,0,1,0,0,1,0,0,74.165
1,0,1,1,0,0,0,0,0,0,1,1,0,0,74.274
1,0,1,0,1,0,0,0,1,0,0,1,0,0,73.798
0,1,1,1,1,1,0,1,1,0,0,0,0,0,74.253
0,1,0,0,0,1,0,0,1,0,1,1,0,0,74.361
1,0,0,0,1,1,0,0,0,1,1,0,0,1,74.541
1,1,0,1,1,0,0,1,1,0,0,1,0,0,73.882
1,0,1,1,0,1,0,1,1,1,1,0,1,1,74.546
0,1,1,0,1,1,1,0,0,1,1,0,0,1,74.42
1,1,0,1,0,0,1,1,0,0,1,1,1,0,74.209
0,1,0,1,1,0,1,1,0,1,1,0,1,0,74.618
1,0,0,1,1,0,1,1,0,1,0,1,0,1,74.346
1,1,1,0,1,0,0,0,1,0,0,0,0,1,74.266
0,0,1,1,0,0,1,0,0,1,0,1,0,1,74.894
0,1,1,0,0,0,1,1,0,0,1,0,0,1,74.073
0,1,1,1,1,1,0,0,0,1,1,1,0,1,74.418
1,0,1,0,0,0,1,0,1,0,0,1,0,0,73.75
0,0,1,0,0,1,1,0,1,0,0,0,1,1,74.003
1,1,1,0,0,0,0,1,0,0,1,1,1,1,73.425
0,0,0,1,0,1,1,1,1,1,0,0,0,0,74.844
0,1,1,0,0,0,0,0,1,0,1,1,1,1,73.444
0,1,0,0,0,0,0,1,0,1,1,1,1,0,73.881
0,1,1,1,1,0,1,1,1,1,1,0,0,0,74.331
0,0,0,1,1,0,0,0,0,1,1,1,0,1,74.969
1,0,1,0,0,1,0,0,0,0,0,0,1,1,73.643
1,0,1,0,1,1,0,0,1,1,0,1,0,0,74.407
0,1,1,1,0,1,0,0,0,0,0,1,0,0,74.053
1,0,1,1,0,1,0,1,0,0,0,0,1,1,73.767
0,1,1,1,1,0,0,1,1,1,1,0,0,0,74.445
0,1,0,1,1,0,1,0,0,1,1,0,1,0,74.255
0,0,1,1,1,0,0,1,1,1,1,0,1,0,74.681
1,0,1,1,1,1,1,1,0,1,1,0,1,0,74.478
0,0,1,1,1,0,1,0,0,1,1,1,0,1,74.872
1,1,0,0,0,0,1,1,1,1,1,0,1,0,74.293
0,1,1,1,0,1,0,0,0,0,1,1,1,0,73.528
1,1,1,1,0,1,1,1,1,1,1,0,1,1,74.664
1,1,1,0,0,0,1,0,0,1,1,0,1,1,74.307
1,0,0,0,0,1,1,1,1,1,0,1,1,0,74.129
1,1,0,1,1,0,1,1,0,1,0,1,1,1,74.709
1,0,1,1,1,1,0,0,1,0,1,0,0,1,74.824
0,0,1,1,0,0,1,0,0,0,1,0,1,0,73.787
1,1,0,1,0,1,0,1,0,1,0,0,0,0,74.978
1,1,1,0,0,1,1,0,1,0,0,1,0,0,74.236
1,1,0,1,0,1,1,0,1,1,0,1,0,1,74.92
1,0,1,0,1,0,1,1,0,1,0,1,1,0,74.636
1,0,1,1,0,1,0,0,1,0,1,1,0,1,73.422
1,0,0,0,1,0,0,1,0,1,1,0,1,1,74.373
1,0,0,1,0,0,0,1,1,1,1,0,0,0,74.404
1,0,1,0,0,1,1,1,1,1,1,0,0,1,74.267
1,0,0,0,0,1,0,1,0,0,0,0,1,0,74.088
0,1,1,1,1,1,0,0,1,1,0,0,1,1,74.494
1,1,1,1,1,1,0,1,0,0,0,1,1,0,73.845
1,1,1,1,0,0,1,0,1,1,0,0,1,0,74.498
0,1,0,1,0,0,1,0,1,0,0,1,0,0,74.078
0,1,0,1,1,0,1,0,1,1,1,0,0,1,75.188
0,0,1,1,0,1,0,1,1,0,0,0,0,0,73.982
0,0,1,1,0,1,0,1,0,1,0,0,1,0,74.191
0,0,0,1,1,0,0,0,0,1,1,0,1,0,74.159
0,1,1,0,1,0,0,1,0,0,0,1,1,0,74.004
0,1,1,1,0,1,0,1,0,0,1,1,1,1,74.071
1,1,0,0,1,1,1,0,0,1,1,1,1,1,74.399
1,1,1,0,0,0,0,1,1,0,0,1,1,1,73.528
1,1,1,1,1,1,0,1,1,0,0,0,1,0,73.829
1,1,0,0,0,1,0,1,1,0,1,1,1,0,73.792
0,1,0,0,0,1,0,1,1,0,0,1,0,0,73.733
1,0,1,1,1,1,0,1,1,0,0,1,1,1,73.94
1,0,0,1,1,1,0,0,1,0,1,0,1,1,73.685
0,1,0,1,1,1,0,1,1,0,0,1,1,0,73.763
1,1,1,1,1,1,1,1,1,0,0,0,1,0,73.62
0,0,1,1,1,1,0,1,1,1,1,1,1,1,74.808
0,1,1,0,0,0,0,0,0,1,0,1,1,1,74.583
1,0,1,0,0,0,1,1,1,0,0,0,0,1,74.122
1,1,0,1,0,0,0,0,0,0,0,0,1,0,73.461
0,1,1,0,1,1,1,1,1,1,0,0,1,1,74.496
1,1,1,1,1,0,1,0,1,0,0,0,1,1,73.607
1,1,1,0,0,1,0,0,0,1,1,1,0,0,74.246
0,1,1,1,1,0,1,0,0,1,1,1,1,0,74.507
1,1,1,1,1,0,1,0,1,1,0,1,1,0,74.756
1,0,0,0,1,0,1,1,1,1,0,0,0,0,75.012
0,1,0,0,0,1,0,1,1,0,0,1,1,1,73.689
0,1,0,0,1,0,0,1,1,1,0,0,1,1,74.209
0,1,1,0,0,0,0,0,1,1,0,1,0,1,75.089
1,0,0,1,1,1,0,1,0,1,1,1,1,0,74.648
0,0,1,0,1,0,0,1,1,1,1,0,1,0,74.199
0,1,1,1,1,0,0,1,1,1,1,1,1,1,74.705
1,0,0,1,1,1,0,1,0,1,1,1,0,1,75.03
0,0,0,1,0,0,1,0,0,1,1,1,1,1,74.164
1,0,0,0,1,1,1,0,0,0,0,0,0,0,74.153
1,1,0,1,0,1,1,0,1,1,0,0,0,1,74.34
1,1,1,0,1,0,1,1,0,0,1,1,0,1,73.782
0,0,1,0,0,0,0,0,1,0,0,0,0,1,73.672
1,1,0,1,1,0,1,0,1,1,1,1,1,1,74.567
0,0,1,1,1,1,0,1,0,0,0,1,0,1,74.671
0,0,1,1,1,1,1,0,1,0,0,1,0,0,74.529
0,1,1,1,0,0,0,0,0,1,1,1,1,1,74.801
0,1,1,0,1,1,0,0,1,1,1,1,0,1,74.861
1,0,0,1,1,1,1,0,0,1,0,1,0,0,74.466
0,1,0,1,1,1,1,1,1,0,0,1,1,1,84.473
1,0,1,1,0,0,0,0,0,0,1,1,1,0,73.5
1,1,0,0,0,1,0,1,0,1,1,1,0,1,74.706
0,1,0,0,0,0,0,1,1,0,0,0,0,1,73.695
0,1,1,0,1,0,1,0,0,0,0,1,1,1,74.252
1,0,1,1,0,0,0,0,1,1,1,0,0,0,74.656
1,1,1,0,1,1,0,1,1,0,0,1,0,1,74.079
0,1,1,1,1,1,1,0,0,1,0,0,0,0,74.765
1,0,1,0,1,1,0,1,1,1,1,1,1,0,74.516
0,0,1,0,1,0,0,1,1,0,0,1,0,0,73.538
1,0,0,1,1,1,0,1,0,1,0,0,1,0,74.914
1,0,1,1,1,0,0,0,1,0,0,1,0,1,74.992
1,0,0,0,1,1,1,1,1,1,1,1,0,0,74.219
0,0,0,0,1,0,0,1,0,0,0,0,1,0,73.693
0,1,1,0,0,0,1,0,0,1,1,1,1,1,74.641
0,1,1,1,0,1,1,0,1,1,0,1,0,0,74.737
0,0,0,0,1,1,1,1,1,0,0,1,1,1,74.168
1,1,1,0,0,1,1,0,1,0,0,1,1,1,73.702
0,1,1,0,0,1,1,0,1,0,0,0,0,0,74.009
1,1,1,0,0,1,0,1,1,1,1,0,1,0,74.332
0,1,1,1,0,1,0,0,1,0,0,0,1,0,73.317
1,1,1,1,0,1,0,0,1,0,1,1,1,1,73.99
1,1,1,0,1,0,1,1,0,1,1,1,0,0,74.215
1,1,0,1,0,0,1,0,0,0,0,1,0,0,73.802
1,1,0,0,1,0,0,0,1,1,1,0,1,1,74.231
1,1,0,0,0,1,0,1,0,0,0,1,0,0,73.072
0,1,0,1,1,1,1,0,0,1,1,0,0,0,74.815
0,1,0,0,1,1,0,0,0,0,0,1,1,1,73.952
0,0,1,0,1,1,1,1,0,1,0,0,1,0,74.362
0,0,0,0,0,1,1,1,1,0,1,0,1,1,74.129
0,1,1,1,1,1,0,0,0,1,0,1,0,1,74.703
1,1,1,1,1,0,1,0,1,0,0,1,1,1,73.647
0,1,1,1,0,1,1,0,0,1,1,0,1,1,74.28
0,0,0,0,0,0,1,0,1,0,1,0,0,0,74.22
0,0,0,1,0,0,0,0,1,0,1,0,0,1,74.192
0,1,0,0,0,0,0,0,0,1,1,0,1,1,74.72
1,1,0,0,1,1,1,1,1,1,1,0,0,1,74.294
0,1,0,1,0,0,1,0,1,0,0,0,1,0,74.129
1,1,1,1,0,0,1,0,0,1,1,1,0,1,74.467
1,1,0,1,0,0,0,0,0,1,1,0,1,0,74.588
1,0,0,1,1,1,1,1,0,0,0,0,0,1,74.188
0,0,0,1,0,1,1,1,1,0,0,1,0,1,74.315
1,1,0,0,0,0,1,0,1,1,0,0,1,0,73.994
0,0,0,1,1,1,0,1,1,0,1,0,1,0,74.158
1,1,0,0,1,1,1,1,0,0,1,0,1,1,73.779
0,1,0,1,0,1,0,1,1,1,0,1,0,1,74.28
0,0,1,1,1,0,0,0,0,1,1,1,1,1,74.508
1,0,0,0,1,0,1,1,1,0,0,1,1,0,74.107
0,0,1,1,1,1,1,1,0,0,1,1,0,1,74.141
0,0,1,1,0,0,1,1,1,1,1,0,1,1,74.167
0,1,0,0,1,1,1,0,0,1,1,1,1,1,74.586
1,0,1,0,1,1,0,1,1,0,0,0,0,1,73.918
0,1,1,0,1,0,1,1,0,0,0,0,0,0,73.945
1,0,0,0,0,0,1,1,0,0,0,1,1,0,73.646
1,1,1,1,1,1,1,0,1,0,1,0,0,0,73.764
0,0,0,1,0,1,1,0,1,1,0,0,0,1,74.282
1,0,0,1,1,0,0,1,0,1,1,0,0,0,74.558
1,0,0,1,0,0,1,0,0,0,1,0,1,0,74.05
1,1,1,0,0,1,0,0,0,0,0,1,1,0,74.095
1,1,0,1,1,1,1,0,0,0,1,0,1,1,73.757
1,0,1,1,0,1,0,1,0,1,1,1,1,0,74.565
1,0,1,1,1,0,0,0,1,1,1,1,1,0,74.969
1,0,1,0,0,1,0,0,1,0,1,0,0,0,73.629
0,0,1,0,0,0,1,1,1,1,0,1,1,1,74.798
0,1,1,1,0,1,0,1,1,0,0,0,0,0,73.067
0,0,1,0,0,0,1,1,1,0,1,1,1,1,73.255
0,1,0,0,1,0,0,1,1,0,1,1,0,1,73.987
1,1,1,1,0,1,1,0,1,0,1,1,1,0,73.815
1,1,0,0,1,0,1,1,0,1,1,0,0,1,74.48
1,0,1,1,1,1,0,1,1,1,1,1,1,1,74.202
0,0,1,1,1,0,1,0,1,1,1,1,1,0,74.696
0,1,0,1,1,1,1,1,1,0,1,0,1,1,74.11
0,0,0,0,0,1,1,0,1,1,1,0,1,0,74.301
1,0,0,0,0,0,1,1,0,1,1,0,1,0,73.279
0,0,0,1,0,0,0,0,0,1,0,0,1,1,74.912
1,1,0,1,0,0,1,1,1,0,0,1,1,1,73.655
1,0,0,0,1,1,1,1,0,0,0,1,0,1,73.966
1,0,1,0,1,0,1,1,0,1,0,1,0,0,74.768
1,0,1,0,1,1,0,1,0,1,1,1,0,1,74.377
1,0,1,1,0,0,0,0,1,1,1,1,1,0,75.121
0,0,1,0,1,1,1,0,0,0,0,0,1,0,73.962
0,1,0,1,1,1,1,1,1,1,1,0,1,0,73.908
0,1,0,1,0,0,0,0,0,0,1,0,1,0,73.737
1,0,0,1,0,0,1,1,0,1,1,1,0,1,74.955
0,1,0,0,0,0,0,0,1,1,0,0,0,1,74.425
0,0,1,0,0,1,1,0,1,1,1,1,0,0,75.381
1,0,1,1,0,1,1,1,1,0,0,0,1,1,73.776
0,1,0,0,1,1,1,1,0,0,0,1,1,0,73.928
1,1,0,0,0,0,0,1,1,1,0,1,0,0,74.519
0,0,1,1,0,1,1,1,0,0,0,1,1,0,73.852
1,0,1,0,0,0,1,1,1,0,1,0,0,1,73.58
0,1,1,0,0,1,0,0,0,1,1,0,0,1,74.567
1,1,0,0,0,0,0,0,0,0,0,1,1,1,73.866
1,0,0,1,0,1,0,0,1,0,1,1,0,0,74.206
1,1,1,0,1,0,1,1,0,1,0,0,0,1,74.453
1,1,0,0,1,1,0,1,0,0,0,1,1,1,73.336
1,0,1,1,0,1,1,1,1,1,0,1,0,1,75.772
0,0,0,0,1,0,1,1,1,0,1,0,0,1,74.765
0,1,1,1,0,1,0,1,0,1,1,1,0,1,74.372
0,0,1,0,1,1,0,0,0,0,0,1,1,1,73.755
0,1,0,1,0,1,0,0,1,0,1,1,1,1,73.712
0,1,1,0,0,0,1,1,0,0,0,0,0,1,73.897
0,1,1,1,1,0,1,0,0,0,0,0,0,1,73.757
1,1,1,1,0,1,0,0,1,0,0,1,0,1,74.136
1,0,1,0,0,1,0,1,1,0,1,1,0,0,87.583
1,0,1,0,0,0,0,1,1,0,1,0,1,0,73.804
0,1,1,0,0,1,0,0,1,0,1,0,1,1,73.593
0,0,0,0,0,0,1,0,1,0,1,1,1,0,73.477
0,0,1,0,1,1,1,0,1,0,0,1,0,0,73.971
0,0,1,1,1,0,0,0,1,0,0,1,0,0,73.715
1,0,1,1,1,0,0,1,0,0,1,1,1,0,73.683
0,0,1,0,1,1,0,1,0,1,0,0,1,1,74.099
1,1,0,0,1,0,0,1,1,1,1,0,1,1,74.348
1,1,0,0,1,1,0,1,0,0,0,1,0,1,74.471
1,0,1,1,0,0,0,0,0,1,0,0,1,0,74.536
1,1,0,0,0,1,0,0,1,1,0,0,1,0,74.383
0,1,0,1,1,0,0,0,0,0,0,1,1,0,74.508
1,0,0,1,0,1,0,0,0,0,1,0,0,1,74.596
1,1,1,0,0,1,0,1,1,0,0,0,1,0,73.568
1,0,0,1,0,1,1,0,1,1,1,1,1,1,74.459
1,1,0,1,1,0,1,1,1,1,1,1,1,0,74.554
1,0,0,1,1,1,1,1,0,1,1,0,0,1,74.595
0,0,1,0,1,1,0,0,0,1,0,0,1,0,74.046
1,1,1,1,0,0,0,1,0,0,0,0,0,0,73.618
1,1,1,1,0,0,1,1,0,0,0,0,0,1,73.984
0,1,1,0,0,0,1,1,1,1,0,1,0,1,74.841
0,0,0,1,1,0,1,0,0,0,0,1,1,0,73.492
0,1,0,1,1,0,1,0,1,0,0,0,1,0,73.901
0,0,0,0,1,0,0,1,1,0,1,1,0,1,74.016
1,1,0,0,0,1,1,1,1,1,1,0,0,0,74.228
0,1,0,1,1,1,0,1,0,1,0,0,0,1,74.223
1,0,0,1,0,0,0,1,0,0,1,1,0,0,74.278
0,0,0,1,1,0,1,1,1,0,1,1,0,1,73.931
1,1,0,1,0,0,1,0,0,1,1,0,1,0,73.985
0,0,0,1,0,1,0,1,1,0,1,1,0,1,73.774
1,1,1,0,0,1,1,1,1,1,0,1,1,0,73.955
0,1,0,0,0,1,1,1,0,1,1,0,1,0,74.285
1,1,0,0,0,0,1,1,1,1,1,1,0,1,74.97
1,0,0,1,1,1,1,1,1,0,0,0,1,1,73.496
1,1,0,0,1,0,0,0,0,1,0,0,1,1,74.581
1,0,0,1,1,1,1,1,1,1,1,1,0,1,74.857
1,1,0,0,0,1,0,0,1,1,1,0,1,1,74.47
1,0,1,1,1,0,1,0,0,0,0,1,1,1,74.274
1,1,1,1,1,1,0,0,0,1,1,0,0,0,74.532
0,1,1,1,1,1,0,0,0,1,0,1,1,1,74.317
0,0,1,1,1,1,1,1,1,0,0,0,1,0,73.8
1,0,1,1,1,1,0,1,0,1,1,0,1,0,74.516
0,1,0,1,1,0,0,1,1,0,0,1,0,0,74.002
1,1,0,0,0,1,1,1,1,0,0,0,0,1,73.564
0,0,0,1,1,1,0,1,0,1,0,1,0,1,74.711
0,1,1,1,0,0,1,1,1,1,1,0,0,1,74.607
1,1,1,1,1,1,1,1,1,1,1,1,0,1,74.772
1,1,0,1,1,1,0,0,1,1,1,0,0,0,74.573
0,1,0,1,0,0,1,1,0,1,0,0,0,1,74.442
0,0,1,0,0,0,1,0,0,0,0,1,0,1,74.48
0,1,0,0,1,0,0,1,0,1,0,1,1,0,74.973
0,0,1,0,1,1,1,1,0,0,0,0,1,1,74.116
0,0,0,0,0,0,0,0,1,1,0,0,0,0,74.496
0,0,0,0,0,0,1,1,1,1,0,0,1,0,74.71
1,1,1,1,1,0,1,0,1,0,1,0,0,0,73.766
0,0,1,0,1,1,0,1,0,0,0,0,1,1,73.194
0,0,1,0,0,1,0,0,1,0,0,1,1,0,74.138
1,0,0,0,1,0,0,1,1,0,1,1,1,0,73.597
1,0,0,1,1,0,0,0,0,0,1,0,0,1,73.813
0,0,0,1,0,1,1,0,0,1,0,0,0,0,74.259
0,1,1,1,0,0,0,0,0,1,0,1,0,0,74.89
0,1,1,1,1,0,1,1,1,0,1,0,1,0,73.935
1,0,1,0,0,1,1,0,0,0,0,0,0,0,74.885
1,0,0,0,1,0,0,1,1,1,0,1,1,0,74.547
0,1,1,0,0,0,1,0,0,0,1,1,0,1,74.038
1,0,1,0,1,1,1,0,0,1,1,0,0,0,74.734
1,0,0,1,0,0,1,0,0,1,1,1,0,1,74.803
1,0,0,0,0,0,1,1,1,0,1,0,1,0,73.498
1,1,0,0,0,0,0,1,0,0,1,1,1,0,73.808
0,1,1,1,0,0,1,1,0,1,1,1,1,0,74.579
1,1,0,1,1,0,0,1,0,0,1,1,0,0,73.712
1,1,0,1,0,0,1,0,0,1,1,1,1,1,86.716
0,1,0,0,0,1,0,1,0,1,1,1,1,0,74.364
0,1,1,1,1,0,0,1,0,1,1,0,1,1,73.499
0,0,0,0,0,0,1,0,1,0,1,0,1,1,74.107
0,1,1,1,1,0,0,0,1,0,0,0,0,0,74.315
0,1,1,1,1,1,1,1,0,0,1,0,1,1,73.916
0,1,0,0,1,0,0,1,0,1,0,0,1,1,74.493
1,0,1,0,0,0,0,1,0,0,1,1,0,0,73.928
1,1,0,0,1,0,0,1,0,0,0,0,1,0,83.934
0,1,0,0,1,1,1,0,1,0,1,1,1,1,73.996
1,1,1,0,0,1,0,1,1,0,1,0,0,1,73.987
1,0,0,0,0,0,1,0,1,1,1,0,1,1,74.307
1,0,0,1,1,0,1,1,1,1,1,1,1,1,74.349
1,1,0,1,1,1,0,0,1,1,0,1,0,0,75.092
0,1,1,1,0,0,1,1,1,1,1,0,0,0,74.194
0,0,0,1,0,1,0,1,0,0,1,0,0,0,73.749
1,0,1,0,0,1,1,0,0,1,1,1,1,0,74.272
0,1,1,0,0,0,0,1,1,1,0,0,1,0,74.45
1,0,0,1,0,1,1,0,0,1,1,1,1,1,74.971
1,0,1,0,1,0,0,0,1,1,1,0,1,0,74.464
1,0,1,1,1,1,1,0,0,1,1,1,1,0,74.423
0,1,1,0,1,1,1,1,0,1,0,1,0,0,74.634
0,0,1,0,0,0,0,0,1,0,1,1,0,1,74.17
0,1,1,1,0,0,0,0,0,0,0,1,0,1,74.175
0,0,1,1,0,0,1,0,0,1,0,0,1,0,74.5
0,1,1,0,0,1,1,0,0,1,0,1,0,0,74.491
0,1,0,1,0,0,0,1,0,0,1,1,0,0,74.102
0,0,1,1,0,1,0,1,0,1,0,1,1,1,74.416
1,1,0,0,0,0,1,1,0,1,1,1,1,0,74.822
0,1,1,1,1,0,1,1,1,1,0,0,0,0,74.71
0,1,0,0,0,0,1,0,0,1,1,0,0,0,74.394
1,0,1,0,0,1,0,1,0,0,1,1,1,0,73.842
0,0,1,1,0,1,1,1,0,1,0,0,0,1,74.675
0,0,1,1,0,1,1,0,0,0,0,1,0,0,74.459
1,1,0,1,1,1,1,0,1,1,0,0,0,0,73.187
1,1,0,0,0,0,0,1,0,1,0,1,1,0,74.42
0,0,1,0,0,0,1,0,1,0,0,1,1,0,73.96
0,0,0,0,1,0,0,1,0,1,1,1,1,1,74.93
0,1,0,1,1,1,0,1,0,0,0,1,1,1,73.41
1,0,0,0,1,0,0,0,0,1,0,1,1,1,74.395
1,0,1,1,0,0,0,1,1,0,1,0,1,0,73.544
0,0,1,0,1,1,1,1,0,0,0,0,0,1,73.892
1,0,0,0,0,1,0,0,1,0,0,1,1,0,73.674
1,0,0,0,1,1,1,1,0,1,0,0,0,1,74.324
0,1,1,1,0,0,0,0,0,0,0,0,1,1,74.056
1,1,0,1,0,1,0,1,1,1,0,0,0,0,74.523
0,1,1,1,0,0,0,1,1,1,0,0,0,0,73.725
0,1,1,1,1,1,0,0,1,1,1,1,1,1,74.241
1,0,0,0,0,0,0,0,0,0,1,0,1,0,73.64
0,1,0,1,0,0,0,1,1,1,0,1,0,0,74.621
0,1,0,0,0,0,1,1,1,1,1,0,0,1,74.247
