SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq100K.2
0,1,1,0,0,0,0,1,0,1,1,0,0,1,199.64
1,1,1,0,1,1,0,0,1,0,1,1,1,1,203.15
0,0,0,0,1,0,1,0,1,0,1,0,1,0,198.49
0,0,0,1,1,1,0,0,0,0,0,1,1,1,202.76
1,0,0,0,1,0,1,1,0,0,1,0,1,0,198.22
1,0,0,1,0,1,0,1,1,0,0,0,1,0,198.65
0,1,1,0,0,0,1,1,1,1,1,1,0,0,205.91
1,0,1,1,0,0,0,0,1,1,1,0,1,0,199.26
0,0,0,1,1,0,0,1,0,1,1,0,1,1,198.47
1,1,1,1,1,0,0,1,1,1,0,0,1,0,199.1
1,0,1,0,0,1,1,1,1,0,1,1,0,1,206.12
0,1,0,1,1,1,0,0,1,1,0,0,1,0,198.93
0,1,1,1,1,1,1,0,1,1,1,0,1,0,198.82
0,1,0,1,0,0,1,1,1,1,1,0,0,0,203.53
1,0,1,1,1,0,1,0,1,1,0,1,1,0,202.97
1,0,0,1,1,1,1,0,0,0,1,1,1,0,201.78
1,0,0,1,0,0,1,1,0,0,0,0,0,1,197.28
1,1,1,0,0,1,0,0,1,0,1,0,1,1,199.41
0,0,1,1,0,1,0,1,1,1,0,0,0,0,198.63
1,0,0,0,1,1,0,1,0,1,1,1,1,0,206.37
1,1,1,0,0,0,0,1,0,0,0,0,0,1,200.61
0,0,1,0,1,1,1,0,0,0,1,0,0,0,197.79
1,1,1,0,0,0,0,0,0,1,1,0,0,0,198.91
0,0,0,0,0,1,1,1,1,0,0,1,1,0,205.32
0,0,1,1,1,0,1,1,0,0,1,0,0,0,198.35
0,1,0,0,0,1,1,1,1,1,0,1,1,0,204.45
0,0,0,1,0,0,0,0,0,1,1,0,0,1,197.28
1,0,0,0,1,1,0,1,0,1,1,1,0,0,204.15
0,0,1,1,0,0,1,1,0,1,1,1,1,0,257.06
0,1,1,1,1,0,1,0,0,0,1,0,1,0,201.94
0,0,0,1,0,0,0,0,0,1,0,1,1,0,204.42
0,1,0,1,0,0,1,0,0,1,1,0,1,1,196.8
0,0,1,1,1,0,1,0,1,1,1,0,1,0,198.0
0,0,0,1,1,0,1,0,1,1,0,0,1,0,204.12
0,0,1,0,0,0,0,0,1,0,1,0,1,1,200.12
0,0,1,0,1,0,1,0,0,0,0,0,0,1,199.77
0,1,1,1,1,1,1,0,1,1,0,1,1,1,208.06
1,1,0,1,0,0,0,1,0,1,0,1,0,0,205.42
1,0,1,1,0,0,0,1,1,1,1,0,0,0,200.61
1,1,0,0,1,1,1,0,0,0,0,1,1,0,204.94
1,0,0,1,1,1,1,0,1,1,1,1,0,1,206.0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,196.52
1,1,1,1,1,1,1,1,1,1,1,0,0,1,197.79
0,0,1,1,0,0,1,1,0,0,1,1,0,0,205.23
1,1,1,0,1,0,1,1,1,1,0,1,0,0,205.71
0,0,0,1,1,0,0,0,0,1,1,0,1,0,199.31
1,1,0,0,1,0,0,0,1,0,0,1,1,0,205.45
0,1,0,1,1,0,0,0,0,0,0,1,1,0,208.02
1,0,0,1,0,1,0,0,1,1,1,1,1,0,203.13
1,1,1,1,1,1,0,0,1,1,1,0,0,0,198.79
1,0,1,0,1,1,0,0,1,1,1,1,0,1,208.0
0,0,1,1,0,1,0,1,0,0,1,1,0,1,205.45
0,1,0,1,0,0,1,1,1,1,1,0,1,1,199.57
1,0,0,1,1,1,1,0,1,0,0,1,1,0,204.33
1,0,0,1,1,0,1,0,1,1,0,1,1,0,206.88
0,0,1,1,0,0,0,0,1,1,0,0,1,0,199.34
0,0,0,0,1,1,1,1,1,0,1,0,1,0,199.84
1,0,0,1,1,1,1,1,1,0,1,0,0,1,197.03
1,1,0,0,0,1,0,0,1,0,0,1,0,0,204.07
1,0,1,1,0,0,0,0,0,0,1,1,0,0,205.07
1,0,1,0,1,0,0,0,1,0,0,1,0,0,205.61
0,1,1,1,1,1,0,1,1,0,0,0,0,0,199.53
0,1,0,0,0,1,0,0,1,0,1,1,0,0,204.09
1,0,0,0,1,1,0,0,0,1,1,0,0,1,198.07
1,1,0,1,1,0,0,1,1,0,0,1,0,0,204.49
1,0,1,1,0,1,0,1,1,1,1,0,1,1,198.02
0,1,1,0,1,1,1,0,0,1,1,0,0,1,202.17
1,1,0,1,0,0,1,1,0,0,1,1,1,0,205.49
0,1,0,1,1,0,1,1,0,1,1,0,1,0,198.24
1,0,0,1,1,0,1,1,0,1,0,1,0,1,203.42
1,1,1,0,1,0,0,0,1,0,0,0,0,1,199.17
0,0,1,1,0,0,1,0,0,1,0,1,0,1,203.11
0,1,1,0,0,0,1,1,0,0,1,0,0,1,200.25
0,1,1,1,1,1,0,0,0,1,1,1,0,1,206.55
1,0,1,0,0,0,1,0,1,0,0,1,0,0,204.36
0,0,1,0,0,1,1,0,1,0,0,0,1,1,198.79
1,1,1,0,0,0,0,1,0,0,1,1,1,1,206.01
0,0,0,1,0,1,1,1,1,1,0,0,0,0,198.32
0,1,1,0,0,0,0,0,1,0,1,1,1,1,206.27
0,1,0,0,0,0,0,1,0,1,1,1,1,0,204.24
0,1,1,1,1,0,1,1,1,1,1,0,0,0,197.64
0,0,0,1,1,0,0,0,0,1,1,1,0,1,203.66
1,0,1,0,0,1,0,0,0,0,0,0,1,1,198.07
1,0,1,0,1,1,0,0,1,1,0,1,0,0,204.12
0,1,1,1,0,1,0,0,0,0,0,1,0,0,203.44
1,0,1,1,0,1,0,1,0,0,0,0,1,1,200.61
0,1,1,1,1,0,0,1,1,1,1,0,0,0,197.82
0,1,0,1,1,0,1,0,0,1,1,0,1,0,197.95
0,0,1,1,1,0,0,1,1,1,1,0,1,0,197.64
1,0,1,1,1,1,1,1,0,1,1,0,1,0,196.14
0,0,1,1,1,0,1,0,0,1,1,1,0,1,204.3
1,1,0,0,0,0,1,1,1,1,1,0,1,0,199.37
0,1,1,1,0,1,0,0,0,0,1,1,1,0,208.36
1,1,1,1,0,1,1,1,1,1,1,0,1,1,198.52
1,1,1,0,0,0,1,0,0,1,1,0,1,1,197.3
1,0,0,0,0,1,1,1,1,1,0,1,1,0,204.0
1,1,0,1,1,0,1,1,0,1,0,1,1,1,203.91
1,0,1,1,1,1,0,0,1,0,1,0,0,1,199.23
0,0,1,1,0,0,1,0,0,0,1,0,1,0,197.65
1,1,0,1,0,1,0,1,0,1,0,0,0,0,197.21
1,1,1,0,0,1,1,0,1,0,0,1,0,0,205.21
1,1,0,1,0,1,1,0,1,1,0,1,0,1,203.01
1,0,1,0,1,0,1,1,0,1,0,1,1,0,203.79
1,0,1,1,0,1,0,0,1,0,1,1,0,1,202.75
1,0,0,0,1,0,0,1,0,1,1,0,1,1,199.18
1,0,0,1,0,0,0,1,1,1,1,0,0,0,197.77
1,0,1,0,0,1,1,1,1,1,1,0,0,1,199.26
1,0,0,0,0,1,0,1,0,0,0,0,1,0,196.88
0,1,1,1,1,1,0,0,1,1,0,0,1,1,199.95
1,1,1,1,1,1,0,1,0,0,0,1,1,0,204.38
1,1,1,1,0,0,1,0,1,1,0,0,1,0,198.25
0,1,0,1,0,0,1,0,1,0,0,1,0,0,203.38
0,1,0,1,1,0,1,0,1,1,1,0,0,1,201.68
0,0,1,1,0,1,0,1,1,0,0,0,0,0,198.6
0,0,1,1,0,1,0,1,0,1,0,0,1,0,201.09
0,0,0,1,1,0,0,0,0,1,1,0,1,0,197.49
0,1,1,0,1,0,0,1,0,0,0,1,1,0,203.58
0,1,1,1,0,1,0,1,0,0,1,1,1,1,203.08
1,1,0,0,1,1,1,0,0,1,1,1,1,1,204.0
1,1,1,0,0,0,0,1,1,0,0,1,1,1,204.05
1,1,1,1,1,1,0,1,1,0,0,0,1,0,197.49
1,1,0,0,0,1,0,1,1,0,1,1,1,0,204.25
0,1,0,0,0,1,0,1,1,0,0,1,0,0,206.53
1,0,1,1,1,1,0,1,1,0,0,1,1,1,202.95
1,0,0,1,1,1,0,0,1,0,1,0,1,1,199.65
0,1,0,1,1,1,0,1,1,0,0,1,1,0,203.96
1,1,1,1,1,1,1,1,1,0,0,0,1,0,197.44
0,0,1,1,1,1,0,1,1,1,1,1,1,1,204.64
0,1,1,0,0,0,0,0,0,1,0,1,1,1,206.84
1,0,1,0,0,0,1,1,1,0,0,0,0,1,199.09
1,1,0,1,0,0,0,0,0,0,0,0,1,0,199.64
0,1,1,0,1,1,1,1,1,1,0,0,1,1,199.5
1,1,1,1,1,0,1,0,1,0,0,0,1,1,201.83
1,1,1,0,0,1,0,0,0,1,1,1,0,0,206.85
0,1,1,1,1,0,1,0,0,1,1,1,1,0,204.46
1,1,1,1,1,0,1,0,1,1,0,1,1,0,204.96
1,0,0,0,1,0,1,1,1,1,0,0,0,0,200.57
0,1,0,0,0,1,0,1,1,0,0,1,1,1,204.5
0,1,0,0,1,0,0,1,1,1,0,0,1,1,200.9
0,1,1,0,0,0,0,0,1,1,0,1,0,1,206.89
1,0,0,1,1,1,0,1,0,1,1,1,1,0,204.16
0,0,1,0,1,0,0,1,1,1,1,0,1,0,199.22
0,1,1,1,1,0,0,1,1,1,1,1,1,1,205.39
1,0,0,1,1,1,0,1,0,1,1,1,0,1,204.17
0,0,0,1,0,0,1,0,0,1,1,1,1,1,204.72
1,0,0,0,1,1,1,0,0,0,0,0,0,0,198.94
1,1,0,1,0,1,1,0,1,1,0,0,0,1,199.89
1,1,1,0,1,0,1,1,0,0,1,1,0,1,205.44
0,0,1,0,0,0,0,0,1,0,0,0,0,1,199.28
1,1,0,1,1,0,1,0,1,1,1,1,1,1,202.78
0,0,1,1,1,1,0,1,0,0,0,1,0,1,207.74
0,0,1,1,1,1,1,0,1,0,0,1,0,0,204.17
0,1,1,1,0,0,0,0,0,1,1,1,1,1,205.79
0,1,1,0,1,1,0,0,1,1,1,1,0,1,209.51
1,0,0,1,1,1,1,0,0,1,0,1,0,0,207.66
0,1,0,1,1,1,1,1,1,0,0,1,1,1,202.99
1,0,1,1,0,0,0,0,0,0,1,1,1,0,203.59
1,1,0,0,0,1,0,1,0,1,1,1,0,1,204.58
0,1,0,0,0,0,0,1,1,0,0,0,0,1,199.75
0,1,1,0,1,0,1,0,0,0,0,1,1,1,203.25
1,0,1,1,0,0,0,0,1,1,1,0,0,0,200.11
1,1,1,0,1,1,0,1,1,0,0,1,0,1,203.63
0,1,1,1,1,1,1,0,0,1,0,0,0,0,197.43
1,0,1,0,1,1,0,1,1,1,1,1,1,0,205.56
0,0,1,0,1,0,0,1,1,0,0,1,0,0,204.73
1,0,0,1,1,1,0,1,0,1,0,0,1,0,197.09
1,0,1,1,1,0,0,0,1,0,0,1,0,1,203.42
1,0,0,0,1,1,1,1,1,1,1,1,0,0,204.4
0,0,0,0,1,0,0,1,0,0,0,0,1,0,200.01
0,1,1,0,0,0,1,0,0,1,1,1,1,1,206.16
0,1,1,1,0,1,1,0,1,1,0,1,0,0,206.38
0,0,0,0,1,1,1,1,1,0,0,1,1,1,204.82
1,1,1,0,0,1,1,0,1,0,0,1,1,1,206.17
0,1,1,0,0,1,1,0,1,0,0,0,0,0,199.12
1,1,1,0,0,1,0,1,1,1,1,0,1,0,201.06
0,1,1,1,0,1,0,0,1,0,0,0,1,0,197.24
1,1,1,1,0,1,0,0,1,0,1,1,1,1,205.76
1,1,1,0,1,0,1,1,0,1,1,1,0,0,205.71
1,1,0,1,0,0,1,0,0,0,0,1,0,0,206.34
1,1,0,0,1,0,0,0,1,1,1,0,1,1,199.31
1,1,0,0,0,1,0,1,0,0,0,1,0,0,205.12
0,1,0,1,1,1,1,0,0,1,1,0,0,0,199.12
0,1,0,0,1,1,0,0,0,0,0,1,1,1,204.4
0,0,1,0,1,1,1,1,0,1,0,0,1,0,200.5
0,0,0,0,0,1,1,1,1,0,1,0,1,1,201.4
0,1,1,1,1,1,0,0,0,1,0,1,0,1,207.34
1,1,1,1,1,0,1,0,1,0,0,1,1,1,207.34
0,1,1,1,0,1,1,0,0,1,1,0,1,1,197.18
0,0,0,0,0,0,1,0,1,0,1,0,0,0,198.8
0,0,0,1,0,0,0,0,1,0,1,0,0,1,199.2
0,1,0,0,0,0,0,0,0,1,1,0,1,1,200.13
1,1,0,0,1,1,1,1,1,1,1,0,0,1,201.14
0,1,0,1,0,0,1,0,1,0,0,0,1,0,197.53
1,1,1,1,0,0,1,0,0,1,1,1,0,1,206.9
1,1,0,1,0,0,0,0,0,1,1,0,1,0,199.87
1,0,0,1,1,1,1,1,0,0,0,0,0,1,196.72
0,0,0,1,0,1,1,1,1,0,0,1,0,1,204.81
1,1,0,0,0,0,1,0,1,1,0,0,1,0,197.96
0,0,0,1,1,1,0,1,1,0,1,0,1,0,199.3
1,1,0,0,1,1,1,1,0,0,1,0,1,1,198.0
0,1,0,1,0,1,0,1,1,1,0,1,0,1,205.16
0,0,1,1,1,0,0,0,0,1,1,1,1,1,206.05
1,0,0,0,1,0,1,1,1,0,0,1,1,0,204.92
0,0,1,1,1,1,1,1,0,0,1,1,0,1,205.54
0,0,1,1,0,0,1,1,1,1,1,0,1,1,200.81
0,1,0,0,1,1,1,0,0,1,1,1,1,1,205.73
1,0,1,0,1,1,0,1,1,0,0,0,0,1,201.14
0,1,1,0,1,0,1,1,0,0,0,0,0,0,200.14
1,0,0,0,0,0,1,1,0,0,0,1,1,0,204.25
1,1,1,1,1,1,1,0,1,0,1,0,0,0,196.77
0,0,0,1,0,1,1,0,1,1,0,0,0,1,200.37
1,0,0,1,1,0,0,1,0,1,1,0,0,0,199.67
1,0,0,1,0,0,1,0,0,0,1,0,1,0,200.12
1,1,1,0,0,1,0,0,0,0,0,1,1,0,203.45
1,1,0,1,1,1,1,0,0,0,1,0,1,1,199.62
1,0,1,1,0,1,0,1,0,1,1,1,1,0,204.25
1,0,1,1,1,0,0,0,1,1,1,1,1,0,204.36
1,0,1,0,0,1,0,0,1,0,1,0,0,0,197.93
0,0,1,0,0,0,1,1,1,1,0,1,1,1,211.9
0,1,1,1,0,1,0,1,1,0,0,0,0,0,200.18
0,0,1,0,0,0,1,1,1,0,1,1,1,1,204.65
0,1,0,0,1,0,0,1,1,0,1,1,0,1,202.89
1,1,1,1,0,1,1,0,1,0,1,1,1,0,205.41
1,1,0,0,1,0,1,1,0,1,1,0,0,1,203.58
1,0,1,1,1,1,0,1,1,1,1,1,1,1,206.5
0,0,1,1,1,0,1,0,1,1,1,1,1,0,205.14
0,1,0,1,1,1,1,1,1,0,1,0,1,1,198.24
0,0,0,0,0,1,1,0,1,1,1,0,1,0,200.84
1,0,0,0,0,0,1,1,0,1,1,0,1,0,198.46
0,0,0,1,0,0,0,0,0,1,0,0,1,1,200.22
1,1,0,1,0,0,1,1,1,0,0,1,1,1,204.54
1,0,0,0,1,1,1,1,0,0,0,1,0,1,202.8
1,0,1,0,1,0,1,1,0,1,0,1,0,0,204.78
1,0,1,0,1,1,0,1,0,1,1,1,0,1,206.0
1,0,1,1,0,0,0,0,1,1,1,1,1,0,203.44
0,0,1,0,1,1,1,0,0,0,0,0,1,0,197.25
0,1,0,1,1,1,1,1,1,1,1,0,1,0,199.27
0,1,0,1,0,0,0,0,0,0,1,0,1,0,198.12
1,0,0,1,0,0,1,1,0,1,1,1,0,1,206.05
0,1,0,0,0,0,0,0,1,1,0,0,0,1,199.37
0,0,1,0,0,1,1,0,1,1,1,1,0,0,205.95
1,0,1,1,0,1,1,1,1,0,0,0,1,1,199.33
0,1,0,0,1,1,1,1,0,0,0,1,1,0,204.27
1,1,0,0,0,0,0,1,1,1,0,1,0,0,205.1
0,0,1,1,0,1,1,1,0,0,0,1,1,0,204.25
1,0,1,0,0,0,1,1,1,0,1,0,0,1,198.14
0,1,1,0,0,1,0,0,0,1,1,0,0,1,199.08
1,1,0,0,0,0,0,0,0,0,0,1,1,1,203.32
1,0,0,1,0,1,0,0,1,0,1,1,0,0,203.78
1,1,1,0,1,0,1,1,0,1,0,0,0,1,198.09
1,1,0,0,1,1,0,1,0,0,0,1,1,1,204.73
1,0,1,1,0,1,1,1,1,1,0,1,0,1,205.0
0,0,0,0,1,0,1,1,1,0,1,0,0,1,200.37
0,1,1,1,0,1,0,1,0,1,1,1,0,1,206.73
0,0,1,0,1,1,0,0,0,0,0,1,1,1,206.06
0,1,0,1,0,1,0,0,1,0,1,1,1,1,203.78
0,1,1,0,0,0,1,1,0,0,0,0,0,1,199.72
0,1,1,1,1,0,1,0,0,0,0,0,0,1,199.54
1,1,1,1,0,1,0,0,1,0,0,1,0,1,203.99
1,0,1,0,0,1,0,1,1,0,1,1,0,0,204.65
1,0,1,0,0,0,0,1,1,0,1,0,1,0,201.45
0,1,1,0,0,1,0,0,1,0,1,0,1,1,198.06
0,0,0,0,0,0,1,0,1,0,1,1,1,0,204.58
0,0,1,0,1,1,1,0,1,0,0,1,0,0,203.94
0,0,1,1,1,0,0,0,1,0,0,1,0,0,204.03
1,0,1,1,1,0,0,1,0,0,1,1,1,0,204.39
0,0,1,0,1,1,0,1,0,1,0,0,1,1,200.98
1,1,0,0,1,0,0,1,1,1,1,0,1,1,198.29
1,1,0,0,1,1,0,1,0,0,0,1,0,1,205.83
1,0,1,1,0,0,0,0,0,1,0,0,1,0,202.4
1,1,0,0,0,1,0,0,1,1,0,0,1,0,197.64
0,1,0,1,1,0,0,0,0,0,0,1,1,0,205.83
1,0,0,1,0,1,0,0,0,0,1,0,0,1,200.08
1,1,1,0,0,1,0,1,1,0,0,0,1,0,199.13
1,0,0,1,0,1,1,0,1,1,1,1,1,1,203.66
1,1,0,1,1,0,1,1,1,1,1,1,1,0,205.77
1,0,0,1,1,1,1,1,0,1,1,0,0,1,200.17
0,0,1,0,1,1,0,0,0,1,0,0,1,0,200.55
1,1,1,1,0,0,0,1,0,0,0,0,0,0,198.24
1,1,1,1,0,0,1,1,0,0,0,0,0,1,203.16
0,1,1,0,0,0,1,1,1,1,0,1,0,1,205.73
0,0,0,1,1,0,1,0,0,0,0,1,1,0,204.9
0,1,0,1,1,0,1,0,1,0,0,0,1,0,199.42
0,0,0,0,1,0,0,1,1,0,1,1,0,1,205.63
1,1,0,0,0,1,1,1,1,1,1,0,0,0,199.77
0,1,0,1,1,1,0,1,0,1,0,0,0,1,203.71
1,0,0,1,0,0,0,1,0,0,1,1,0,0,203.82
0,0,0,1,1,0,1,1,1,0,1,1,0,1,203.18
1,1,0,1,0,0,1,0,0,1,1,0,1,0,197.33
0,0,0,1,0,1,0,1,1,0,1,1,0,1,205.97
1,1,1,0,0,1,1,1,1,1,0,1,1,0,207.08
0,1,0,0,0,1,1,1,0,1,1,0,1,0,200.34
1,1,0,0,0,0,1,1,1,1,1,1,0,1,205.32
1,0,0,1,1,1,1,1,1,0,0,0,1,1,200.51
1,1,0,0,1,0,0,0,0,1,0,0,1,1,199.51
1,0,0,1,1,1,1,1,1,1,1,1,0,1,204.03
1,1,0,0,0,1,0,0,1,1,1,0,1,1,198.07
1,0,1,1,1,0,1,0,0,0,0,1,1,1,202.58
1,1,1,1,1,1,0,0,0,1,1,0,0,0,202.15
0,1,1,1,1,1,0,0,0,1,0,1,1,1,203.8
0,0,1,1,1,1,1,1,1,0,0,0,1,0,198.62
1,0,1,1,1,1,0,1,0,1,1,0,1,0,197.79
0,1,0,1,1,0,0,1,1,0,0,1,0,0,204.98
1,1,0,0,0,1,1,1,1,0,0,0,0,1,197.29
0,0,0,1,1,1,0,1,0,1,0,1,0,1,204.8
0,1,1,1,0,0,1,1,1,1,1,0,0,1,198.54
1,1,1,1,1,1,1,1,1,1,1,1,0,1,206.87
1,1,0,1,1,1,0,0,1,1,1,0,0,0,198.07
0,1,0,1,0,0,1,1,0,1,0,0,0,1,198.97
0,0,1,0,0,0,1,0,0,0,0,1,0,1,207.78
0,1,0,0,1,0,0,1,0,1,0,1,1,0,203.57
0,0,1,0,1,1,1,1,0,0,0,0,1,1,200.3
0,0,0,0,0,0,0,0,1,1,0,0,0,0,202.23
0,0,0,0,0,0,1,1,1,1,0,0,1,0,200.59
1,1,1,1,1,0,1,0,1,0,1,0,0,0,198.93
0,0,1,0,1,1,0,1,0,0,0,0,1,1,199.86
0,0,1,0,0,1,0,0,1,0,0,1,1,0,205.41
1,0,0,0,1,0,0,1,1,0,1,1,1,0,207.98
1,0,0,1,1,0,0,0,0,0,1,0,0,1,200.35
0,0,0,1,0,1,1,0,0,1,0,0,0,0,198.36
0,1,1,1,0,0,0,0,0,1,0,1,0,0,205.64
0,1,1,1,1,0,1,1,1,0,1,0,1,0,197.88
1,0,1,0,0,1,1,0,0,0,0,0,0,0,200.68
1,0,0,0,1,0,0,1,1,1,0,1,1,0,206.61
0,1,1,0,0,0,1,0,0,0,1,1,0,1,210.95
1,0,1,0,1,1,1,0,0,1,1,0,0,0,200.9
1,0,0,1,0,0,1,0,0,1,1,1,0,1,204.25
1,0,0,0,0,0,1,1,1,0,1,0,1,0,198.68
1,1,0,0,0,0,0,1,0,0,1,1,1,0,203.66
0,1,1,1,0,0,1,1,0,1,1,1,1,0,203.95
1,1,0,1,1,0,0,1,0,0,1,1,0,0,208.52
1,1,0,1,0,0,1,0,0,1,1,1,1,1,206.24
0,1,0,0,0,1,0,1,0,1,1,1,1,0,203.92
0,1,1,1,1,0,0,1,0,1,1,0,1,1,199.17
0,0,0,0,0,0,1,0,1,0,1,0,1,1,200.07
0,1,1,1,1,0,0,0,1,0,0,0,0,0,197.55
0,1,1,1,1,1,1,1,0,0,1,0,1,1,197.98
0,1,0,0,1,0,0,1,0,1,0,0,1,1,198.01
1,0,1,0,0,0,0,1,0,0,1,1,0,0,203.72
1,1,0,0,1,0,0,1,0,0,0,0,1,0,197.54
0,1,0,0,1,1,1,0,1,0,1,1,1,1,204.04
1,1,1,0,0,1,0,1,1,0,1,0,0,1,199.01
1,0,0,0,0,0,1,0,1,1,1,0,1,1,203.52
1,0,0,1,1,0,1,1,1,1,1,1,1,1,206.66
1,1,0,1,1,1,0,0,1,1,0,1,0,0,206.87
0,1,1,1,0,0,1,1,1,1,1,0,0,0,198.21
0,0,0,1,0,1,0,1,0,0,1,0,0,0,201.1
1,0,1,0,0,1,1,0,0,1,1,1,1,0,205.46
0,1,1,0,0,0,0,1,1,1,0,0,1,0,198.81
1,0,0,1,0,1,1,0,0,1,1,1,1,1,209.47
1,0,1,0,1,0,0,0,1,1,1,0,1,0,199.48
1,0,1,1,1,1,1,0,0,1,1,1,1,0,205.66
0,1,1,0,1,1,1,1,0,1,0,1,0,0,209.03
0,0,1,0,0,0,0,0,1,0,1,1,0,1,205.08
0,1,1,1,0,0,0,0,0,0,0,1,0,1,205.7
0,0,1,1,0,0,1,0,0,1,0,0,1,0,200.83
0,1,1,0,0,1,1,0,0,1,0,1,0,0,206.54
0,1,0,1,0,0,0,1,0,0,1,1,0,0,207.01
0,0,1,1,0,1,0,1,0,1,0,1,1,1,205.34
1,1,0,0,0,0,1,1,0,1,1,1,1,0,205.96
0,1,1,1,1,0,1,1,1,1,0,0,0,0,200.71
0,1,0,0,0,0,1,0,0,1,1,0,0,0,199.63
1,0,1,0,0,1,0,1,0,0,1,1,1,0,209.14
0,0,1,1,0,1,1,1,0,1,0,0,0,1,200.61
0,0,1,1,0,1,1,0,0,0,0,1,0,0,205.2
1,1,0,1,1,1,1,0,1,1,0,0,0,0,199.52
1,1,0,0,0,0,0,1,0,1,0,1,1,0,204.43
0,0,1,0,0,0,1,0,1,0,0,1,1,0,205.28
0,0,0,0,1,0,0,1,0,1,1,1,1,1,210.78
0,1,0,1,1,1,0,1,0,0,0,1,1,1,203.2
1,0,0,0,1,0,0,0,0,1,0,1,1,1,208.25
1,0,1,1,0,0,0,1,1,0,1,0,1,0,197.41
0,0,1,0,1,1,1,1,0,0,0,0,0,1,199.5
1,0,0,0,0,1,0,0,1,0,0,1,1,0,205.97
1,0,0,0,1,1,1,1,0,1,0,0,0,1,198.69
0,1,1,1,0,0,0,0,0,0,0,0,1,1,202.9
1,1,0,1,0,1,0,1,1,1,0,0,0,0,201.44
0,1,1,1,0,0,0,1,1,1,0,0,0,0,201.05
0,1,1,1,1,1,0,0,1,1,1,1,1,1,206.47
1,0,0,0,0,0,0,0,0,0,1,0,1,0,198.43
0,1,0,1,0,0,0,1,1,1,0,1,0,0,208.64
0,1,0,0,0,0,1,1,1,1,1,0,0,1,200.81
