SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readseq.4
1,0,0,1,0,1,0,1,1,0,0,0,1,0,2.113
0,1,1,0,0,0,1,1,1,1,1,1,0,0,2.146
1,0,1,1,0,0,0,0,1,1,1,0,1,0,2.329
0,0,0,1,1,0,0,1,0,1,1,0,1,1,2.233
1,1,1,1,1,0,0,1,1,1,0,0,1,0,2.202
1,0,1,0,0,1,1,1,1,0,1,1,0,1,2.11
0,1,0,1,1,1,0,0,1,1,0,0,1,0,2.201
0,1,1,1,1,1,1,0,1,1,1,0,1,0,2.31
0,1,0,1,0,0,1,1,1,1,1,0,0,0,2.219
1,0,1,1,1,0,1,0,1,1,0,1,1,0,2.256
1,0,0,1,1,1,1,0,0,0,1,1,1,0,2.266
1,0,0,1,0,0,1,1,0,0,0,0,0,1,2.111
1,1,1,0,0,1,0,0,1,0,1,0,1,1,2.213
0,0,1,1,0,1,0,1,1,1,0,0,0,0,2.27
1,0,0,0,1,1,0,1,0,1,1,1,1,0,2.142
1,1,1,0,0,0,0,1,0,0,0,0,0,1,2.241
0,0,1,0,1,1,1,0,0,0,1,0,0,0,2.16
1,1,1,0,0,0,0,0,0,1,1,0,0,0,2.273
0,0,0,0,0,1,1,1,1,0,0,1,1,0,2.123
0,0,1,1,1,0,1,1,0,0,1,0,0,0,2.402
0,1,0,0,0,1,1,1,1,1,0,1,1,0,2.127
0,0,0,1,0,0,0,0,0,1,1,0,0,1,2.191
1,0,0,0,1,1,0,1,0,1,1,1,0,0,2.316
0,0,1,1,0,0,1,1,0,1,1,1,1,0,2.296
0,1,1,1,1,0,1,0,0,0,1,0,1,0,2.169
0,0,0,1,0,0,0,0,0,1,0,1,1,0,2.371
0,1,0,1,0,0,1,0,0,1,1,0,1,1,2.299
0,0,1,1,1,0,1,0,1,1,1,0,1,0,2.193
0,0,0,1,1,0,1,0,1,1,0,0,1,0,2.131
0,0,1,0,0,0,0,0,1,0,1,0,1,1,2.329
0,0,1,0,1,0,1,0,0,0,0,0,0,1,2.322
0,1,1,1,1,1,1,0,1,1,0,1,1,1,2.194
1,1,0,1,0,0,0,1,0,1,0,1,0,0,2.324
1,0,1,1,0,0,0,1,1,1,1,0,0,0,2.1
1,1,0,0,1,1,1,0,0,0,0,1,1,0,2.236
1,0,0,1,1,1,1,0,1,1,1,1,0,1,2.144
0,0,0,0,0,1,0,1,0,0,0,0,0,1,2.302
1,1,1,1,1,1,1,1,1,1,1,0,0,1,2.289
0,0,1,1,0,0,1,1,0,0,1,1,0,0,2.269
1,1,1,0,1,0,1,1,1,1,0,1,0,0,2.216
0,0,0,1,1,0,0,0,0,1,1,0,1,0,2.23
1,1,0,0,1,0,0,0,1,0,0,1,1,0,2.266
0,1,0,1,1,0,0,0,0,0,0,1,1,0,2.215
1,0,0,1,0,1,0,0,1,1,1,1,1,0,2.333
1,1,1,1,1,1,0,0,1,1,1,0,0,0,2.199
1,0,1,0,1,1,0,0,1,1,1,1,0,1,2.341
0,0,1,1,0,1,0,1,0,0,1,1,0,1,2.101
0,1,0,1,0,0,1,1,1,1,1,0,1,1,2.113
1,0,0,1,1,1,1,0,1,0,0,1,1,0,2.227
1,0,0,1,1,0,1,0,1,1,0,1,1,0,2.164
0,0,1,1,0,0,0,0,1,1,0,0,1,0,2.196
0,0,0,0,1,1,1,1,1,0,1,0,1,0,2.198
1,0,0,1,1,1,1,1,1,0,1,0,0,1,2.32
1,1,0,0,0,1,0,0,1,0,0,1,0,0,2.216
1,0,1,1,0,0,0,0,0,0,1,1,0,0,2.21
1,0,1,0,1,0,0,0,1,0,0,1,0,0,2.122
0,1,1,1,1,1,0,1,1,0,0,0,0,0,2.099
0,1,0,0,0,1,0,0,1,0,1,1,0,0,2.15
1,0,0,0,1,1,0,0,0,1,1,0,0,1,2.196
1,1,0,1,1,0,0,1,1,0,0,1,0,0,2.139
1,0,1,1,0,1,0,1,1,1,1,0,1,1,2.211
0,1,1,0,1,1,1,0,0,1,1,0,0,1,2.225
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2.238
0,1,0,1,1,0,1,1,0,1,1,0,1,0,2.225
1,0,0,1,1,0,1,1,0,1,0,1,0,1,2.222
1,1,1,0,1,0,0,0,1,0,0,0,0,1,2.185
0,0,1,1,0,0,1,0,0,1,0,1,0,1,2.278
0,1,1,0,0,0,1,1,0,0,1,0,0,1,2.154
0,1,1,1,1,1,0,0,0,1,1,1,0,1,2.116
1,0,1,0,0,0,1,0,1,0,0,1,0,0,2.209
0,0,1,0,0,1,1,0,1,0,0,0,1,1,2.195
1,1,1,0,0,0,0,1,0,0,1,1,1,1,2.203
0,0,0,1,0,1,1,1,1,1,0,0,0,0,2.303
0,1,1,0,0,0,0,0,1,0,1,1,1,1,2.22
0,1,0,0,0,0,0,1,0,1,1,1,1,0,2.225
0,1,1,1,1,0,1,1,1,1,1,0,0,0,2.186
0,0,0,1,1,0,0,0,0,1,1,1,0,1,2.12
1,0,1,0,0,1,0,0,0,0,0,0,1,1,2.152
1,0,1,0,1,1,0,0,1,1,0,1,0,0,2.222
0,1,1,1,0,1,0,0,0,0,0,1,0,0,2.318
1,0,1,1,0,1,0,1,0,0,0,0,1,1,2.249
0,1,1,1,1,0,0,1,1,1,1,0,0,0,2.316
0,1,0,1,1,0,1,0,0,1,1,0,1,0,2.107
0,0,1,1,1,0,0,1,1,1,1,0,1,0,2.095
1,0,1,1,1,1,1,1,0,1,1,0,1,0,2.296
0,0,1,1,1,0,1,0,0,1,1,1,0,1,2.268
1,1,0,0,0,0,1,1,1,1,1,0,1,0,2.198
0,1,1,1,0,1,0,0,0,0,1,1,1,0,2.208
1,1,1,1,0,1,1,1,1,1,1,0,1,1,2.145
1,1,1,0,0,0,1,0,0,1,1,0,1,1,2.239
1,0,0,0,0,1,1,1,1,1,0,1,1,0,2.311
1,1,0,1,1,0,1,1,0,1,0,1,1,1,2.144
1,0,1,1,1,1,0,0,1,0,1,0,0,1,2.288
0,0,1,1,0,0,1,0,0,0,1,0,1,0,2.152
1,1,0,1,0,1,0,1,0,1,0,0,0,0,2.241
1,1,1,0,0,1,1,0,1,0,0,1,0,0,2.208
1,1,0,1,0,1,1,0,1,1,0,1,0,1,2.198
1,0,1,0,1,0,1,1,0,1,0,1,1,0,2.156
1,0,1,1,0,1,0,0,1,0,1,1,0,1,2.116
1,0,0,0,1,0,0,1,0,1,1,0,1,1,2.194
1,0,0,1,0,0,0,1,1,1,1,0,0,0,2.291
1,0,1,0,0,1,1,1,1,1,1,0,0,1,2.204
1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.216
0,1,1,1,1,1,0,0,1,1,0,0,1,1,2.103
1,1,1,1,1,1,0,1,0,0,0,1,1,0,2.219
1,1,1,1,0,0,1,0,1,1,0,0,1,0,2.136
0,1,0,1,0,0,1,0,1,0,0,1,0,0,2.268
0,1,0,1,1,0,1,0,1,1,1,0,0,1,2.197
0,0,1,1,0,1,0,1,1,0,0,0,0,0,2.353
0,0,1,1,0,1,0,1,0,1,0,0,1,0,2.227
0,0,0,1,1,0,0,0,0,1,1,0,1,0,2.299
0,1,1,0,1,0,0,1,0,0,0,1,1,0,2.302
0,1,1,1,0,1,0,1,0,0,1,1,1,1,2.208
1,1,0,0,1,1,1,0,0,1,1,1,1,1,2.211
1,1,1,0,0,0,0,1,1,0,0,1,1,1,2.122
1,1,1,1,1,1,0,1,1,0,0,0,1,0,2.218
1,1,0,0,0,1,0,1,1,0,1,1,1,0,2.114
0,1,0,0,0,1,0,1,1,0,0,1,0,0,2.12
1,0,1,1,1,1,0,1,1,0,0,1,1,1,2.21
1,0,0,1,1,1,0,0,1,0,1,0,1,1,2.189
0,1,0,1,1,1,0,1,1,0,0,1,1,0,2.098
1,1,1,1,1,1,1,1,1,0,0,0,1,0,2.218
0,0,1,1,1,1,0,1,1,1,1,1,1,1,2.215
0,1,1,0,0,0,0,0,0,1,0,1,1,1,2.266
1,0,1,0,0,0,1,1,1,0,0,0,0,1,2.202
1,1,0,1,0,0,0,0,0,0,0,0,1,0,2.266
0,1,1,0,1,1,1,1,1,1,0,0,1,1,2.15
1,1,1,1,1,0,1,0,1,0,0,0,1,1,2.205
1,1,1,0,0,1,0,0,0,1,1,1,0,0,2.219
0,1,1,1,1,0,1,0,0,1,1,1,1,0,2.254
1,1,1,1,1,0,1,0,1,1,0,1,1,0,2.234
1,0,0,0,1,0,1,1,1,1,0,0,0,0,2.211
0,1,0,0,0,1,0,1,1,0,0,1,1,1,2.188
0,1,0,0,1,0,0,1,1,1,0,0,1,1,2.266
0,1,1,0,0,0,0,0,1,1,0,1,0,1,2.214
1,0,0,1,1,1,0,1,0,1,1,1,1,0,2.192
0,0,1,0,1,0,0,1,1,1,1,0,1,0,2.084
0,1,1,1,1,0,0,1,1,1,1,1,1,1,2.178
1,0,0,1,1,1,0,1,0,1,1,1,0,1,2.269
0,0,0,1,0,0,1,0,0,1,1,1,1,1,2.214
1,0,0,0,1,1,1,0,0,0,0,0,0,0,2.137
1,1,0,1,0,1,1,0,1,1,0,0,0,1,2.223
1,1,1,0,1,0,1,1,0,0,1,1,0,1,2.106
0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.195
1,1,0,1,1,0,1,0,1,1,1,1,1,1,2.255
0,0,1,1,1,1,0,1,0,0,0,1,0,1,2.315
0,0,1,1,1,1,1,0,1,0,0,1,0,0,2.118
0,1,1,1,0,0,0,0,0,1,1,1,1,1,2.158
0,1,1,0,1,1,0,0,1,1,1,1,0,1,2.128
1,0,0,1,1,1,1,0,0,1,0,1,0,0,2.123
0,1,0,1,1,1,1,1,1,0,0,1,1,1,2.166
1,0,1,1,0,0,0,0,0,0,1,1,1,0,2.226
1,1,0,0,0,1,0,1,0,1,1,1,0,1,2.128
0,1,0,0,0,0,0,1,1,0,0,0,0,1,2.212
0,1,1,0,1,0,1,0,0,0,0,1,1,1,2.102
1,0,1,1,0,0,0,0,1,1,1,0,0,0,2.213
1,1,1,0,1,1,0,1,1,0,0,1,0,1,2.139
0,1,1,1,1,1,1,0,0,1,0,0,0,0,2.143
1,0,1,0,1,1,0,1,1,1,1,1,1,0,2.104
0,0,1,0,1,0,0,1,1,0,0,1,0,0,2.127
1,0,0,1,1,1,0,1,0,1,0,0,1,0,2.248
1,0,1,1,1,0,0,0,1,0,0,1,0,1,2.306
1,0,0,0,1,1,1,1,1,1,1,1,0,0,2.245
0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.115
0,1,1,0,0,0,1,0,0,1,1,1,1,1,2.236
0,1,1,1,0,1,1,0,1,1,0,1,0,0,2.232
0,0,0,0,1,1,1,1,1,0,0,1,1,1,2.331
1,1,1,0,0,1,1,0,1,0,0,1,1,1,2.329
0,1,1,0,0,1,1,0,1,0,0,0,0,0,2.13
1,1,1,0,0,1,0,1,1,1,1,0,1,0,2.292
0,1,1,1,0,1,0,0,1,0,0,0,1,0,2.199
1,1,1,1,0,1,0,0,1,0,1,1,1,1,2.211
1,1,1,0,1,0,1,1,0,1,1,1,0,0,2.139
1,1,0,1,0,0,1,0,0,0,0,1,0,0,2.303
1,1,0,0,1,0,0,0,1,1,1,0,1,1,2.221
1,1,0,0,0,1,0,1,0,0,0,1,0,0,2.157
0,1,0,1,1,1,1,0,0,1,1,0,0,0,2.224
0,1,0,0,1,1,0,0,0,0,0,1,1,1,2.126
0,0,1,0,1,1,1,1,0,1,0,0,1,0,2.313
0,0,0,0,0,1,1,1,1,0,1,0,1,1,2.262
0,1,1,1,1,1,0,0,0,1,0,1,0,1,2.132
1,1,1,1,1,0,1,0,1,0,0,1,1,1,2.414
0,1,1,1,0,1,1,0,0,1,1,0,1,1,2.182
0,0,0,0,0,0,1,0,1,0,1,0,0,0,2.328
0,0,0,1,0,0,0,0,1,0,1,0,0,1,2.102
0,1,0,0,0,0,0,0,0,1,1,0,1,1,2.242
1,1,0,0,1,1,1,1,1,1,1,0,0,1,2.211
0,1,0,1,0,0,1,0,1,0,0,0,1,0,2.201
1,1,1,1,0,0,1,0,0,1,1,1,0,1,2.213
1,1,0,1,0,0,0,0,0,1,1,0,1,0,2.327
1,0,0,1,1,1,1,1,0,0,0,0,0,1,2.195
0,0,0,1,0,1,1,1,1,0,0,1,0,1,2.241
1,1,0,0,0,0,1,0,1,1,0,0,1,0,2.194
0,0,0,1,1,1,0,1,1,0,1,0,1,0,2.278
1,1,0,0,1,1,1,1,0,0,1,0,1,1,2.321
0,1,0,1,0,1,0,1,1,1,0,1,0,1,2.15
0,0,1,1,1,0,0,0,0,1,1,1,1,1,2.155
1,0,0,0,1,0,1,1,1,0,0,1,1,0,2.219
0,0,1,1,1,1,1,1,0,0,1,1,0,1,2.237
0,0,1,1,0,0,1,1,1,1,1,0,1,1,2.207
0,1,0,0,1,1,1,0,0,1,1,1,1,1,2.225
1,0,1,0,1,1,0,1,1,0,0,0,0,1,2.14
0,1,1,0,1,0,1,1,0,0,0,0,0,0,2.204
1,0,0,0,0,0,1,1,0,0,0,1,1,0,2.302
1,1,1,1,1,1,1,0,1,0,1,0,0,0,2.231
0,0,0,1,0,1,1,0,1,1,0,0,0,1,2.189
1,0,0,1,1,0,0,1,0,1,1,0,0,0,2.199
1,0,0,1,0,0,1,0,0,0,1,0,1,0,2.111
1,1,1,0,0,1,0,0,0,0,0,1,1,0,2.109
1,1,0,1,1,1,1,0,0,0,1,0,1,1,2.209
1,0,1,1,0,1,0,1,0,1,1,1,1,0,2.133
1,0,1,1,1,0,0,0,1,1,1,1,1,0,2.344
1,0,1,0,0,1,0,0,1,0,1,0,0,0,2.129
0,0,1,0,0,0,1,1,1,1,0,1,1,1,2.323
0,1,1,1,0,1,0,1,1,0,0,0,0,0,2.166
0,0,1,0,0,0,1,1,1,0,1,1,1,1,2.14
0,1,0,0,1,0,0,1,1,0,1,1,0,1,2.252
1,1,1,1,0,1,1,0,1,0,1,1,1,0,2.205
1,1,0,0,1,0,1,1,0,1,1,0,0,1,2.184
1,0,1,1,1,1,0,1,1,1,1,1,1,1,2.115
0,0,1,1,1,0,1,0,1,1,1,1,1,0,2.367
0,1,0,1,1,1,1,1,1,0,1,0,1,1,2.249
0,0,0,0,0,1,1,0,1,1,1,0,1,0,2.103
1,0,0,0,0,0,1,1,0,1,1,0,1,0,2.161
0,0,0,1,0,0,0,0,0,1,0,0,1,1,2.204
1,1,0,1,0,0,1,1,1,0,0,1,1,1,2.139
1,0,0,0,1,1,1,1,0,0,0,1,0,1,2.267
1,0,1,0,1,0,1,1,0,1,0,1,0,0,2.11
1,0,1,0,1,1,0,1,0,1,1,1,0,1,2.129
1,0,1,1,0,0,0,0,1,1,1,1,1,0,2.322
0,0,1,0,1,1,1,0,0,0,0,0,1,0,2.213
0,1,0,1,1,1,1,1,1,1,1,0,1,0,2.215
0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.257
1,0,0,1,0,0,1,1,0,1,1,1,0,1,2.228
0,1,0,0,0,0,0,0,1,1,0,0,0,1,2.22
0,0,1,0,0,1,1,0,1,1,1,1,0,0,2.129
1,0,1,1,0,1,1,1,1,0,0,0,1,1,2.121
0,1,0,0,1,1,1,1,0,0,0,1,1,0,2.273
1,1,0,0,0,0,0,1,1,1,0,1,0,0,2.126
0,0,1,1,0,1,1,1,0,0,0,1,1,0,2.241
1,0,1,0,0,0,1,1,1,0,1,0,0,1,2.13
0,1,1,0,0,1,0,0,0,1,1,0,0,1,2.269
1,1,0,0,0,0,0,0,0,0,0,1,1,1,2.397
1,0,0,1,0,1,0,0,1,0,1,1,0,0,2.308
1,1,1,0,1,0,1,1,0,1,0,0,0,1,2.226
1,1,0,0,1,1,0,1,0,0,0,1,1,1,2.229
1,0,1,1,0,1,1,1,1,1,0,1,0,1,2.338
0,0,0,0,1,0,1,1,1,0,1,0,0,1,2.198
0,1,1,1,0,1,0,1,0,1,1,1,0,1,2.296
0,0,1,0,1,1,0,0,0,0,0,1,1,1,2.256
0,1,0,1,0,1,0,0,1,0,1,1,1,1,2.277
0,1,1,0,0,0,1,1,0,0,0,0,0,1,2.211
0,1,1,1,1,0,1,0,0,0,0,0,0,1,2.213
1,1,1,1,0,1,0,0,1,0,0,1,0,1,2.335
1,0,1,0,0,1,0,1,1,0,1,1,0,0,2.229
1,0,1,0,0,0,0,1,1,0,1,0,1,0,2.215
0,1,1,0,0,1,0,0,1,0,1,0,1,1,2.317
0,0,0,0,0,0,1,0,1,0,1,1,1,0,2.157
0,0,1,0,1,1,1,0,1,0,0,1,0,0,2.133
0,0,1,1,1,0,0,0,1,0,0,1,0,0,2.257
1,0,1,1,1,0,0,1,0,0,1,1,1,0,2.216
0,0,1,0,1,1,0,1,0,1,0,0,1,1,2.173
1,1,0,0,1,0,0,1,1,1,1,0,1,1,2.313
1,1,0,0,1,1,0,1,0,0,0,1,0,1,2.229
1,0,1,1,0,0,0,0,0,1,0,0,1,0,2.101
1,1,0,0,0,1,0,0,1,1,0,0,1,0,2.101
0,1,0,1,1,0,0,0,0,0,0,1,1,0,2.306
1,0,0,1,0,1,0,0,0,0,1,0,0,1,2.128
1,1,1,0,0,1,0,1,1,0,0,0,1,0,2.196
1,0,0,1,0,1,1,0,1,1,1,1,1,1,2.14
1,1,0,1,1,0,1,1,1,1,1,1,1,0,2.126
1,0,0,1,1,1,1,1,0,1,1,0,0,1,2.231
0,0,1,0,1,1,0,0,0,1,0,0,1,0,2.263
1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.123
1,1,1,1,0,0,1,1,0,0,0,0,0,1,2.136
0,1,1,0,0,0,1,1,1,1,0,1,0,1,2.214
0,0,0,1,1,0,1,0,0,0,0,1,1,0,2.238
0,1,0,1,1,0,1,0,1,0,0,0,1,0,2.212
0,0,0,0,1,0,0,1,1,0,1,1,0,1,2.218
1,1,0,0,0,1,1,1,1,1,1,0,0,0,2.283
0,1,0,1,1,1,0,1,0,1,0,0,0,1,2.101
1,0,0,1,0,0,0,1,0,0,1,1,0,0,2.212
0,0,0,1,1,0,1,1,1,0,1,1,0,1,2.173
1,1,0,1,0,0,1,0,0,1,1,0,1,0,2.119
0,0,0,1,0,1,0,1,1,0,1,1,0,1,2.134
1,1,1,0,0,1,1,1,1,1,0,1,1,0,2.205
0,1,0,0,0,1,1,1,0,1,1,0,1,0,2.136
1,1,0,0,0,0,1,1,1,1,1,1,0,1,2.22
1,0,0,1,1,1,1,1,1,0,0,0,1,1,2.25
1,1,0,0,1,0,0,0,0,1,0,0,1,1,2.12
1,0,0,1,1,1,1,1,1,1,1,1,0,1,2.123
1,1,0,0,0,1,0,0,1,1,1,0,1,1,2.281
1,0,1,1,1,0,1,0,0,0,0,1,1,1,2.141
1,1,1,1,1,1,0,0,0,1,1,0,0,0,2.145
0,1,1,1,1,1,0,0,0,1,0,1,1,1,2.144
0,0,1,1,1,1,1,1,1,0,0,0,1,0,2.18
1,0,1,1,1,1,0,1,0,1,1,0,1,0,2.159
0,1,0,1,1,0,0,1,1,0,0,1,0,0,2.205
1,1,0,0,0,1,1,1,1,0,0,0,0,1,2.284
0,0,0,1,1,1,0,1,0,1,0,1,0,1,2.234
0,1,1,1,0,0,1,1,1,1,1,0,0,1,2.319
1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.242
1,1,0,1,1,1,0,0,1,1,1,0,0,0,2.137
0,1,0,1,0,0,1,1,0,1,0,0,0,1,2.319
0,0,1,0,0,0,1,0,0,0,0,1,0,1,2.122
0,1,0,0,1,0,0,1,0,1,0,1,1,0,2.235
0,0,1,0,1,1,1,1,0,0,0,0,1,1,2.206
0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.188
0,0,0,0,0,0,1,1,1,1,0,0,1,0,2.17
1,1,1,1,1,0,1,0,1,0,1,0,0,0,2.192
0,0,1,0,1,1,0,1,0,0,0,0,1,1,2.236
0,0,1,0,0,1,0,0,1,0,0,1,1,0,2.215
1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.122
1,0,0,1,1,0,0,0,0,0,1,0,0,1,2.283
0,0,0,1,0,1,1,0,0,1,0,0,0,0,2.218
0,1,1,1,0,0,0,0,0,1,0,1,0,0,2.167
0,1,1,1,1,0,1,1,1,0,1,0,1,0,2.256
1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.284
1,0,0,0,1,0,0,1,1,1,0,1,1,0,2.227
0,1,1,0,0,0,1,0,0,0,1,1,0,1,2.322
1,0,1,0,1,1,1,0,0,1,1,0,0,0,2.126
1,0,0,1,0,0,1,0,0,1,1,1,0,1,2.132
1,0,0,0,0,0,1,1,1,0,1,0,1,0,2.208
1,1,0,0,0,0,0,1,0,0,1,1,1,0,2.144
0,1,1,1,0,0,1,1,0,1,1,1,1,0,2.136
1,1,0,1,1,0,0,1,0,0,1,1,0,0,2.166
1,1,0,1,0,0,1,0,0,1,1,1,1,1,2.223
0,1,0,0,0,1,0,1,0,1,1,1,1,0,2.32
0,1,1,1,1,0,0,1,0,1,1,0,1,1,2.207
0,0,0,0,0,0,1,0,1,0,1,0,1,1,2.214
0,1,1,1,1,0,0,0,1,0,0,0,0,0,2.273
0,1,1,1,1,1,1,1,0,0,1,0,1,1,2.272
0,1,0,0,1,0,0,1,0,1,0,0,1,1,2.207
1,0,1,0,0,0,0,1,0,0,1,1,0,0,2.137
1,1,0,0,1,0,0,1,0,0,0,0,1,0,2.332
0,1,0,0,1,1,1,0,1,0,1,1,1,1,2.12
1,1,1,0,0,1,0,1,1,0,1,0,0,1,2.104
1,0,0,0,0,0,1,0,1,1,1,0,1,1,2.314
1,0,0,1,1,0,1,1,1,1,1,1,1,1,2.172
1,1,0,1,1,1,0,0,1,1,0,1,0,0,2.33
0,1,1,1,0,0,1,1,1,1,1,0,0,0,2.2
0,0,0,1,0,1,0,1,0,0,1,0,0,0,2.122
1,0,1,0,0,1,1,0,0,1,1,1,1,0,2.18
0,1,1,0,0,0,0,1,1,1,0,0,1,0,2.2
1,0,0,1,0,1,1,0,0,1,1,1,1,1,2.129
1,0,1,0,1,0,0,0,1,1,1,0,1,0,2.132
1,0,1,1,1,1,1,0,0,1,1,1,1,0,2.118
0,1,1,0,1,1,1,1,0,1,0,1,0,0,2.111
0,0,1,0,0,0,0,0,1,0,1,1,0,1,2.224
0,1,1,1,0,0,0,0,0,0,0,1,0,1,2.199
0,0,1,1,0,0,1,0,0,1,0,0,1,0,2.1
0,1,1,0,0,1,1,0,0,1,0,1,0,0,2.292
0,1,0,1,0,0,0,1,0,0,1,1,0,0,2.229
0,0,1,1,0,1,0,1,0,1,0,1,1,1,2.226
1,1,0,0,0,0,1,1,0,1,1,1,1,0,2.15
0,1,1,1,1,0,1,1,1,1,0,0,0,0,2.249
0,1,0,0,0,0,1,0,0,1,1,0,0,0,2.114
1,0,1,0,0,1,0,1,0,0,1,1,1,0,2.109
0,0,1,1,0,1,1,1,0,1,0,0,0,1,2.231
0,0,1,1,0,1,1,0,0,0,0,1,0,0,2.232
1,1,0,1,1,1,1,0,1,1,0,0,0,0,2.228
1,1,0,0,0,0,0,1,0,1,0,1,1,0,2.231
0,0,1,0,0,0,1,0,1,0,0,1,1,0,2.106
0,0,0,0,1,0,0,1,0,1,1,1,1,1,2.144
0,1,0,1,1,1,0,1,0,0,0,1,1,1,2.16
1,0,0,0,1,0,0,0,0,1,0,1,1,1,2.214
1,0,1,1,0,0,0,1,1,0,1,0,1,0,2.201
0,0,1,0,1,1,1,1,0,0,0,0,0,1,2.101
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2.205
1,0,0,0,1,1,1,1,0,1,0,0,0,1,2.332
0,1,1,1,0,0,0,0,0,0,0,0,1,1,2.118
1,1,0,1,0,1,0,1,1,1,0,0,0,0,2.16
0,1,1,1,0,0,0,1,1,1,0,0,0,0,2.272
0,1,1,1,1,1,0,0,1,1,1,1,1,1,2.31
1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.27
0,1,0,1,0,0,0,1,1,1,0,1,0,0,2.121
0,1,0,0,0,0,1,1,1,1,1,0,0,1,2.154
