SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readseq.2
1,0,1,1,0,0,0,0,1,1,1,0,1,0,2.434
0,0,0,1,1,0,0,1,0,1,1,0,1,1,2.4
1,1,1,1,1,0,0,1,1,1,0,0,1,0,2.376
1,0,1,0,0,1,1,1,1,0,1,1,0,1,2.402
0,1,0,1,1,1,0,0,1,1,0,0,1,0,2.438
0,1,1,1,1,1,1,0,1,1,1,0,1,0,2.399
0,1,0,1,0,0,1,1,1,1,1,0,0,0,2.384
1,0,1,1,1,0,1,0,1,1,0,1,1,0,2.443
1,0,0,1,1,1,1,0,0,0,1,1,1,0,2.4
1,0,0,1,0,0,1,1,0,0,0,0,0,1,2.396
1,1,1,0,0,1,0,0,1,0,1,0,1,1,2.433
0,0,1,1,0,1,0,1,1,1,0,0,0,0,2.37
1,0,0,0,1,1,0,1,0,1,1,1,1,0,2.38
1,1,1,0,0,0,0,1,0,0,0,0,0,1,2.44
0,0,1,0,1,1,1,0,0,0,1,0,0,0,2.402
1,1,1,0,0,0,0,0,0,1,1,0,0,0,2.382
0,0,0,0,0,1,1,1,1,0,0,1,1,0,2.423
0,0,1,1,1,0,1,1,0,0,1,0,0,0,2.396
0,1,0,0,0,1,1,1,1,1,0,1,1,0,2.406
0,0,0,1,0,0,0,0,0,1,1,0,0,1,2.681
1,0,0,0,1,1,0,1,0,1,1,1,0,0,2.377
0,0,1,1,0,0,1,1,0,1,1,1,1,0,2.389
0,1,1,1,1,0,1,0,0,0,1,0,1,0,2.4
0,0,0,1,0,0,0,0,0,1,0,1,1,0,2.437
0,1,0,1,0,0,1,0,0,1,1,0,1,1,2.445
0,0,1,1,1,0,1,0,1,1,1,0,1,0,2.393
0,0,0,1,1,0,1,0,1,1,0,0,1,0,2.429
0,0,1,0,0,0,0,0,1,0,1,0,1,1,2.409
0,0,1,0,1,0,1,0,0,0,0,0,0,1,2.391
0,1,1,1,1,1,1,0,1,1,0,1,1,1,2.447
1,1,0,1,0,0,0,1,0,1,0,1,0,0,2.507
1,0,1,1,0,0,0,1,1,1,1,0,0,0,2.384
1,1,0,0,1,1,1,0,0,0,0,1,1,0,2.414
1,0,0,1,1,1,1,0,1,1,1,1,0,1,2.441
0,0,0,0,0,1,0,1,0,0,0,0,0,1,2.431
1,1,1,1,1,1,1,1,1,1,1,0,0,1,2.38
0,0,1,1,0,0,1,1,0,0,1,1,0,0,2.426
1,1,1,0,1,0,1,1,1,1,0,1,0,0,2.404
0,0,0,1,1,0,0,0,0,1,1,0,1,0,2.416
1,1,0,0,1,0,0,0,1,0,0,1,1,0,2.415
0,1,0,1,1,0,0,0,0,0,0,1,1,0,2.461
1,0,0,1,0,1,0,0,1,1,1,1,1,0,2.525
1,1,1,1,1,1,0,0,1,1,1,0,0,0,2.394
1,0,1,0,1,1,0,0,1,1,1,1,0,1,2.424
0,0,1,1,0,1,0,1,0,0,1,1,0,1,2.465
0,1,0,1,0,0,1,1,1,1,1,0,1,1,2.369
1,0,0,1,1,1,1,0,1,0,0,1,1,0,2.647
1,0,0,1,1,0,1,0,1,1,0,1,1,0,2.422
0,0,1,1,0,0,0,0,1,1,0,0,1,0,2.436
0,0,0,0,1,1,1,1,1,0,1,0,1,0,2.381
1,0,0,1,1,1,1,1,1,0,1,0,0,1,2.474
1,1,0,0,0,1,0,0,1,0,0,1,0,0,2.419
1,0,1,1,0,0,0,0,0,0,1,1,0,0,2.391
1,0,1,0,1,0,0,0,1,0,0,1,0,0,2.388
0,1,1,1,1,1,0,1,1,0,0,0,0,0,2.444
0,1,0,0,0,1,0,0,1,0,1,1,0,0,2.436
1,0,0,0,1,1,0,0,0,1,1,0,0,1,2.373
1,1,0,1,1,0,0,1,1,0,0,1,0,0,2.386
1,0,1,1,0,1,0,1,1,1,1,0,1,1,2.422
0,1,1,0,1,1,1,0,0,1,1,0,0,1,2.401
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2.388
0,1,0,1,1,0,1,1,0,1,1,0,1,0,2.422
1,0,0,1,1,0,1,1,0,1,0,1,0,1,2.596
1,1,1,0,1,0,0,0,1,0,0,0,0,1,2.404
0,0,1,1,0,0,1,0,0,1,0,1,0,1,2.39
0,1,1,0,0,0,1,1,0,0,1,0,0,1,2.456
0,1,1,1,1,1,0,0,0,1,1,1,0,1,2.39
1,0,1,0,0,0,1,0,1,0,0,1,0,0,2.401
0,0,1,0,0,1,1,0,1,0,0,0,1,1,2.465
1,1,1,0,0,0,0,1,0,0,1,1,1,1,2.43
0,0,0,1,0,1,1,1,1,1,0,0,0,0,2.418
0,1,1,0,0,0,0,0,1,0,1,1,1,1,2.387
0,1,0,0,0,0,0,1,0,1,1,1,1,0,2.396
0,1,1,1,1,0,1,1,1,1,1,0,0,0,2.428
0,0,0,1,1,0,0,0,0,1,1,1,0,1,2.406
1,0,1,0,0,1,0,0,0,0,0,0,1,1,2.4
1,0,1,0,1,1,0,0,1,1,0,1,0,0,2.397
0,1,1,1,0,1,0,0,0,0,0,1,0,0,2.432
1,0,1,1,0,1,0,1,0,0,0,0,1,1,2.401
0,1,1,1,1,0,0,1,1,1,1,0,0,0,2.385
0,1,0,1,1,0,1,0,0,1,1,0,1,0,2.57
0,0,1,1,1,0,0,1,1,1,1,0,1,0,2.39
1,0,1,1,1,1,1,1,0,1,1,0,1,0,2.417
0,0,1,1,1,0,1,0,0,1,1,1,0,1,2.44
1,1,0,0,0,0,1,1,1,1,1,0,1,0,2.386
0,1,1,1,0,1,0,0,0,0,1,1,1,0,2.401
1,1,1,1,0,1,1,1,1,1,1,0,1,1,2.456
1,1,1,0,0,0,1,0,0,1,1,0,1,1,2.429
1,0,0,0,0,1,1,1,1,1,0,1,1,0,2.371
1,1,0,1,1,0,1,1,0,1,0,1,1,1,2.441
1,0,1,1,1,1,0,0,1,0,1,0,0,1,2.444
0,0,1,1,0,0,1,0,0,0,1,0,1,0,2.386
1,1,0,1,0,1,0,1,0,1,0,0,0,0,2.406
1,1,1,0,0,1,1,0,1,0,0,1,0,0,2.432
1,1,0,1,0,1,1,0,1,1,0,1,0,1,2.403
1,0,1,0,1,0,1,1,0,1,0,1,1,0,2.392
1,0,1,1,0,1,0,0,1,0,1,1,0,1,2.388
1,0,0,0,1,0,0,1,0,1,1,0,1,1,2.444
1,0,0,1,0,0,0,1,1,1,1,0,0,0,2.414
1,0,1,0,0,1,1,1,1,1,1,0,0,1,2.399
1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.428
0,1,1,1,1,1,0,0,1,1,0,0,1,1,2.388
1,1,1,1,1,1,0,1,0,0,0,1,1,0,2.396
1,1,1,1,0,0,1,0,1,1,0,0,1,0,2.421
0,1,0,1,0,0,1,0,1,0,0,1,0,0,2.408
0,1,0,1,1,0,1,0,1,1,1,0,0,1,2.391
0,0,1,1,0,1,0,1,1,0,0,0,0,0,2.442
0,0,1,1,0,1,0,1,0,1,0,0,1,0,2.382
0,0,0,1,1,0,0,0,0,1,1,0,1,0,2.442
0,1,1,0,1,0,0,1,0,0,0,1,1,0,2.439
0,1,1,1,0,1,0,1,0,0,1,1,1,1,2.414
1,1,0,0,1,1,1,0,0,1,1,1,1,1,2.397
1,1,1,0,0,0,0,1,1,0,0,1,1,1,2.404
1,1,1,1,1,1,0,1,1,0,0,0,1,0,2.477
1,1,0,0,0,1,0,1,1,0,1,1,1,0,2.459
0,1,0,0,0,1,0,1,1,0,0,1,0,0,2.388
1,0,1,1,1,1,0,1,1,0,0,1,1,1,2.407
1,0,0,1,1,1,0,0,1,0,1,0,1,1,2.444
0,1,0,1,1,1,0,1,1,0,0,1,1,0,2.402
1,1,1,1,1,1,1,1,1,0,0,0,1,0,2.388
0,0,1,1,1,1,0,1,1,1,1,1,1,1,2.436
0,1,1,0,0,0,0,0,0,1,0,1,1,1,2.396
1,0,1,0,0,0,1,1,1,0,0,0,0,1,2.378
1,1,0,1,0,0,0,0,0,0,0,0,1,0,2.441
0,1,1,0,1,1,1,1,1,1,0,0,1,1,2.379
1,1,1,1,1,0,1,0,1,0,0,0,1,1,2.407
1,1,1,0,0,1,0,0,0,1,1,1,0,0,2.425
0,1,1,1,1,0,1,0,0,1,1,1,1,0,2.408
1,1,1,1,1,0,1,0,1,1,0,1,1,0,2.393
1,0,0,0,1,0,1,1,1,1,0,0,0,0,2.415
0,1,0,0,0,1,0,1,1,0,0,1,1,1,2.431
0,1,0,0,1,0,0,1,1,1,0,0,1,1,2.404
0,1,1,0,0,0,0,0,1,1,0,1,0,1,2.384
1,0,0,1,1,1,0,1,0,1,1,1,1,0,2.398
0,0,1,0,1,0,0,1,1,1,1,0,1,0,2.431
0,1,1,1,1,0,0,1,1,1,1,1,1,1,2.443
1,0,0,1,1,1,0,1,0,1,1,1,0,1,2.365
0,0,0,1,0,0,1,0,0,1,1,1,1,1,2.377
1,0,0,0,1,1,1,0,0,0,0,0,0,0,2.442
1,1,0,1,0,1,1,0,1,1,0,0,0,1,2.379
1,1,1,0,1,0,1,1,0,0,1,1,0,1,2.385
0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.433
1,1,0,1,1,0,1,0,1,1,1,1,1,1,2.389
0,0,1,1,1,1,0,1,0,0,0,1,0,1,2.421
0,0,1,1,1,1,1,0,1,0,0,1,0,0,2.403
0,1,1,1,0,0,0,0,0,1,1,1,1,1,2.41
0,1,1,0,1,1,0,0,1,1,1,1,0,1,2.432
1,0,0,1,1,1,1,0,0,1,0,1,0,0,2.405
0,1,0,1,1,1,1,1,1,0,0,1,1,1,2.403
1,0,1,1,0,0,0,0,0,0,1,1,1,0,2.403
1,1,0,0,0,1,0,1,0,1,1,1,0,1,2.445
0,1,0,0,0,0,0,1,1,0,0,0,0,1,2.419
0,1,1,0,1,0,1,0,0,0,0,1,1,1,2.416
1,0,1,1,0,0,0,0,1,1,1,0,0,0,2.426
1,1,1,0,1,1,0,1,1,0,0,1,0,1,2.376
0,1,1,1,1,1,1,0,0,1,0,0,0,0,2.41
1,0,1,0,1,1,0,1,1,1,1,1,1,0,2.412
0,0,1,0,1,0,0,1,1,0,0,1,0,0,2.438
1,0,0,1,1,1,0,1,0,1,0,0,1,0,2.395
1,0,1,1,1,0,0,0,1,0,0,1,0,1,2.378
1,0,0,0,1,1,1,1,1,1,1,1,0,0,2.439
0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.438
0,1,1,0,0,0,1,0,0,1,1,1,1,1,2.39
0,1,1,1,0,1,1,0,1,1,0,1,0,0,2.382
0,0,0,0,1,1,1,1,1,0,0,1,1,1,2.375
1,1,1,0,0,1,1,0,1,0,0,1,1,1,2.443
0,1,1,0,0,1,1,0,1,0,0,0,0,0,2.433
1,1,1,0,0,1,0,1,1,1,1,0,1,0,2.377
0,1,1,1,0,1,0,0,1,0,0,0,1,0,2.398
1,1,1,1,0,1,0,0,1,0,1,1,1,1,2.428
1,1,1,0,1,0,1,1,0,1,1,1,0,0,2.387
1,1,0,1,0,0,1,0,0,0,0,1,0,0,2.401
1,1,0,0,1,0,0,0,1,1,1,0,1,1,2.426
1,1,0,0,0,1,0,1,0,0,0,1,0,0,2.442
0,1,0,1,1,1,1,0,0,1,1,0,0,0,2.384
0,1,0,0,1,1,0,0,0,0,0,1,1,1,2.45
0,0,1,0,1,1,1,1,0,1,0,0,1,0,2.449
0,0,0,0,0,1,1,1,1,0,1,0,1,1,2.455
0,1,1,1,1,1,0,0,0,1,0,1,0,1,2.386
1,1,1,1,1,0,1,0,1,0,0,1,1,1,2.431
0,1,1,1,0,1,1,0,0,1,1,0,1,1,2.43
0,0,0,0,0,0,1,0,1,0,1,0,0,0,2.411
0,0,0,1,0,0,0,0,1,0,1,0,0,1,2.398
0,1,0,0,0,0,0,0,0,1,1,0,1,1,2.427
1,1,0,0,1,1,1,1,1,1,1,0,0,1,2.419
0,1,0,1,0,0,1,0,1,0,0,0,1,0,2.4
1,1,1,1,0,0,1,0,0,1,1,1,0,1,2.433
1,1,0,1,0,0,0,0,0,1,1,0,1,0,2.397
1,0,0,1,1,1,1,1,0,0,0,0,0,1,2.376
0,0,0,1,0,1,1,1,1,0,0,1,0,1,2.452
1,1,0,0,0,0,1,0,1,1,0,0,1,0,2.408
0,0,0,1,1,1,0,1,1,0,1,0,1,0,2.401
1,1,0,0,1,1,1,1,0,0,1,0,1,1,2.436
0,1,0,1,0,1,0,1,1,1,0,1,0,1,2.379
0,0,1,1,1,0,0,0,0,1,1,1,1,1,2.397
1,0,0,0,1,0,1,1,1,0,0,1,1,0,2.371
0,0,1,1,1,1,1,1,0,0,1,1,0,1,2.442
0,0,1,1,0,0,1,1,1,1,1,0,1,1,2.436
0,1,0,0,1,1,1,0,0,1,1,1,1,1,2.391
1,0,1,0,1,1,0,1,1,0,0,0,0,1,2.409
0,1,1,0,1,0,1,1,0,0,0,0,0,0,2.436
1,0,0,0,0,0,1,1,0,0,0,1,1,0,2.388
1,1,1,1,1,1,1,0,1,0,1,0,0,0,2.394
0,0,0,1,0,1,1,0,1,1,0,0,0,1,2.434
1,0,0,1,1,0,0,1,0,1,1,0,0,0,2.389
1,0,0,1,0,0,1,0,0,0,1,0,1,0,2.391
1,1,1,0,0,1,0,0,0,0,0,1,1,0,2.451
1,1,0,1,1,1,1,0,0,0,1,0,1,1,2.388
1,0,1,1,0,1,0,1,0,1,1,1,1,0,2.401
1,0,1,1,1,0,0,0,1,1,1,1,1,0,2.435
1,0,1,0,0,1,0,0,1,0,1,0,0,0,2.438
0,0,1,0,0,0,1,1,1,1,0,1,1,1,2.398
0,1,1,1,0,1,0,1,1,0,0,0,0,0,2.398
0,0,1,0,0,0,1,1,1,0,1,1,1,1,2.477
0,1,0,0,1,0,0,1,1,0,1,1,0,1,2.466
1,1,1,1,0,1,1,0,1,0,1,1,1,0,2.427
1,1,0,0,1,0,1,1,0,1,1,0,0,1,2.397
1,0,1,1,1,1,0,1,1,1,1,1,1,1,2.414
0,0,1,1,1,0,1,0,1,1,1,1,1,0,2.412
0,1,0,1,1,1,1,1,1,0,1,0,1,1,2.378
0,0,0,0,0,1,1,0,1,1,1,0,1,0,2.392
1,0,0,0,0,0,1,1,0,1,1,0,1,0,2.417
0,0,0,1,0,0,0,0,0,1,0,0,1,1,2.396
1,1,0,1,0,0,1,1,1,0,0,1,1,1,2.477
1,0,0,0,1,1,1,1,0,0,0,1,0,1,2.422
1,0,1,0,1,0,1,1,0,1,0,1,0,0,2.421
1,0,1,0,1,1,0,1,0,1,1,1,0,1,2.403
1,0,1,1,0,0,0,0,1,1,1,1,1,0,2.405
0,0,1,0,1,1,1,0,0,0,0,0,1,0,2.444
0,1,0,1,1,1,1,1,1,1,1,0,1,0,2.406
0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.401
1,0,0,1,0,0,1,1,0,1,1,1,0,1,2.38
0,1,0,0,0,0,0,0,1,1,0,0,0,1,2.458
0,0,1,0,0,1,1,0,1,1,1,1,0,0,2.43
1,0,1,1,0,1,1,1,1,0,0,0,1,1,2.432
0,1,0,0,1,1,1,1,0,0,0,1,1,0,2.395
1,1,0,0,0,0,0,1,1,1,0,1,0,0,2.444
0,0,1,1,0,1,1,1,0,0,0,1,1,0,2.43
1,0,1,0,0,0,1,1,1,0,1,0,0,1,2.403
0,1,1,0,0,1,0,0,0,1,1,0,0,1,2.429
1,1,0,0,0,0,0,0,0,0,0,1,1,1,2.393
1,0,0,1,0,1,0,0,1,0,1,1,0,0,2.382
1,1,1,0,1,0,1,1,0,1,0,0,0,1,2.389
1,1,0,0,1,1,0,1,0,0,0,1,1,1,2.503
1,0,1,1,0,1,1,1,1,1,0,1,0,1,2.386
0,0,0,0,1,0,1,1,1,0,1,0,0,1,2.413
0,1,1,1,0,1,0,1,0,1,1,1,0,1,2.382
0,0,1,0,1,1,0,0,0,0,0,1,1,1,2.442
0,1,0,1,0,1,0,0,1,0,1,1,1,1,2.395
0,1,1,0,0,0,1,1,0,0,0,0,0,1,2.421
0,1,1,1,1,0,1,0,0,0,0,0,0,1,2.449
1,1,1,1,0,1,0,0,1,0,0,1,0,1,2.377
1,0,1,0,0,1,0,1,1,0,1,1,0,0,2.436
1,0,1,0,0,0,0,1,1,0,1,0,1,0,2.401
0,1,1,0,0,1,0,0,1,0,1,0,1,1,2.452
0,0,0,0,0,0,1,0,1,0,1,1,1,0,2.411
0,0,1,0,1,1,1,0,1,0,0,1,0,0,2.413
0,0,1,1,1,0,0,0,1,0,0,1,0,0,2.403
1,0,1,1,1,0,0,1,0,0,1,1,1,0,2.44
0,0,1,0,1,1,0,1,0,1,0,0,1,1,2.433
1,1,0,0,1,0,0,1,1,1,1,0,1,1,2.4
1,1,0,0,1,1,0,1,0,0,0,1,0,1,2.398
1,0,1,1,0,0,0,0,0,1,0,0,1,0,2.43
1,1,0,0,0,1,0,0,1,1,0,0,1,0,2.391
0,1,0,1,1,0,0,0,0,0,0,1,1,0,2.389
1,0,0,1,0,1,0,0,0,0,1,0,0,1,2.436
1,1,1,0,0,1,0,1,1,0,0,0,1,0,2.441
1,0,0,1,0,1,1,0,1,1,1,1,1,1,2.435
1,1,0,1,1,0,1,1,1,1,1,1,1,0,2.429
1,0,0,1,1,1,1,1,0,1,1,0,0,1,2.409
0,0,1,0,1,1,0,0,0,1,0,0,1,0,2.431
1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.42
1,1,1,1,0,0,1,1,0,0,0,0,0,1,2.412
0,1,1,0,0,0,1,1,1,1,0,1,0,1,2.469
0,0,0,1,1,0,1,0,0,0,0,1,1,0,2.459
0,1,0,1,1,0,1,0,1,0,0,0,1,0,2.414
0,0,0,0,1,0,0,1,1,0,1,1,0,1,2.445
1,1,0,0,0,1,1,1,1,1,1,0,0,0,2.462
0,1,0,1,1,1,0,1,0,1,0,0,0,1,2.376
1,0,0,1,0,0,0,1,0,0,1,1,0,0,2.387
0,0,0,1,1,0,1,1,1,0,1,1,0,1,2.392
1,1,0,1,0,0,1,0,0,1,1,0,1,0,2.432
0,0,0,1,0,1,0,1,1,0,1,1,0,1,2.406
1,1,1,0,0,1,1,1,1,1,0,1,1,0,2.389
0,1,0,0,0,1,1,1,0,1,1,0,1,0,2.42
1,1,0,0,0,0,1,1,1,1,1,1,0,1,2.448
1,0,0,1,1,1,1,1,1,0,0,0,1,1,2.386
1,1,0,0,1,0,0,0,0,1,0,0,1,1,2.374
1,0,0,1,1,1,1,1,1,1,1,1,0,1,2.438
1,1,0,0,0,1,0,0,1,1,1,0,1,1,2.408
1,0,1,1,1,0,1,0,0,0,0,1,1,1,2.408
1,1,1,1,1,1,0,0,0,1,1,0,0,0,2.421
0,1,1,1,1,1,0,0,0,1,0,1,1,1,2.434
0,0,1,1,1,1,1,1,1,0,0,0,1,0,2.417
1,0,1,1,1,1,0,1,0,1,1,0,1,0,2.432
0,1,0,1,1,0,0,1,1,0,0,1,0,0,2.452
1,1,0,0,0,1,1,1,1,0,0,0,0,1,2.377
0,0,0,1,1,1,0,1,0,1,0,1,0,1,2.38
0,1,1,1,0,0,1,1,1,1,1,0,0,1,2.436
1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.394
1,1,0,1,1,1,0,0,1,1,1,0,0,0,2.403
0,1,0,1,0,0,1,1,0,1,0,0,0,1,2.44
0,0,1,0,0,0,1,0,0,0,0,1,0,1,2.396
0,1,0,0,1,0,0,1,0,1,0,1,1,0,2.396
0,0,1,0,1,1,1,1,0,0,0,0,1,1,2.467
0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.489
0,0,0,0,0,0,1,1,1,1,0,0,1,0,2.553
1,1,1,1,1,0,1,0,1,0,1,0,0,0,2.398
0,0,1,0,1,1,0,1,0,0,0,0,1,1,2.526
0,0,1,0,0,1,0,0,1,0,0,1,1,0,2.412
1,0,0,0,1,0,0,1,1,0,1,1,1,0,2.415
1,0,0,1,1,0,0,0,0,0,1,0,0,1,2.431
0,0,0,1,0,1,1,0,0,1,0,0,0,0,2.415
0,1,1,1,0,0,0,0,0,1,0,1,0,0,2.43
0,1,1,1,1,0,1,1,1,0,1,0,1,0,2.453
1,0,1,0,0,1,1,0,0,0,0,0,0,0,2.442
1,0,0,0,1,0,0,1,1,1,0,1,1,0,2.361
0,1,1,0,0,0,1,0,0,0,1,1,0,1,2.404
1,0,1,0,1,1,1,0,0,1,1,0,0,0,2.432
1,0,0,1,0,0,1,0,0,1,1,1,0,1,2.422
1,0,0,0,0,0,1,1,1,0,1,0,1,0,2.401
1,1,0,0,0,0,0,1,0,0,1,1,1,0,2.397
0,1,1,1,0,0,1,1,0,1,1,1,1,0,2.447
1,1,0,1,1,0,0,1,0,0,1,1,0,0,2.405
1,1,0,1,0,0,1,0,0,1,1,1,1,1,2.374
0,1,0,0,0,1,0,1,0,1,1,1,1,0,2.386
0,1,1,1,1,0,0,1,0,1,1,0,1,1,2.563
0,0,0,0,0,0,1,0,1,0,1,0,1,1,2.402
0,1,1,1,1,0,0,0,1,0,0,0,0,0,2.39
0,1,1,1,1,1,1,1,0,0,1,0,1,1,2.441
0,1,0,0,1,0,0,1,0,1,0,0,1,1,2.385
1,0,1,0,0,0,0,1,0,0,1,1,0,0,2.403
1,1,0,0,1,0,0,1,0,0,0,0,1,0,2.43
0,1,0,0,1,1,1,0,1,0,1,1,1,1,2.38
1,1,1,0,0,1,0,1,1,0,1,0,0,1,2.395
1,0,0,0,0,0,1,0,1,1,1,0,1,1,2.432
1,0,0,1,1,0,1,1,1,1,1,1,1,1,2.395
1,1,0,1,1,1,0,0,1,1,0,1,0,0,2.445
0,1,1,1,0,0,1,1,1,1,1,0,0,0,2.395
0,0,0,1,0,1,0,1,0,0,1,0,0,0,2.447
1,0,1,0,0,1,1,0,0,1,1,1,1,0,2.378
0,1,1,0,0,0,0,1,1,1,0,0,1,0,2.403
1,0,0,1,0,1,1,0,0,1,1,1,1,1,2.455
1,0,1,0,1,0,0,0,1,1,1,0,1,0,2.602
1,0,1,1,1,1,1,0,0,1,1,1,1,0,2.434
0,1,1,0,1,1,1,1,0,1,0,1,0,0,2.403
0,0,1,0,0,0,0,0,1,0,1,1,0,1,2.404
0,1,1,1,0,0,0,0,0,0,0,1,0,1,2.416
0,0,1,1,0,0,1,0,0,1,0,0,1,0,2.454
0,1,1,0,0,1,1,0,0,1,0,1,0,0,2.401
0,1,0,1,0,0,0,1,0,0,1,1,0,0,2.397
0,0,1,1,0,1,0,1,0,1,0,1,1,1,2.378
1,1,0,0,0,0,1,1,0,1,1,1,1,0,2.408
0,1,1,1,1,0,1,1,1,1,0,0,0,0,2.44
0,1,0,0,0,0,1,0,0,1,1,0,0,0,2.398
1,0,1,0,0,1,0,1,0,0,1,1,1,0,2.386
0,0,1,1,0,1,1,1,0,1,0,0,0,1,2.423
0,0,1,1,0,1,1,0,0,0,0,1,0,0,2.387
1,1,0,1,1,1,1,0,1,1,0,0,0,0,2.369
1,1,0,0,0,0,0,1,0,1,0,1,1,0,2.437
0,0,1,0,0,0,1,0,1,0,0,1,1,0,2.576
0,0,0,0,1,0,0,1,0,1,1,1,1,1,2.405
0,1,0,1,1,1,0,1,0,0,0,1,1,1,2.391
1,0,0,0,1,0,0,0,0,1,0,1,1,1,2.392
1,0,1,1,0,0,0,1,1,0,1,0,1,0,2.436
0,0,1,0,1,1,1,1,0,0,0,0,0,1,2.394
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2.42
1,0,0,0,1,1,1,1,0,1,0,0,0,1,2.422
0,1,1,1,0,0,0,0,0,0,0,0,1,1,2.382
1,1,0,1,0,1,0,1,1,1,0,0,0,0,2.38
0,1,1,1,0,0,0,1,1,1,0,0,0,0,2.438
0,1,1,1,1,1,0,0,1,1,1,1,1,1,2.374
1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.379
0,1,0,1,0,0,0,1,1,1,0,1,0,0,2.459
0,1,0,0,0,0,1,1,1,1,1,0,0,1,2.454
