SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqbatch.4
1,1,1,0,0,0,1,0,1,0,0,0,0,1,7.744
0,0,0,0,1,0,0,0,1,0,1,0,1,0,7.473
0,0,0,0,1,0,0,0,0,1,1,1,1,0,9.008
1,0,1,1,1,1,0,1,0,0,0,1,0,0,9.009
0,1,0,1,0,0,0,0,1,0,0,0,0,1,7.703
0,1,0,1,0,0,0,0,0,0,1,1,0,1,8.77
1,1,0,1,1,1,0,1,0,0,0,0,0,0,7.682
0,1,1,0,0,0,1,0,0,1,1,1,0,0,8.901
0,1,1,0,0,0,0,1,0,1,1,0,0,1,7.879
1,1,1,0,1,1,0,0,1,0,1,1,1,1,8.871
0,0,0,0,1,0,1,0,1,0,1,0,1,0,7.537
0,0,0,1,1,1,0,0,0,0,0,1,1,1,8.83
1,0,0,0,1,0,1,1,0,0,1,0,1,0,7.575
1,0,0,1,0,1,0,1,1,0,0,0,1,0,7.493
0,1,1,0,0,0,1,1,1,1,1,1,0,0,9.009
1,0,1,1,0,0,0,0,1,1,1,0,1,0,7.742
0,0,0,1,1,0,0,1,0,1,1,0,1,1,7.749
1,1,1,1,1,0,0,1,1,1,0,0,1,0,7.582
1,0,1,0,0,1,1,1,1,0,1,1,0,1,8.848
0,1,0,1,1,1,0,0,1,1,0,0,1,0,7.674
0,1,1,1,1,1,1,0,1,1,1,0,1,0,7.552
0,1,0,1,0,0,1,1,1,1,1,0,0,0,7.869
1,0,1,1,1,0,1,0,1,1,0,1,1,0,8.991
1,0,0,1,1,1,1,0,0,0,1,1,1,0,8.767
1,0,0,1,0,0,1,1,0,0,0,0,0,1,7.886
1,1,1,0,0,1,0,0,1,0,1,0,1,1,7.626
0,0,1,1,0,1,0,1,1,1,0,0,0,0,8.013
1,0,0,0,1,1,0,1,0,1,1,1,1,0,9.026
1,1,1,0,0,0,0,1,0,0,0,0,0,1,7.683
0,0,1,0,1,1,1,0,0,0,1,0,0,0,7.564
1,1,1,0,0,0,0,0,0,1,1,0,0,0,7.823
0,0,0,0,0,1,1,1,1,0,0,1,1,0,8.681
0,0,1,1,1,0,1,1,0,0,1,0,0,0,7.636
0,1,0,0,0,1,1,1,1,1,0,1,1,0,8.653
0,0,0,1,0,0,0,0,0,1,1,0,0,1,7.699
1,0,0,0,1,1,0,1,0,1,1,1,0,0,9.08
0,0,1,1,0,0,1,1,0,1,1,1,1,0,8.89
0,1,1,1,1,0,1,0,0,0,1,0,1,0,7.68
0,0,0,1,0,0,0,0,0,1,0,1,1,0,8.948
0,1,0,1,0,0,1,0,0,1,1,0,1,1,7.678
0,0,1,1,1,0,1,0,1,1,1,0,1,0,7.575
0,0,0,1,1,0,1,0,1,1,0,0,1,0,7.485
0,0,1,0,0,0,0,0,1,0,1,0,1,1,7.702
0,0,1,0,1,0,1,0,0,0,0,0,0,1,7.484
0,1,1,1,1,1,1,0,1,1,0,1,1,1,8.912
1,1,0,1,0,0,0,1,0,1,0,1,0,0,9.147
1,0,1,1,0,0,0,1,1,1,1,0,0,0,7.688
1,1,0,0,1,1,1,0,0,0,0,1,1,0,8.743
1,0,0,1,1,1,1,0,1,1,1,1,0,1,9.207
0,0,0,0,0,1,0,1,0,0,0,0,0,1,7.871
1,1,1,1,1,1,1,1,1,1,1,0,0,1,8.017
0,0,1,1,0,0,1,1,0,0,1,1,0,0,8.579
1,1,1,0,1,0,1,1,1,1,0,1,0,0,9.143
0,0,0,1,1,0,0,0,0,1,1,0,1,0,7.555
1,1,0,0,1,0,0,0,1,0,0,1,1,0,8.76
0,1,0,1,1,0,0,0,0,0,0,1,1,0,8.893
1,0,0,1,0,1,0,0,1,1,1,1,1,0,8.876
1,1,1,1,1,1,0,0,1,1,1,0,0,0,7.821
1,0,1,0,1,1,0,0,1,1,1,1,0,1,9.163
0,0,1,1,0,1,0,1,0,0,1,1,0,1,8.642
0,1,0,1,0,0,1,1,1,1,1,0,1,1,7.529
1,0,0,1,1,1,1,0,1,0,0,1,1,0,8.636
1,0,0,1,1,0,1,0,1,1,0,1,1,0,8.888
0,0,1,1,0,0,0,0,1,1,0,0,1,0,7.547
0,0,0,0,1,1,1,1,1,0,1,0,1,0,7.544
1,0,0,1,1,1,1,1,1,0,1,0,0,1,7.533
1,1,0,0,0,1,0,0,1,0,0,1,0,0,9.126
1,0,1,1,0,0,0,0,0,0,1,1,0,0,9.005
1,0,1,0,1,0,0,0,1,0,0,1,0,0,9.08
0,1,1,1,1,1,0,1,1,0,0,0,0,0,7.535
0,1,0,0,0,1,0,0,1,0,1,1,0,0,8.885
1,0,0,0,1,1,0,0,0,1,1,0,0,1,7.715
1,1,0,1,1,0,0,1,1,0,0,1,0,0,8.972
1,0,1,1,0,1,0,1,1,1,1,0,1,1,7.55
0,1,1,0,1,1,1,0,0,1,1,0,0,1,7.752
1,1,0,1,0,0,1,1,0,0,1,1,1,0,8.826
0,1,0,1,1,0,1,1,0,1,1,0,1,0,7.598
1,0,0,1,1,0,1,1,0,1,0,1,0,1,9.024
1,1,1,0,1,0,0,0,1,0,0,0,0,1,7.727
0,0,1,1,0,0,1,0,0,1,0,1,0,1,9.145
0,1,1,0,0,0,1,1,0,0,1,0,0,1,7.709
0,1,1,1,1,1,0,0,0,1,1,1,0,1,8.759
1,0,1,0,0,0,1,0,1,0,0,1,0,0,8.989
0,0,1,0,0,1,1,0,1,0,0,0,1,1,7.567
1,1,1,0,0,0,0,1,0,0,1,1,1,1,8.823
0,0,0,1,0,1,1,1,1,1,0,0,0,0,7.713
0,1,1,0,0,0,0,0,1,0,1,1,1,1,8.669
0,1,0,0,0,0,0,1,0,1,1,1,1,0,8.903
0,1,1,1,1,0,1,1,1,1,1,0,0,0,8.006
0,0,0,1,1,0,0,0,0,1,1,1,0,1,9.076
1,0,1,0,0,1,0,0,0,0,0,0,1,1,7.547
1,0,1,0,1,1,0,0,1,1,0,1,0,0,8.937
0,1,1,1,0,1,0,0,0,0,0,1,0,0,8.858
1,0,1,1,0,1,0,1,0,0,0,0,1,1,7.606
0,1,1,1,1,0,0,1,1,1,1,0,0,0,7.826
0,1,0,1,1,0,1,0,0,1,1,0,1,0,7.667
0,0,1,1,1,0,0,1,1,1,1,0,1,0,7.703
1,0,1,1,1,1,1,1,0,1,1,0,1,0,7.594
0,0,1,1,1,0,1,0,0,1,1,1,0,1,8.971
1,1,0,0,0,0,1,1,1,1,1,0,1,0,7.492
0,1,1,1,0,1,0,0,0,0,1,1,1,0,8.792
1,1,1,1,0,1,1,1,1,1,1,0,1,1,7.528
1,1,1,0,0,0,1,0,0,1,1,0,1,1,7.609
1,0,0,0,0,1,1,1,1,1,0,1,1,0,9.012
1,1,0,1,1,0,1,1,0,1,0,1,1,1,9.042
1,0,1,1,1,1,0,0,1,0,1,0,0,1,7.641
0,0,1,1,0,0,1,0,0,0,1,0,1,0,7.455
1,1,0,1,0,1,0,1,0,1,0,0,0,0,8.019
1,1,1,0,0,1,1,0,1,0,0,1,0,0,8.823
1,1,0,1,0,1,1,0,1,1,0,1,0,1,9.219
1,0,1,0,1,0,1,1,0,1,0,1,1,0,9.016
1,0,1,1,0,1,0,0,1,0,1,1,0,1,8.788
1,0,0,0,1,0,0,1,0,1,1,0,1,1,7.799
1,0,0,1,0,0,0,1,1,1,1,0,0,0,7.756
1,0,1,0,0,1,1,1,1,1,1,0,0,1,7.886
1,0,0,0,0,1,0,1,0,0,0,0,1,0,7.533
0,1,1,1,1,1,0,0,1,1,0,0,1,1,7.57
1,1,1,1,1,1,0,1,0,0,0,1,1,0,8.694
1,1,1,1,0,0,1,0,1,1,0,0,1,0,7.755
0,1,0,1,0,0,1,0,1,0,0,1,0,0,8.98
0,1,0,1,1,0,1,0,1,1,1,0,0,1,7.835
0,0,1,1,0,1,0,1,1,0,0,0,0,0,7.738
0,0,1,1,0,1,0,1,0,1,0,0,1,0,7.627
0,0,0,1,1,0,0,0,0,1,1,0,1,0,7.574
0,1,1,0,1,0,0,1,0,0,0,1,1,0,8.665
0,1,1,1,0,1,0,1,0,0,1,1,1,1,8.619
1,1,0,0,1,1,1,0,0,1,1,1,1,1,9.016
1,1,1,0,0,0,0,1,1,0,0,1,1,1,8.751
1,1,1,1,1,1,0,1,1,0,0,0,1,0,7.756
1,1,0,0,0,1,0,1,1,0,1,1,1,0,8.789
0,1,0,0,0,1,0,1,1,0,0,1,0,0,8.928
1,0,1,1,1,1,0,1,1,0,0,1,1,1,8.802
1,0,0,1,1,1,0,0,1,0,1,0,1,1,7.512
0,1,0,1,1,1,0,1,1,0,0,1,1,0,8.629
1,1,1,1,1,1,1,1,1,0,0,0,1,0,7.627
0,0,1,1,1,1,0,1,1,1,1,1,1,1,8.974
0,1,1,0,0,0,0,0,0,1,0,1,1,1,8.87
1,0,1,0,0,0,1,1,1,0,0,0,0,1,7.856
1,1,0,1,0,0,0,0,0,0,0,0,1,0,7.624
0,1,1,0,1,1,1,1,1,1,0,0,1,1,7.671
1,1,1,1,1,0,1,0,1,0,0,0,1,1,7.529
1,1,1,0,0,1,0,0,0,1,1,1,0,0,8.985
0,1,1,1,1,0,1,0,0,1,1,1,1,0,8.849
1,1,1,1,1,0,1,0,1,1,0,1,1,0,9.046
1,0,0,0,1,0,1,1,1,1,0,0,0,0,7.81
0,1,0,0,0,1,0,1,1,0,0,1,1,1,8.66
0,1,0,0,1,0,0,1,1,1,0,0,1,1,7.488
0,1,1,0,0,0,0,0,1,1,0,1,0,1,8.935
1,0,0,1,1,1,0,1,0,1,1,1,1,0,9.143
0,0,1,0,1,0,0,1,1,1,1,0,1,0,7.577
0,1,1,1,1,0,0,1,1,1,1,1,1,1,8.85
1,0,0,1,1,1,0,1,0,1,1,1,0,1,9.076
0,0,0,1,0,0,1,0,0,1,1,1,1,1,8.66
1,0,0,0,1,1,1,0,0,0,0,0,0,0,7.857
1,1,0,1,0,1,1,0,1,1,0,0,0,1,8.255
1,1,1,0,1,0,1,1,0,0,1,1,0,1,9.025
0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.683
1,1,0,1,1,0,1,0,1,1,1,1,1,1,8.878
0,0,1,1,1,1,0,1,0,0,0,1,0,1,8.832
0,0,1,1,1,1,1,0,1,0,0,1,0,0,8.792
0,1,1,1,0,0,0,0,0,1,1,1,1,1,8.912
0,1,1,0,1,1,0,0,1,1,1,1,0,1,8.953
1,0,0,1,1,1,1,0,0,1,0,1,0,0,9.31
0,1,0,1,1,1,1,1,1,0,0,1,1,1,8.688
1,0,1,1,0,0,0,0,0,0,1,1,1,0,8.77
1,1,0,0,0,1,0,1,0,1,1,1,0,1,9.094
0,1,0,0,0,0,0,1,1,0,0,0,0,1,7.677
0,1,1,0,1,0,1,0,0,0,0,1,1,1,8.809
1,0,1,1,0,0,0,0,1,1,1,0,0,0,7.859
1,1,1,0,1,1,0,1,1,0,0,1,0,1,9.021
0,1,1,1,1,1,1,0,0,1,0,0,0,0,7.761
1,0,1,0,1,1,0,1,1,1,1,1,1,0,8.994
0,0,1,0,1,0,0,1,1,0,0,1,0,0,8.953
1,0,0,1,1,1,0,1,0,1,0,0,1,0,7.691
1,0,1,1,1,0,0,0,1,0,0,1,0,1,9.091
1,0,0,0,1,1,1,1,1,1,1,1,0,0,9.034
0,0,0,0,1,0,0,1,0,0,0,0,1,0,7.535
0,1,1,0,0,0,1,0,0,1,1,1,1,1,8.914
0,1,1,1,0,1,1,0,1,1,0,1,0,0,9.124
0,0,0,0,1,1,1,1,1,0,0,1,1,1,8.663
1,1,1,0,0,1,1,0,1,0,0,1,1,1,8.714
0,1,1,0,0,1,1,0,1,0,0,0,0,0,7.714
1,1,1,0,0,1,0,1,1,1,1,0,1,0,7.582
0,1,1,1,0,1,0,0,1,0,0,0,1,0,7.611
1,1,1,1,0,1,0,0,1,0,1,1,1,1,8.782
1,1,1,0,1,0,1,1,0,1,1,1,0,0,9.092
1,1,0,1,0,0,1,0,0,0,0,1,0,0,8.873
1,1,0,0,1,0,0,0,1,1,1,0,1,1,7.65
1,1,0,0,0,1,0,1,0,0,0,1,0,0,8.973
0,1,0,1,1,1,1,0,0,1,1,0,0,0,7.791
0,1,0,0,1,1,0,0,0,0,0,1,1,1,8.679
0,0,1,0,1,1,1,1,0,1,0,0,1,0,7.682
0,0,0,0,0,1,1,1,1,0,1,0,1,1,7.544
0,1,1,1,1,1,0,0,0,1,0,1,0,1,8.944
1,1,1,1,1,0,1,0,1,0,0,1,1,1,8.755
0,1,1,1,0,1,1,0,0,1,1,0,1,1,7.467
0,0,0,0,0,0,1,0,1,0,1,0,0,0,7.665
0,0,0,1,0,0,0,0,1,0,1,0,0,1,7.531
0,1,0,0,0,0,0,0,0,1,1,0,1,1,7.601
1,1,0,0,1,1,1,1,1,1,1,0,0,1,7.687
0,1,0,1,0,0,1,0,1,0,0,0,1,0,7.495
1,1,1,1,0,0,1,0,0,1,1,1,0,1,9.145
1,1,0,1,0,0,0,0,0,1,1,0,1,0,7.698
1,0,0,1,1,1,1,1,0,0,0,0,0,1,7.673
0,0,0,1,0,1,1,1,1,0,0,1,0,1,8.766
1,1,0,0,0,0,1,0,1,1,0,0,1,0,7.584
0,0,0,1,1,1,0,1,1,0,1,0,1,0,7.454
1,1,0,0,1,1,1,1,0,0,1,0,1,1,7.632
0,1,0,1,0,1,0,1,1,1,0,1,0,1,9.073
0,0,1,1,1,0,0,0,0,1,1,1,1,1,8.983
1,0,0,0,1,0,1,1,1,0,0,1,1,0,8.729
0,0,1,1,1,1,1,1,0,0,1,1,0,1,8.75
0,0,1,1,0,0,1,1,1,1,1,0,1,1,7.521
0,1,0,0,1,1,1,0,0,1,1,1,1,1,8.774
1,0,1,0,1,1,0,1,1,0,0,0,0,1,7.723
0,1,1,0,1,0,1,1,0,0,0,0,0,0,7.429
1,0,0,0,0,0,1,1,0,0,0,1,1,0,8.695
1,1,1,1,1,1,1,0,1,0,1,0,0,0,7.733
0,0,0,1,0,1,1,0,1,1,0,0,0,1,7.783
1,0,0,1,1,0,0,1,0,1,1,0,0,0,7.619
1,0,0,1,0,0,1,0,0,0,1,0,1,0,7.626
1,1,1,0,0,1,0,0,0,0,0,1,1,0,8.876
1,1,0,1,1,1,1,0,0,0,1,0,1,1,7.629
1,0,1,1,0,1,0,1,0,1,1,1,1,0,8.976
1,0,1,1,1,0,0,0,1,1,1,1,1,0,9.117
1,0,1,0,0,1,0,0,1,0,1,0,0,0,7.566
0,0,1,0,0,0,1,1,1,1,0,1,1,1,8.912
0,1,1,1,0,1,0,1,1,0,0,0,0,0,7.618
0,0,1,0,0,0,1,1,1,0,1,1,1,1,8.828
0,1,0,0,1,0,0,1,1,0,1,1,0,1,8.674
1,1,1,1,0,1,1,0,1,0,1,1,1,0,8.58
1,1,0,0,1,0,1,1,0,1,1,0,0,1,7.732
1,0,1,1,1,1,0,1,1,1,1,1,1,1,9.162
0,0,1,1,1,0,1,0,1,1,1,1,1,0,8.823
0,1,0,1,1,1,1,1,1,0,1,0,1,1,7.683
0,0,0,0,0,1,1,0,1,1,1,0,1,0,7.613
1,0,0,0,0,0,1,1,0,1,1,0,1,0,7.664
0,0,0,1,0,0,0,0,0,1,0,0,1,1,7.588
1,1,0,1,0,0,1,1,1,0,0,1,1,1,8.662
1,0,0,0,1,1,1,1,0,0,0,1,0,1,8.836
1,0,1,0,1,0,1,1,0,1,0,1,0,0,9.242
1,0,1,0,1,1,0,1,0,1,1,1,0,1,9.133
1,0,1,1,0,0,0,0,1,1,1,1,1,0,8.91
0,0,1,0,1,1,1,0,0,0,0,0,1,0,7.536
0,1,0,1,1,1,1,1,1,1,1,0,1,0,7.553
0,1,0,1,0,0,0,0,0,0,1,0,1,0,7.47
1,0,0,1,0,0,1,1,0,1,1,1,0,1,9.192
0,1,0,0,0,0,0,0,1,1,0,0,0,1,7.904
0,0,1,0,0,1,1,0,1,1,1,1,0,0,9.095
1,0,1,1,0,1,1,1,1,0,0,0,1,1,7.458
0,1,0,0,1,1,1,1,0,0,0,1,1,0,8.829
1,1,0,0,0,0,0,1,1,1,0,1,0,0,9.14
0,0,1,1,0,1,1,1,0,0,0,1,1,0,8.805
1,0,1,0,0,0,1,1,1,0,1,0,0,1,7.872
0,1,1,0,0,1,0,0,0,1,1,0,0,1,7.783
1,1,0,0,0,0,0,0,0,0,0,1,1,1,8.776
1,0,0,1,0,1,0,0,1,0,1,1,0,0,8.933
1,1,1,0,1,0,1,1,0,1,0,0,0,1,7.873
1,1,0,0,1,1,0,1,0,0,0,1,1,1,8.771
1,0,1,1,0,1,1,1,1,1,0,1,0,1,9.036
0,0,0,0,1,0,1,1,1,0,1,0,0,1,7.568
0,1,1,1,0,1,0,1,0,1,1,1,0,1,8.953
0,0,1,0,1,1,0,0,0,0,0,1,1,1,8.85
0,1,0,1,0,1,0,0,1,0,1,1,1,1,8.645
0,1,1,0,0,0,1,1,0,0,0,0,0,1,7.582
0,1,1,1,1,0,1,0,0,0,0,0,0,1,7.529
1,1,1,1,0,1,0,0,1,0,0,1,0,1,9.045
1,0,1,0,0,1,0,1,1,0,1,1,0,0,8.72
1,0,1,0,0,0,0,1,1,0,1,0,1,0,7.712
0,1,1,0,0,1,0,0,1,0,1,0,1,1,7.651
0,0,0,0,0,0,1,0,1,0,1,1,1,0,8.675
0,0,1,0,1,1,1,0,1,0,0,1,0,0,8.748
0,0,1,1,1,0,0,0,1,0,0,1,0,0,8.914
1,0,1,1,1,0,0,1,0,0,1,1,1,0,8.886
0,0,1,0,1,1,0,1,0,1,0,0,1,1,7.668
1,1,0,0,1,0,0,1,1,1,1,0,1,1,7.74
1,1,0,0,1,1,0,1,0,0,0,1,0,1,9.123
1,0,1,1,0,0,0,0,0,1,0,0,1,0,7.656
1,1,0,0,0,1,0,0,1,1,0,0,1,0,7.581
0,1,0,1,1,0,0,0,0,0,0,1,1,0,8.8
1,0,0,1,0,1,0,0,0,0,1,0,0,1,7.651
1,1,1,0,0,1,0,1,1,0,0,0,1,0,7.724
1,0,0,1,0,1,1,0,1,1,1,1,1,1,8.922
1,1,0,1,1,0,1,1,1,1,1,1,1,0,8.966
1,0,0,1,1,1,1,1,0,1,1,0,0,1,7.653
0,0,1,0,1,1,0,0,0,1,0,0,1,0,7.582
1,1,1,1,0,0,0,1,0,0,0,0,0,0,7.74
1,1,1,1,0,0,1,1,0,0,0,0,0,1,7.494
0,1,1,0,0,0,1,1,1,1,0,1,0,1,9.012
0,0,0,1,1,0,1,0,0,0,0,1,1,0,8.672
0,1,0,1,1,0,1,0,1,0,0,0,1,0,7.511
0,0,0,0,1,0,0,1,1,0,1,1,0,1,8.765
1,1,0,0,0,1,1,1,1,1,1,0,0,0,7.928
0,1,0,1,1,1,0,1,0,1,0,0,0,1,7.959
1,0,0,1,0,0,0,1,0,0,1,1,0,0,8.824
0,0,0,1,1,0,1,1,1,0,1,1,0,1,8.909
1,1,0,1,0,0,1,0,0,1,1,0,1,0,7.545
0,0,0,1,0,1,0,1,1,0,1,1,0,1,8.852
1,1,1,0,0,1,1,1,1,1,0,1,1,0,9.087
0,1,0,0,0,1,1,1,0,1,1,0,1,0,7.581
1,1,0,0,0,0,1,1,1,1,1,1,0,1,9.075
1,0,0,1,1,1,1,1,1,0,0,0,1,1,7.606
1,1,0,0,1,0,0,0,0,1,0,0,1,1,7.692
1,0,0,1,1,1,1,1,1,1,1,1,0,1,8.99
1,1,0,0,0,1,0,0,1,1,1,0,1,1,7.658
1,0,1,1,1,0,1,0,0,0,0,1,1,1,8.706
1,1,1,1,1,1,0,0,0,1,1,0,0,0,7.816
0,1,1,1,1,1,0,0,0,1,0,1,1,1,8.868
0,0,1,1,1,1,1,1,1,0,0,0,1,0,7.525
1,0,1,1,1,1,0,1,0,1,1,0,1,0,7.472
0,1,0,1,1,0,0,1,1,0,0,1,0,0,8.89
1,1,0,0,0,1,1,1,1,0,0,0,0,1,7.711
0,0,0,1,1,1,0,1,0,1,0,1,0,1,9.155
0,1,1,1,0,0,1,1,1,1,1,0,0,1,7.727
1,1,1,1,1,1,1,1,1,1,1,1,0,1,8.912
1,1,0,1,1,1,0,0,1,1,1,0,0,0,7.975
0,1,0,1,0,0,1,1,0,1,0,0,0,1,7.871
0,0,1,0,0,0,1,0,0,0,0,1,0,1,8.814
0,1,0,0,1,0,0,1,0,1,0,1,1,0,8.977
0,0,1,0,1,1,1,1,0,0,0,0,1,1,7.664
0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.976
0,0,0,0,0,0,1,1,1,1,0,0,1,0,7.66
1,1,1,1,1,0,1,0,1,0,1,0,0,0,7.741
0,0,1,0,1,1,0,1,0,0,0,0,1,1,7.607
0,0,1,0,0,1,0,0,1,0,0,1,1,0,8.754
1,0,0,0,1,0,0,1,1,0,1,1,1,0,8.773
1,0,0,1,1,0,0,0,0,0,1,0,0,1,7.777
0,0,0,1,0,1,1,0,0,1,0,0,0,0,7.829
0,1,1,1,0,0,0,0,0,1,0,1,0,0,8.916
0,1,1,1,1,0,1,1,1,0,1,0,1,0,7.733
1,0,1,0,0,1,1,0,0,0,0,0,0,0,7.915
1,0,0,0,1,0,0,1,1,1,0,1,1,0,8.985
0,1,1,0,0,0,1,0,0,0,1,1,0,1,8.943
1,0,1,0,1,1,1,0,0,1,1,0,0,0,7.706
1,0,0,1,0,0,1,0,0,1,1,1,0,1,9.071
1,0,0,0,0,0,1,1,1,0,1,0,1,0,7.474
1,1,0,0,0,0,0,1,0,0,1,1,1,0,8.628
0,1,1,1,0,0,1,1,0,1,1,1,1,0,8.82
1,1,0,1,1,0,0,1,0,0,1,1,0,0,8.831
1,1,0,1,0,0,1,0,0,1,1,1,1,1,9.028
0,1,0,0,0,1,0,1,0,1,1,1,1,0,8.808
0,1,1,1,1,0,0,1,0,1,1,0,1,1,7.538
0,0,0,0,0,0,1,0,1,0,1,0,1,1,7.475
0,1,1,1,1,0,0,0,1,0,0,0,0,0,7.671
0,1,1,1,1,1,1,1,0,0,1,0,1,1,7.631
0,1,0,0,1,0,0,1,0,1,0,0,1,1,7.542
1,0,1,0,0,0,0,1,0,0,1,1,0,0,8.956
1,1,0,0,1,0,0,1,0,0,0,0,1,0,7.793
0,1,0,0,1,1,1,0,1,0,1,1,1,1,8.81
1,1,1,0,0,1,0,1,1,0,1,0,0,1,7.659
1,0,0,0,0,0,1,0,1,1,1,0,1,1,7.622
1,0,0,1,1,0,1,1,1,1,1,1,1,1,8.99
1,1,0,1,1,1,0,0,1,1,0,1,0,0,9.243
0,1,1,1,0,0,1,1,1,1,1,0,0,0,7.708
0,0,0,1,0,1,0,1,0,0,1,0,0,0,7.576
1,0,1,0,0,1,1,0,0,1,1,1,1,0,8.976
0,1,1,0,0,0,0,1,1,1,0,0,1,0,7.701
1,0,0,1,0,1,1,0,0,1,1,1,1,1,9.091
1,0,1,0,1,0,0,0,1,1,1,0,1,0,7.586
1,0,1,1,1,1,1,0,0,1,1,1,1,0,8.885
0,1,1,0,1,1,1,1,0,1,0,1,0,0,9.01
0,0,1,0,0,0,0,0,1,0,1,1,0,1,8.845
0,1,1,1,0,0,0,0,0,0,0,1,0,1,8.704
0,0,1,1,0,0,1,0,0,1,0,0,1,0,7.642
0,1,1,0,0,1,1,0,0,1,0,1,0,0,8.981
0,1,0,1,0,0,0,1,0,0,1,1,0,0,8.809
0,0,1,1,0,1,0,1,0,1,0,1,1,1,8.814
1,1,0,0,0,0,1,1,0,1,1,1,1,0,8.995
0,1,1,1,1,0,1,1,1,1,0,0,0,0,7.804
0,1,0,0,0,0,1,0,0,1,1,0,0,0,7.964
1,0,1,0,0,1,0,1,0,0,1,1,1,0,8.736
0,0,1,1,0,1,1,1,0,1,0,0,0,1,7.926
0,0,1,1,0,1,1,0,0,0,0,1,0,0,8.953
1,1,0,1,1,1,1,0,1,1,0,0,0,0,8.075
1,1,0,0,0,0,0,1,0,1,0,1,1,0,8.87
0,0,1,0,0,0,1,0,1,0,0,1,1,0,8.693
0,0,0,0,1,0,0,1,0,1,1,1,1,1,8.795
0,1,0,1,1,1,0,1,0,0,0,1,1,1,8.752
1,0,0,0,1,0,0,0,0,1,0,1,1,1,8.99
1,0,1,1,0,0,0,1,1,0,1,0,1,0,7.705
0,0,1,0,1,1,1,1,0,0,0,0,0,1,7.844
1,0,0,0,0,1,0,0,1,0,0,1,1,0,8.735
1,0,0,0,1,1,1,1,0,1,0,0,0,1,7.775
0,1,1,1,0,0,0,0,0,0,0,0,1,1,7.574
1,1,0,1,0,1,0,1,1,1,0,0,0,0,7.906
0,1,1,1,0,0,0,1,1,1,0,0,0,0,7.722
0,1,1,1,1,1,0,0,1,1,1,1,1,1,8.724
1,0,0,0,0,0,0,0,0,0,1,0,1,0,7.561
0,1,0,1,0,0,0,1,1,1,0,1,0,0,8.995
0,1,0,0,0,0,1,1,1,1,1,0,0,1,7.845
