SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwritebatch.4
1,0,1,1,0,0,0,0,1,1,1,0,1,0,36.737
0,0,0,1,1,0,0,1,0,1,1,0,1,1,36.016
1,1,1,1,1,0,0,1,1,1,0,0,1,0,33.187
1,0,1,0,0,1,1,1,1,0,1,1,0,1,37.586
0,1,0,1,1,1,0,0,1,1,0,0,1,0,38.917
0,1,1,1,1,1,1,0,1,1,1,0,1,0,37.835
0,1,0,1,0,0,1,1,1,1,1,0,0,0,35.541
1,0,1,1,1,0,1,0,1,1,0,1,1,0,38.858
1,0,0,1,1,1,1,0,0,0,1,1,1,0,36.588
1,0,0,1,0,0,1,1,0,0,0,0,0,1,33.739
1,1,1,0,0,1,0,0,1,0,1,0,1,1,36.494
0,0,1,1,0,1,0,1,1,1,0,0,0,0,38.455
1,0,0,0,1,1,0,1,0,1,1,1,1,0,38.257
1,1,1,0,0,0,0,1,0,0,0,0,0,1,34.449
0,0,1,0,1,1,1,0,0,0,1,0,0,0,38.664
1,1,1,0,0,0,0,0,0,1,1,0,0,0,39.506
0,0,0,0,0,1,1,1,1,0,0,1,1,0,39.544
0,0,1,1,1,0,1,1,0,0,1,0,0,0,36.71
0,1,0,0,0,1,1,1,1,1,0,1,1,0,39.851
0,0,0,1,0,0,0,0,0,1,1,0,0,1,34.99
1,0,0,0,1,1,0,1,0,1,1,1,0,0,41.671
0,0,1,1,0,0,1,1,0,1,1,1,1,0,42.972
0,1,1,1,1,0,1,0,0,0,1,0,1,0,41.09
0,0,0,1,0,0,0,0,0,1,0,1,1,0,41.908
0,1,0,1,0,0,1,0,0,1,1,0,1,1,43.445
0,0,1,1,1,0,1,0,1,1,1,0,1,0,42.657
0,0,0,1,1,0,1,0,1,1,0,0,1,0,38.567
0,0,1,0,0,0,0,0,1,0,1,0,1,1,34.182
0,0,1,0,1,0,1,0,0,0,0,0,0,1,37.773
0,1,1,1,1,1,1,0,1,1,0,1,1,1,37.384
1,1,0,1,0,0,0,1,0,1,0,1,0,0,37.934
1,0,1,1,0,0,0,1,1,1,1,0,0,0,35.248
1,1,0,0,1,1,1,0,0,0,0,1,1,0,40.014
1,0,0,1,1,1,1,0,1,1,1,1,0,1,40.425
0,0,0,0,0,1,0,1,0,0,0,0,0,1,34.426
1,1,1,1,1,1,1,1,1,1,1,0,0,1,34.903
0,0,1,1,0,0,1,1,0,0,1,1,0,0,37.584
1,1,1,0,1,0,1,1,1,1,0,1,0,0,42.309
0,0,0,1,1,0,0,0,0,1,1,0,1,0,33.858
1,1,0,0,1,0,0,0,1,0,0,1,1,0,36.981
0,1,0,1,1,0,0,0,0,0,0,1,1,0,39.704
1,0,0,1,0,1,0,0,1,1,1,1,1,0,36.558
1,1,1,1,1,1,0,0,1,1,1,0,0,0,36.253
1,0,1,0,1,1,0,0,1,1,1,1,0,1,38.673
0,0,1,1,0,1,0,1,0,0,1,1,0,1,38.305
0,1,0,1,0,0,1,1,1,1,1,0,1,1,35.168
1,0,0,1,1,1,1,0,1,0,0,1,1,0,39.319
1,0,0,1,1,0,1,0,1,1,0,1,1,0,38.358
0,0,1,1,0,0,0,0,1,1,0,0,1,0,36.015
0,0,0,0,1,1,1,1,1,0,1,0,1,0,37.483
1,0,0,1,1,1,1,1,1,0,1,0,0,1,33.224
1,1,0,0,0,1,0,0,1,0,0,1,0,0,39.497
1,0,1,1,0,0,0,0,0,0,1,1,0,0,39.715
1,0,1,0,1,0,0,0,1,0,0,1,0,0,41.142
0,1,1,1,1,1,0,1,1,0,0,0,0,0,36.303
0,1,0,0,0,1,0,0,1,0,1,1,0,0,34.426
1,0,0,0,1,1,0,0,0,1,1,0,0,1,34.443
1,1,0,1,1,0,0,1,1,0,0,1,0,0,35.772
1,0,1,1,0,1,0,1,1,1,1,0,1,1,33.723
0,1,1,0,1,1,1,0,0,1,1,0,0,1,32.884
1,1,0,1,0,0,1,1,0,0,1,1,1,0,41.494
0,1,0,1,1,0,1,1,0,1,1,0,1,0,34.926
1,0,0,1,1,0,1,1,0,1,0,1,0,1,37.026
1,1,1,0,1,0,0,0,1,0,0,0,0,1,35.091
0,0,1,1,0,0,1,0,0,1,0,1,0,1,41.676
0,1,1,0,0,0,1,1,0,0,1,0,0,1,41.815
0,1,1,1,1,1,0,0,0,1,1,1,0,1,43.371
1,0,1,0,0,0,1,0,1,0,0,1,0,0,41.236
0,0,1,0,0,1,1,0,1,0,0,0,1,1,41.249
1,1,1,0,0,0,0,1,0,0,1,1,1,1,39.565
0,0,0,1,0,1,1,1,1,1,0,0,0,0,41.253
0,1,1,0,0,0,0,0,1,0,1,1,1,1,47.319
0,1,0,0,0,0,0,1,0,1,1,1,1,0,47.761
0,1,1,1,1,0,1,1,1,1,1,0,0,0,35.968
0,0,0,1,1,0,0,0,0,1,1,1,0,1,41.584
1,0,1,0,0,1,0,0,0,0,0,0,1,1,43.036
1,0,1,0,1,1,0,0,1,1,0,1,0,0,41.565
0,1,1,1,0,1,0,0,0,0,0,1,0,0,41.252
1,0,1,1,0,1,0,1,0,0,0,0,1,1,37.626
0,1,1,1,1,0,0,1,1,1,1,0,0,0,39.937
0,1,0,1,1,0,1,0,0,1,1,0,1,0,39.175
0,0,1,1,1,0,0,1,1,1,1,0,1,0,47.408
1,0,1,1,1,1,1,1,0,1,1,0,1,0,44.657
0,0,1,1,1,0,1,0,0,1,1,1,0,1,41.583
1,1,0,0,0,0,1,1,1,1,1,0,1,0,41.013
0,1,1,1,0,1,0,0,0,0,1,1,1,0,41.736
1,1,1,1,0,1,1,1,1,1,1,0,1,1,39.632
1,1,1,0,0,0,1,0,0,1,1,0,1,1,39.514
1,0,0,0,0,1,1,1,1,1,0,1,1,0,39.242
1,1,0,1,1,0,1,1,0,1,0,1,1,1,40.666
1,0,1,1,1,1,0,0,1,0,1,0,0,1,36.413
0,0,1,1,0,0,1,0,0,0,1,0,1,0,40.828
1,1,0,1,0,1,0,1,0,1,0,0,0,0,39.945
1,1,1,0,0,1,1,0,1,0,0,1,0,0,37.326
1,1,0,1,0,1,1,0,1,1,0,1,0,1,40.119
1,0,1,0,1,0,1,1,0,1,0,1,1,0,41.943
1,0,1,1,0,1,0,0,1,0,1,1,0,1,40.707
1,0,0,0,1,0,0,1,0,1,1,0,1,1,45.565
1,0,0,1,0,0,0,1,1,1,1,0,0,0,41.388
1,0,1,0,0,1,1,1,1,1,1,0,0,1,41.582
1,0,0,0,0,1,0,1,0,0,0,0,1,0,41.508
0,1,1,1,1,1,0,0,1,1,0,0,1,1,42.88
1,1,1,1,1,1,0,1,0,0,0,1,1,0,39.188
1,1,1,1,0,0,1,0,1,1,0,0,1,0,42.246
0,1,0,1,0,0,1,0,1,0,0,1,0,0,41.747
0,1,0,1,1,0,1,0,1,1,1,0,0,1,40.23
0,0,1,1,0,1,0,1,1,0,0,0,0,0,43.327
0,0,1,1,0,1,0,1,0,1,0,0,1,0,36.494
0,0,0,1,1,0,0,0,0,1,1,0,1,0,40.29
0,1,1,0,1,0,0,1,0,0,0,1,1,0,41.075
0,1,1,1,0,1,0,1,0,0,1,1,1,1,38.469
1,1,0,0,1,1,1,0,0,1,1,1,1,1,40.576
1,1,1,0,0,0,0,1,1,0,0,1,1,1,38.87
1,1,1,1,1,1,0,1,1,0,0,0,1,0,40.802
1,1,0,0,0,1,0,1,1,0,1,1,1,0,45.032
0,1,0,0,0,1,0,1,1,0,0,1,0,0,37.416
1,0,1,1,1,1,0,1,1,0,0,1,1,1,39.012
1,0,0,1,1,1,0,0,1,0,1,0,1,1,39.341
0,1,0,1,1,1,0,1,1,0,0,1,1,0,39.116
1,1,1,1,1,1,1,1,1,0,0,0,1,0,42.237
0,0,1,1,1,1,0,1,1,1,1,1,1,1,38.799
0,1,1,0,0,0,0,0,0,1,0,1,1,1,37.863
1,0,1,0,0,0,1,1,1,0,0,0,0,1,42.019
1,1,0,1,0,0,0,0,0,0,0,0,1,0,36.485
0,1,1,0,1,1,1,1,1,1,0,0,1,1,40.673
1,1,1,1,1,0,1,0,1,0,0,0,1,1,40.149
1,1,1,0,0,1,0,0,0,1,1,1,0,0,36.585
0,1,1,1,1,0,1,0,0,1,1,1,1,0,42.472
1,1,1,1,1,0,1,0,1,1,0,1,1,0,38.23
1,0,0,0,1,0,1,1,1,1,0,0,0,0,46.558
0,1,0,0,0,1,0,1,1,0,0,1,1,1,39.598
0,1,0,0,1,0,0,1,1,1,0,0,1,1,41.792
0,1,1,0,0,0,0,0,1,1,0,1,0,1,32.69
1,0,0,1,1,1,0,1,0,1,1,1,1,0,37.649
0,0,1,0,1,0,0,1,1,1,1,0,1,0,32.775
0,1,1,1,1,0,0,1,1,1,1,1,1,1,36.675
1,0,0,1,1,1,0,1,0,1,1,1,0,1,35.175
0,0,0,1,0,0,1,0,0,1,1,1,1,1,36.65
1,0,0,0,1,1,1,0,0,0,0,0,0,0,33.76
1,1,0,1,0,1,1,0,1,1,0,0,0,1,33.767
1,1,1,0,1,0,1,1,0,0,1,1,0,1,37.313
0,0,1,0,0,0,0,0,1,0,0,0,0,1,40.965
1,1,0,1,1,0,1,0,1,1,1,1,1,1,41.907
0,0,1,1,1,1,0,1,0,0,0,1,0,1,39.838
0,0,1,1,1,1,1,0,1,0,0,1,0,0,39.252
0,1,1,1,0,0,0,0,0,1,1,1,1,1,35.514
0,1,1,0,1,1,0,0,1,1,1,1,0,1,37.384
1,0,0,1,1,1,1,0,0,1,0,1,0,0,34.966
0,1,0,1,1,1,1,1,1,0,0,1,1,1,36.465
1,0,1,1,0,0,0,0,0,0,1,1,1,0,36.765
1,1,0,0,0,1,0,1,0,1,1,1,0,1,37.838
0,1,0,0,0,0,0,1,1,0,0,0,0,1,35.452
0,1,1,0,1,0,1,0,0,0,0,1,1,1,42.46
1,0,1,1,0,0,0,0,1,1,1,0,0,0,33.672
1,1,1,0,1,1,0,1,1,0,0,1,0,1,39.156
0,1,1,1,1,1,1,0,0,1,0,0,0,0,37.564
1,0,1,0,1,1,0,1,1,1,1,1,1,0,42.141
0,0,1,0,1,0,0,1,1,0,0,1,0,0,36.846
1,0,0,1,1,1,0,1,0,1,0,0,1,0,33.998
1,0,1,1,1,0,0,0,1,0,0,1,0,1,37.387
1,0,0,0,1,1,1,1,1,1,1,1,0,0,35.607
0,0,0,0,1,0,0,1,0,0,0,0,1,0,38.848
0,1,1,0,0,0,1,0,0,1,1,1,1,1,38.36
0,1,1,1,0,1,1,0,1,1,0,1,0,0,37.006
0,0,0,0,1,1,1,1,1,0,0,1,1,1,38.702
1,1,1,0,0,1,1,0,1,0,0,1,1,1,36.847
0,1,1,0,0,1,1,0,1,0,0,0,0,0,38.243
1,1,1,0,0,1,0,1,1,1,1,0,1,0,36.661
0,1,1,1,0,1,0,0,1,0,0,0,1,0,34.529
1,1,1,1,0,1,0,0,1,0,1,1,1,1,37.159
1,1,1,0,1,0,1,1,0,1,1,1,0,0,38.178
1,1,0,1,0,0,1,0,0,0,0,1,0,0,41.152
1,1,0,0,1,0,0,0,1,1,1,0,1,1,37.313
1,1,0,0,0,1,0,1,0,0,0,1,0,0,37.198
0,1,0,1,1,1,1,0,0,1,1,0,0,0,34.619
0,1,0,0,1,1,0,0,0,0,0,1,1,1,42.426
0,0,1,0,1,1,1,1,0,1,0,0,1,0,39.816
0,0,0,0,0,1,1,1,1,0,1,0,1,1,41.73
0,1,1,1,1,1,0,0,0,1,0,1,0,1,36.833
1,1,1,1,1,0,1,0,1,0,0,1,1,1,40.602
0,1,1,1,0,1,1,0,0,1,1,0,1,1,40.287
0,0,0,0,0,0,1,0,1,0,1,0,0,0,40.489
0,0,0,1,0,0,0,0,1,0,1,0,0,1,34.795
0,1,0,0,0,0,0,0,0,1,1,0,1,1,36.225
1,1,0,0,1,1,1,1,1,1,1,0,0,1,42.702
0,1,0,1,0,0,1,0,1,0,0,0,1,0,40.095
1,1,1,1,0,0,1,0,0,1,1,1,0,1,39.507
1,1,0,1,0,0,0,0,0,1,1,0,1,0,41.191
1,0,0,1,1,1,1,1,0,0,0,0,0,1,40.457
0,0,0,1,0,1,1,1,1,0,0,1,0,1,40.175
1,1,0,0,0,0,1,0,1,1,0,0,1,0,36.112
0,0,0,1,1,1,0,1,1,0,1,0,1,0,39.697
1,1,0,0,1,1,1,1,0,0,1,0,1,1,40.112
0,1,0,1,0,1,0,1,1,1,0,1,0,1,42.052
0,0,1,1,1,0,0,0,0,1,1,1,1,1,42.842
1,0,0,0,1,0,1,1,1,0,0,1,1,0,43.5
0,0,1,1,1,1,1,1,0,0,1,1,0,1,41.866
0,0,1,1,0,0,1,1,1,1,1,0,1,1,38.852
0,1,0,0,1,1,1,0,0,1,1,1,1,1,43.103
1,0,1,0,1,1,0,1,1,0,0,0,0,1,39.237
0,1,1,0,1,0,1,1,0,0,0,0,0,0,39.529
1,0,0,0,0,0,1,1,0,0,0,1,1,0,39.935
1,1,1,1,1,1,1,0,1,0,1,0,0,0,36.654
0,0,0,1,0,1,1,0,1,1,0,0,0,1,46.658
1,0,0,1,1,0,0,1,0,1,1,0,0,0,43.136
1,0,0,1,0,0,1,0,0,0,1,0,1,0,38.91
1,1,1,0,0,1,0,0,0,0,0,1,1,0,47.082
1,1,0,1,1,1,1,0,0,0,1,0,1,1,37.486
1,0,1,1,0,1,0,1,0,1,1,1,1,0,41.103
1,0,1,1,1,0,0,0,1,1,1,1,1,0,39.015
1,0,1,0,0,1,0,0,1,0,1,0,0,0,38.827
0,0,1,0,0,0,1,1,1,1,0,1,1,1,39.645
0,1,1,1,0,1,0,1,1,0,0,0,0,0,47.696
0,0,1,0,0,0,1,1,1,0,1,1,1,1,42.801
0,1,0,0,1,0,0,1,1,0,1,1,0,1,36.98
1,1,1,1,0,1,1,0,1,0,1,1,1,0,36.491
1,1,0,0,1,0,1,1,0,1,1,0,0,1,35.108
1,0,1,1,1,1,0,1,1,1,1,1,1,1,40.038
0,0,1,1,1,0,1,0,1,1,1,1,1,0,35.308
0,1,0,1,1,1,1,1,1,0,1,0,1,1,35.207
0,0,0,0,0,1,1,0,1,1,1,0,1,0,34.243
1,0,0,0,0,0,1,1,0,1,1,0,1,0,41.254
0,0,0,1,0,0,0,0,0,1,0,0,1,1,36.945
1,1,0,1,0,0,1,1,1,0,0,1,1,1,49.131
1,0,0,0,1,1,1,1,0,0,0,1,0,1,41.765
1,0,1,0,1,0,1,1,0,1,0,1,0,0,43.387
1,0,1,0,1,1,0,1,0,1,1,1,0,1,45.417
1,0,1,1,0,0,0,0,1,1,1,1,1,0,37.884
0,0,1,0,1,1,1,0,0,0,0,0,1,0,40.54
0,1,0,1,1,1,1,1,1,1,1,0,1,0,40.099
0,1,0,1,0,0,0,0,0,0,1,0,1,0,34.43
1,0,0,1,0,0,1,1,0,1,1,1,0,1,42.045
0,1,0,0,0,0,0,0,1,1,0,0,0,1,41.904
0,0,1,0,0,1,1,0,1,1,1,1,0,0,39.202
1,0,1,1,0,1,1,1,1,0,0,0,1,1,35.415
0,1,0,0,1,1,1,1,0,0,0,1,1,0,41.072
1,1,0,0,0,0,0,1,1,1,0,1,0,0,35.64
0,0,1,1,0,1,1,1,0,0,0,1,1,0,44.645
1,0,1,0,0,0,1,1,1,0,1,0,0,1,35.984
0,1,1,0,0,1,0,0,0,1,1,0,0,1,37.045
1,1,0,0,0,0,0,0,0,0,0,1,1,1,48.611
1,0,0,1,0,1,0,0,1,0,1,1,0,0,45.128
1,1,1,0,1,0,1,1,0,1,0,0,0,1,40.368
1,1,0,0,1,1,0,1,0,0,0,1,1,1,42.334
1,0,1,1,0,1,1,1,1,1,0,1,0,1,34.717
0,0,0,0,1,0,1,1,1,0,1,0,0,1,37.496
0,1,1,1,0,1,0,1,0,1,1,1,0,1,41.561
0,0,1,0,1,1,0,0,0,0,0,1,1,1,43.448
0,1,0,1,0,1,0,0,1,0,1,1,1,1,40.814
0,1,1,0,0,0,1,1,0,0,0,0,0,1,41.719
0,1,1,1,1,0,1,0,0,0,0,0,0,1,42.711
1,1,1,1,0,1,0,0,1,0,0,1,0,1,41.923
1,0,1,0,0,1,0,1,1,0,1,1,0,0,42.028
1,0,1,0,0,0,0,1,1,0,1,0,1,0,39.796
0,1,1,0,0,1,0,0,1,0,1,0,1,1,42.461
0,0,0,0,0,0,1,0,1,0,1,1,1,0,42.301
0,0,1,0,1,1,1,0,1,0,0,1,0,0,37.61
0,0,1,1,1,0,0,0,1,0,0,1,0,0,43.101
1,0,1,1,1,0,0,1,0,0,1,1,1,0,41.199
0,0,1,0,1,1,0,1,0,1,0,0,1,1,40.745
1,1,0,0,1,0,0,1,1,1,1,0,1,1,36.778
1,1,0,0,1,1,0,1,0,0,0,1,0,1,41.807
1,0,1,1,0,0,0,0,0,1,0,0,1,0,36.517
1,1,0,0,0,1,0,0,1,1,0,0,1,0,36.419
0,1,0,1,1,0,0,0,0,0,0,1,1,0,41.59
1,0,0,1,0,1,0,0,0,0,1,0,0,1,35.757
1,1,1,0,0,1,0,1,1,0,0,0,1,0,42.673
1,0,0,1,0,1,1,0,1,1,1,1,1,1,39.327
1,1,0,1,1,0,1,1,1,1,1,1,1,0,44.819
1,0,0,1,1,1,1,1,0,1,1,0,0,1,46.522
0,0,1,0,1,1,0,0,0,1,0,0,1,0,41.054
1,1,1,1,0,0,0,1,0,0,0,0,0,0,41.79
1,1,1,1,0,0,1,1,0,0,0,0,0,1,41.453
0,1,1,0,0,0,1,1,1,1,0,1,0,1,43.187
0,0,0,1,1,0,1,0,0,0,0,1,1,0,37.35
0,1,0,1,1,0,1,0,1,0,0,0,1,0,36.632
0,0,0,0,1,0,0,1,1,0,1,1,0,1,40.93
1,1,0,0,0,1,1,1,1,1,1,0,0,0,39.691
0,1,0,1,1,1,0,1,0,1,0,0,0,1,38.391
1,0,0,1,0,0,0,1,0,0,1,1,0,0,37.656
0,0,0,1,1,0,1,1,1,0,1,1,0,1,39.431
1,1,0,1,0,0,1,0,0,1,1,0,1,0,35.026
0,0,0,1,0,1,0,1,1,0,1,1,0,1,39.712
1,1,1,0,0,1,1,1,1,1,0,1,1,0,37.88
0,1,0,0,0,1,1,1,0,1,1,0,1,0,40.584
1,1,0,0,0,0,1,1,1,1,1,1,0,1,40.031
1,0,0,1,1,1,1,1,1,0,0,0,1,1,33.422
1,1,0,0,1,0,0,0,0,1,0,0,1,1,40.968
1,0,0,1,1,1,1,1,1,1,1,1,0,1,38.797
1,1,0,0,0,1,0,0,1,1,1,0,1,1,34.4
1,0,1,1,1,0,1,0,0,0,0,1,1,1,36.923
1,1,1,1,1,1,0,0,0,1,1,0,0,0,39.893
0,1,1,1,1,1,0,0,0,1,0,1,1,1,37.396
0,0,1,1,1,1,1,1,1,0,0,0,1,0,34.275
1,0,1,1,1,1,0,1,0,1,1,0,1,0,34.883
0,1,0,1,1,0,0,1,1,0,0,1,0,0,37.595
1,1,0,0,0,1,1,1,1,0,0,0,0,1,38.143
0,0,0,1,1,1,0,1,0,1,0,1,0,1,34.605
0,1,1,1,0,0,1,1,1,1,1,0,0,1,35.448
1,1,1,1,1,1,1,1,1,1,1,1,0,1,37.446
1,1,0,1,1,1,0,0,1,1,1,0,0,0,35.764
0,1,0,1,0,0,1,1,0,1,0,0,0,1,37.289
0,0,1,0,0,0,1,0,0,0,0,1,0,1,39.664
0,1,0,0,1,0,0,1,0,1,0,1,1,0,37.155
0,0,1,0,1,1,1,1,0,0,0,0,1,1,38.745
0,0,0,0,0,0,0,0,1,1,0,0,0,0,36.268
0,0,0,0,0,0,1,1,1,1,0,0,1,0,34.722
1,1,1,1,1,0,1,0,1,0,1,0,0,0,37.151
0,0,1,0,1,1,0,1,0,0,0,0,1,1,34.422
0,0,1,0,0,1,0,0,1,0,0,1,1,0,37.039
1,0,0,0,1,0,0,1,1,0,1,1,1,0,37.793
1,0,0,1,1,0,0,0,0,0,1,0,0,1,34.616
0,0,0,1,0,1,1,0,0,1,0,0,0,0,36.321
0,1,1,1,0,0,0,0,0,1,0,1,0,0,35.868
0,1,1,1,1,0,1,1,1,0,1,0,1,0,34.348
1,0,1,0,0,1,1,0,0,0,0,0,0,0,35.117
1,0,0,0,1,0,0,1,1,1,0,1,1,0,34.589
0,1,1,0,0,0,1,0,0,0,1,1,0,1,35.808
1,0,1,0,1,1,1,0,0,1,1,0,0,0,36.989
1,0,0,1,0,0,1,0,0,1,1,1,0,1,37.715
1,0,0,0,0,0,1,1,1,0,1,0,1,0,37.913
1,1,0,0,0,0,0,1,0,0,1,1,1,0,36.272
0,1,1,1,0,0,1,1,0,1,1,1,1,0,35.719
1,1,0,1,1,0,0,1,0,0,1,1,0,0,41.755
1,1,0,1,0,0,1,0,0,1,1,1,1,1,39.283
0,1,0,0,0,1,0,1,0,1,1,1,1,0,38.44
0,1,1,1,1,0,0,1,0,1,1,0,1,1,42.722
0,0,0,0,0,0,1,0,1,0,1,0,1,1,37.913
0,1,1,1,1,0,0,0,1,0,0,0,0,0,36.461
0,1,1,1,1,1,1,1,0,0,1,0,1,1,36.228
0,1,0,0,1,0,0,1,0,1,0,0,1,1,35.546
1,0,1,0,0,0,0,1,0,0,1,1,0,0,36.897
1,1,0,0,1,0,0,1,0,0,0,0,1,0,36.759
0,1,0,0,1,1,1,0,1,0,1,1,1,1,39.371
1,1,1,0,0,1,0,1,1,0,1,0,0,1,34.321
1,0,0,0,0,0,1,0,1,1,1,0,1,1,36.321
1,0,0,1,1,0,1,1,1,1,1,1,1,1,39.035
1,1,0,1,1,1,0,0,1,1,0,1,0,0,38.573
0,1,1,1,0,0,1,1,1,1,1,0,0,0,34.155
0,0,0,1,0,1,0,1,0,0,1,0,0,0,35.678
1,0,1,0,0,1,1,0,0,1,1,1,1,0,35.88
0,1,1,0,0,0,0,1,1,1,0,0,1,0,32.827
1,0,0,1,0,1,1,0,0,1,1,1,1,1,37.256
1,0,1,0,1,0,0,0,1,1,1,0,1,0,39.632
1,0,1,1,1,1,1,0,0,1,1,1,1,0,35.948
0,1,1,0,1,1,1,1,0,1,0,1,0,0,39.183
0,0,1,0,0,0,0,0,1,0,1,1,0,1,36.131
0,1,1,1,0,0,0,0,0,0,0,1,0,1,40.157
0,0,1,1,0,0,1,0,0,1,0,0,1,0,38.385
0,1,1,0,0,1,1,0,0,1,0,1,0,0,38.883
0,1,0,1,0,0,0,1,0,0,1,1,0,0,40.484
0,0,1,1,0,1,0,1,0,1,0,1,1,1,36.197
1,1,0,0,0,0,1,1,0,1,1,1,1,0,40.672
0,1,1,1,1,0,1,1,1,1,0,0,0,0,35.368
0,1,0,0,0,0,1,0,0,1,1,0,0,0,34.135
1,0,1,0,0,1,0,1,0,0,1,1,1,0,41.76
0,0,1,1,0,1,1,1,0,1,0,0,0,1,36.86
0,0,1,1,0,1,1,0,0,0,0,1,0,0,38.95
1,1,0,1,1,1,1,0,1,1,0,0,0,0,38.893
1,1,0,0,0,0,0,1,0,1,0,1,1,0,41.001
0,0,1,0,0,0,1,0,1,0,0,1,1,0,39.32
0,0,0,0,1,0,0,1,0,1,1,1,1,1,36.592
0,1,0,1,1,1,0,1,0,0,0,1,1,1,40.029
1,0,0,0,1,0,0,0,0,1,0,1,1,1,45.471
1,0,1,1,0,0,0,1,1,0,1,0,1,0,38.868
0,0,1,0,1,1,1,1,0,0,0,0,0,1,36.695
1,0,0,0,0,1,0,0,1,0,0,1,1,0,37.76
1,0,0,0,1,1,1,1,0,1,0,0,0,1,35.192
0,1,1,1,0,0,0,0,0,0,0,0,1,1,35.729
1,1,0,1,0,1,0,1,1,1,0,0,0,0,43.577
0,1,1,1,0,0,0,1,1,1,0,0,0,0,35.799
0,1,1,1,1,1,0,0,1,1,1,1,1,1,36.741
1,0,0,0,0,0,0,0,0,0,1,0,1,0,38.832
0,1,0,1,0,0,0,1,1,1,0,1,0,0,36.637
0,1,0,0,0,0,1,1,1,1,1,0,0,1,37.192
