SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandom.4
1,0,0,1,1,1,1,0,0,0,1,1,1,0,34.023
1,0,0,1,0,0,1,1,0,0,0,0,0,1,28.975
1,1,1,0,0,1,0,0,1,0,1,0,1,1,28.123
0,0,1,1,0,1,0,1,1,1,0,0,0,0,35.281
1,0,0,0,1,1,0,1,0,1,1,1,1,0,32.884
1,1,1,0,0,0,0,1,0,0,0,0,0,1,30.136
0,0,1,0,1,1,1,0,0,0,1,0,0,0,29.584
1,1,1,0,0,0,0,0,0,1,1,0,0,0,28.134
0,0,0,0,0,1,1,1,1,0,0,1,1,0,32.55
0,0,1,1,1,0,1,1,0,0,1,0,0,0,33.111
0,1,0,0,0,1,1,1,1,1,0,1,1,0,33.641
0,0,0,1,0,0,0,0,0,1,1,0,0,1,29.846
1,0,0,0,1,1,0,1,0,1,1,1,0,0,39.326
0,0,1,1,0,0,1,1,0,1,1,1,1,0,32.546
0,1,1,1,1,0,1,0,0,0,1,0,1,0,27.982
0,0,0,1,0,0,0,0,0,1,0,1,1,0,40.554
0,1,0,1,0,0,1,0,0,1,1,0,1,1,32.998
0,0,1,1,1,0,1,0,1,1,1,0,1,0,28.21
0,0,0,1,1,0,1,0,1,1,0,0,1,0,38.942
0,0,1,0,0,0,0,0,1,0,1,0,1,1,33.989
0,0,1,0,1,0,1,0,0,0,0,0,0,1,27.891
0,1,1,1,1,1,1,0,1,1,0,1,1,1,32.81
1,1,0,1,0,0,0,1,0,1,0,1,0,0,37.158
1,0,1,1,0,0,0,1,1,1,1,0,0,0,28.563
1,1,0,0,1,1,1,0,0,0,0,1,1,0,35.068
1,0,0,1,1,1,1,0,1,1,1,1,0,1,33.227
0,0,0,0,0,1,0,1,0,0,0,0,0,1,28.128
1,1,1,1,1,1,1,1,1,1,1,0,0,1,28.671
0,0,1,1,0,0,1,1,0,0,1,1,0,0,33.066
1,1,1,0,1,0,1,1,1,1,0,1,0,0,33.687
0,0,0,1,1,0,0,0,0,1,1,0,1,0,28.188
1,1,0,0,1,0,0,0,1,0,0,1,1,0,32.524
0,1,0,1,1,0,0,0,0,0,0,1,1,0,34.108
1,0,0,1,0,1,0,0,1,1,1,1,1,0,32.484
1,1,1,1,1,1,0,0,1,1,1,0,0,0,32.722
1,0,1,0,1,1,0,0,1,1,1,1,0,1,33.848
0,0,1,1,0,1,0,1,0,0,1,1,0,1,39.649
0,1,0,1,0,0,1,1,1,1,1,0,1,1,31.216
1,0,0,1,1,1,1,0,1,0,0,1,1,0,32.44
1,0,0,1,1,0,1,0,1,1,0,1,1,0,32.798
0,0,1,1,0,0,0,0,1,1,0,0,1,0,32.731
0,0,0,0,1,1,1,1,1,0,1,0,1,0,28.087
1,0,0,1,1,1,1,1,1,0,1,0,0,1,34.809
1,1,0,0,0,1,0,0,1,0,0,1,0,0,41.515
1,0,1,1,0,0,0,0,0,0,1,1,0,0,33.272
1,0,1,0,1,0,0,0,1,0,0,1,0,0,36.724
0,1,1,1,1,1,0,1,1,0,0,0,0,0,32.426
0,1,0,0,0,1,0,0,1,0,1,1,0,0,34.33
1,0,0,0,1,1,0,0,0,1,1,0,0,1,40.96
1,1,0,1,1,0,0,1,1,0,0,1,0,0,33.047
1,0,1,1,0,1,0,1,1,1,1,0,1,1,31.08
0,1,1,0,1,1,1,0,0,1,1,0,0,1,28.26
1,1,0,1,0,0,1,1,0,0,1,1,1,0,32.466
0,1,0,1,1,0,1,1,0,1,1,0,1,0,32.693
1,0,0,1,1,0,1,1,0,1,0,1,0,1,33.99
1,1,1,0,1,0,0,0,1,0,0,0,0,1,28.267
0,0,1,1,0,0,1,0,0,1,0,1,0,1,32.947
0,1,1,0,0,0,1,1,0,0,1,0,0,1,32.709
0,1,1,1,1,1,0,0,0,1,1,1,0,1,32.994
1,0,1,0,0,0,1,0,1,0,0,1,0,0,34.788
0,0,1,0,0,1,1,0,1,0,0,0,1,1,33.627
1,1,1,0,0,0,0,1,0,0,1,1,1,1,37.408
0,0,0,1,0,1,1,1,1,1,0,0,0,0,28.272
0,1,1,0,0,0,0,0,1,0,1,1,1,1,32.199
0,1,0,0,0,0,0,1,0,1,1,1,1,0,39.229
0,1,1,1,1,0,1,1,1,1,1,0,0,0,37.256
0,0,0,1,1,0,0,0,0,1,1,1,0,1,38.03
1,0,1,0,0,1,0,0,0,0,0,0,1,1,31.041
1,0,1,0,1,1,0,0,1,1,0,1,0,0,33.068
0,1,1,1,0,1,0,0,0,0,0,1,0,0,34.038
1,0,1,1,0,1,0,1,0,0,0,0,1,1,27.855
0,1,1,1,1,0,0,1,1,1,1,0,0,0,28.205
0,1,0,1,1,0,1,0,0,1,1,0,1,0,28.173
0,0,1,1,1,0,0,1,1,1,1,0,1,0,34.163
1,0,1,1,1,1,1,1,0,1,1,0,1,0,27.923
0,0,1,1,1,0,1,0,0,1,1,1,0,1,39.318
1,1,0,0,0,0,1,1,1,1,1,0,1,0,29.747
0,1,1,1,0,1,0,0,0,0,1,1,1,0,38.797
1,1,1,1,0,1,1,1,1,1,1,0,1,1,28.104
1,1,1,0,0,0,1,0,0,1,1,0,1,1,45.293
1,0,0,0,0,1,1,1,1,1,0,1,1,0,42.164
1,1,0,1,1,0,1,1,0,1,0,1,1,1,34.328
1,0,1,1,1,1,0,0,1,0,1,0,0,1,37.678
0,0,1,1,0,0,1,0,0,0,1,0,1,0,27.778
1,1,0,1,0,1,0,1,0,1,0,0,0,0,36.737
1,1,1,0,0,1,1,0,1,0,0,1,0,0,46.994
1,1,0,1,0,1,1,0,1,1,0,1,0,1,39.433
1,0,1,0,1,0,1,1,0,1,0,1,1,0,33.916
1,0,1,1,0,1,0,0,1,0,1,1,0,1,40.614
1,0,0,0,1,0,0,1,0,1,1,0,1,1,34.966
1,0,0,1,0,0,0,1,1,1,1,0,0,0,29.424
1,0,1,0,0,1,1,1,1,1,1,0,0,1,36.82
1,0,0,0,0,1,0,1,0,0,0,0,1,0,29.676
0,1,1,1,1,1,0,0,1,1,0,0,1,1,28.1
1,1,1,1,1,1,0,1,0,0,0,1,1,0,35.846
1,1,1,1,0,0,1,0,1,1,0,0,1,0,28.186
0,1,0,1,0,0,1,0,1,0,0,1,0,0,39.226
0,1,0,1,1,0,1,0,1,1,1,0,0,1,33.432
0,0,1,1,0,1,0,1,1,0,0,0,0,0,36.154
0,0,1,1,0,1,0,1,0,1,0,0,1,0,30.93
0,0,0,1,1,0,0,0,0,1,1,0,1,0,31.588
0,1,1,0,1,0,0,1,0,0,0,1,1,0,42.811
0,1,1,1,0,1,0,1,0,0,1,1,1,1,38.529
1,1,0,0,1,1,1,0,0,1,1,1,1,1,42.216
1,1,1,0,0,0,0,1,1,0,0,1,1,1,33.286
1,1,1,1,1,1,0,1,1,0,0,0,1,0,28.105
1,1,0,0,0,1,0,1,1,0,1,1,1,0,38.887
0,1,0,0,0,1,0,1,1,0,0,1,0,0,37.015
1,0,1,1,1,1,0,1,1,0,0,1,1,1,33.043
1,0,0,1,1,1,0,0,1,0,1,0,1,1,27.972
0,1,0,1,1,1,0,1,1,0,0,1,1,0,34.661
1,1,1,1,1,1,1,1,1,0,0,0,1,0,34.633
0,0,1,1,1,1,0,1,1,1,1,1,1,1,44.428
0,1,1,0,0,0,0,0,0,1,0,1,1,1,32.575
1,0,1,0,0,0,1,1,1,0,0,0,0,1,31.975
1,1,0,1,0,0,0,0,0,0,0,0,1,0,33.621
0,1,1,0,1,1,1,1,1,1,0,0,1,1,32.976
1,1,1,1,1,0,1,0,1,0,0,0,1,1,28.046
1,1,1,0,0,1,0,0,0,1,1,1,0,0,34.503
0,1,1,1,1,0,1,0,0,1,1,1,1,0,37.254
1,1,1,1,1,0,1,0,1,1,0,1,1,0,32.92
1,0,0,0,1,0,1,1,1,1,0,0,0,0,29.517
0,1,0,0,0,1,0,1,1,0,0,1,1,1,38.468
0,1,0,0,1,0,0,1,1,1,0,0,1,1,30.481
0,1,1,0,0,0,0,0,1,1,0,1,0,1,32.759
1,0,0,1,1,1,0,1,0,1,1,1,1,0,34.07
0,0,1,0,1,0,0,1,1,1,1,0,1,0,31.495
0,1,1,1,1,0,0,1,1,1,1,1,1,1,34.008
1,0,0,1,1,1,0,1,0,1,1,1,0,1,32.815
0,0,0,1,0,0,1,0,0,1,1,1,1,1,32.71
1,0,0,0,1,1,1,0,0,0,0,0,0,0,34.94
1,1,0,1,0,1,1,0,1,1,0,0,0,1,29.12
1,1,1,0,1,0,1,1,0,0,1,1,0,1,32.75
0,0,1,0,0,0,0,0,1,0,0,0,0,1,31.028
1,1,0,1,1,0,1,0,1,1,1,1,1,1,32.889
0,0,1,1,1,1,0,1,0,0,0,1,0,1,33.368
0,0,1,1,1,1,1,0,1,0,0,1,0,0,44.092
0,1,1,1,0,0,0,0,0,1,1,1,1,1,32.569
0,1,1,0,1,1,0,0,1,1,1,1,0,1,32.634
1,0,0,1,1,1,1,0,0,1,0,1,0,0,38.265
0,1,0,1,1,1,1,1,1,0,0,1,1,1,35.238
1,0,1,1,0,0,0,0,0,0,1,1,1,0,48.21
1,1,0,0,0,1,0,1,0,1,1,1,0,1,32.598
0,1,0,0,0,0,0,1,1,0,0,0,0,1,31.028
0,1,1,0,1,0,1,0,0,0,0,1,1,1,32.878
1,0,1,1,0,0,0,0,1,1,1,0,0,0,33.043
1,1,1,0,1,1,0,1,1,0,0,1,0,1,36.687
0,1,1,1,1,1,1,0,0,1,0,0,0,0,33.336
1,0,1,0,1,1,0,1,1,1,1,1,1,0,40.74
0,0,1,0,1,0,0,1,1,0,0,1,0,0,37.347
1,0,0,1,1,1,0,1,0,1,0,0,1,0,30.862
1,0,1,1,1,0,0,0,1,0,0,1,0,1,34.996
1,0,0,0,1,1,1,1,1,1,1,1,0,0,32.758
0,0,0,0,1,0,0,1,0,0,0,0,1,0,31.803
0,1,1,0,0,0,1,0,0,1,1,1,1,1,32.526
0,1,1,1,0,1,1,0,1,1,0,1,0,0,34.272
0,0,0,0,1,1,1,1,1,0,0,1,1,1,32.453
1,1,1,0,0,1,1,0,1,0,0,1,1,1,34.668
0,1,1,0,0,1,1,0,1,0,0,0,0,0,28.561
1,1,1,0,0,1,0,1,1,1,1,0,1,0,29.862
0,1,1,1,0,1,0,0,1,0,0,0,1,0,31.656
1,1,1,1,0,1,0,0,1,0,1,1,1,1,33.131
1,1,1,0,1,0,1,1,0,1,1,1,0,0,34.369
1,1,0,1,0,0,1,0,0,0,0,1,0,0,36.536
1,1,0,0,1,0,0,0,1,1,1,0,1,1,33.704
1,1,0,0,0,1,0,1,0,0,0,1,0,0,33.119
0,1,0,1,1,1,1,0,0,1,1,0,0,0,33.017
0,1,0,0,1,1,0,0,0,0,0,1,1,1,32.938
0,0,1,0,1,1,1,1,0,1,0,0,1,0,28.054
0,0,0,0,0,1,1,1,1,0,1,0,1,1,34.69
0,1,1,1,1,1,0,0,0,1,0,1,0,1,38.076
1,1,1,1,1,0,1,0,1,0,0,1,1,1,33.957
0,1,1,1,0,1,1,0,0,1,1,0,1,1,35.281
0,0,0,0,0,0,1,0,1,0,1,0,0,0,27.949
0,0,0,1,0,0,0,0,1,0,1,0,0,1,28.156
0,1,0,0,0,0,0,0,0,1,1,0,1,1,38.303
1,1,0,0,1,1,1,1,1,1,1,0,0,1,32.535
0,1,0,1,0,0,1,0,1,0,0,0,1,0,31.786
1,1,1,1,0,0,1,0,0,1,1,1,0,1,33.504
1,1,0,1,0,0,0,0,0,1,1,0,1,0,36.352
1,0,0,1,1,1,1,1,0,0,0,0,0,1,28.304
0,0,0,1,0,1,1,1,1,0,0,1,0,1,38.853
1,1,0,0,0,0,1,0,1,1,0,0,1,0,31.5
0,0,0,1,1,1,0,1,1,0,1,0,1,0,31.452
1,1,0,0,1,1,1,1,0,0,1,0,1,1,30.017
0,1,0,1,0,1,0,1,1,1,0,1,0,1,34.996
0,0,1,1,1,0,0,0,0,1,1,1,1,1,33.894
1,0,0,0,1,0,1,1,1,0,0,1,1,0,38.139
0,0,1,1,1,1,1,1,0,0,1,1,0,1,33.971
0,0,1,1,0,0,1,1,1,1,1,0,1,1,27.845
0,1,0,0,1,1,1,0,0,1,1,1,1,1,39.555
1,0,1,0,1,1,0,1,1,0,0,0,0,1,32.647
0,1,1,0,1,0,1,1,0,0,0,0,0,0,28.049
1,0,0,0,0,0,1,1,0,0,0,1,1,0,32.755
1,1,1,1,1,1,1,0,1,0,1,0,0,0,29.879
0,0,0,1,0,1,1,0,1,1,0,0,0,1,31.246
1,0,0,1,1,0,0,1,0,1,1,0,0,0,32.837
1,0,0,1,0,0,1,0,0,0,1,0,1,0,30.005
1,1,1,0,0,1,0,0,0,0,0,1,1,0,34.894
1,1,0,1,1,1,1,0,0,0,1,0,1,1,30.621
1,0,1,1,0,1,0,1,0,1,1,1,1,0,32.992
1,0,1,1,1,0,0,0,1,1,1,1,1,0,37.879
1,0,1,0,0,1,0,0,1,0,1,0,0,0,28.134
0,0,1,0,0,0,1,1,1,1,0,1,1,1,38.403
0,1,1,1,0,1,0,1,1,0,0,0,0,0,30.995
0,0,1,0,0,0,1,1,1,0,1,1,1,1,37.583
0,1,0,0,1,0,0,1,1,0,1,1,0,1,32.582
1,1,1,1,0,1,1,0,1,0,1,1,1,0,32.5
1,1,0,0,1,0,1,1,0,1,1,0,0,1,32.255
1,0,1,1,1,1,0,1,1,1,1,1,1,1,33.731
0,0,1,1,1,0,1,0,1,1,1,1,1,0,32.657
0,1,0,1,1,1,1,1,1,0,1,0,1,1,29.929
0,0,0,0,0,1,1,0,1,1,1,0,1,0,33.077
1,0,0,0,0,0,1,1,0,1,1,0,1,0,30.965
0,0,0,1,0,0,0,0,0,1,0,0,1,1,28.096
1,1,0,1,0,0,1,1,1,0,0,1,1,1,39.361
1,0,0,0,1,1,1,1,0,0,0,1,0,1,33.376
1,0,1,0,1,0,1,1,0,1,0,1,0,0,32.949
1,0,1,0,1,1,0,1,0,1,1,1,0,1,33.553
1,0,1,1,0,0,0,0,1,1,1,1,1,0,32.647
0,0,1,0,1,1,1,0,0,0,0,0,1,0,27.824
0,1,0,1,1,1,1,1,1,1,1,0,1,0,27.905
0,1,0,1,0,0,0,0,0,0,1,0,1,0,29.29
1,0,0,1,0,0,1,1,0,1,1,1,0,1,40.943
0,1,0,0,0,0,0,0,1,1,0,0,0,1,30.387
0,0,1,0,0,1,1,0,1,1,1,1,0,0,39.311
1,0,1,1,0,1,1,1,1,0,0,0,1,1,33.093
0,1,0,0,1,1,1,1,0,0,0,1,1,0,32.687
1,1,0,0,0,0,0,1,1,1,0,1,0,0,34.973
0,0,1,1,0,1,1,1,0,0,0,1,1,0,40.046
1,0,1,0,0,0,1,1,1,0,1,0,0,1,32.233
0,1,1,0,0,1,0,0,0,1,1,0,0,1,31.081
1,1,0,0,0,0,0,0,0,0,0,1,1,1,32.407
1,0,0,1,0,1,0,0,1,0,1,1,0,0,36.461
1,1,1,0,1,0,1,1,0,1,0,0,0,1,30.909
1,1,0,0,1,1,0,1,0,0,0,1,1,1,38.091
1,0,1,1,0,1,1,1,1,1,0,1,0,1,35.003
0,0,0,0,1,0,1,1,1,0,1,0,0,1,30.895
0,1,1,1,0,1,0,1,0,1,1,1,0,1,32.707
0,0,1,0,1,1,0,0,0,0,0,1,1,1,46.849
0,1,0,1,0,1,0,0,1,0,1,1,1,1,32.231
0,1,1,0,0,0,1,1,0,0,0,0,0,1,38.246
0,1,1,1,1,0,1,0,0,0,0,0,0,1,37.516
1,1,1,1,0,1,0,0,1,0,0,1,0,1,34.259
1,0,1,0,0,1,0,1,1,0,1,1,0,0,37.841
1,0,1,0,0,0,0,1,1,0,1,0,1,0,31.319
0,1,1,0,0,1,0,0,1,0,1,0,1,1,37.253
0,0,0,0,0,0,1,0,1,0,1,1,1,0,46.385
0,0,1,0,1,1,1,0,1,0,0,1,0,0,41.195
0,0,1,1,1,0,0,0,1,0,0,1,0,0,34.958
1,0,1,1,1,0,0,1,0,0,1,1,1,0,40.462
0,0,1,0,1,1,0,1,0,1,0,0,1,1,28.015
1,1,0,0,1,0,0,1,1,1,1,0,1,1,28.051
1,1,0,0,1,1,0,1,0,0,0,1,0,1,33.618
1,0,1,1,0,0,0,0,0,1,0,0,1,0,29.491
1,1,0,0,0,1,0,0,1,1,0,0,1,0,28.58
0,1,0,1,1,0,0,0,0,0,0,1,1,0,35.406
1,0,0,1,0,1,0,0,0,0,1,0,0,1,28.546
1,1,1,0,0,1,0,1,1,0,0,0,1,0,32.174
1,0,0,1,0,1,1,0,1,1,1,1,1,1,39.639
1,1,0,1,1,0,1,1,1,1,1,1,1,0,32.73
1,0,0,1,1,1,1,1,0,1,1,0,0,1,29.241
0,0,1,0,1,1,0,0,0,1,0,0,1,0,30.231
1,1,1,1,0,0,0,1,0,0,0,0,0,0,29.355
1,1,1,1,0,0,1,1,0,0,0,0,0,1,28.09
0,1,1,0,0,0,1,1,1,1,0,1,0,1,36.997
0,0,0,1,1,0,1,0,0,0,0,1,1,0,32.385
0,1,0,1,1,0,1,0,1,0,0,0,1,0,28.192
0,0,0,0,1,0,0,1,1,0,1,1,0,1,38.495
1,1,0,0,0,1,1,1,1,1,1,0,0,0,28.364
0,1,0,1,1,1,0,1,0,1,0,0,0,1,34.154
1,0,0,1,0,0,0,1,0,0,1,1,0,0,35.551
0,0,0,1,1,0,1,1,1,0,1,1,0,1,36.734
1,1,0,1,0,0,1,0,0,1,1,0,1,0,31.599
0,0,0,1,0,1,0,1,1,0,1,1,0,1,37.537
1,1,1,0,0,1,1,1,1,1,0,1,1,0,32.899
0,1,0,0,0,1,1,1,0,1,1,0,1,0,27.905
1,1,0,0,0,0,1,1,1,1,1,1,0,1,37.514
1,0,0,1,1,1,1,1,1,0,0,0,1,1,34.241
1,1,0,0,1,0,0,0,0,1,0,0,1,1,30.666
1,0,0,1,1,1,1,1,1,1,1,1,0,1,32.741
1,1,0,0,0,1,0,0,1,1,1,0,1,1,31.321
1,0,1,1,1,0,1,0,0,0,0,1,1,1,32.846
1,1,1,1,1,1,0,0,0,1,1,0,0,0,28.531
0,1,1,1,1,1,0,0,0,1,0,1,1,1,36.833
0,0,1,1,1,1,1,1,1,0,0,0,1,0,27.745
1,0,1,1,1,1,0,1,0,1,1,0,1,0,34.304
0,1,0,1,1,0,0,1,1,0,0,1,0,0,33.079
1,1,0,0,0,1,1,1,1,0,0,0,0,1,39.919
0,0,0,1,1,1,0,1,0,1,0,1,0,1,39.863
0,1,1,1,0,0,1,1,1,1,1,0,0,1,28.932
1,1,1,1,1,1,1,1,1,1,1,1,0,1,38.18
1,1,0,1,1,1,0,0,1,1,1,0,0,0,35.15
0,1,0,1,0,0,1,1,0,1,0,0,0,1,31.174
0,0,1,0,0,0,1,0,0,0,0,1,0,1,35.669
0,1,0,0,1,0,0,1,0,1,0,1,1,0,39.355
0,0,1,0,1,1,1,1,0,0,0,0,1,1,28.038
0,0,0,0,0,0,0,0,1,1,0,0,0,0,30.271
0,0,0,0,0,0,1,1,1,1,0,0,1,0,36.847
1,1,1,1,1,0,1,0,1,0,1,0,0,0,33.539
0,0,1,0,1,1,0,1,0,0,0,0,1,1,29.413
0,0,1,0,0,1,0,0,1,0,0,1,1,0,32.525
1,0,0,0,1,0,0,1,1,0,1,1,1,0,33.759
1,0,0,1,1,0,0,0,0,0,1,0,0,1,31.742
0,0,0,1,0,1,1,0,0,1,0,0,0,0,34.587
0,1,1,1,0,0,0,0,0,1,0,1,0,0,32.861
0,1,1,1,1,0,1,1,1,0,1,0,1,0,29.861
1,0,1,0,0,1,1,0,0,0,0,0,0,0,30.157
1,0,0,0,1,0,0,1,1,1,0,1,1,0,33.703
0,1,1,0,0,0,1,0,0,0,1,1,0,1,42.199
1,0,1,0,1,1,1,0,0,1,1,0,0,0,38.175
1,0,0,1,0,0,1,0,0,1,1,1,0,1,33.96
1,0,0,0,0,0,1,1,1,0,1,0,1,0,27.959
1,1,0,0,0,0,0,1,0,0,1,1,1,0,32.961
0,1,1,1,0,0,1,1,0,1,1,1,1,0,33.623
1,1,0,1,1,0,0,1,0,0,1,1,0,0,32.599
1,1,0,1,0,0,1,0,0,1,1,1,1,1,33.816
0,1,0,0,0,1,0,1,0,1,1,1,1,0,32.686
0,1,1,1,1,0,0,1,0,1,1,0,1,1,36.93
0,0,0,0,0,0,1,0,1,0,1,0,1,1,27.712
0,1,1,1,1,0,0,0,1,0,0,0,0,0,35.737
0,1,1,1,1,1,1,1,0,0,1,0,1,1,31.283
0,1,0,0,1,0,0,1,0,1,0,0,1,1,30.36
1,0,1,0,0,0,0,1,0,0,1,1,0,0,33.784
1,1,0,0,1,0,0,1,0,0,0,0,1,0,29.223
0,1,0,0,1,1,1,0,1,0,1,1,1,1,36.436
1,1,1,0,0,1,0,1,1,0,1,0,0,1,31.238
1,0,0,0,0,0,1,0,1,1,1,0,1,1,36.04
1,0,0,1,1,0,1,1,1,1,1,1,1,1,36.117
1,1,0,1,1,1,0,0,1,1,0,1,0,0,33.105
0,1,1,1,0,0,1,1,1,1,1,0,0,0,29.659
0,0,0,1,0,1,0,1,0,0,1,0,0,0,28.18
1,0,1,0,0,1,1,0,0,1,1,1,1,0,35.278
0,1,1,0,0,0,0,1,1,1,0,0,1,0,28.303
1,0,0,1,0,1,1,0,0,1,1,1,1,1,34.882
1,0,1,0,1,0,0,0,1,1,1,0,1,0,36.806
1,0,1,1,1,1,1,0,0,1,1,1,1,0,38.404
0,1,1,0,1,1,1,1,0,1,0,1,0,0,33.771
0,0,1,0,0,0,0,0,1,0,1,1,0,1,37.589
0,1,1,1,0,0,0,0,0,0,0,1,0,1,37.186
0,0,1,1,0,0,1,0,0,1,0,0,1,0,28.051
0,1,1,0,0,1,1,0,0,1,0,1,0,0,43.932
0,1,0,1,0,0,0,1,0,0,1,1,0,0,38.624
0,0,1,1,0,1,0,1,0,1,0,1,1,1,33.941
1,1,0,0,0,0,1,1,0,1,1,1,1,0,37.376
0,1,1,1,1,0,1,1,1,1,0,0,0,0,34.143
0,1,0,0,0,0,1,0,0,1,1,0,0,0,31.502
1,0,1,0,0,1,0,1,0,0,1,1,1,0,44.477
0,0,1,1,0,1,1,1,0,1,0,0,0,1,30.527
0,0,1,1,0,1,1,0,0,0,0,1,0,0,33.957
1,1,0,1,1,1,1,0,1,1,0,0,0,0,33.485
1,1,0,0,0,0,0,1,0,1,0,1,1,0,34.179
0,0,1,0,0,0,1,0,1,0,0,1,1,0,33.989
0,0,0,0,1,0,0,1,0,1,1,1,1,1,32.76
0,1,0,1,1,1,0,1,0,0,0,1,1,1,33.991
1,0,0,0,1,0,0,0,0,1,0,1,1,1,33.193
1,0,1,1,0,0,0,1,1,0,1,0,1,0,32.532
0,0,1,0,1,1,1,1,0,0,0,0,0,1,35.27
1,0,0,0,0,1,0,0,1,0,0,1,1,0,38.101
1,0,0,0,1,1,1,1,0,1,0,0,0,1,29.636
0,1,1,1,0,0,0,0,0,0,0,0,1,1,31.282
1,1,0,1,0,1,0,1,1,1,0,0,0,0,33.583
0,1,1,1,0,0,0,1,1,1,0,0,0,0,28.8
0,1,1,1,1,1,0,0,1,1,1,1,1,1,33.63
1,0,0,0,0,0,0,0,0,0,1,0,1,0,28.103
0,1,0,1,0,0,0,1,1,1,0,1,0,0,35.891
0,1,0,0,0,0,1,1,1,1,1,0,0,1,29.138
