SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readseq.11
1,1,1,1,1,0,0,1,0,1,1,0,1,0,79.745
1,1,0,1,0,0,0,0,1,1,0,0,1,1,79.937
0,0,1,0,0,0,1,0,1,1,0,1,0,0,79.795
0,1,1,0,1,1,0,1,1,0,0,1,1,0,80.21
1,0,0,1,1,0,1,1,0,0,0,1,1,0,80.23
1,1,1,0,0,0,1,0,1,0,0,0,0,1,80.179
0,0,0,0,1,0,0,0,1,0,1,0,1,0,79.969
0,0,0,0,1,0,0,0,0,1,1,1,1,0,80.464
1,0,1,1,1,1,0,1,0,0,0,1,0,0,80.315
0,1,0,1,0,0,0,0,1,0,0,0,0,1,80.43
0,1,0,1,0,0,0,0,0,0,1,1,0,1,80.359
1,1,0,1,1,1,0,1,0,0,0,0,0,0,80.275
0,1,1,0,0,0,1,0,0,1,1,1,0,0,80.575
0,1,1,0,0,0,0,1,0,1,1,0,0,1,81.126
1,1,1,0,1,1,0,0,1,0,1,1,1,1,80.645
0,0,0,0,1,0,1,0,1,0,1,0,1,0,80.175
0,0,0,1,1,1,0,0,0,0,0,1,1,1,80.449
1,0,0,0,1,0,1,1,0,0,1,0,1,0,79.983
1,0,0,1,0,1,0,1,1,0,0,0,1,0,80.041
0,1,1,0,0,0,1,1,1,1,1,1,0,0,80.163
1,0,1,1,0,0,0,0,1,1,1,0,1,0,80.219
0,0,0,1,1,0,0,1,0,1,1,0,1,1,83.699
1,1,1,1,1,0,0,1,1,1,0,0,1,0,80.087
1,0,1,0,0,1,1,1,1,0,1,1,0,1,80.503
0,1,0,1,1,1,0,0,1,1,0,0,1,0,79.874
0,1,1,1,1,1,1,0,1,1,1,0,1,0,80.085
0,1,0,1,0,0,1,1,1,1,1,0,0,0,80.018
1,0,1,1,1,0,1,0,1,1,0,1,1,0,80.196
1,0,0,1,1,1,1,0,0,0,1,1,1,0,80.429
1,0,0,1,0,0,1,1,0,0,0,0,0,1,79.998
1,1,1,0,0,1,0,0,1,0,1,0,1,1,80.115
0,0,1,1,0,1,0,1,1,1,0,0,0,0,79.857
1,0,0,0,1,1,0,1,0,1,1,1,1,0,80.395
1,1,1,0,0,0,0,1,0,0,0,0,0,1,79.865
0,0,1,0,1,1,1,0,0,0,1,0,0,0,80.098
1,1,1,0,0,0,0,0,0,1,1,0,0,0,79.809
0,0,0,0,0,1,1,1,1,0,0,1,1,0,80.169
0,0,1,1,1,0,1,1,0,0,1,0,0,0,79.907
0,1,0,0,0,1,1,1,1,1,0,1,1,0,79.987
0,0,0,1,0,0,0,0,0,1,1,0,0,1,79.931
1,0,0,0,1,1,0,1,0,1,1,1,0,0,80.32
0,0,1,1,0,0,1,1,0,1,1,1,1,0,80.176
0,1,1,1,1,0,1,0,0,0,1,0,1,0,80.308
0,0,0,1,0,0,0,0,0,1,0,1,1,0,80.317
0,1,0,1,0,0,1,0,0,1,1,0,1,1,80.537
0,0,1,1,1,0,1,0,1,1,1,0,1,0,79.982
0,0,0,1,1,0,1,0,1,1,0,0,1,0,79.887
0,0,1,0,0,0,0,0,1,0,1,0,1,1,79.914
0,0,1,0,1,0,1,0,0,0,0,0,0,1,79.935
0,1,1,1,1,1,1,0,1,1,0,1,1,1,80.478
1,1,0,1,0,0,0,1,0,1,0,1,0,0,81.329
1,0,1,1,0,0,0,1,1,1,1,0,0,0,79.928
1,1,0,0,1,1,1,0,0,0,0,1,1,0,80.269
1,0,0,1,1,1,1,0,1,1,1,1,0,1,80.127
0,0,0,0,0,1,0,1,0,0,0,0,0,1,79.813
1,1,1,1,1,1,1,1,1,1,1,0,0,1,79.78
0,0,1,1,0,0,1,1,0,0,1,1,0,0,80.28
1,1,1,0,1,0,1,1,1,1,0,1,0,0,81.192
0,0,0,1,1,0,0,0,0,1,1,0,1,0,80.245
1,1,0,0,1,0,0,0,1,0,0,1,1,0,80.359
0,1,0,1,1,0,0,0,0,0,0,1,1,0,80.439
1,0,0,1,0,1,0,0,1,1,1,1,1,0,80.234
1,1,1,1,1,1,0,0,1,1,1,0,0,0,79.874
1,0,1,0,1,1,0,0,1,1,1,1,0,1,80.42
0,0,1,1,0,1,0,1,0,0,1,1,0,1,80.372
0,1,0,1,0,0,1,1,1,1,1,0,1,1,80.128
1,0,0,1,1,1,1,0,1,0,0,1,1,0,80.477
1,0,0,1,1,0,1,0,1,1,0,1,1,0,80.798
0,0,1,1,0,0,0,0,1,1,0,0,1,0,79.848
0,0,0,0,1,1,1,1,1,0,1,0,1,0,79.914
1,0,0,1,1,1,1,1,1,0,1,0,0,1,80.027
1,1,0,0,0,1,0,0,1,0,0,1,0,0,80.287
1,0,1,1,0,0,0,0,0,0,1,1,0,0,80.525
1,0,1,0,1,0,0,0,1,0,0,1,0,0,80.301
0,1,1,1,1,1,0,1,1,0,0,0,0,0,79.941
0,1,0,0,0,1,0,0,1,0,1,1,0,0,80.556
1,0,0,0,1,1,0,0,0,1,1,0,0,1,80.048
1,1,0,1,1,0,0,1,1,0,0,1,0,0,80.147
1,0,1,1,0,1,0,1,1,1,1,0,1,1,80.153
0,1,1,0,1,1,1,0,0,1,1,0,0,1,79.672
1,1,0,1,0,0,1,1,0,0,1,1,1,0,80.094
0,1,0,1,1,0,1,1,0,1,1,0,1,0,80.312
1,0,0,1,1,0,1,1,0,1,0,1,0,1,80.179
1,1,1,0,1,0,0,0,1,0,0,0,0,1,80.272
0,0,1,1,0,0,1,0,0,1,0,1,0,1,80.945
0,1,1,0,0,0,1,1,0,0,1,0,0,1,80.5
0,1,1,1,1,1,0,0,0,1,1,1,0,1,80.423
1,0,1,0,0,0,1,0,1,0,0,1,0,0,80.33
0,0,1,0,0,1,1,0,1,0,0,0,1,1,80.132
1,1,1,0,0,0,0,1,0,0,1,1,1,1,80.548
0,0,0,1,0,1,1,1,1,1,0,0,0,0,80.489
0,1,1,0,0,0,0,0,1,0,1,1,1,1,80.513
0,1,0,0,0,0,0,1,0,1,1,1,1,0,80.985
0,1,1,1,1,0,1,1,1,1,1,0,0,0,80.053
0,0,0,1,1,0,0,0,0,1,1,1,0,1,79.951
1,0,1,0,0,1,0,0,0,0,0,0,1,1,79.868
1,0,1,0,1,1,0,0,1,1,0,1,0,0,80.334
0,1,1,1,0,1,0,0,0,0,0,1,0,0,80.079
1,0,1,1,0,1,0,1,0,0,0,0,1,1,80.12
0,1,1,1,1,0,0,1,1,1,1,0,0,0,79.836
0,1,0,1,1,0,1,0,0,1,1,0,1,0,79.782
0,0,1,1,1,0,0,1,1,1,1,0,1,0,80.345
1,0,1,1,1,1,1,1,0,1,1,0,1,0,80.061
0,0,1,1,1,0,1,0,0,1,1,1,0,1,80.38
1,1,0,0,0,0,1,1,1,1,1,0,1,0,79.812
0,1,1,1,0,1,0,0,0,0,1,1,1,0,79.899
1,1,1,1,0,1,1,1,1,1,1,0,1,1,80.048
1,1,1,0,0,0,1,0,0,1,1,0,1,1,80.327
1,0,0,0,0,1,1,1,1,1,0,1,1,0,80.324
1,1,0,1,1,0,1,1,0,1,0,1,1,1,80.147
1,0,1,1,1,1,0,0,1,0,1,0,0,1,82.974
0,0,1,1,0,0,1,0,0,0,1,0,1,0,79.88
1,1,0,1,0,1,0,1,0,1,0,0,0,0,80.207
1,1,1,0,0,1,1,0,1,0,0,1,0,0,80.45
1,1,0,1,0,1,1,0,1,1,0,1,0,1,80.218
1,0,1,0,1,0,1,1,0,1,0,1,1,0,80.026
1,0,1,1,0,1,0,0,1,0,1,1,0,1,87.772
1,0,0,0,1,0,0,1,0,1,1,0,1,1,80.029
1,0,0,1,0,0,0,1,1,1,1,0,0,0,79.977
1,0,1,0,0,1,1,1,1,1,1,0,0,1,80.01
1,0,0,0,0,1,0,1,0,0,0,0,1,0,79.825
0,1,1,1,1,1,0,0,1,1,0,0,1,1,80.177
1,1,1,1,1,1,0,1,0,0,0,1,1,0,80.203
1,1,1,1,0,0,1,0,1,1,0,0,1,0,79.655
0,1,0,1,0,0,1,0,1,0,0,1,0,0,80.407
0,1,0,1,1,0,1,0,1,1,1,0,0,1,80.484
0,0,1,1,0,1,0,1,1,0,0,0,0,0,80.156
0,0,1,1,0,1,0,1,0,1,0,0,1,0,80.008
0,0,0,1,1,0,0,0,0,1,1,0,1,0,79.882
0,1,1,0,1,0,0,1,0,0,0,1,1,0,80.055
0,1,1,1,0,1,0,1,0,0,1,1,1,1,80.173
1,1,0,0,1,1,1,0,0,1,1,1,1,1,80.706
1,1,1,0,0,0,0,1,1,0,0,1,1,1,80.284
1,1,1,1,1,1,0,1,1,0,0,0,1,0,79.991
1,1,0,0,0,1,0,1,1,0,1,1,1,0,80.364
0,1,0,0,0,1,0,1,1,0,0,1,0,0,80.201
1,0,1,1,1,1,0,1,1,0,0,1,1,1,80.456
1,0,0,1,1,1,0,0,1,0,1,0,1,1,80.193
0,1,0,1,1,1,0,1,1,0,0,1,1,0,80.353
1,1,1,1,1,1,1,1,1,0,0,0,1,0,80.036
0,0,1,1,1,1,0,1,1,1,1,1,1,1,80.398
0,1,1,0,0,0,0,0,0,1,0,1,1,1,80.026
1,0,1,0,0,0,1,1,1,0,0,0,0,1,79.993
1,1,0,1,0,0,0,0,0,0,0,0,1,0,79.899
0,1,1,0,1,1,1,1,1,1,0,0,1,1,79.865
1,1,1,1,1,0,1,0,1,0,0,0,1,1,80.195
1,1,1,0,0,1,0,0,0,1,1,1,0,0,80.294
0,1,1,1,1,0,1,0,0,1,1,1,1,0,80.777
1,1,1,1,1,0,1,0,1,1,0,1,1,0,80.773
1,0,0,0,1,0,1,1,1,1,0,0,0,0,80.501
0,1,0,0,0,1,0,1,1,0,0,1,1,1,80.263
0,1,0,0,1,0,0,1,1,1,0,0,1,1,80.127
0,1,1,0,0,0,0,0,1,1,0,1,0,1,80.935
1,0,0,1,1,1,0,1,0,1,1,1,1,0,80.693
0,0,1,0,1,0,0,1,1,1,1,0,1,0,80.152
0,1,1,1,1,0,0,1,1,1,1,1,1,1,80.012
1,0,0,1,1,1,0,1,0,1,1,1,0,1,80.108
0,0,0,1,0,0,1,0,0,1,1,1,1,1,80.243
1,0,0,0,1,1,1,0,0,0,0,0,0,0,79.939
1,1,0,1,0,1,1,0,1,1,0,0,0,1,79.746
1,1,1,0,1,0,1,1,0,0,1,1,0,1,80.346
0,0,1,0,0,0,0,0,1,0,0,0,0,1,80.217
1,1,0,1,1,0,1,0,1,1,1,1,1,1,80.826
0,0,1,1,1,1,0,1,0,0,0,1,0,1,81.113
0,0,1,1,1,1,1,0,1,0,0,1,0,0,81.016
0,1,1,1,0,0,0,0,0,1,1,1,1,1,80.435
0,1,1,0,1,1,0,0,1,1,1,1,0,1,80.364
1,0,0,1,1,1,1,0,0,1,0,1,0,0,80.322
0,1,0,1,1,1,1,1,1,0,0,1,1,1,80.32
1,0,1,1,0,0,0,0,0,0,1,1,1,0,80.379
1,1,0,0,0,1,0,1,0,1,1,1,0,1,80.592
0,1,0,0,0,0,0,1,1,0,0,0,0,1,80.078
0,1,1,0,1,0,1,0,0,0,0,1,1,1,80.76
1,0,1,1,0,0,0,0,1,1,1,0,0,0,80.079
1,1,1,0,1,1,0,1,1,0,0,1,0,1,80.543
0,1,1,1,1,1,1,0,0,1,0,0,0,0,80.282
1,0,1,0,1,1,0,1,1,1,1,1,1,0,80.334
0,0,1,0,1,0,0,1,1,0,0,1,0,0,79.953
1,0,0,1,1,1,0,1,0,1,0,0,1,0,80.437
1,0,1,1,1,0,0,0,1,0,0,1,0,1,80.735
1,0,0,0,1,1,1,1,1,1,1,1,0,0,80.52
0,0,0,0,1,0,0,1,0,0,0,0,1,0,80.477
0,1,1,0,0,0,1,0,0,1,1,1,1,1,80.28
0,1,1,1,0,1,1,0,1,1,0,1,0,0,80.173
0,0,0,0,1,1,1,1,1,0,0,1,1,1,81.134
1,1,1,0,0,1,1,0,1,0,0,1,1,1,80.18
0,1,1,0,0,1,1,0,1,0,0,0,0,0,80.022
1,1,1,0,0,1,0,1,1,1,1,0,1,0,79.605
0,1,1,1,0,1,0,0,1,0,0,0,1,0,79.857
1,1,1,1,0,1,0,0,1,0,1,1,1,1,80.256
1,1,1,0,1,0,1,1,0,1,1,1,0,0,79.79
1,1,0,1,0,0,1,0,0,0,0,1,0,0,80.32
1,1,0,0,1,0,0,0,1,1,1,0,1,1,79.994
1,1,0,0,0,1,0,1,0,0,0,1,0,0,80.479
0,1,0,1,1,1,1,0,0,1,1,0,0,0,80.438
0,1,0,0,1,1,0,0,0,0,0,1,1,1,80.449
0,0,1,0,1,1,1,1,0,1,0,0,1,0,79.881
0,0,0,0,0,1,1,1,1,0,1,0,1,1,79.654
0,1,1,1,1,1,0,0,0,1,0,1,0,1,80.525
1,1,1,1,1,0,1,0,1,0,0,1,1,1,80.058
0,1,1,1,0,1,1,0,0,1,1,0,1,1,79.771
0,0,0,0,0,0,1,0,1,0,1,0,0,0,80.325
0,0,0,1,0,0,0,0,1,0,1,0,0,1,79.998
0,1,0,0,0,0,0,0,0,1,1,0,1,1,80.897
1,1,0,0,1,1,1,1,1,1,1,0,0,1,80.083
0,1,0,1,0,0,1,0,1,0,0,0,1,0,79.996
1,1,1,1,0,0,1,0,0,1,1,1,0,1,80.86
1,1,0,1,0,0,0,0,0,1,1,0,1,0,80.12
1,0,0,1,1,1,1,1,0,0,0,0,0,1,80.155
0,0,0,1,0,1,1,1,1,0,0,1,0,1,80.683
1,1,0,0,0,0,1,0,1,1,0,0,1,0,80.116
0,0,0,1,1,1,0,1,1,0,1,0,1,0,80.623
1,1,0,0,1,1,1,1,0,0,1,0,1,1,80.012
0,1,0,1,0,1,0,1,1,1,0,1,0,1,80.141
0,0,1,1,1,0,0,0,0,1,1,1,1,1,80.309
1,0,0,0,1,0,1,1,1,0,0,1,1,0,80.048
0,0,1,1,1,1,1,1,0,0,1,1,0,1,80.036
0,0,1,1,0,0,1,1,1,1,1,0,1,1,79.804
0,1,0,0,1,1,1,0,0,1,1,1,1,1,79.948
1,0,1,0,1,1,0,1,1,0,0,0,0,1,79.928
0,1,1,0,1,0,1,1,0,0,0,0,0,0,80.312
1,0,0,0,0,0,1,1,0,0,0,1,1,0,80.546
1,1,1,1,1,1,1,0,1,0,1,0,0,0,80.141
0,0,0,1,0,1,1,0,1,1,0,0,0,1,79.558
1,0,0,1,1,0,0,1,0,1,1,0,0,0,80.087
1,0,0,1,0,0,1,0,0,0,1,0,1,0,79.904
1,1,1,0,0,1,0,0,0,0,0,1,1,0,79.896
1,1,0,1,1,1,1,0,0,0,1,0,1,1,79.827
1,0,1,1,0,1,0,1,0,1,1,1,1,0,80.525
1,0,1,1,1,0,0,0,1,1,1,1,1,0,80.25
1,0,1,0,0,1,0,0,1,0,1,0,0,0,80.444
0,0,1,0,0,0,1,1,1,1,0,1,1,1,80.145
0,1,1,1,0,1,0,1,1,0,0,0,0,0,79.735
0,0,1,0,0,0,1,1,1,0,1,1,1,1,80.24
0,1,0,0,1,0,0,1,1,0,1,1,0,1,80.094
1,1,1,1,0,1,1,0,1,0,1,1,1,0,80.179
1,1,0,0,1,0,1,1,0,1,1,0,0,1,80.204
1,0,1,1,1,1,0,1,1,1,1,1,1,1,80.594
0,0,1,1,1,0,1,0,1,1,1,1,1,0,80.679
0,1,0,1,1,1,1,1,1,0,1,0,1,1,80.009
0,0,0,0,0,1,1,0,1,1,1,0,1,0,79.937
1,0,0,0,0,0,1,1,0,1,1,0,1,0,89.596
0,0,0,1,0,0,0,0,0,1,0,0,1,1,80.181
1,1,0,1,0,0,1,1,1,0,0,1,1,1,80.378
1,0,0,0,1,1,1,1,0,0,0,1,0,1,80.548
1,0,1,0,1,0,1,1,0,1,0,1,0,0,80.77
1,0,1,0,1,1,0,1,0,1,1,1,0,1,80.052
1,0,1,1,0,0,0,0,1,1,1,1,1,0,80.747
0,0,1,0,1,1,1,0,0,0,0,0,1,0,80.141
0,1,0,1,1,1,1,1,1,1,1,0,1,0,79.553
0,1,0,1,0,0,0,0,0,0,1,0,1,0,79.882
1,0,0,1,0,0,1,1,0,1,1,1,0,1,80.942
0,1,0,0,0,0,0,0,1,1,0,0,0,1,80.074
0,0,1,0,0,1,1,0,1,1,1,1,0,0,81.079
1,0,1,1,0,1,1,1,1,0,0,0,1,1,80.037
0,1,0,0,1,1,1,1,0,0,0,1,1,0,80.749
1,1,0,0,0,0,0,1,1,1,0,1,0,0,80.04
0,0,1,1,0,1,1,1,0,0,0,1,1,0,80.083
1,0,1,0,0,0,1,1,1,0,1,0,0,1,79.571
0,1,1,0,0,1,0,0,0,1,1,0,0,1,79.637
1,1,0,0,0,0,0,0,0,0,0,1,1,1,79.964
1,0,0,1,0,1,0,0,1,0,1,1,0,0,80.183
1,1,1,0,1,0,1,1,0,1,0,0,0,1,80.109
1,1,0,0,1,1,0,1,0,0,0,1,1,1,80.011
1,0,1,1,0,1,1,1,1,1,0,1,0,1,81.258
0,0,0,0,1,0,1,1,1,0,1,0,0,1,80.026
0,1,1,1,0,1,0,1,0,1,1,1,0,1,80.318
0,0,1,0,1,1,0,0,0,0,0,1,1,1,79.964
0,1,0,1,0,1,0,0,1,0,1,1,1,1,80.046
0,1,1,0,0,0,1,1,0,0,0,0,0,1,79.886
0,1,1,1,1,0,1,0,0,0,0,0,0,1,79.81
1,1,1,1,0,1,0,0,1,0,0,1,0,1,80.177
1,0,1,0,0,1,0,1,1,0,1,1,0,0,80.201
1,0,1,0,0,0,0,1,1,0,1,0,1,0,79.941
0,1,1,0,0,1,0,0,1,0,1,0,1,1,79.628
0,0,0,0,0,0,1,0,1,0,1,1,1,0,80.502
0,0,1,0,1,1,1,0,1,0,0,1,0,0,80.36
0,0,1,1,1,0,0,0,1,0,0,1,0,0,80.377
1,0,1,1,1,0,0,1,0,0,1,1,1,0,80.329
0,0,1,0,1,1,0,1,0,1,0,0,1,1,80.16
1,1,0,0,1,0,0,1,1,1,1,0,1,1,80.094
1,1,0,0,1,1,0,1,0,0,0,1,0,1,80.468
1,0,1,1,0,0,0,0,0,1,0,0,1,0,79.96
1,1,0,0,0,1,0,0,1,1,0,0,1,0,79.831
0,1,0,1,1,0,0,0,0,0,0,1,1,0,81.35
1,0,0,1,0,1,0,0,0,0,1,0,0,1,79.779
1,1,1,0,0,1,0,1,1,0,0,0,1,0,79.61
1,0,0,1,0,1,1,0,1,1,1,1,1,1,80.543
1,1,0,1,1,0,1,1,1,1,1,1,1,0,80.07
1,0,0,1,1,1,1,1,0,1,1,0,0,1,80.052
0,0,1,0,1,1,0,0,0,1,0,0,1,0,80.218
1,1,1,1,0,0,0,1,0,0,0,0,0,0,79.954
1,1,1,1,0,0,1,1,0,0,0,0,0,1,80.523
0,1,1,0,0,0,1,1,1,1,0,1,0,1,80.522
0,0,0,1,1,0,1,0,0,0,0,1,1,0,79.825
0,1,0,1,1,0,1,0,1,0,0,0,1,0,79.892
0,0,0,0,1,0,0,1,1,0,1,1,0,1,80.417
1,1,0,0,0,1,1,1,1,1,1,0,0,0,79.672
0,1,0,1,1,1,0,1,0,1,0,0,0,1,80.079
1,0,0,1,0,0,0,1,0,0,1,1,0,0,80.479
0,0,0,1,1,0,1,1,1,0,1,1,0,1,80.459
1,1,0,1,0,0,1,0,0,1,1,0,1,0,79.701
0,0,0,1,0,1,0,1,1,0,1,1,0,1,79.875
1,1,1,0,0,1,1,1,1,1,0,1,1,0,80.328
0,1,0,0,0,1,1,1,0,1,1,0,1,0,79.796
1,1,0,0,0,0,1,1,1,1,1,1,0,1,80.225
1,0,0,1,1,1,1,1,1,0,0,0,1,1,80.069
1,1,0,0,1,0,0,0,0,1,0,0,1,1,79.852
1,0,0,1,1,1,1,1,1,1,1,1,0,1,80.655
1,1,0,0,0,1,0,0,1,1,1,0,1,1,79.907
1,0,1,1,1,0,1,0,0,0,0,1,1,1,80.733
1,1,1,1,1,1,0,0,0,1,1,0,0,0,79.83
0,1,1,1,1,1,0,0,0,1,0,1,1,1,80.07
0,0,1,1,1,1,1,1,1,0,0,0,1,0,80.311
1,0,1,1,1,1,0,1,0,1,1,0,1,0,79.675
0,1,0,1,1,0,0,1,1,0,0,1,0,0,80.203
1,1,0,0,0,1,1,1,1,0,0,0,0,1,79.683
0,0,0,1,1,1,0,1,0,1,0,1,0,1,80.512
0,1,1,1,0,0,1,1,1,1,1,0,0,1,79.981
1,1,1,1,1,1,1,1,1,1,1,1,0,1,80.186
1,1,0,1,1,1,0,0,1,1,1,0,0,0,79.737
0,1,0,1,0,0,1,1,0,1,0,0,0,1,79.622
0,0,1,0,0,0,1,0,0,0,0,1,0,1,80.419
0,1,0,0,1,0,0,1,0,1,0,1,1,0,80.854
0,0,1,0,1,1,1,1,0,0,0,0,1,1,80.369
0,0,0,0,0,0,0,0,1,1,0,0,0,0,80.113
0,0,0,0,0,0,1,1,1,1,0,0,1,0,80.385
1,1,1,1,1,0,1,0,1,0,1,0,0,0,80.115
0,0,1,0,1,1,0,1,0,0,0,0,1,1,79.983
0,0,1,0,0,1,0,0,1,0,0,1,1,0,80.165
1,0,0,0,1,0,0,1,1,0,1,1,1,0,80.621
1,0,0,1,1,0,0,0,0,0,1,0,0,1,79.962
0,0,0,1,0,1,1,0,0,1,0,0,0,0,80.153
0,1,1,1,0,0,0,0,0,1,0,1,0,0,80.099
0,1,1,1,1,0,1,1,1,0,1,0,1,0,80.618
1,0,1,0,0,1,1,0,0,0,0,0,0,0,80.786
1,0,0,0,1,0,0,1,1,1,0,1,1,0,80.419
0,1,1,0,0,0,1,0,0,0,1,1,0,1,80.334
1,0,1,0,1,1,1,0,0,1,1,0,0,0,79.939
1,0,0,1,0,0,1,0,0,1,1,1,0,1,80.214
1,0,0,0,0,0,1,1,1,0,1,0,1,0,80.205
1,1,0,0,0,0,0,1,0,0,1,1,1,0,80.124
0,1,1,1,0,0,1,1,0,1,1,1,1,0,80.232
1,1,0,1,1,0,0,1,0,0,1,1,0,0,80.432
1,1,0,1,0,0,1,0,0,1,1,1,1,1,80.578
0,1,0,0,0,1,0,1,0,1,1,1,1,0,80.429
0,1,1,1,1,0,0,1,0,1,1,0,1,1,80.168
0,0,0,0,0,0,1,0,1,0,1,0,1,1,79.963
0,1,1,1,1,0,0,0,1,0,0,0,0,0,80.372
0,1,1,1,1,1,1,1,0,0,1,0,1,1,79.705
0,1,0,0,1,0,0,1,0,1,0,0,1,1,80.239
1,0,1,0,0,0,0,1,0,0,1,1,0,0,80.753
1,1,0,0,1,0,0,1,0,0,0,0,1,0,80.035
0,1,0,0,1,1,1,0,1,0,1,1,1,1,81.034
1,1,1,0,0,1,0,1,1,0,1,0,0,1,80.084
1,0,0,0,0,0,1,0,1,1,1,0,1,1,80.1
1,0,0,1,1,0,1,1,1,1,1,1,1,1,80.247
1,1,0,1,1,1,0,0,1,1,0,1,0,0,80.342
0,1,1,1,0,0,1,1,1,1,1,0,0,0,79.774
0,0,0,1,0,1,0,1,0,0,1,0,0,0,80.299
1,0,1,0,0,1,1,0,0,1,1,1,1,0,80.881
0,1,1,0,0,0,0,1,1,1,0,0,1,0,80.001
1,0,0,1,0,1,1,0,0,1,1,1,1,1,79.963
1,0,1,0,1,0,0,0,1,1,1,0,1,0,79.796
1,0,1,1,1,1,1,0,0,1,1,1,1,0,80.562
0,1,1,0,1,1,1,1,0,1,0,1,0,0,80.759
0,0,1,0,0,0,0,0,1,0,1,1,0,1,80.75
0,1,1,1,0,0,0,0,0,0,0,1,0,1,80.434
0,0,1,1,0,0,1,0,0,1,0,0,1,0,80.03
0,1,1,0,0,1,1,0,0,1,0,1,0,0,80.002
0,1,0,1,0,0,0,1,0,0,1,1,0,0,80.712
0,0,1,1,0,1,0,1,0,1,0,1,1,1,80.111
1,1,0,0,0,0,1,1,0,1,1,1,1,0,80.45
0,1,1,1,1,0,1,1,1,1,0,0,0,0,80.151
0,1,0,0,0,0,1,0,0,1,1,0,0,0,80.063
1,0,1,0,0,1,0,1,0,0,1,1,1,0,80.139
0,0,1,1,0,1,1,1,0,1,0,0,0,1,80.248
0,0,1,1,0,1,1,0,0,0,0,1,0,0,80.356
1,1,0,1,1,1,1,0,1,1,0,0,0,0,79.759
1,1,0,0,0,0,0,1,0,1,0,1,1,0,80.371
0,0,1,0,0,0,1,0,1,0,0,1,1,0,80.015
0,0,0,0,1,0,0,1,0,1,1,1,1,1,80.355
0,1,0,1,1,1,0,1,0,0,0,1,1,1,80.127
1,0,0,0,1,0,0,0,0,1,0,1,1,1,80.241
1,0,1,1,0,0,0,1,1,0,1,0,1,0,80.013
0,0,1,0,1,1,1,1,0,0,0,0,0,1,80.039
1,0,0,0,0,1,0,0,1,0,0,1,1,0,80.058
1,0,0,0,1,1,1,1,0,1,0,0,0,1,80.243
0,1,1,1,0,0,0,0,0,0,0,0,1,1,80.332
1,1,0,1,0,1,0,1,1,1,0,0,0,0,80.002
0,1,1,1,0,0,0,1,1,1,0,0,0,0,84.32
0,1,1,1,1,1,0,0,1,1,1,1,1,1,80.441
1,0,0,0,0,0,0,0,0,0,1,0,1,0,80.216
0,1,0,1,0,0,0,1,1,1,0,1,0,0,79.976
0,1,0,0,0,0,1,1,1,1,1,0,0,1,80.275
