SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqbatch.6
1,0,0,1,1,1,1,0,1,0,0,1,1,0,14.95
1,0,0,1,1,0,1,0,1,1,0,1,1,0,11.643
0,0,1,1,0,0,0,0,1,1,0,0,1,0,10.242
0,0,0,0,1,1,1,1,1,0,1,0,1,0,8.725
1,0,0,1,1,1,1,1,1,0,1,0,0,1,9.671
1,1,0,0,0,1,0,0,1,0,0,1,0,0,8.344
1,0,1,1,0,0,0,0,0,0,1,1,0,0,8.669
1,0,1,0,1,0,0,0,1,0,0,1,0,0,8.996
0,1,1,1,1,1,0,1,1,0,0,0,0,0,9.532
0,1,0,0,0,1,0,0,1,0,1,1,0,0,9.364
1,0,0,0,1,1,0,0,0,1,1,0,0,1,7.668
1,1,0,1,1,0,0,1,1,0,0,1,0,0,8.026
1,0,1,1,0,1,0,1,1,1,1,0,1,1,9.274
0,1,1,0,1,1,1,0,0,1,1,0,0,1,8.566
1,1,0,1,0,0,1,1,0,0,1,1,1,0,7.673
0,1,0,1,1,0,1,1,0,1,1,0,1,0,8.411
1,0,0,1,1,0,1,1,0,1,0,1,0,1,8.089
1,1,1,0,1,0,0,0,1,0,0,0,0,1,7.352
0,0,1,1,0,0,1,0,0,1,0,1,0,1,8.324
0,1,1,0,0,0,1,1,0,0,1,0,0,1,8.7
0,1,1,1,1,1,0,0,0,1,1,1,0,1,7.532
1,0,1,0,0,0,1,0,1,0,0,1,0,0,7.704
0,0,1,0,0,1,1,0,1,0,0,0,1,1,7.202
1,1,1,0,0,0,0,1,0,0,1,1,1,1,7.64
0,0,0,1,0,1,1,1,1,1,0,0,0,0,8.018
0,1,1,0,0,0,0,0,1,0,1,1,1,1,9.354
0,1,0,0,0,0,0,1,0,1,1,1,1,0,10.365
0,1,1,1,1,0,1,1,1,1,1,0,0,0,9.145
0,0,0,1,1,0,0,0,0,1,1,1,0,1,11.043
1,0,1,0,0,1,0,0,0,0,0,0,1,1,8.599
1,0,1,0,1,1,0,0,1,1,0,1,0,0,10.542
0,1,1,1,0,1,0,0,0,0,0,1,0,0,15.836
1,0,1,1,0,1,0,1,0,0,0,0,1,1,11.426
0,1,1,1,1,0,0,1,1,1,1,0,0,0,10.326
0,1,0,1,1,0,1,0,0,1,1,0,1,0,9.183
0,0,1,1,1,0,0,1,1,1,1,0,1,0,9.631
1,0,1,1,1,1,1,1,0,1,1,0,1,0,8.006
0,0,1,1,1,0,1,0,0,1,1,1,0,1,9.082
1,1,0,0,0,0,1,1,1,1,1,0,1,0,8.987
0,1,1,1,0,1,0,0,0,0,1,1,1,0,9.899
1,1,1,1,0,1,1,1,1,1,1,0,1,1,8.726
1,1,1,0,0,0,1,0,0,1,1,0,1,1,9.13
1,0,0,0,0,1,1,1,1,1,0,1,1,0,9.564
1,1,0,1,1,0,1,1,0,1,0,1,1,1,13.122
1,0,1,1,1,1,0,0,1,0,1,0,0,1,9.201
0,0,1,1,0,0,1,0,0,0,1,0,1,0,7.952
1,1,0,1,0,1,0,1,0,1,0,0,0,0,8.355
1,1,1,0,0,1,1,0,1,0,0,1,0,0,8.983
1,1,0,1,0,1,1,0,1,1,0,1,0,1,10.629
1,0,1,0,1,0,1,1,0,1,0,1,1,0,10.452
1,0,1,1,0,1,0,0,1,0,1,1,0,1,11.01
1,0,0,0,1,0,0,1,0,1,1,0,1,1,9.198
1,0,0,1,0,0,0,1,1,1,1,0,0,0,8.433
1,0,1,0,0,1,1,1,1,1,1,0,0,1,8.129
1,0,0,0,0,1,0,1,0,0,0,0,1,0,7.939
0,1,1,1,1,1,0,0,1,1,0,0,1,1,8.054
1,1,1,1,1,1,0,1,0,0,0,1,1,0,8.339
1,1,1,1,0,0,1,0,1,1,0,0,1,0,7.396
0,1,0,1,0,0,1,0,1,0,0,1,0,0,8.174
0,1,0,1,1,0,1,0,1,1,1,0,0,1,7.659
0,0,1,1,0,1,0,1,1,0,0,0,0,0,7.402
0,0,1,1,0,1,0,1,0,1,0,0,1,0,7.097
0,0,0,1,1,0,0,0,0,1,1,0,1,0,7.348
0,1,1,0,1,0,0,1,0,0,0,1,1,0,8.211
0,1,1,1,0,1,0,1,0,0,1,1,1,1,9.425
1,1,0,0,1,1,1,0,0,1,1,1,1,1,10.589
1,1,1,0,0,0,0,1,1,0,0,1,1,1,10.486
1,1,1,1,1,1,0,1,1,0,0,0,1,0,7.269
1,1,0,0,0,1,0,1,1,0,1,1,1,0,8.022
0,1,0,0,0,1,0,1,1,0,0,1,0,0,7.919
1,0,1,1,1,1,0,1,1,0,0,1,1,1,7.343
1,0,0,1,1,1,0,0,1,0,1,0,1,1,7.006
0,1,0,1,1,1,0,1,1,0,0,1,1,0,7.392
1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.697
0,0,1,1,1,1,0,1,1,1,1,1,1,1,7.408
0,1,1,0,0,0,0,0,0,1,0,1,1,1,8.592
1,0,1,0,0,0,1,1,1,0,0,0,0,1,7.747
1,1,0,1,0,0,0,0,0,0,0,0,1,0,6.049
0,1,1,0,1,1,1,1,1,1,0,0,1,1,6.135
1,1,1,1,1,0,1,0,1,0,0,0,1,1,6.705
1,1,1,0,0,1,0,0,0,1,1,1,0,0,7.084
0,1,1,1,1,0,1,0,0,1,1,1,1,0,7.155
1,1,1,1,1,0,1,0,1,1,0,1,1,0,6.574
1,0,0,0,1,0,1,1,1,1,0,0,0,0,7.412
0,1,0,0,0,1,0,1,1,0,0,1,1,1,6.789
0,1,0,0,1,0,0,1,1,1,0,0,1,1,6.597
0,1,1,0,0,0,0,0,1,1,0,1,0,1,7.101
1,0,0,1,1,1,0,1,0,1,1,1,1,0,6.113
0,0,1,0,1,0,0,1,1,1,1,0,1,0,5.503
0,1,1,1,1,0,0,1,1,1,1,1,1,1,6.081
1,0,0,1,1,1,0,1,0,1,1,1,0,1,7.504
0,0,0,1,0,0,1,0,0,1,1,1,1,1,6.194
1,0,0,0,1,1,1,0,0,0,0,0,0,0,6.667
1,1,0,1,0,1,1,0,1,1,0,0,0,1,5.618
1,1,1,0,1,0,1,1,0,0,1,1,0,1,6.65
0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.597
1,1,0,1,1,0,1,0,1,1,1,1,1,1,6.979
0,0,1,1,1,1,0,1,0,0,0,1,0,1,7.025
0,0,1,1,1,1,1,0,1,0,0,1,0,0,7.316
0,1,1,1,0,0,0,0,0,1,1,1,1,1,7.156
0,1,1,0,1,1,0,0,1,1,1,1,0,1,8.042
1,0,0,1,1,1,1,0,0,1,0,1,0,0,7.931
0,1,0,1,1,1,1,1,1,0,0,1,1,1,7.367
1,0,1,1,0,0,0,0,0,0,1,1,1,0,7.352
1,1,0,0,0,1,0,1,0,1,1,1,0,1,7.792
0,1,0,0,0,0,0,1,1,0,0,0,0,1,6.986
0,1,1,0,1,0,1,0,0,0,0,1,1,1,7.985
1,0,1,1,0,0,0,0,1,1,1,0,0,0,7.352
1,1,1,0,1,1,0,1,1,0,0,1,0,1,7.945
0,1,1,1,1,1,1,0,0,1,0,0,0,0,8.546
1,0,1,0,1,1,0,1,1,1,1,1,1,0,10.089
0,0,1,0,1,0,0,1,1,0,0,1,0,0,8.172
1,0,0,1,1,1,0,1,0,1,0,0,1,0,7.078
1,0,1,1,1,0,0,0,1,0,0,1,0,1,8.072
1,0,0,0,1,1,1,1,1,1,1,1,0,0,8.037
0,0,0,0,1,0,0,1,0,0,0,0,1,0,6.792
0,1,1,0,0,0,1,0,0,1,1,1,1,1,8.711
0,1,1,1,0,1,1,0,1,1,0,1,0,0,7.59
0,0,0,0,1,1,1,1,1,0,0,1,1,1,7.08
1,1,1,0,0,1,1,0,1,0,0,1,1,1,7.064
0,1,1,0,0,1,1,0,1,0,0,0,0,0,6.78
1,1,1,0,0,1,0,1,1,1,1,0,1,0,7.663
0,1,1,1,0,1,0,0,1,0,0,0,1,0,5.859
1,1,1,1,0,1,0,0,1,0,1,1,1,1,6.889
1,1,1,0,1,0,1,1,0,1,1,1,0,0,6.637
1,1,0,1,0,0,1,0,0,0,0,1,0,0,6.659
1,1,0,0,1,0,0,0,1,1,1,0,1,1,6.226
1,1,0,0,0,1,0,1,0,0,0,1,0,0,7.782
0,1,0,1,1,1,1,0,0,1,1,0,0,0,7.396
0,1,0,0,1,1,0,0,0,0,0,1,1,1,7.108
0,0,1,0,1,1,1,1,0,1,0,0,1,0,6.798
0,0,0,0,0,1,1,1,1,0,1,0,1,1,6.166
0,1,1,1,1,1,0,0,0,1,0,1,0,1,7.029
1,1,1,1,1,0,1,0,1,0,0,1,1,1,6.75
0,1,1,1,0,1,1,0,0,1,1,0,1,1,6.191
0,0,0,0,0,0,1,0,1,0,1,0,0,0,6.316
0,0,0,1,0,0,0,0,1,0,1,0,0,1,6.16
0,1,0,0,0,0,0,0,0,1,1,0,1,1,6.607
1,1,0,0,1,1,1,1,1,1,1,0,0,1,5.74
0,1,0,1,0,0,1,0,1,0,0,0,1,0,5.398
1,1,1,1,0,0,1,0,0,1,1,1,0,1,6.772
1,1,0,1,0,0,0,0,0,1,1,0,1,0,6.896
1,0,0,1,1,1,1,1,0,0,0,0,0,1,6.004
0,0,0,1,0,1,1,1,1,0,0,1,0,1,6.138
1,1,0,0,0,0,1,0,1,1,0,0,1,0,5.594
0,0,0,1,1,1,0,1,1,0,1,0,1,0,5.7
1,1,0,0,1,1,1,1,0,0,1,0,1,1,5.667
0,1,0,1,0,1,0,1,1,1,0,1,0,1,6.579
0,0,1,1,1,0,0,0,0,1,1,1,1,1,6.48
1,0,0,0,1,0,1,1,1,0,0,1,1,0,7.053
0,0,1,1,1,1,1,1,0,0,1,1,0,1,6.746
0,0,1,1,0,0,1,1,1,1,1,0,1,1,6.11
0,1,0,0,1,1,1,0,0,1,1,1,1,1,7.778
1,0,1,0,1,1,0,1,1,0,0,0,0,1,6.747
0,1,1,0,1,0,1,1,0,0,0,0,0,0,6.194
1,0,0,0,0,0,1,1,0,0,0,1,1,0,7.613
1,1,1,1,1,1,1,0,1,0,1,0,0,0,6.284
0,0,0,1,0,1,1,0,1,1,0,0,0,1,6.976
1,0,0,1,1,0,0,1,0,1,1,0,0,0,6.232
1,0,0,1,0,0,1,0,0,0,1,0,1,0,6.539
1,1,1,0,0,1,0,0,0,0,0,1,1,0,8.027
1,1,0,1,1,1,1,0,0,0,1,0,1,1,6.062
1,0,1,1,0,1,0,1,0,1,1,1,1,0,6.727
1,0,1,1,1,0,0,0,1,1,1,1,1,0,6.928
1,0,1,0,0,1,0,0,1,0,1,0,0,0,7.107
0,0,1,0,0,0,1,1,1,1,0,1,1,1,7.9
0,1,1,1,0,1,0,1,1,0,0,0,0,0,6.726
0,0,1,0,0,0,1,1,1,0,1,1,1,1,7.05
0,1,0,0,1,0,0,1,1,0,1,1,0,1,7.278
1,1,1,1,0,1,1,0,1,0,1,1,1,0,8.268
1,1,0,0,1,0,1,1,0,1,1,0,0,1,7.272
1,0,1,1,1,1,0,1,1,1,1,1,1,1,9.036
0,0,1,1,1,0,1,0,1,1,1,1,1,0,7.411
0,1,0,1,1,1,1,1,1,0,1,0,1,1,7.009
0,0,0,0,0,1,1,0,1,1,1,0,1,0,6.98
1,0,0,0,0,0,1,1,0,1,1,0,1,0,6.553
0,0,0,1,0,0,0,0,0,1,0,0,1,1,6.823
1,1,0,1,0,0,1,1,1,0,0,1,1,1,7.064
1,0,0,0,1,1,1,1,0,0,0,1,0,1,7.529
1,0,1,0,1,0,1,1,0,1,0,1,0,0,7.502
1,0,1,0,1,1,0,1,0,1,1,1,0,1,9.128
1,0,1,1,0,0,0,0,1,1,1,1,1,0,9.674
0,0,1,0,1,1,1,0,0,0,0,0,1,0,8.698
0,1,0,1,1,1,1,1,1,1,1,0,1,0,8.526
0,1,0,1,0,0,0,0,0,0,1,0,1,0,7.037
1,0,0,1,0,0,1,1,0,1,1,1,0,1,8.125
0,1,0,0,0,0,0,0,1,1,0,0,0,1,7.776
0,0,1,0,0,1,1,0,1,1,1,1,0,0,8.658
1,0,1,1,0,1,1,1,1,0,0,0,1,1,7.598
0,1,0,0,1,1,1,1,0,0,0,1,1,0,8.2
1,1,0,0,0,0,0,1,1,1,0,1,0,0,10.562
0,0,1,1,0,1,1,1,0,0,0,1,1,0,10.802
1,0,1,0,0,0,1,1,1,0,1,0,0,1,7.674
0,1,1,0,0,1,0,0,0,1,1,0,0,1,7.422
1,1,0,0,0,0,0,0,0,0,0,1,1,1,9.385
1,0,0,1,0,1,0,0,1,0,1,1,0,0,8.277
1,1,1,0,1,0,1,1,0,1,0,0,0,1,9.831
1,1,0,0,1,1,0,1,0,0,0,1,1,1,9.971
1,0,1,1,0,1,1,1,1,1,0,1,0,1,8.711
0,0,0,0,1,0,1,1,1,0,1,0,0,1,7.899
0,1,1,1,0,1,0,1,0,1,1,1,0,1,9.912
0,0,1,0,1,1,0,0,0,0,0,1,1,1,7.93
0,1,0,1,0,1,0,0,1,0,1,1,1,1,8.239
0,1,1,0,0,0,1,1,0,0,0,0,0,1,8.401
0,1,1,1,1,0,1,0,0,0,0,0,0,1,8.313
1,1,1,1,0,1,0,0,1,0,0,1,0,1,7.656
1,0,1,0,0,1,0,1,1,0,1,1,0,0,8.328
1,0,1,0,0,0,0,1,1,0,1,0,1,0,8.707
0,1,1,0,0,1,0,0,1,0,1,0,1,1,7.308
0,0,0,0,0,0,1,0,1,0,1,1,1,0,8.412
0,0,1,0,1,1,1,0,1,0,0,1,0,0,8.901
0,0,1,1,1,0,0,0,1,0,0,1,0,0,10.43
1,0,1,1,1,0,0,1,0,0,1,1,1,0,9.002
0,0,1,0,1,1,0,1,0,1,0,0,1,1,8.283
1,1,0,0,1,0,0,1,1,1,1,0,1,1,8.658
1,1,0,0,1,1,0,1,0,0,0,1,0,1,8.958
1,0,1,1,0,0,0,0,0,1,0,0,1,0,9.206
1,1,0,0,0,1,0,0,1,1,0,0,1,0,11.171
0,1,0,1,1,0,0,0,0,0,0,1,1,0,9.967
1,0,0,1,0,1,0,0,0,0,1,0,0,1,8.353
1,1,1,0,0,1,0,1,1,0,0,0,1,0,9.119
1,0,0,1,0,1,1,0,1,1,1,1,1,1,10.367
1,1,0,1,1,0,1,1,1,1,1,1,1,0,9.98
1,0,0,1,1,1,1,1,0,1,1,0,0,1,8.025
0,0,1,0,1,1,0,0,0,1,0,0,1,0,7.336
1,1,1,1,0,0,0,1,0,0,0,0,0,0,7.057
1,1,1,1,0,0,1,1,0,0,0,0,0,1,6.986
0,1,1,0,0,0,1,1,1,1,0,1,0,1,7.228
0,0,0,1,1,0,1,0,0,0,0,1,1,0,6.624
0,1,0,1,1,0,1,0,1,0,0,0,1,0,5.709
0,0,0,0,1,0,0,1,1,0,1,1,0,1,7.008
1,1,0,0,0,1,1,1,1,1,1,0,0,0,6.536
0,1,0,1,1,1,0,1,0,1,0,0,0,1,6.491
1,0,0,1,0,0,0,1,0,0,1,1,0,0,5.952
0,0,0,1,1,0,1,1,1,0,1,1,0,1,6.034
1,1,0,1,0,0,1,0,0,1,1,0,1,0,6.807
0,0,0,1,0,1,0,1,1,0,1,1,0,1,6.015
1,1,1,0,0,1,1,1,1,1,0,1,1,0,6.118
0,1,0,0,0,1,1,1,0,1,1,0,1,0,5.391
1,1,0,0,0,0,1,1,1,1,1,1,0,1,6.2
1,0,0,1,1,1,1,1,1,0,0,0,1,1,6.056
1,1,0,0,1,0,0,0,0,1,0,0,1,1,6.602
1,0,0,1,1,1,1,1,1,1,1,1,0,1,7.281
1,1,0,0,0,1,0,0,1,1,1,0,1,1,6.325
1,0,1,1,1,0,1,0,0,0,0,1,1,1,6.173
1,1,1,1,1,1,0,0,0,1,1,0,0,0,5.224
0,1,1,1,1,1,0,0,0,1,0,1,1,1,5.862
0,0,1,1,1,1,1,1,1,0,0,0,1,0,5.161
1,0,1,1,1,1,0,1,0,1,1,0,1,0,5.09
0,1,0,1,1,0,0,1,1,0,0,1,0,0,5.604
1,1,0,0,0,1,1,1,1,0,0,0,0,1,5.223
0,0,0,1,1,1,0,1,0,1,0,1,0,1,5.782
0,1,1,1,0,0,1,1,1,1,1,0,0,1,5.791
1,1,1,1,1,1,1,1,1,1,1,1,0,1,5.43
1,1,0,1,1,1,0,0,1,1,1,0,0,0,4.993
0,1,0,1,0,0,1,1,0,1,0,0,0,1,4.984
0,0,1,0,0,0,1,0,0,0,0,1,0,1,5.683
0,1,0,0,1,0,0,1,0,1,0,1,1,0,5.572
0,0,1,0,1,1,1,1,0,0,0,0,1,1,4.823
0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.741
0,0,0,0,0,0,1,1,1,1,0,0,1,0,4.741
1,1,1,1,1,0,1,0,1,0,1,0,0,0,4.68
0,0,1,0,1,1,0,1,0,0,0,0,1,1,4.424
0,0,1,0,0,1,0,0,1,0,0,1,1,0,5.155
1,0,0,0,1,0,0,1,1,0,1,1,1,0,5.639
1,0,0,1,1,0,0,0,0,0,1,0,0,1,5.378
0,0,0,1,0,1,1,0,0,1,0,0,0,0,5.46
0,1,1,1,0,0,0,0,0,1,0,1,0,0,6.142
0,1,1,1,1,0,1,1,1,0,1,0,1,0,5.36
1,0,1,0,0,1,1,0,0,0,0,0,0,0,5.141
1,0,0,0,1,0,0,1,1,1,0,1,1,0,6.532
0,1,1,0,0,0,1,0,0,0,1,1,0,1,6.63
1,0,1,0,1,1,1,0,0,1,1,0,0,0,4.757
1,0,0,1,0,0,1,0,0,1,1,1,0,1,5.585
1,0,0,0,0,0,1,1,1,0,1,0,1,0,5.815
1,1,0,0,0,0,0,1,0,0,1,1,1,0,5.462
0,1,1,1,0,0,1,1,0,1,1,1,1,0,5.623
1,1,0,1,1,0,0,1,0,0,1,1,0,0,5.821
1,1,0,1,0,0,1,0,0,1,1,1,1,1,6.802
0,1,0,0,0,1,0,1,0,1,1,1,1,0,6.544
0,1,1,1,1,0,0,1,0,1,1,0,1,1,6.793
0,0,0,0,0,0,1,0,1,0,1,0,1,1,5.893
0,1,1,1,1,0,0,0,1,0,0,0,0,0,5.583
0,1,1,1,1,1,1,1,0,0,1,0,1,1,5.624
0,1,0,0,1,0,0,1,0,1,0,0,1,1,4.789
1,0,1,0,0,0,0,1,0,0,1,1,0,0,5.268
1,1,0,0,1,0,0,1,0,0,0,0,1,0,4.698
0,1,0,0,1,1,1,0,1,0,1,1,1,1,5.303
1,1,1,0,0,1,0,1,1,0,1,0,0,1,5.623
1,0,0,0,0,0,1,0,1,1,1,0,1,1,4.588
1,0,0,1,1,0,1,1,1,1,1,1,1,1,5.55
1,1,0,1,1,1,0,0,1,1,0,1,0,0,5.25
0,1,1,1,0,0,1,1,1,1,1,0,0,0,5.283
0,0,0,1,0,1,0,1,0,0,1,0,0,0,4.505
1,0,1,0,0,1,1,0,0,1,1,1,1,0,5.114
0,1,1,0,0,0,0,1,1,1,0,0,1,0,4.542
1,0,0,1,0,1,1,0,0,1,1,1,1,1,5.406
1,0,1,0,1,0,0,0,1,1,1,0,1,0,4.924
1,0,1,1,1,1,1,0,0,1,1,1,1,0,5.692
0,1,1,0,1,1,1,1,0,1,0,1,0,0,5.578
0,0,1,0,0,0,0,0,1,0,1,1,0,1,5.065
0,1,1,1,0,0,0,0,0,0,0,1,0,1,5.255
0,0,1,1,0,0,1,0,0,1,0,0,1,0,4.477
0,1,1,0,0,1,1,0,0,1,0,1,0,0,5.322
0,1,0,1,0,0,0,1,0,0,1,1,0,0,5.123
0,0,1,1,0,1,0,1,0,1,0,1,1,1,5.381
1,1,0,0,0,0,1,1,0,1,1,1,1,0,5.396
0,1,1,1,1,0,1,1,1,1,0,0,0,0,4.912
0,1,0,0,0,0,1,0,0,1,1,0,0,0,5.007
1,0,1,0,0,1,0,1,0,0,1,1,1,0,5.327
0,0,1,1,0,1,1,1,0,1,0,0,0,1,4.993
0,0,1,1,0,1,1,0,0,0,0,1,0,0,5.224
1,1,0,1,1,1,1,0,1,1,0,0,0,0,4.896
1,1,0,0,0,0,0,1,0,1,0,1,1,0,5.535
0,0,1,0,0,0,1,0,1,0,0,1,1,0,5.471
0,0,0,0,1,0,0,1,0,1,1,1,1,1,6.216
0,1,0,1,1,1,0,1,0,0,0,1,1,1,6.8
1,0,0,0,1,0,0,0,0,1,0,1,1,1,7.123
1,0,1,1,0,0,0,1,1,0,1,0,1,0,5.598
0,0,1,0,1,1,1,1,0,0,0,0,0,1,6.111
1,0,0,0,0,1,0,0,1,0,0,1,1,0,7.051
1,0,0,0,1,1,1,1,0,1,0,0,0,1,6.444
0,1,1,1,0,0,0,0,0,0,0,0,1,1,9.168
1,1,0,1,0,1,0,1,1,1,0,0,0,0,48.118
0,1,1,1,0,0,0,1,1,1,0,0,0,0,40.028
0,1,1,1,1,1,0,0,1,1,1,1,1,1,42.796
1,0,0,0,0,0,0,0,0,0,1,0,1,0,47.211
0,1,0,1,0,0,0,1,1,1,0,1,0,0,54.736
0,1,0,0,0,0,1,1,1,1,1,0,0,1,48.53
