SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandom.6
0,0,0,0,1,0,0,1,0,0,0,0,1,0,49.348
0,1,1,0,0,0,1,0,0,1,1,1,1,1,41.131
0,1,1,1,0,1,1,0,1,1,0,1,0,0,31.663
0,0,0,0,1,1,1,1,1,0,0,1,1,1,32.397
1,1,1,0,0,1,1,0,1,0,0,1,1,1,38.276
0,1,1,0,0,1,1,0,1,0,0,0,0,0,35.143
1,1,1,0,0,1,0,1,1,1,1,0,1,0,31.44
0,1,1,1,0,1,0,0,1,0,0,0,1,0,23.872
1,1,1,1,0,1,0,0,1,0,1,1,1,1,28.701
1,1,1,0,1,0,1,1,0,1,1,1,0,0,31.831
1,1,0,1,0,0,1,0,0,0,0,1,0,0,37.619
1,1,0,0,1,0,0,0,1,1,1,0,1,1,32.079
1,1,0,0,0,1,0,1,0,0,0,1,0,0,38.8
0,1,0,1,1,1,1,0,0,1,1,0,0,0,38.839
0,1,0,0,1,1,0,0,0,0,0,1,1,1,27.826
0,0,1,0,1,1,1,1,0,1,0,0,1,0,26.824
0,0,0,0,0,1,1,1,1,0,1,0,1,1,25.239
0,1,1,1,1,1,0,0,0,1,0,1,0,1,26.902
1,1,1,1,1,0,1,0,1,0,0,1,1,1,35.829
0,1,1,1,0,1,1,0,0,1,1,0,1,1,30.523
0,0,0,0,0,0,1,0,1,0,1,0,0,0,28.643
0,0,0,1,0,0,0,0,1,0,1,0,0,1,28.884
0,1,0,0,0,0,0,0,0,1,1,0,1,1,24.013
1,1,0,0,1,1,1,1,1,1,1,0,0,1,30.909
0,1,0,1,0,0,1,0,1,0,0,0,1,0,23.567
1,1,1,1,0,0,1,0,0,1,1,1,0,1,31.23
1,1,0,1,0,0,0,0,0,1,1,0,1,0,25.63
1,0,0,1,1,1,1,1,0,0,0,0,0,1,27.613
0,0,0,1,0,1,1,1,1,0,0,1,0,1,32.369
1,1,0,0,0,0,1,0,1,1,0,0,1,0,26.89
0,0,0,1,1,1,0,1,1,0,1,0,1,0,25.026
1,1,0,0,1,1,1,1,0,0,1,0,1,1,29.143
0,1,0,1,0,1,0,1,1,1,0,1,0,1,27.161
0,0,1,1,1,0,0,0,0,1,1,1,1,1,33.307
1,0,0,0,1,0,1,1,1,0,0,1,1,0,32.706
0,0,1,1,1,1,1,1,0,0,1,1,0,1,32.681
0,0,1,1,0,0,1,1,1,1,1,0,1,1,30.332
0,1,0,0,1,1,1,0,0,1,1,1,1,1,32.465
1,0,1,0,1,1,0,1,1,0,0,0,0,1,33.037
0,1,1,0,1,0,1,1,0,0,0,0,0,0,28.846
1,0,0,0,0,0,1,1,0,0,0,1,1,0,36.268
1,1,1,1,1,1,1,0,1,0,1,0,0,0,30.172
0,0,0,1,0,1,1,0,1,1,0,0,0,1,24.763
1,0,0,1,1,0,0,1,0,1,1,0,0,0,28.498
1,0,0,1,0,0,1,0,0,0,1,0,1,0,33.446
1,1,1,0,0,1,0,0,0,0,0,1,1,0,37.123
1,1,0,1,1,1,1,0,0,0,1,0,1,1,27.004
1,0,1,1,0,1,0,1,0,1,1,1,1,0,29.127
1,0,1,1,1,0,0,0,1,1,1,1,1,0,33.617
1,0,1,0,0,1,0,0,1,0,1,0,0,0,29.836
0,0,1,0,0,0,1,1,1,1,0,1,1,1,35.108
0,1,1,1,0,1,0,1,1,0,0,0,0,0,31.894
0,0,1,0,0,0,1,1,1,0,1,1,1,1,30.792
0,1,0,0,1,0,0,1,1,0,1,1,0,1,31.484
1,1,1,1,0,1,1,0,1,0,1,1,1,0,36.067
1,1,0,0,1,0,1,1,0,1,1,0,0,1,31.156
1,0,1,1,1,1,0,1,1,1,1,1,1,1,56.984
0,0,1,1,1,0,1,0,1,1,1,1,1,0,44.995
0,1,0,1,1,1,1,1,1,0,1,0,1,1,26.663
0,0,0,0,0,1,1,0,1,1,1,0,1,0,26.319
1,0,0,0,0,0,1,1,0,1,1,0,1,0,30.566
0,0,0,1,0,0,0,0,0,1,0,0,1,1,29.72
1,1,0,1,0,0,1,1,1,0,0,1,1,1,33.388
1,0,0,0,1,1,1,1,0,0,0,1,0,1,37.318
1,0,1,0,1,0,1,1,0,1,0,1,0,0,44.195
1,0,1,0,1,1,0,1,0,1,1,1,0,1,52.35
1,0,1,1,0,0,0,0,1,1,1,1,1,0,42.19
0,0,1,0,1,1,1,0,0,0,0,0,1,0,37.958
0,1,0,1,1,1,1,1,1,1,1,0,1,0,38.027
0,1,0,1,0,0,0,0,0,0,1,0,1,0,33.073
1,0,0,1,0,0,1,1,0,1,1,1,0,1,35.757
0,1,0,0,0,0,0,0,1,1,0,0,0,1,34.501
0,0,1,0,0,1,1,0,1,1,1,1,0,0,38.595
1,0,1,1,0,1,1,1,1,0,0,0,1,1,31.878
0,1,0,0,1,1,1,1,0,0,0,1,1,0,39.668
1,1,0,0,0,0,0,1,1,1,0,1,0,0,55.135
0,0,1,1,0,1,1,1,0,0,0,1,1,0,47.848
1,0,1,0,0,0,1,1,1,0,1,0,0,1,33.744
0,1,1,0,0,1,0,0,0,1,1,0,0,1,31.091
1,1,0,0,0,0,0,0,0,0,0,1,1,1,41.976
1,0,0,1,0,1,0,0,1,0,1,1,0,0,38.029
1,1,1,0,1,0,1,1,0,1,0,0,0,1,51.151
1,1,0,0,1,1,0,1,0,0,0,1,1,1,43.884
1,0,1,1,0,1,1,1,1,1,0,1,0,1,43.961
0,0,0,0,1,0,1,1,1,0,1,0,0,1,36.47
0,1,1,1,0,1,0,1,0,1,1,1,0,1,44.548
0,0,1,0,1,1,0,0,0,0,0,1,1,1,35.557
0,1,0,1,0,1,0,0,1,0,1,1,1,1,43.864
0,1,1,0,0,0,1,1,0,0,0,0,0,1,35.869
0,1,1,1,1,0,1,0,0,0,0,0,0,1,36.334
1,1,1,1,0,1,0,0,1,0,0,1,0,1,35.07
1,0,1,0,0,1,0,1,1,0,1,1,0,0,35.981
1,0,1,0,0,0,0,1,1,0,1,0,1,0,38.627
0,1,1,0,0,1,0,0,1,0,1,0,1,1,35.745
0,0,0,0,0,0,1,0,1,0,1,1,1,0,48.482
0,0,1,0,1,1,1,0,1,0,0,1,0,0,39.366
0,0,1,1,1,0,0,0,1,0,0,1,0,0,48.004
1,0,1,1,1,0,0,1,0,0,1,1,1,0,40.84
0,0,1,0,1,1,0,1,0,1,0,0,1,1,48.262
1,1,0,0,1,0,0,1,1,1,1,0,1,1,49.266
1,1,0,0,1,1,0,1,0,0,0,1,0,1,39.249
1,0,1,1,0,0,0,0,0,1,0,0,1,0,49.403
1,1,0,0,0,1,0,0,1,1,0,0,1,0,43.507
0,1,0,1,1,0,0,0,0,0,0,1,1,0,53.876
1,0,0,1,0,1,0,0,0,0,1,0,0,1,38.863
1,1,1,0,0,1,0,1,1,0,0,0,1,0,39.41
1,0,0,1,0,1,1,0,1,1,1,1,1,1,45.115
1,1,0,1,1,0,1,1,1,1,1,1,1,0,50.857
1,0,0,1,1,1,1,1,0,1,1,0,0,1,33.773
0,0,1,0,1,1,0,0,0,1,0,0,1,0,45.978
1,1,1,1,0,0,0,1,0,0,0,0,0,0,30.354
1,1,1,1,0,0,1,1,0,0,0,0,0,1,31.281
0,1,1,0,0,0,1,1,1,1,0,1,0,1,37.535
0,0,0,1,1,0,1,0,0,0,0,1,1,0,27.691
0,1,0,1,1,0,1,0,1,0,0,0,1,0,26.879
0,0,0,0,1,0,0,1,1,0,1,1,0,1,32.206
1,1,0,0,0,1,1,1,1,1,1,0,0,0,30.55
0,1,0,1,1,1,0,1,0,1,0,0,0,1,25.189
1,0,0,1,0,0,0,1,0,0,1,1,0,0,30.284
0,0,0,1,1,0,1,1,1,0,1,1,0,1,28.013
1,1,0,1,0,0,1,0,0,1,1,0,1,0,23.688
0,0,0,1,0,1,0,1,1,0,1,1,0,1,30.498
1,1,1,0,0,1,1,1,1,1,0,1,1,0,30.782
0,1,0,0,0,1,1,1,0,1,1,0,1,0,24.678
1,1,0,0,0,0,1,1,1,1,1,1,0,1,31.608
1,0,0,1,1,1,1,1,1,0,0,0,1,1,29.867
1,1,0,0,1,0,0,0,0,1,0,0,1,1,29.337
1,0,0,1,1,1,1,1,1,1,1,1,0,1,30.675
1,1,0,0,0,1,0,0,1,1,1,0,1,1,29.57
1,0,1,1,1,0,1,0,0,0,0,1,1,1,25.817
1,1,1,1,1,1,0,0,0,1,1,0,0,0,22.612
0,1,1,1,1,1,0,0,0,1,0,1,1,1,29.955
0,0,1,1,1,1,1,1,1,0,0,0,1,0,28.221
1,0,1,1,1,1,0,1,0,1,1,0,1,0,24.196
0,1,0,1,1,0,0,1,1,0,0,1,0,0,25.791
1,1,0,0,0,1,1,1,1,0,0,0,0,1,25.834
0,0,0,1,1,1,0,1,0,1,0,1,0,1,23.587
0,1,1,1,0,0,1,1,1,1,1,0,0,1,29.212
1,1,1,1,1,1,1,1,1,1,1,1,0,1,26.878
1,1,0,1,1,1,0,0,1,1,1,0,0,0,24.617
0,1,0,1,0,0,1,1,0,1,0,0,0,1,25.822
0,0,1,0,0,0,1,0,0,0,0,1,0,1,24.409
0,1,0,0,1,0,0,1,0,1,0,1,1,0,28.84
0,0,1,0,1,1,1,1,0,0,0,0,1,1,21.377
0,0,0,0,0,0,0,0,1,1,0,0,0,0,18.893
0,0,0,0,0,0,1,1,1,1,0,0,1,0,18.858
1,1,1,1,1,0,1,0,1,0,1,0,0,0,23.085
0,0,1,0,1,1,0,1,0,0,0,0,1,1,24.383
0,0,1,0,0,1,0,0,1,0,0,1,1,0,24.997
1,0,0,0,1,0,0,1,1,0,1,1,1,0,26.876
1,0,0,1,1,0,0,0,0,0,1,0,0,1,26.904
0,0,0,1,0,1,1,0,0,1,0,0,0,0,22.041
0,1,1,1,0,0,0,0,0,1,0,1,0,0,24.626
0,1,1,1,1,0,1,1,1,0,1,0,1,0,21.699
1,0,1,0,0,1,1,0,0,0,0,0,0,0,25.919
1,0,0,0,1,0,0,1,1,1,0,1,1,0,25.485
0,1,1,0,0,0,1,0,0,0,1,1,0,1,27.524
1,0,1,0,1,1,1,0,0,1,1,0,0,0,23.116
1,0,0,1,0,0,1,0,0,1,1,1,0,1,28.326
1,0,0,0,0,0,1,1,1,0,1,0,1,0,28.066
1,1,0,0,0,0,0,1,0,0,1,1,1,0,27.274
0,1,1,1,0,0,1,1,0,1,1,1,1,0,38.149
1,1,0,1,1,0,0,1,0,0,1,1,0,0,22.655
1,1,0,1,0,0,1,0,0,1,1,1,1,1,28.081
0,1,0,0,0,1,0,1,0,1,1,1,1,0,30.906
0,1,1,1,1,0,0,1,0,1,1,0,1,1,24.683
0,0,0,0,0,0,1,0,1,0,1,0,1,1,30.7
0,1,1,1,1,0,0,0,1,0,0,0,0,0,25.953
0,1,1,1,1,1,1,1,0,0,1,0,1,1,25.73
0,1,0,0,1,0,0,1,0,1,0,0,1,1,26.126
1,0,1,0,0,0,0,1,0,0,1,1,0,0,23.482
1,1,0,0,1,0,0,1,0,0,0,0,1,0,22.785
0,1,0,0,1,1,1,0,1,0,1,1,1,1,22.155
1,1,1,0,0,1,0,1,1,0,1,0,0,1,35.657
1,0,0,0,0,0,1,0,1,1,1,0,1,1,18.955
1,0,0,1,1,0,1,1,1,1,1,1,1,1,21.772
1,1,0,1,1,1,0,0,1,1,0,1,0,0,23.423
0,1,1,1,0,0,1,1,1,1,1,0,0,0,18.391
0,0,0,1,0,1,0,1,0,0,1,0,0,0,28.978
1,0,1,0,0,1,1,0,0,1,1,1,1,0,23.287
0,1,1,0,0,0,0,1,1,1,0,0,1,0,21.556
1,0,0,1,0,1,1,0,0,1,1,1,1,1,22.05
1,0,1,0,1,0,0,0,1,1,1,0,1,0,26.231
1,0,1,1,1,1,1,0,0,1,1,1,1,0,24.755
0,1,1,0,1,1,1,1,0,1,0,1,0,0,25.093
0,0,1,0,0,0,0,0,1,0,1,1,0,1,21.337
0,1,1,1,0,0,0,0,0,0,0,1,0,1,22.859
0,0,1,1,0,0,1,0,0,1,0,0,1,0,25.05
0,1,1,0,0,1,1,0,0,1,0,1,0,0,21.524
0,1,0,1,0,0,0,1,0,0,1,1,0,0,22.287
0,0,1,1,0,1,0,1,0,1,0,1,1,1,23.486
1,1,0,0,0,0,1,1,0,1,1,1,1,0,26.282
0,1,1,1,1,0,1,1,1,1,0,0,0,0,27.636
0,1,0,0,0,0,1,0,0,1,1,0,0,0,22.503
1,0,1,0,0,1,0,1,0,0,1,1,1,0,23.389
0,0,1,1,0,1,1,1,0,1,0,0,0,1,21.685
0,0,1,1,0,1,1,0,0,0,0,1,0,0,24.987
1,1,0,1,1,1,1,0,1,1,0,0,0,0,23.65
1,1,0,0,0,0,0,1,0,1,0,1,1,0,22.761
0,0,1,0,0,0,1,0,1,0,0,1,1,0,26.466
0,0,0,0,1,0,0,1,0,1,1,1,1,1,30.013
0,1,0,1,1,1,0,1,0,0,0,1,1,1,31.004
1,0,0,0,1,0,0,0,0,1,0,1,1,1,32.13
1,0,1,1,0,0,0,1,1,0,1,0,1,0,27.507
0,0,1,0,1,1,1,1,0,0,0,0,0,1,28.568
1,0,0,0,0,1,0,0,1,0,0,1,1,0,39.755
1,0,0,0,1,1,1,1,0,1,0,0,0,1,25.263
0,1,1,1,0,0,0,0,0,0,0,0,1,1,37.493
1,1,0,1,0,1,0,1,1,1,0,0,0,0,223.18
0,1,1,1,0,0,0,1,1,1,0,0,0,0,176.19
0,1,1,1,1,1,0,0,1,1,1,1,1,1,206.38
1,0,0,0,0,0,0,0,0,0,1,0,1,0,222.0
0,1,0,1,0,0,0,1,1,1,0,1,0,0,253.39
0,1,0,0,0,0,1,1,1,1,1,0,0,1,185.01
