SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq100K.1
1,1,1,0,1,0,0,0,1,0,0,0,0,1,432.73
0,0,1,1,0,0,1,0,0,1,0,1,0,1,431.13
0,1,1,0,0,0,1,1,0,0,1,0,0,1,432.67
0,1,1,1,1,1,0,0,0,1,1,1,0,1,436.29
1,0,1,0,0,0,1,0,1,0,0,1,0,0,439.69
0,0,1,0,0,1,1,0,1,0,0,0,1,1,433.2
1,1,1,0,0,0,0,1,0,0,1,1,1,1,435.35
0,0,0,1,0,1,1,1,1,1,0,0,0,0,430.02
0,1,1,0,0,0,0,0,1,0,1,1,1,1,439.97
0,1,0,0,0,0,0,1,0,1,1,1,1,0,438.95
0,1,1,1,1,0,1,1,1,1,1,0,0,0,431.53
0,0,0,1,1,0,0,0,0,1,1,1,0,1,435.45
1,0,1,0,0,1,0,0,0,0,0,0,1,1,428.96
1,0,1,0,1,1,0,0,1,1,0,1,0,0,432.78
0,1,1,1,0,1,0,0,0,0,0,1,0,0,434.57
1,0,1,1,0,1,0,1,0,0,0,0,1,1,433.96
0,1,1,1,1,0,0,1,1,1,1,0,0,0,434.65
0,1,0,1,1,0,1,0,0,1,1,0,1,0,430.45
0,0,1,1,1,0,0,1,1,1,1,0,1,0,431.55
1,0,1,1,1,1,1,1,0,1,1,0,1,0,428.64
0,0,1,1,1,0,1,0,0,1,1,1,0,1,433.64
1,1,0,0,0,0,1,1,1,1,1,0,1,0,428.16
0,1,1,1,0,1,0,0,0,0,1,1,1,0,434.43
1,1,1,1,0,1,1,1,1,1,1,0,1,1,430.5
1,1,1,0,0,0,1,0,0,1,1,0,1,1,429.39
1,0,0,0,0,1,1,1,1,1,0,1,1,0,438.08
1,1,0,1,1,0,1,1,0,1,0,1,1,1,438.39
1,0,1,1,1,1,0,0,1,0,1,0,0,1,428.65
0,0,1,1,0,0,1,0,0,0,1,0,1,0,433.96
1,1,0,1,0,1,0,1,0,1,0,0,0,0,431.77
1,1,1,0,0,1,1,0,1,0,0,1,0,0,432.42
1,1,0,1,0,1,1,0,1,1,0,1,0,1,440.45
1,0,1,0,1,0,1,1,0,1,0,1,1,0,429.61
1,0,1,1,0,1,0,0,1,0,1,1,0,1,431.21
1,0,0,0,1,0,0,1,0,1,1,0,1,1,432.13
1,0,0,1,0,0,0,1,1,1,1,0,0,0,431.77
1,0,1,0,0,1,1,1,1,1,1,0,0,1,430.11
1,0,0,0,0,1,0,1,0,0,0,0,1,0,427.64
0,1,1,1,1,1,0,0,1,1,0,0,1,1,433.68
1,1,1,1,1,1,0,1,0,0,0,1,1,0,432.68
1,1,1,1,0,0,1,0,1,1,0,0,1,0,429.57
0,1,0,1,0,0,1,0,1,0,0,1,0,0,432.79
0,1,0,1,1,0,1,0,1,1,1,0,0,1,434.01
0,0,1,1,0,1,0,1,1,0,0,0,0,0,435.39
0,0,1,1,0,1,0,1,0,1,0,0,1,0,426.84
0,0,0,1,1,0,0,0,0,1,1,0,1,0,429.89
0,1,1,0,1,0,0,1,0,0,0,1,1,0,437.33
0,1,1,1,0,1,0,1,0,0,1,1,1,1,433.3
1,1,0,0,1,1,1,0,0,1,1,1,1,1,431.58
1,1,1,0,0,0,0,1,1,0,0,1,1,1,434.43
1,1,1,1,1,1,0,1,1,0,0,0,1,0,429.35
1,1,0,0,0,1,0,1,1,0,1,1,1,0,437.51
0,1,0,0,0,1,0,1,1,0,0,1,0,0,433.0
1,0,1,1,1,1,0,1,1,0,0,1,1,1,433.05
1,0,0,1,1,1,0,0,1,0,1,0,1,1,428.82
0,1,0,1,1,1,0,1,1,0,0,1,1,0,431.51
1,1,1,1,1,1,1,1,1,0,0,0,1,0,433.66
0,0,1,1,1,1,0,1,1,1,1,1,1,1,433.43
0,1,1,0,0,0,0,0,0,1,0,1,1,1,437.57
1,0,1,0,0,0,1,1,1,0,0,0,0,1,429.83
1,1,0,1,0,0,0,0,0,0,0,0,1,0,430.66
0,1,1,0,1,1,1,1,1,1,0,0,1,1,437.35
1,1,1,1,1,0,1,0,1,0,0,0,1,1,430.31
1,1,1,0,0,1,0,0,0,1,1,1,0,0,438.86
0,1,1,1,1,0,1,0,0,1,1,1,1,0,449.01
1,1,1,1,1,0,1,0,1,1,0,1,1,0,431.93
1,0,0,0,1,0,1,1,1,1,0,0,0,0,429.68
0,1,0,0,0,1,0,1,1,0,0,1,1,1,435.48
0,1,0,0,1,0,0,1,1,1,0,0,1,1,433.99
0,1,1,0,0,0,0,0,1,1,0,1,0,1,432.35
1,0,0,1,1,1,0,1,0,1,1,1,1,0,438.04
0,0,1,0,1,0,0,1,1,1,1,0,1,0,430.86
0,1,1,1,1,0,0,1,1,1,1,1,1,1,431.02
1,0,0,1,1,1,0,1,0,1,1,1,0,1,434.03
0,0,0,1,0,0,1,0,0,1,1,1,1,1,432.39
1,0,0,0,1,1,1,0,0,0,0,0,0,0,430.96
1,1,0,1,0,1,1,0,1,1,0,0,0,1,428.89
1,1,1,0,1,0,1,1,0,0,1,1,0,1,437.34
0,0,1,0,0,0,0,0,1,0,0,0,0,1,438.52
1,1,0,1,1,0,1,0,1,1,1,1,1,1,443.92
0,0,1,1,1,1,0,1,0,0,0,1,0,1,432.05
0,0,1,1,1,1,1,0,1,0,0,1,0,0,434.72
0,1,1,1,0,0,0,0,0,1,1,1,1,1,433.1
0,1,1,0,1,1,0,0,1,1,1,1,0,1,433.53
1,0,0,1,1,1,1,0,0,1,0,1,0,0,437.21
0,1,0,1,1,1,1,1,1,0,0,1,1,1,434.47
1,0,1,1,0,0,0,0,0,0,1,1,1,0,440.72
1,1,0,0,0,1,0,1,0,1,1,1,0,1,438.41
0,1,0,0,0,0,0,1,1,0,0,0,0,1,429.96
0,1,1,0,1,0,1,0,0,0,0,1,1,1,433.57
1,0,1,1,0,0,0,0,1,1,1,0,0,0,434.35
1,1,1,0,1,1,0,1,1,0,0,1,0,1,440.71
0,1,1,1,1,1,1,0,0,1,0,0,0,0,433.04
1,0,1,0,1,1,0,1,1,1,1,1,1,0,435.52
0,0,1,0,1,0,0,1,1,0,0,1,0,0,433.33
1,0,0,1,1,1,0,1,0,1,0,0,1,0,428.41
1,0,1,1,1,0,0,0,1,0,0,1,0,1,434.04
1,0,0,0,1,1,1,1,1,1,1,1,0,0,437.05
0,0,0,0,1,0,0,1,0,0,0,0,1,0,436.43
0,1,1,0,0,0,1,0,0,1,1,1,1,1,431.95
0,1,1,1,0,1,1,0,1,1,0,1,0,0,434.18
0,0,0,0,1,1,1,1,1,0,0,1,1,1,435.45
1,1,1,0,0,1,1,0,1,0,0,1,1,1,437.44
0,1,1,0,0,1,1,0,1,0,0,0,0,0,433.99
1,1,1,0,0,1,0,1,1,1,1,0,1,0,429.92
0,1,1,1,0,1,0,0,1,0,0,0,1,0,431.81
1,1,1,1,0,1,0,0,1,0,1,1,1,1,440.47
1,1,1,0,1,0,1,1,0,1,1,1,0,0,436.77
1,1,0,1,0,0,1,0,0,0,0,1,0,0,433.67
1,1,0,0,1,0,0,0,1,1,1,0,1,1,427.79
1,1,0,0,0,1,0,1,0,0,0,1,0,0,436.61
0,1,0,1,1,1,1,0,0,1,1,0,0,0,434.44
0,1,0,0,1,1,0,0,0,0,0,1,1,1,434.16
0,0,1,0,1,1,1,1,0,1,0,0,1,0,437.05
0,0,0,0,0,1,1,1,1,0,1,0,1,1,430.93
0,1,1,1,1,1,0,0,0,1,0,1,0,1,433.08
1,1,1,1,1,0,1,0,1,0,0,1,1,1,433.05
0,1,1,1,0,1,1,0,0,1,1,0,1,1,431.66
0,0,0,0,0,0,1,0,1,0,1,0,0,0,429.83
0,0,0,1,0,0,0,0,1,0,1,0,0,1,434.61
0,1,0,0,0,0,0,0,0,1,1,0,1,1,430.1
1,1,0,0,1,1,1,1,1,1,1,0,0,1,427.72
0,1,0,1,0,0,1,0,1,0,0,0,1,0,430.12
1,1,1,1,0,0,1,0,0,1,1,1,0,1,437.48
1,1,0,1,0,0,0,0,0,1,1,0,1,0,436.37
1,0,0,1,1,1,1,1,0,0,0,0,0,1,431.88
0,0,0,1,0,1,1,1,1,0,0,1,0,1,438.44
1,1,0,0,0,0,1,0,1,1,0,0,1,0,432.54
0,0,0,1,1,1,0,1,1,0,1,0,1,0,432.42
1,1,0,0,1,1,1,1,0,0,1,0,1,1,433.38
0,1,0,1,0,1,0,1,1,1,0,1,0,1,434.4
0,0,1,1,1,0,0,0,0,1,1,1,1,1,438.98
1,0,0,0,1,0,1,1,1,0,0,1,1,0,445.16
0,0,1,1,1,1,1,1,0,0,1,1,0,1,433.91
0,0,1,1,0,0,1,1,1,1,1,0,1,1,437.5
0,1,0,0,1,1,1,0,0,1,1,1,1,1,432.73
1,0,1,0,1,1,0,1,1,0,0,0,0,1,432.4
0,1,1,0,1,0,1,1,0,0,0,0,0,0,431.05
1,0,0,0,0,0,1,1,0,0,0,1,1,0,438.46
1,1,1,1,1,1,1,0,1,0,1,0,0,0,436.09
0,0,0,1,0,1,1,0,1,1,0,0,0,1,427.0
1,0,0,1,1,0,0,1,0,1,1,0,0,0,427.8
1,0,0,1,0,0,1,0,0,0,1,0,1,0,431.77
1,1,1,0,0,1,0,0,0,0,0,1,1,0,433.18
1,1,0,1,1,1,1,0,0,0,1,0,1,1,436.17
1,0,1,1,0,1,0,1,0,1,1,1,1,0,432.28
1,0,1,1,1,0,0,0,1,1,1,1,1,0,433.55
1,0,1,0,0,1,0,0,1,0,1,0,0,0,437.69
0,0,1,0,0,0,1,1,1,1,0,1,1,1,433.32
0,1,1,1,0,1,0,1,1,0,0,0,0,0,434.94
0,0,1,0,0,0,1,1,1,0,1,1,1,1,434.68
0,1,0,0,1,0,0,1,1,0,1,1,0,1,454.63
1,1,1,1,0,1,1,0,1,0,1,1,1,0,434.75
1,1,0,0,1,0,1,1,0,1,1,0,0,1,432.91
1,0,1,1,1,1,0,1,1,1,1,1,1,1,430.13
0,0,1,1,1,0,1,0,1,1,1,1,1,0,440.78
0,1,0,1,1,1,1,1,1,0,1,0,1,1,429.01
0,0,0,0,0,1,1,0,1,1,1,0,1,0,433.7
1,0,0,0,0,0,1,1,0,1,1,0,1,0,429.08
0,0,0,1,0,0,0,0,0,1,0,0,1,1,435.92
1,1,0,1,0,0,1,1,1,0,0,1,1,1,439.0
1,0,0,0,1,1,1,1,0,0,0,1,0,1,431.38
1,0,1,0,1,0,1,1,0,1,0,1,0,0,443.07
1,0,1,0,1,1,0,1,0,1,1,1,0,1,433.07
1,0,1,1,0,0,0,0,1,1,1,1,1,0,436.34
0,0,1,0,1,1,1,0,0,0,0,0,1,0,430.42
0,1,0,1,1,1,1,1,1,1,1,0,1,0,430.75
0,1,0,1,0,0,0,0,0,0,1,0,1,0,432.23
1,0,0,1,0,0,1,1,0,1,1,1,0,1,434.94
0,1,0,0,0,0,0,0,1,1,0,0,0,1,434.05
0,0,1,0,0,1,1,0,1,1,1,1,0,0,433.66
1,0,1,1,0,1,1,1,1,0,0,0,1,1,430.76
0,1,0,0,1,1,1,1,0,0,0,1,1,0,431.25
1,1,0,0,0,0,0,1,1,1,0,1,0,0,430.94
0,0,1,1,0,1,1,1,0,0,0,1,1,0,432.81
1,0,1,0,0,0,1,1,1,0,1,0,0,1,429.67
0,1,1,0,0,1,0,0,0,1,1,0,0,1,433.66
1,1,0,0,0,0,0,0,0,0,0,1,1,1,435.77
1,0,0,1,0,1,0,0,1,0,1,1,0,0,436.79
1,1,1,0,1,0,1,1,0,1,0,0,0,1,431.28
1,1,0,0,1,1,0,1,0,0,0,1,1,1,433.64
1,0,1,1,0,1,1,1,1,1,0,1,0,1,438.55
0,0,0,0,1,0,1,1,1,0,1,0,0,1,432.5
0,1,1,1,0,1,0,1,0,1,1,1,0,1,437.81
0,0,1,0,1,1,0,0,0,0,0,1,1,1,434.97
0,1,0,1,0,1,0,0,1,0,1,1,1,1,446.04
0,1,1,0,0,0,1,1,0,0,0,0,0,1,433.47
0,1,1,1,1,0,1,0,0,0,0,0,0,1,433.54
1,1,1,1,0,1,0,0,1,0,0,1,0,1,432.73
1,0,1,0,0,1,0,1,1,0,1,1,0,0,435.2
1,0,1,0,0,0,0,1,1,0,1,0,1,0,435.17
0,1,1,0,0,1,0,0,1,0,1,0,1,1,428.86
0,0,0,0,0,0,1,0,1,0,1,1,1,0,434.34
0,0,1,0,1,1,1,0,1,0,0,1,0,0,433.06
0,0,1,1,1,0,0,0,1,0,0,1,0,0,438.57
1,0,1,1,1,0,0,1,0,0,1,1,1,0,440.45
0,0,1,0,1,1,0,1,0,1,0,0,1,1,431.97
1,1,0,0,1,0,0,1,1,1,1,0,1,1,432.44
1,1,0,0,1,1,0,1,0,0,0,1,0,1,438.65
1,0,1,1,0,0,0,0,0,1,0,0,1,0,429.98
1,1,0,0,0,1,0,0,1,1,0,0,1,0,431.04
0,1,0,1,1,0,0,0,0,0,0,1,1,0,440.51
1,0,0,1,0,1,0,0,0,0,1,0,0,1,434.01
1,1,1,0,0,1,0,1,1,0,0,0,1,0,434.74
1,0,0,1,0,1,1,0,1,1,1,1,1,1,435.08
1,1,0,1,1,0,1,1,1,1,1,1,1,0,433.84
1,0,0,1,1,1,1,1,0,1,1,0,0,1,440.86
0,0,1,0,1,1,0,0,0,1,0,0,1,0,435.75
1,1,1,1,0,0,0,1,0,0,0,0,0,0,428.09
1,1,1,1,0,0,1,1,0,0,0,0,0,1,433.69
0,1,1,0,0,0,1,1,1,1,0,1,0,1,438.2
0,0,0,1,1,0,1,0,0,0,0,1,1,0,436.59
0,1,0,1,1,0,1,0,1,0,0,0,1,0,427.93
0,0,0,0,1,0,0,1,1,0,1,1,0,1,434.97
1,1,0,0,0,1,1,1,1,1,1,0,0,0,430.83
0,1,0,1,1,1,0,1,0,1,0,0,0,1,434.46
1,0,0,1,0,0,0,1,0,0,1,1,0,0,439.02
0,0,0,1,1,0,1,1,1,0,1,1,0,1,433.1
1,1,0,1,0,0,1,0,0,1,1,0,1,0,430.15
0,0,0,1,0,1,0,1,1,0,1,1,0,1,441.48
1,1,1,0,0,1,1,1,1,1,0,1,1,0,435.69
0,1,0,0,0,1,1,1,0,1,1,0,1,0,432.72
1,1,0,0,0,0,1,1,1,1,1,1,0,1,435.03
1,0,0,1,1,1,1,1,1,0,0,0,1,1,431.69
1,1,0,0,1,0,0,0,0,1,0,0,1,1,437.61
1,0,0,1,1,1,1,1,1,1,1,1,0,1,442.6
1,1,0,0,0,1,0,0,1,1,1,0,1,1,434.02
1,0,1,1,1,0,1,0,0,0,0,1,1,1,434.07
1,1,1,1,1,1,0,0,0,1,1,0,0,0,434.87
0,1,1,1,1,1,0,0,0,1,0,1,1,1,442.38
0,0,1,1,1,1,1,1,1,0,0,0,1,0,428.72
1,0,1,1,1,1,0,1,0,1,1,0,1,0,433.09
0,1,0,1,1,0,0,1,1,0,0,1,0,0,431.3
1,1,0,0,0,1,1,1,1,0,0,0,0,1,426.83
0,0,0,1,1,1,0,1,0,1,0,1,0,1,439.73
0,1,1,1,0,0,1,1,1,1,1,0,0,1,432.07
1,1,1,1,1,1,1,1,1,1,1,1,0,1,434.51
1,1,0,1,1,1,0,0,1,1,1,0,0,0,431.73
0,1,0,1,0,0,1,1,0,1,0,0,0,1,430.75
0,0,1,0,0,0,1,0,0,0,0,1,0,1,435.66
0,1,0,0,1,0,0,1,0,1,0,1,1,0,434.18
0,0,1,0,1,1,1,1,0,0,0,0,1,1,428.57
0,0,0,0,0,0,0,0,1,1,0,0,0,0,435.48
0,0,0,0,0,0,1,1,1,1,0,0,1,0,434.4
1,1,1,1,1,0,1,0,1,0,1,0,0,0,431.19
0,0,1,0,1,1,0,1,0,0,0,0,1,1,435.95
0,0,1,0,0,1,0,0,1,0,0,1,1,0,434.5
1,0,0,0,1,0,0,1,1,0,1,1,1,0,437.58
1,0,0,1,1,0,0,0,0,0,1,0,0,1,429.52
0,0,0,1,0,1,1,0,0,1,0,0,0,0,435.96
0,1,1,1,0,0,0,0,0,1,0,1,0,0,439.62
0,1,1,1,1,0,1,1,1,0,1,0,1,0,430.89
1,0,1,0,0,1,1,0,0,0,0,0,0,0,429.07
1,0,0,0,1,0,0,1,1,1,0,1,1,0,434.23
0,1,1,0,0,0,1,0,0,0,1,1,0,1,432.86
1,0,1,0,1,1,1,0,0,1,1,0,0,0,432.85
1,0,0,1,0,0,1,0,0,1,1,1,0,1,434.18
1,0,0,0,0,0,1,1,1,0,1,0,1,0,427.76
1,1,0,0,0,0,0,1,0,0,1,1,1,0,437.04
0,1,1,1,0,0,1,1,0,1,1,1,1,0,433.89
1,1,0,1,1,0,0,1,0,0,1,1,0,0,434.55
1,1,0,1,0,0,1,0,0,1,1,1,1,1,436.19
0,1,0,0,0,1,0,1,0,1,1,1,1,0,436.66
0,1,1,1,1,0,0,1,0,1,1,0,1,1,434.56
0,0,0,0,0,0,1,0,1,0,1,0,1,1,433.6
0,1,1,1,1,0,0,0,1,0,0,0,0,0,430.13
0,1,1,1,1,1,1,1,0,0,1,0,1,1,431.86
0,1,0,0,1,0,0,1,0,1,0,0,1,1,430.61
1,0,1,0,0,0,0,1,0,0,1,1,0,0,433.15
1,1,0,0,1,0,0,1,0,0,0,0,1,0,428.86
0,1,0,0,1,1,1,0,1,0,1,1,1,1,436.99
1,1,1,0,0,1,0,1,1,0,1,0,0,1,432.6
1,0,0,0,0,0,1,0,1,1,1,0,1,1,433.05
1,0,0,1,1,0,1,1,1,1,1,1,1,1,433.79
1,1,0,1,1,1,0,0,1,1,0,1,0,0,443.54
0,1,1,1,0,0,1,1,1,1,1,0,0,0,445.3
0,0,0,1,0,1,0,1,0,0,1,0,0,0,430.24
1,0,1,0,0,1,1,0,0,1,1,1,1,0,436.01
0,1,1,0,0,0,0,1,1,1,0,0,1,0,446.56
1,0,0,1,0,1,1,0,0,1,1,1,1,1,440.62
1,0,1,0,1,0,0,0,1,1,1,0,1,0,429.06
1,0,1,1,1,1,1,0,0,1,1,1,1,0,439.98
0,1,1,0,1,1,1,1,0,1,0,1,0,0,437.9
0,0,1,0,0,0,0,0,1,0,1,1,0,1,436.18
0,1,1,1,0,0,0,0,0,0,0,1,0,1,436.45
0,0,1,1,0,0,1,0,0,1,0,0,1,0,431.46
0,1,1,0,0,1,1,0,0,1,0,1,0,0,433.99
0,1,0,1,0,0,0,1,0,0,1,1,0,0,433.15
0,0,1,1,0,1,0,1,0,1,0,1,1,1,439.57
1,1,0,0,0,0,1,1,0,1,1,1,1,0,431.78
0,1,1,1,1,0,1,1,1,1,0,0,0,0,434.93
0,1,0,0,0,0,1,0,0,1,1,0,0,0,428.62
1,0,1,0,0,1,0,1,0,0,1,1,1,0,437.99
0,0,1,1,0,1,1,1,0,1,0,0,0,1,431.31
0,0,1,1,0,1,1,0,0,0,0,1,0,0,438.13
1,1,0,1,1,1,1,0,1,1,0,0,0,0,428.56
1,1,0,0,0,0,0,1,0,1,0,1,1,0,434.81
0,0,1,0,0,0,1,0,1,0,0,1,1,0,433.32
0,0,0,0,1,0,0,1,0,1,1,1,1,1,438.5
0,1,0,1,1,1,0,1,0,0,0,1,1,1,434.05
1,0,0,0,1,0,0,0,0,1,0,1,1,1,443.3
1,0,1,1,0,0,0,1,1,0,1,0,1,0,440.26
0,0,1,0,1,1,1,1,0,0,0,0,0,1,431.07
1,0,0,0,0,1,0,0,1,0,0,1,1,0,433.89
1,0,0,0,1,1,1,1,0,1,0,0,0,1,440.59
0,1,1,1,0,0,0,0,0,0,0,0,1,1,430.06
1,1,0,1,0,1,0,1,1,1,0,0,0,0,435.73
0,1,1,1,0,0,0,1,1,1,0,0,0,0,434.01
0,1,1,1,1,1,0,0,1,1,1,1,1,1,433.32
1,0,0,0,0,0,0,0,0,0,1,0,1,0,434.49
0,1,0,1,0,0,0,1,1,1,0,1,0,0,441.36
0,1,0,0,0,0,1,1,1,1,1,0,0,1,431.55
